fold,name,crop_A0_PSNR,full_A0_PSNR,crop_minus_full_A0_PSNR,dPSNR,crop_strong_reference,full_strong_reference,crop_strong_regression,full_strong_regression,v221_full_row_present
1,276_0.52_0.95.png,44.291663158673806,36.69913101196289,7.592532146710916,0.1430638994224438,1,1,0,0,1
1,1515_0.64_1.3.png,41.30719712501873,42.46768569946289,-1.1604885744441589,0.25566357300745324,1,1,0,0,1
1,2635_0.98_1.78.png,41.53635094788851,38.039249420166016,3.497101527722492,-0.04943567596620113,1,1,0,0,1
1,788_0.91_1.66.png,38.77003868659264,34.18571090698242,4.58432777961022,0.06270489354790243,1,1,0,0,1
1,1274_0.59_0.67.png,49.83194367804685,36.61892318725586,13.213020490790989,-0.5034584898765644,1,1,1,1,1
1,1445_0.65_0.82.png,46.99969458472999,34.528343200683594,12.471351384046393,-0.4627702222998664,1,1,1,1,1
1,1967_0.84_0.81.png,41.98415307126872,41.63817596435547,0.3459771069132529,0.005629233202917305,1,1,0,0,1
1,1478_0.69_1.36.png,44.083120976988965,30.380992889404297,13.702128087584668,0.20786992929294001,1,1,0,0,1
2,76_0.93_0.69.png,45.8923581164444,37.826316833496094,8.066041282948305,0.052680704748361507,1,1,0,0,1
2,998_0.74_1.7.png,42.97892361605236,35.87592315673828,7.103000459314082,-0.22356739389088887,1,1,1,1,1
2,2079_0.62_1.17.png,40.27553056097879,41.65205001831055,-1.37651945733176,-0.3490969034162177,1,1,1,1,1
2,2636_0.8_1.94.png,43.88721021293702,39.994197845458984,3.893012367478036,-0.03896566481691366,1,1,0,0,1
2,376_0.72_1.61.png,44.42388622930121,37.637901306152344,6.785984923148867,0.07252227806773703,1,1,0,0,1
2,2072_0.87_1.18.png,43.212127860959384,41.50764846801758,1.7044793929418063,0.3661697845776146,1,1,0,0,1
2,1947_0.91_1.85.png,36.072058489587064,36.96067810058594,-0.8886196109988731,0.042989442897393815,1,1,0,0,1
2,2058_0.71_0.74.png,46.90615592835975,43.89554977416992,3.01060615418983,-0.3285223351885591,1,1,1,1,1
2,1557_0.85_1.07.png,44.32975165253075,45.96817398071289,-1.6384223281821377,-0.05811334493302667,1,1,1,1,1
2,92_0.7_0.93.png,43.758045619346994,38.76823806762695,4.989807551720041,-0.5344811193601728,1,1,1,1,1
2,1059_0.87_0.7.png,47.50966954915742,42.161582946777344,5.348086602380079,0.3161038487101635,1,1,0,0,1
2,420_0.54_1.64.png,41.357737232401284,39.8745231628418,1.4832140695594873,-0.30795880265390707,1,1,1,1,1
2,1766_0.84_0.74.png,43.733251497304586,42.235111236572266,1.4981402607323204,0.6008992947220193,1,1,0,0,1
2,33_0.9_0.83.png,42.221364601826814,33.64288330078125,8.578481301045564,-0.19033302904125549,1,1,1,1,1
2,1326_0.77_0.97.png,45.16707456248832,40.24425506591797,4.922819496570348,-0.47075461732972457,1,1,1,1,1
2,2554_0.63_1.32.png,40.656820684180786,42.350162506103516,-1.6933418219227292,0.5261135586977659,1,1,0,0,1
2,289_0.83_1.16.png,43.44462928414167,39.00797653198242,4.436652752159247,-0.02204962996660953,1,1,0,0,1
2,2734_0.94_0.69.png,43.021393809934494,44.464256286621094,-1.4428624766865994,-0.16792222425345216,1,1,1,1,1
2,2003_0.64_1.33.png,47.08177461571231,45.20072937011719,1.881045245595125,-0.2410325509415614,1,1,1,1,1
2,1402_0.73_0.73.png,49.60228421739606,35.65271759033203,13.94956662706403,-0.3423997160314798,1,1,1,1,1
2,828_0.72_1.9.png,43.20501141874749,27.711620330810547,15.493391087936942,-0.2875943878246545,1,1,1,1,1
2,1720_0.71_1.73.png,39.81155777819214,38.80760192871094,1.0039558494812013,0.29597737125216383,1,1,0,0,1
2,1270_0.74_1.52.png,43.34588881859904,35.331748962402344,8.0141398561967,-0.059687928481757524,1,1,1,1,1
2,2425_0.65_0.63.png,49.392504954522344,44.04328155517578,5.349223399346563,0.22148246502526803,1,1,0,0,1
2,2588_0.7_1.03.png,49.635320527195674,48.46644592285156,1.1688746043441114,0.7355267441548108,1,1,0,0,1
2,507_0.74_1.31.png,45.11121132736588,37.69121551513672,7.4199958122291605,0.41819249685028126,1,1,0,0,1
2,2094_0.56_1.05.png,46.52948176187205,41.57630157470703,4.953180187165017,0.001787748236310449,1,1,0,0,1
2,2349_0.65_1.14.png,45.32292402015213,43.06802749633789,2.2548965238142387,0.19960327363337171,1,1,0,0,1
2,1093_0.65_1.34.png,43.908587270579545,33.87598419189453,10.032603078685014,0.26238287718939546,1,1,0,0,1
2,1862_0.82_1.52.png,44.15310702702645,41.74744415283203,2.4056628741944195,0.08164471951943142,1,1,0,0,1
2,2791_0.51_1.66.png,46.11030888366297,44.74089813232422,1.369410751338748,0.8038500975240837,1,1,0,0,1
2,969_0.75_1.17.png,41.76597054968714,36.00284957885742,5.763120970829718,-0.0077858892508686495,1,1,0,0,1
2,1026_0.77_0.89.png,44.66979131942872,35.755924224853516,8.913867094575203,0.09632455334563161,1,1,0,0,1
2,1234_0.51_1.28.png,41.686047009792404,35.12134552001953,6.564701489772872,0.30367983556767797,1,1,0,0,1
2,226_0.56_0.7.png,47.11144717454666,42.12138366699219,4.990063507554474,0.13010260526042572,1,1,0,0,1
2,2234_0.76_1.1.png,44.70969270739911,45.71273422241211,-1.0030415150130025,0.2846695057104114,1,1,0,0,1
2,1409_0.85_0.88.png,45.88599215666153,36.729591369628906,9.156400787032624,0.5692014567567014,1,1,0,0,1
2,2331_0.98_0.96.png,40.53264346768855,42.003623962402344,-1.4709804947137926,-0.02320060620988329,1,1,0,0,1
2,645_0.92_0.79.png,46.52402605947763,42.94715118408203,3.576874875395596,0.14153850949765712,1,1,0,0,1
2,592_0.61_0.98.png,42.46360471135997,34.01816940307617,8.445435308283798,0.2459383605818033,1,1,0,0,1
2,1109_0.9_0.79.png,45.223749115908376,40.03135681152344,5.1923923043849385,-0.28199893113683316,1,1,1,1,1
2,157_0.81_1.26.png,42.5868965116025,34.80249786376953,7.784398647832965,-0.014999072496813426,1,1,0,0,1
2,14_0.87_0.97.png,35.15175878688939,41.248435974121094,-6.096677187231705,0.08165829600872598,1,1,0,0,1
2,1221_0.76_0.69.png,47.60843121297741,39.41440963745117,8.194021575526236,-0.23828287127122394,1,1,1,1,1
2,2245_0.55_0.94.png,43.262162668816735,43.2769775390625,-0.014814870245764666,0.10406510826113191,1,1,0,0,1
2,2848_0.64_1.91.png,38.972410282103795,39.21846389770508,-0.24605361560128358,-0.21422295642196332,1,1,1,1,1
2,2442_0.66_0.8.png,44.48047436452316,44.767948150634766,-0.28747378611160457,0.577931434369475,1,1,0,0,1
2,1882_0.84_1.36.png,45.75567089717772,43.37058639526367,2.3850845019140507,-0.07134825593018945,1,1,1,1,1
2,2713_0.86_1.67.png,42.02780509703495,40.820518493652344,1.207286603382606,0.14577358165322352,1,1,0,0,1
2,2819_0.97_0.52.png,44.19668939573835,41.3729248046875,2.8237645910508533,0.18724073917901052,1,1,0,0,1
2,1761_0.99_0.94.png,34.8347370880041,35.21458435058594,-0.37984726258184054,0.2337683402254811,1,1,0,0,1
2,806_0.93_1.51.png,37.65618643564868,29.40809440612793,8.248092029520748,-0.10983599851897452,1,1,1,1,1
2,2336_0.74_1.8.png,39.371208706533764,35.662620544433594,3.7085881621001704,-0.10755108992185569,1,1,1,1,1
2,2452_0.96_0.86.png,42.926447277184295,43.376991271972656,-0.4505439947883616,-0.00013451546197984499,1,1,0,0,1
2,2729_0.71_1.51.png,41.55874980213764,42.06720733642578,-0.5084575342881408,0.606113481310615,1,1,0,0,1
2,632_0.91_1.4.png,43.008586154323055,35.970970153808594,7.037616000514461,-0.07527305806029005,1,1,1,1,1
2,118_0.72_0.71.png,44.424643266209465,40.058067321777344,4.366575944432121,0.106665634853087,1,1,0,0,1
2,2613_0.76_1.52.png,47.035988985542275,43.74943161010742,3.286557375434853,0.13637085893327594,1,1,0,0,1
2,1008_0.52_1.98.png,39.243070558188585,39.091495513916016,0.15157504427256896,0.27231780213172385,1,1,0,0,1
2,1422_0.51_1.71.png,43.86207654472122,33.856056213378906,10.006020331342313,0.5913816847807638,1,1,0,0,1
2,2764_0.85_1.06.png,44.92577536687996,43.64978790283203,1.2759874640479296,0.15402840825750275,1,1,0,0,1
2,253_0.78_0.73.png,43.47811794705603,38.03538513183594,5.44273281522009,0.758111961829492,1,1,0,0,1
2,1167_0.95_0.68.png,43.27617125370644,35.82524871826172,7.450922535444718,0.049627681175230975,1,1,0,0,1
2,2013_1.0_1.78.png,42.32354126552765,38.50154113769531,3.8220001278323394,0.35110876258769963,1,1,0,0,1
2,24_0.53_1.21.png,36.79481356297557,26.430198669433594,10.364614893541976,0.208331935909861,1,0,0,0,1
2,1071_0.69_1.75.png,43.610359976625155,31.66425895690918,11.946101019715975,0.2359025320028323,1,1,0,0,1
2,551_0.75_1.66.png,40.076925015529895,34.8988037109375,5.178121304592395,-0.5633843586041323,1,1,1,1,1
2,124_0.79_1.89.png,40.668934014341815,29.301132202148438,11.367801812193377,0.5118987352713233,1,1,0,0,1
2,1473_0.95_0.96.png,45.85419392282783,30.22800064086914,15.626193281958692,0.10226450178626578,1,1,0,0,1
2,2830_0.75_1.22.png,49.30646780341756,44.435386657714844,4.871081145702718,-0.716122576064933,1,1,1,1,1
2,2877_0.98_1.2.png,44.38734436885943,35.974769592285156,8.412574776574274,0.07689194144071365,1,1,0,0,1
2,650_0.88_1.7.png,40.961167429593026,37.116764068603516,3.84440336098951,0.07495308892410435,1,1,0,0,1
2,2882_0.8_0.68.png,39.07961758517946,42.54545211791992,-3.465834532740459,0.19713336774503176,1,1,0,0,1
2,275_0.96_1.64.png,37.35276493986044,34.272064208984375,3.0807007308760674,-0.08937529148516887,1,1,1,1,1
2,698_0.55_1.7.png,45.24620271892255,36.02951431274414,9.216688406178406,0.3362237741610272,1,1,0,0,1
2,1379_0.58_2.0.png,43.98579740023025,32.65249252319336,11.333304877036888,-0.3711123773668987,1,1,1,1,1
2,448_0.97_1.07.png,44.96342134202383,35.23967361450195,9.723747727521875,0.04599212368530203,1,1,0,0,1
2,1297_0.99_0.69.png,48.54904810959447,44.68919372558594,3.8598543840085355,-0.41427294145577065,1,1,1,1,1
2,1878_0.54_0.67.png,47.002875210595306,45.93162536621094,1.0712498443843685,0.6269820467431018,1,1,0,0,1
2,2813_0.71_1.07.png,42.11338096180324,45.502044677734375,-3.3886637159311377,-0.028386384397570907,1,1,0,0,1
2,2215_0.59_1.63.png,42.54527265826272,41.3068733215332,1.2383993367295147,-0.04634308345077187,1,1,0,0,1
2,1952_0.78_0.75.png,39.0737866742049,39.95096206665039,-0.8771753924454941,0.2501335013628534,1,1,0,0,1
2,1602_0.92_0.57.png,46.1596978390521,46.93572998046875,-0.7760321414166498,-0.30582170186807645,1,1,1,1,1
2,2490_0.71_1.73.png,38.859819818672115,37.89971160888672,0.9601082097853961,-0.10174264836118141,1,1,1,1,1
2,2564_0.59_1.09.png,43.3082950991265,44.84932327270508,-1.5410281735785816,-0.6525195507540005,1,1,1,1,1
2,411_0.78_1.03.png,42.387896107924476,32.028255462646484,10.359640645277992,-0.3276483079525363,1,1,1,1,1
2,1396_0.92_1.33.png,40.84256507027311,35.3345947265625,5.5079703437106105,-0.11287123130554733,1,1,1,1,1
2,1655_0.54_1.38.png,45.34522950365642,45.843143463134766,-0.49791395947834616,0.4927572343483462,1,1,0,0,1
2,214_0.82_1.6.png,41.32841833263952,38.96704864501953,2.361369687619991,-0.13781617941172186,1,1,1,1,1
2,2888_0.93_0.59.png,44.35620108682049,44.64122009277344,-0.2850190059529467,0.14900222360994775,1,1,0,0,1
2,1034_0.55_0.77.png,45.8074898105879,37.81723403930664,7.990255771281262,0.2267428918970893,1,1,0,0,1
2,2592_0.73_0.67.png,47.73175371136886,46.86306381225586,0.8686898991130008,-0.034844516802898795,1,1,0,0,1
2,1726_0.54_0.7.png,46.01246771791085,45.238590240478516,0.773877477432336,-0.3661467199502795,1,1,1,1,1
2,2977_0.54_1.2.png,42.13468998784891,37.98953628540039,4.145153702448518,0.3557433739072806,1,1,0,0,1
2,2129_0.8_0.51.png,43.45415825253301,47.703643798828125,-4.249485546295112,-0.13060889568287593,1,1,1,1,1
2,597_0.55_0.65.png,48.01672421423311,46.324928283691406,1.6917959305417014,0.8338214765447134,1,1,0,0,1
2,1013_0.63_1.83.png,44.76610545731991,39.767333984375,4.9987714729449095,-0.1980020747481177,1,1,1,1,1
2,1541_0.72_1.23.png,38.83865512277441,42.64963150024414,-3.8109763774697285,-0.11849013043428158,1,1,1,1,1
2,1751_0.55_0.84.png,44.15509888744908,42.127655029296875,2.0274438581522034,0.3269122061379761,1,1,0,0,1
2,1562_1.0_0.93.png,39.70956001670202,41.37275314331055,-1.663193126608526,0.1931177152808914,1,1,0,0,1
2,727_0.65_1.01.png,45.35870250324798,43.386192321777344,1.9725101814706392,0.2935649116377306,1,1,0,0,1
2,2223_0.72_1.73.png,42.388800838695076,44.54230880737305,-2.153507968677971,0.3093053934680512,1,1,0,0,1
2,2724_0.83_1.93.png,38.74304582928101,38.627933502197266,0.11511232708374308,0.04133316872110271,1,1,0,0,1
2,2023_0.82_1.53.png,43.85055455649018,42.376373291015625,1.4741812654745559,-0.21908763467648384,1,1,1,1,1
2,1315_0.52_1.19.png,46.220058013533105,38.277286529541016,7.9427714839920895,-0.2051020256389151,1,1,1,1,1
2,363_0.77_0.88.png,42.33949550883597,39.11604690551758,3.2234486033183885,0.6275279191975969,1,1,0,0,1
2,2_0.59_1.95.png,38.66271856037317,29.214876174926758,9.447842385446414,0.2612055466423513,1,1,0,0,1
2,1120_0.78_1.11.png,41.25814851543629,34.73760223388672,6.520546281549571,0.5080493441794545,1,1,0,0,1
2,846_0.68_1.78.png,40.303983459091924,31.577953338623047,8.726030120468877,-0.2272314812075109,1,1,1,1,1
2,2642_0.86_1.21.png,44.36832920695337,43.016605377197266,1.3517238297561036,0.3577519617563212,1,1,0,0,1
2,1144_0.87_1.96.png,39.365659266702394,37.58504867553711,1.780610591165285,0.10814359122061035,1,1,0,0,1
2,2945_0.82_1.27.png,43.467897969130036,39.014373779296875,4.453524189833161,-0.16829597884987635,1,1,1,1,1
2,2033_0.61_0.56.png,47.95671169106254,47.7174186706543,0.2392930204082404,-0.032729038776423636,1,1,0,0,1
2,2744_0.6_1.82.png,41.25821944089466,40.62211990356445,0.6360995373302103,-0.15058531536952557,1,1,1,1,1
2,2559_0.81_1.96.png,40.771539161669274,40.15142059326172,0.6201185684075554,-0.04968699990641312,1,1,0,0,1
2,2509_0.89_1.4.png,43.80988140697468,43.863487243652344,-0.0536058366776615,0.3548772167535148,1,1,0,0,1
2,2018_0.79_1.89.png,43.29420932995014,40.57371139526367,2.7204979346864704,0.07136820803730615,1,1,0,0,1
2,891_0.77_1.82.png,41.43177586168096,29.727764129638672,11.70401173204229,0.2431251765627067,1,1,0,0,1
2,2780_0.82_0.68.png,44.01929781431405,44.01334762573242,0.005950188581628879,-0.02423774697798109,1,1,0,0,1
2,1469_0.6_1.73.png,45.776480793224735,38.79204559326172,6.984435199963016,-0.13083984485719924,1,1,1,1,1
2,17_0.55_1.91.png,44.3631069524145,38.01502990722656,6.348077045187935,-0.026001193872374984,1,1,0,0,1
2,1737_0.98_0.6.png,41.17875465699214,39.00737380981445,2.171380847177687,0.3126842323531491,1,1,0,0,1
2,487_0.51_1.74.png,42.67310830000214,32.141605377197266,10.531502922804876,-0.36343386979533676,1,1,1,1,1
2,2606_0.59_0.6.png,48.35867061473984,46.829429626464844,1.5292409882749993,0.02581662227769499,1,1,0,0,1
2,1868_0.87_0.58.png,44.498103551653124,41.17240524291992,3.3256983087332017,-0.26977395565463524,1,1,1,1,1
2,2308_0.76_0.92.png,42.097899442729,39.92463684082031,2.1732626019086894,-0.4512806318475029,1,1,1,1,1
2,2303_0.52_1.19.png,42.57378542458662,46.24671173095703,-3.672926306370414,0.631845027938013,1,1,0,0,1
2,742_0.78_1.13.png,45.35083424782968,41.02644348144531,4.324390766384369,0.06251020155584541,1,1,0,0,1
2,2514_0.72_0.64.png,41.162896588546225,43.61631774902344,-2.4534211604772125,-0.5776108341997812,1,1,1,1,1
2,1841_0.64_1.79.png,40.91822975820599,42.69792175292969,-1.7796919947236987,-0.45475030443424913,1,1,1,1,1
2,2842_0.9_1.38.png,39.05217565905721,39.81526184082031,-0.7630861817631001,0.13119716120650793,1,1,0,0,1
2,1049_0.97_1.09.png,40.523664323575005,38.180789947509766,2.3428743760652395,-0.05735690584778297,1,1,1,1,1
2,458_0.92_1.89.png,41.95135551896351,32.75969696044922,9.191658558514291,0.04290732290182575,1,1,0,0,1
2,2653_0.5_0.98.png,43.98718765849108,44.32037353515625,-0.3331858766651692,0.8052071942963437,1,1,0,0,1
2,947_0.83_0.56.png,41.43300589381269,39.92800521850586,1.5050006753068317,-0.2892766118654464,1,1,1,1,1
2,1826_0.77_1.17.png,43.648892964241895,46.021759033203125,-2.3728660689612298,-0.46815314108565786,1,1,1,1,1
2,2175_0.99_0.85.png,43.581416157430006,43.80559539794922,-0.2241792405192129,0.19174336200170217,1,1,0,0,1
2,1149_0.98_1.73.png,42.895638853094894,34.560462951660156,8.335175901434738,-0.1946085515117204,1,1,1,1,1
2,1702_0.69_0.67.png,43.464354681252175,45.464256286621094,-1.999901605368919,-0.04845359333236843,1,1,0,0,1
2,1607_0.91_0.88.png,41.37053704580381,43.505367279052734,-2.134830233248927,0.30918179536958945,1,1,0,0,1
2,394_0.77_1.13.png,38.98146835065402,40.75177764892578,-1.770309298271762,-0.35594664537010345,1,1,1,1,1
2,2496_0.61_0.78.png,44.30869341440456,43.570804595947266,0.7378888184572929,0.1080210800652921,1,1,0,0,1
2,2119_0.54_1.47.png,43.61627600988076,43.023292541503906,0.5929834683768505,0.14835730749150855,1,1,0,0,1
2,780_0.62_1.99.png,43.664007585594604,35.69568634033203,7.9683212452625725,0.3217205902988667,1,1,0,0,1
2,2461_0.8_0.72.png,45.57917883891864,46.40250778198242,-0.8233289430637853,-0.33117820279997545,1,1,1,1,1
2,1343_0.89_0.89.png,45.5113499314697,30.56594467163086,14.945405259838843,0.03235327070283489,1,1,0,0,1
2,1585_0.59_0.64.png,44.30402626862659,44.51329803466797,-0.20927176604137543,0.5688224509015285,1,1,0,0,1
2,2062_0.98_0.6.png,49.873425041163856,43.625999450683594,6.247425590480262,0.18973016228656547,1,1,0,0,1
2,39_0.85_1.11.png,43.582615737901506,34.05183410644531,9.530781631456193,-0.19107383402401723,1,1,1,1,1
2,1255_0.65_1.08.png,45.962493936432,42.12580108642578,3.836692850006216,0.10290719736229903,1,1,0,0,1
2,2618_0.53_1.46.png,45.6232346204736,44.89772033691406,0.7255142835595407,-0.03660338816875708,1,1,0,0,1
2,1936_0.52_1.67.png,43.24100638341985,40.325618743896484,2.9153876395233667,0.45197158073845145,1,1,0,0,1
2,2967_0.66_0.63.png,44.45481047267603,41.675872802734375,2.778937669941655,-0.3095829755606445,1,1,1,1,1
2,1126_0.73_0.82.png,43.270686803790824,40.227272033691406,3.0434147700994174,0.05383195045691025,1,1,0,0,1
2,208_0.52_0.53.png,46.78774507516367,45.59980773925781,1.1879373359058576,0.03255670825036816,1,1,0,0,1
2,115_0.86_1.29.png,43.63076188404018,33.77693557739258,9.853826306647605,-0.3476644121461874,1,1,1,1,1
2,1598_0.67_1.4.png,41.245670592002114,38.12715148925781,3.118519102744301,0.3580276362843833,1,1,0,0,1
2,2673_0.77_1.49.png,41.99335916383565,44.736209869384766,-2.7428507055491167,0.33255054567653275,1,1,0,0,1
2,2579_0.77_0.86.png,47.82503652325218,45.84498596191406,1.9800505613381176,-0.5481857647413193,1,1,1,1,1
2,2368_0.75_1.39.png,42.845308926715944,41.72014617919922,1.1251627475167254,-0.06649633632701324,1,1,1,1,1
