variant,name,low_haze_pixels,false_strong_pixels,false_strong_rate
d5_shuffled_dual,2663_0.54_1.88.png,122,0,0.0
d5_shuffled_dual,2665_0.85_1.17.png,1092,0,0.0
d5_shuffled_dual,2674_0.84_1.83.png,1061,0,0.0
d5_shuffled_dual,2680_0.94_1.89.png,981,0,0.0
d5_shuffled_dual,2682_0.96_1.39.png,566,0,0.0
d5_shuffled_dual,2687_0.61_0.9.png,908,0,0.0
d5_shuffled_dual,268_0.79_1.15.png,125,0,0.0
d5_shuffled_dual,2693_0.69_0.91.png,2634,0,0.0
d5_shuffled_dual,2696_0.77_1.3.png,1804,0,0.0
d5_shuffled_dual,2700_0.59_1.66.png,941,0,0.0
d5_shuffled_dual,2703_0.77_1.67.png,1180,0,0.0
d5_shuffled_dual,2704_0.84_1.81.png,1066,0,0.0
d5_shuffled_dual,2705_0.68_1.36.png,792,0,0.0
d5_shuffled_dual,2707_0.61_1.6.png,760,0,0.0
d5_shuffled_dual,2708_0.72_1.57.png,687,0,0.0
d5_shuffled_dual,2710_0.56_1.69.png,12,0,0.0
d5_shuffled_dual,2712_0.65_1.83.png,20,0,0.0
d5_shuffled_dual,2714_0.9_1.77.png,241,0,0.0
d5_shuffled_dual,2739_0.95_1.39.png,1589,0,0.0
d5_shuffled_dual,2744_0.6_1.82.png,137,0,0.0
d5_shuffled_dual,2747_0.87_1.0.png,1859,0,0.0
d5_shuffled_dual,2754_0.83_1.45.png,670,0,0.0
d5_shuffled_dual,2759_0.52_1.32.png,546,0,0.0
d5_shuffled_dual,2763_0.83_1.04.png,1940,0,0.0
d5_shuffled_dual,2767_0.69_0.71.png,2306,0,0.0
d5_shuffled_dual,2769_0.81_1.94.png,1030,0,0.0
d5_shuffled_dual,2771_0.52_0.87.png,2156,0,0.0
d5_shuffled_dual,2775_0.9_0.66.png,748,0,0.0
d5_shuffled_dual,2779_0.73_0.56.png,1919,0,0.0
d5_shuffled_dual,2783_0.78_1.9.png,354,0,0.0
d5_shuffled_dual,2784_0.56_0.55.png,2510,0,0.0
d5_shuffled_dual,2786_0.88_1.47.png,614,0,0.0
d5_shuffled_dual,2790_0.56_1.84.png,879,0,0.0
d5_shuffled_dual,2791_0.51_1.66.png,1082,0,0.0
d5_shuffled_dual,2792_0.52_0.69.png,1950,0,0.0
d5_shuffled_dual,2794_0.8_0.92.png,348,0,0.0
d5_shuffled_dual,2800_0.75_0.87.png,912,0,0.0
d5_shuffled_dual,2807_0.78_0.64.png,3510,0,0.0
d5_shuffled_dual,2809_0.86_1.19.png,1019,0,0.0
d5_shuffled_dual,281_0.93_1.17.png,0,0,nan
d5_shuffled_dual,2820_0.87_0.91.png,769,0,0.0
d5_shuffled_dual,2827_0.92_0.93.png,1176,0,0.0
d5_shuffled_dual,2828_0.98_1.23.png,586,0,0.0
d5_shuffled_dual,282_0.95_1.38.png,0,0,nan
d5_shuffled_dual,283_0.71_1.63.png,11,0,0.0
d5_shuffled_dual,2843_0.7_0.5.png,1985,0,0.0
d5_shuffled_dual,2844_0.58_0.74.png,1854,0,0.0
d5_shuffled_dual,2845_0.61_0.81.png,1840,0,0.0
d5_shuffled_dual,2862_0.91_1.23.png,513,0,0.0
d5_shuffled_dual,2872_0.75_1.98.png,35,0,0.0
d5_shuffled_dual,2877_0.98_1.2.png,699,0,0.0
d5_shuffled_dual,2884_0.65_1.22.png,1294,0,0.0
d5_shuffled_dual,288_0.77_1.7.png,6,0,0.0
d5_shuffled_dual,2896_0.84_0.74.png,1591,0,0.0
d5_shuffled_dual,2899_0.92_1.08.png,241,0,0.0
d5_shuffled_dual,28_0.54_1.24.png,83,0,0.0
d5_shuffled_dual,2901_0.59_1.0.png,1581,0,0.0
d5_shuffled_dual,2905_0.99_0.96.png,335,0,0.0
d5_shuffled_dual,2916_0.62_1.39.png,373,0,0.0
d5_shuffled_dual,2918_0.6_1.92.png,491,0,0.0
d5_shuffled_dual,2926_0.6_1.32.png,44,0,0.0
d5_shuffled_dual,2928_0.93_0.58.png,227,0,0.0
d5_shuffled_dual,2941_0.7_1.3.png,781,0,0.0
d5_shuffled_dual,2953_0.65_1.26.png,2217,0,0.0
d5_shuffled_dual,2955_0.54_1.51.png,2226,0,0.0
d5_shuffled_dual,2963_0.61_1.33.png,1064,0,0.0
d5_shuffled_dual,2966_0.98_0.67.png,838,0,0.0
d5_shuffled_dual,2978_0.94_1.66.png,68,0,0.0
d5_shuffled_dual,2991_0.88_1.4.png,708,0,0.0
d5_shuffled_dual,2994_0.81_0.58.png,1995,0,0.0
d5_shuffled_dual,2996_0.97_1.99.png,424,0,0.0
d5_shuffled_dual,299_0.79_0.75.png,308,0,0.0
d5_shuffled_dual,300_0.72_1.88.png,4,0,0.0
d5_shuffled_dual,302_0.67_0.9.png,378,0,0.0
d5_shuffled_dual,303_0.68_0.54.png,662,0,0.0
d5_shuffled_dual,309_0.52_0.96.png,67,0,0.0
d5_shuffled_dual,319_0.87_1.65.png,4,0,0.0
d5_shuffled_dual,325_0.68_1.71.png,46,0,0.0
d5_shuffled_dual,326_0.56_0.94.png,642,0,0.0
d5_shuffled_dual,33_0.9_0.83.png,303,0,0.0
d5_shuffled_dual,344_0.57_1.11.png,36,0,0.0
d5_shuffled_dual,349_0.53_1.37.png,12,0,0.0
d5_shuffled_dual,34_0.67_1.92.png,12,0,0.0
d5_shuffled_dual,355_0.85_0.53.png,114,0,0.0
d5_shuffled_dual,356_0.65_0.6.png,455,0,0.0
d5_shuffled_dual,361_0.83_0.87.png,880,0,0.0
d5_shuffled_dual,363_0.77_0.88.png,317,0,0.0
d5_shuffled_dual,365_0.89_1.63.png,13,0,0.0
d5_shuffled_dual,367_0.56_0.63.png,1824,0,0.0
d5_shuffled_dual,377_0.97_1.14.png,98,0,0.0
d5_shuffled_dual,382_0.85_0.82.png,206,0,0.0
d5_shuffled_dual,383_0.87_0.78.png,270,0,0.0
d5_shuffled_dual,386_0.91_1.27.png,0,0,nan
d5_shuffled_dual,400_0.99_1.08.png,211,0,0.0
d5_shuffled_dual,407_0.59_0.69.png,98,0,0.0
d5_shuffled_dual,414_0.52_1.27.png,152,0,0.0
d5_shuffled_dual,423_0.92_0.7.png,902,0,0.0
d5_shuffled_dual,439_0.95_1.86.png,50,0,0.0
d5_shuffled_dual,440_0.72_1.73.png,5,0,0.0
d5_shuffled_dual,446_0.72_1.25.png,0,0,nan
d5_shuffled_dual,449_0.79_1.15.png,338,0,0.0
d5_shuffled_dual,454_0.63_0.9.png,1617,0,0.0
d5_shuffled_dual,455_0.55_1.99.png,5,0,0.0
d5_shuffled_dual,459_0.9_0.51.png,536,0,0.0
d5_shuffled_dual,470_0.8_0.94.png,73,0,0.0
d5_shuffled_dual,471_0.9_1.29.png,61,0,0.0
d5_shuffled_dual,479_0.58_1.54.png,59,0,0.0
d5_shuffled_dual,483_0.88_1.16.png,103,0,0.0
d5_shuffled_dual,484_0.58_1.89.png,97,0,0.0
d5_shuffled_dual,490_0.83_1.67.png,133,0,0.0
d5_shuffled_dual,492_0.61_1.32.png,194,0,0.0
d5_shuffled_dual,4_0.84_1.98.png,63,0,0.0
d5_shuffled_dual,507_0.74_1.31.png,235,0,0.0
d5_shuffled_dual,508_0.87_0.92.png,610,0,0.0
d5_shuffled_dual,50_0.82_1.93.png,110,0,0.0
d5_shuffled_dual,517_0.95_1.51.png,12,0,0.0
d5_shuffled_dual,525_0.65_1.46.png,49,0,0.0
d5_shuffled_dual,531_0.55_1.19.png,74,0,0.0
d5_shuffled_dual,533_0.96_1.51.png,7,0,0.0
d5_shuffled_dual,535_0.78_1.25.png,216,0,0.0
d5_shuffled_dual,540_0.92_1.97.png,0,0,nan
d5_shuffled_dual,542_0.55_1.46.png,28,0,0.0
d5_shuffled_dual,547_0.79_1.67.png,113,0,0.0
d5_shuffled_dual,551_0.75_1.66.png,33,0,0.0
d5_shuffled_dual,556_0.86_1.79.png,9,0,0.0
d5_shuffled_dual,565_0.76_1.56.png,293,0,0.0
d5_shuffled_dual,574_0.65_1.38.png,0,0,nan
d5_shuffled_dual,575_0.71_1.7.png,0,0,nan
d5_shuffled_dual,576_0.84_1.69.png,10,0,0.0
d5_shuffled_dual,581_0.54_1.36.png,49,0,0.0
d5_shuffled_dual,585_0.6_0.89.png,275,0,0.0
d5_shuffled_dual,590_0.65_0.94.png,791,0,0.0
d5_shuffled_dual,593_0.64_0.82.png,133,0,0.0
d5_shuffled_dual,595_0.78_1.11.png,63,0,0.0
d5_shuffled_dual,596_0.55_0.89.png,188,0,0.0
d5_shuffled_dual,59_0.59_1.43.png,167,0,0.0
d5_shuffled_dual,603_0.67_1.99.png,0,0,nan
d5_shuffled_dual,605_0.58_0.77.png,500,0,0.0
d5_shuffled_dual,609_0.58_1.34.png,58,0,0.0
d5_shuffled_dual,614_0.95_0.72.png,346,0,0.0
d5_shuffled_dual,618_0.66_1.24.png,69,0,0.0
d5_shuffled_dual,61_0.71_1.08.png,112,0,0.0
d5_shuffled_dual,624_0.88_1.47.png,57,0,0.0
d5_shuffled_dual,638_0.73_1.34.png,5,0,0.0
d5_shuffled_dual,653_0.78_0.53.png,48,0,0.0
d5_shuffled_dual,659_0.86_0.85.png,74,0,0.0
d5_shuffled_dual,661_0.6_1.84.png,1,0,0.0
d5_shuffled_dual,663_0.87_1.75.png,0,0,nan
d5_shuffled_dual,674_0.93_0.72.png,940,0,0.0
d5_shuffled_dual,676_0.53_1.48.png,65,0,0.0
d5_shuffled_dual,681_0.66_0.67.png,159,0,0.0
d5_shuffled_dual,683_0.9_1.98.png,41,0,0.0
d5_shuffled_dual,686_0.62_0.82.png,382,0,0.0
d5_shuffled_dual,687_0.89_1.42.png,129,0,0.0
d5_shuffled_dual,68_0.75_1.58.png,49,0,0.0
d5_shuffled_dual,692_0.69_1.32.png,29,0,0.0
d5_shuffled_dual,693_0.92_1.29.png,59,0,0.0
d5_shuffled_dual,695_0.53_0.7.png,198,0,0.0
d5_shuffled_dual,69_0.76_0.64.png,63,0,0.0
d5_shuffled_dual,706_0.58_1.34.png,8,0,0.0
d5_shuffled_dual,714_0.84_0.79.png,810,0,0.0
d5_shuffled_dual,715_0.73_0.85.png,493,0,0.0
d5_shuffled_dual,718_0.91_1.21.png,27,0,0.0
d5_shuffled_dual,719_0.61_0.7.png,568,0,0.0
d5_shuffled_dual,720_0.62_1.27.png,40,0,0.0
d5_shuffled_dual,728_0.58_1.55.png,431,0,0.0
d5_shuffled_dual,72_0.7_1.07.png,94,0,0.0
d5_shuffled_dual,731_0.85_1.53.png,3,0,0.0
d5_shuffled_dual,735_0.5_1.46.png,463,0,0.0
d5_shuffled_dual,743_0.75_1.36.png,3,0,0.0
d5_shuffled_dual,744_0.9_0.99.png,0,0,nan
d5_shuffled_dual,746_0.64_0.98.png,460,0,0.0
d5_shuffled_dual,748_0.79_0.91.png,324,0,0.0
d5_shuffled_dual,751_0.7_1.66.png,0,0,nan
d5_shuffled_dual,752_0.78_0.7.png,279,0,0.0
d5_shuffled_dual,755_0.86_0.67.png,842,0,0.0
d5_shuffled_dual,756_0.9_1.88.png,26,0,0.0
d5_shuffled_dual,778_0.99_1.06.png,1,0,0.0
d5_shuffled_dual,781_0.51_1.6.png,35,0,0.0
d5_shuffled_dual,785_0.71_1.08.png,430,0,0.0
d5_shuffled_dual,787_0.88_0.71.png,54,0,0.0
d5_shuffled_dual,791_0.89_1.37.png,79,0,0.0
d5_shuffled_dual,793_0.71_0.66.png,881,0,0.0
d5_shuffled_dual,799_0.65_0.7.png,1479,0,0.0
d5_shuffled_dual,79_0.62_1.54.png,0,0,nan
d5_shuffled_dual,7_0.89_0.6.png,75,0,0.0
d5_shuffled_dual,805_0.75_1.2.png,199,0,0.0
d5_shuffled_dual,80_0.99_1.95.png,0,0,nan
d5_shuffled_dual,810_0.78_1.52.png,158,0,0.0
d5_shuffled_dual,812_0.59_0.82.png,279,0,0.0
d5_shuffled_dual,814_0.63_1.29.png,189,0,0.0
d5_shuffled_dual,819_0.5_1.85.png,114,0,0.0
d5_shuffled_dual,826_0.81_1.2.png,0,0,nan
d5_shuffled_dual,83_0.64_1.88.png,156,0,0.0
d5_shuffled_dual,844_0.99_1.22.png,567,0,0.0
d5_shuffled_dual,849_0.55_0.6.png,2760,0,0.0
d5_shuffled_dual,85_1.0_1.41.png,185,0,0.0
d5_shuffled_dual,860_0.73_1.11.png,125,0,0.0
d5_shuffled_dual,862_0.69_1.5.png,111,0,0.0
d5_shuffled_dual,872_0.51_0.78.png,201,0,0.0
d5_shuffled_dual,875_0.87_1.74.png,2,0,0.0
d5_shuffled_dual,881_0.6_1.13.png,23,0,0.0
d5_shuffled_dual,882_0.95_1.36.png,11,0,0.0
d5_shuffled_dual,886_0.89_0.98.png,479,0,0.0
d5_shuffled_dual,88_0.98_1.99.png,72,0,0.0
d5_shuffled_dual,899_0.93_1.74.png,145,0,0.0
d5_shuffled_dual,900_0.91_0.72.png,496,0,0.0
d5_shuffled_dual,903_0.81_0.73.png,346,0,0.0
d5_shuffled_dual,921_0.67_1.07.png,14,0,0.0
d5_shuffled_dual,922_0.74_0.99.png,25,0,0.0
d5_shuffled_dual,923_0.59_1.48.png,13,0,0.0
d5_shuffled_dual,928_0.52_1.15.png,295,0,0.0
d5_shuffled_dual,92_0.7_0.93.png,106,0,0.0
d5_shuffled_dual,940_0.91_1.03.png,280,0,0.0
d5_shuffled_dual,944_0.59_1.51.png,799,0,0.0
d5_shuffled_dual,94_0.62_1.46.png,84,0,0.0
d5_shuffled_dual,952_0.74_0.72.png,807,0,0.0
d5_shuffled_dual,953_0.95_0.84.png,86,0,0.0
d5_shuffled_dual,955_0.94_0.9.png,82,0,0.0
d5_shuffled_dual,956_0.55_1.4.png,13,0,0.0
d5_shuffled_dual,95_0.85_1.33.png,217,0,0.0
d5_shuffled_dual,965_0.67_1.91.png,10,0,0.0
d5_shuffled_dual,975_0.8_1.05.png,36,0,0.0
d5_shuffled_dual,979_0.96_0.5.png,371,0,0.0
d5_shuffled_dual,984_0.67_1.7.png,15,0,0.0
d5_shuffled_dual,985_0.85_0.52.png,443,0,0.0
d5_shuffled_dual,987_0.56_1.81.png,33,0,0.0
d5_shuffled_dual,98_0.97_1.56.png,109,0,0.0
d5_shuffled_dual,993_0.96_1.77.png,31,0,0.0
d5_shuffled_dual,996_0.93_0.78.png,660,0,0.0
d5_shuffled_dual,999_0.77_1.81.png,0,0,nan
d5_shuffled_dual,99_0.79_1.39.png,108,0,0.0
d5_shuffled_dual,9_0.71_0.66.png,227,0,0.0
