name,bucket,original_psnr,candidate_psnr,delta_psnr,original_ssim,candidate_ssim,delta_ssim,gamma_mean,gamma_abs_mean,gamma_std,gamma_min,gamma_max,gamma_abs_gt_0.05,gamma_abs_gt_0.10,gamma_abs_gt_0.09,beta_present,beta_mean,beta_abs_mean,beta_std,beta_min,beta_max,beta_abs_gt_0.02,beta_abs_gt_0.05,beta_abs_gt_0.1
109_0.74_1.74.png,medium_middle_50pct,23.046205520629883,24.122648239135742,1.0764427185058594,0.9462606310844421,0.9614291191101074,0.015168488025665283,-0.0050934660248458385,0.02843465283513069,0.03476141020655632,-0.09833786636590958,0.09978983551263809,0.16533665359020233,0.0,0.004579442553222179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10_0.6_1.67.png,medium_middle_50pct,26.726146697998047,22.963998794555664,-3.762147903442383,0.9845330119132996,0.9813811182975769,-0.0031518936157226562,-0.004657702520489693,0.021707212552428246,0.027140803635120392,-0.09997677803039551,0.09999699145555496,0.07099977880716324,0.0,0.002742248121649027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110_0.68_1.22.png,medium_middle_50pct,22.46883201599121,24.851749420166016,2.3829174041748047,0.9412082433700562,0.9673807621002197,0.026172518730163574,-0.004859630949795246,0.03212233632802963,0.038096942007541656,-0.09895802289247513,0.09990277886390686,0.21550719439983368,0.0,0.0032034427858889103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0.98_0.89.png,hard_bottom_25pct,21.160593032836914,22.749940872192383,1.5893478393554688,0.9246578216552734,0.9532359838485718,0.02857816219329834,-0.004880901426076889,0.03231372684240341,0.03846104070544243,-0.0985884964466095,0.09989722818136215,0.22252263128757477,0.0,0.003507535206153989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112_0.54_0.98.png,medium_middle_50pct,23.02325439453125,24.649837493896484,1.6265830993652344,0.951086163520813,0.9666873812675476,0.01560121774673462,-0.004603439476341009,0.03502180054783821,0.04073426127433777,-0.09957459568977356,0.09992610663175583,0.2616952657699585,0.0,0.003676916705444455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0.71_1.48.png,medium_middle_50pct,25.893505096435547,24.280162811279297,-1.61334228515625,0.9669901728630066,0.9485287666320801,-0.018461406230926514,-0.004909937735646963,0.025865815579891205,0.03267163783311844,-0.0993712767958641,0.0998462587594986,0.1462608277797699,0.0,0.0036668044049292803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114_0.7_0.91.png,medium_middle_50pct,27.22858428955078,26.644607543945312,-0.5839767456054688,0.9756467342376709,0.9658708572387695,-0.009775876998901367,-0.004625583533197641,0.02739405259490013,0.03437751904129982,-0.09952574968338013,0.09979982674121857,0.17027400434017181,0.0,0.002778363646939397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_0.52_0.82.png,easy_top_25pct,29.223003387451172,28.8194637298584,-0.40353965759277344,0.9823980331420898,0.9794144034385681,-0.0029836297035217285,-0.004418705124408007,0.0273611880838871,0.03424405679106712,-0.09971421957015991,0.09976933151483536,0.16945959627628326,0.0,0.0023359491024166346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116_0.73_1.62.png,medium_middle_50pct,25.54218292236328,23.644004821777344,-1.8981781005859375,0.9635202288627625,0.9453391432762146,-0.01818108558654785,-0.004962320905178785,0.025635385885834694,0.03239128366112709,-0.09938604384660721,0.09984978288412094,0.13995759189128876,0.0,0.004092605784535408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117_0.69_1.13.png,medium_middle_50pct,23.949281692504883,23.84767723083496,-0.10160446166992188,0.9785627722740173,0.9759413003921509,-0.002621471881866455,-0.004453419242054224,0.03149661049246788,0.037441108375787735,-0.09961908310651779,0.09987273067235947,0.21072189509868622,0.0,0.002971942536532879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118_0.68_1.96.png,hard_bottom_25pct,20.634708404541016,20.1246337890625,-0.5100746154785156,0.9568126201629639,0.950802206993103,-0.00601041316986084,-0.004591082688421011,0.029174616560339928,0.03484699875116348,-0.0991913229227066,0.09984609484672546,0.16579388082027435,0.0,0.0024388781748712063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119_0.81_0.75.png,easy_top_25pct,28.3840389251709,28.32991600036621,-0.0541229248046875,0.9869066476821899,0.984510600566864,-0.0023960471153259277,-0.00440663518384099,0.03284835442900658,0.039024606347084045,-0.0998011976480484,0.09988492727279663,0.2364935427904129,0.0,0.0034446942154318094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11_0.98_0.72.png,medium_middle_50pct,26.24176788330078,25.865394592285156,-0.376373291015625,0.9886091947555542,0.9859759211540222,-0.0026332736015319824,-0.004619653336703777,0.027306150645017624,0.033270563930273056,-0.09994862228631973,0.09998708218336105,0.1288694143295288,0.0,0.0049933260306715965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120_0.8_0.89.png,easy_top_25pct,27.33005714416504,27.157855987548828,-0.17220115661621094,0.9845182299613953,0.9818980097770691,-0.002620220184326172,-0.004415721632540226,0.032458558678627014,0.03858017176389694,-0.09975045174360275,0.0998801440000534,0.2307681441307068,0.0,0.0032081378158181906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121_0.86_1.21.png,hard_bottom_25pct,21.085309982299805,23.30219268798828,2.2168827056884766,0.9461700916290283,0.8474917411804199,-0.0986783504486084,-0.004762100987136364,0.028597798198461533,0.03435821086168289,-0.09999392181634903,0.09983886033296585,0.15463599562644958,0.0,0.0026469032745808363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122_0.94_1.72.png,hard_bottom_25pct,16.087934494018555,21.500926971435547,5.412992477416992,0.8910550475120544,0.8758942484855652,-0.015160799026489258,-0.004912149161100388,0.026466257870197296,0.03260456398129463,-0.0999971255660057,0.09985631704330444,0.12981058657169342,0.0,0.0027993107214570045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123_0.59_0.7.png,easy_top_25pct,28.382057189941406,19.660762786865234,-8.721294403076172,0.9807567596435547,0.8495302200317383,-0.1312265396118164,-0.0043372055515646935,0.02726316824555397,0.03243621811270714,-0.09997916221618652,0.09964628517627716,0.11431379616260529,0.0,0.002750193700194359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
