policy_id,complexity,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,nonnegative_ratio,severe_loss_count,severe_loss_per_600,strong_loss_count,strong_loss_per_600,selected_precision,selected_nonnegative_ratio,selected_severe_count,screen_gate_pass,formal_candidate_gate_pass,score,action_count_a0,action_fraction_a0,action_count_a0p125,action_fraction_a0p125,action_count_a0p25,action_fraction_a0p25,action_count_a0p375,action_fraction_a0p375,action_count_a0p5,action_fraction_a0p5,action_count_a0p75,action_fraction_a0p75
tier|low_alpha=0.25|low_cond=udp_grad_mean_ge_0.013542664|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0015222002,2,600,533,0.8883333333333333,0.387798802057902,0.3744819768269857,0.45693453470865886,0.00027639925479888916,0.6933333333333334,0.805,69,69.0,104,104.0,0.7804878048780488,0.7804878048780488,69,False,False,0.7527522272342593,67,0.11166666666666666,0,0.0,293,0.48833333333333334,240,0.4,0,0.0,0,0.0
tier|low_alpha=0.375|low_cond=udp_grad_mean_ge_0.013542664|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0045283467,2,600,507,0.845,0.47006053606669107,0.5779084142049153,0.40307706197102866,0.00029536167780558266,0.645,0.8,81,81.0,111,111.0,0.7633136094674556,0.7633136094674556,81,False,False,0.7519606541010992,93,0.155,0,0.0,0,0.0,417,0.695,0,0.0,90,0.15
tier|low_alpha=0.25|low_cond=input_mean_le_0.73469202|high_alpha=0.75|high_cond=diff_abs_p50_ge_0.0072259925,2,600,576,0.96,0.3745183817545573,0.4660809071858724,0.43011988321940103,0.00017905284961064656,0.725,0.765,76,76.0,125,125.0,0.7552083333333334,0.7552083333333334,76,False,False,0.7512055124918622,24,0.04,0,0.0,486,0.81,0,0.0,0,0.0,90,0.15
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_0.000756993|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0015222002,2,600,402,0.67,0.4287953186035156,0.4415686289469401,0.4459503936767578,0.00026990960041681927,0.5483333333333333,0.8783333333333333,53,53.0,70,70.0,0.818407960199005,0.818407960199005,53,False,False,0.7509156591386936,198,0.33,0,0.0,0,0.0,162,0.27,240,0.4,0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0021860948|high_alpha=0.75|high_cond=udp_std_le_0.24292301,2,600,506,0.8433333333333334,0.35390452067057293,0.46493537902832033,0.2905408477783203,0.0002433915932973226,0.645,0.8016666666666666,63,63.0,104,104.0,0.7648221343873518,0.7648221343873518,63,False,False,0.750198015390429,94,0.15666666666666668,0,0.0,356,0.5933333333333334,0,0.0,0,0.0,150,0.25
tier|low_alpha=0.25|low_cond=depth_grad_mean_ge_0.0015138017|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037999609,2,600,549,0.915,0.40204176902770994,0.4148781967163086,0.408649419148763,0.00027658939361572263,0.705,0.79,74,74.0,110,109.99999999999999,0.7704918032786885,0.7704918032786885,74,False,False,0.7500338584795676,51,0.085,0,0.0,429,0.715,0,0.0,120,0.2,0,0.0
tier|low_alpha=0.375|low_cond=udp_grad_mean_ge_0.015218272|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0037999609,2,600,490,0.8166666666666667,0.4663815975189209,0.632335090637207,0.3102002716064453,0.0003068686525026957,0.6166666666666667,0.8,79,78.99999999999999,110,109.99999999999999,0.7551020408163265,0.7551020408163265,79,False,False,0.7500247992301474,110,0.18333333333333332,0,0.0,0,0.0,370,0.6166666666666667,0,0.0,120,0.2
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0027975643|high_alpha=0.75|high_cond=diff_abs_p50_ge_0.0066109359,2,600,546,0.91,0.3547988796234131,0.4615733210245768,0.4237044016520182,0.00013432761033376059,0.6933333333333334,0.7833333333333333,72,72.0,114,114.0,0.7619047619047619,0.7619047619047619,72,False,False,0.7498232147035149,54,0.09,0,0.0,426,0.71,0,0.0,0,0.0,120,0.2
tier|low_alpha=0.25|low_cond=a0_mean_le_0.60665402|high_alpha=0.75|high_cond=diff_abs_p50_ge_0.0080969721,2,600,576,0.96,0.35587000846862793,0.44558877309163414,0.40637107849121096,0.0002001155416170756,0.725,0.765,73,73.0,123,122.99999999999999,0.7552083333333334,0.7552083333333334,73,False,False,0.7497885514577228,24,0.04,0,0.0,516,0.86,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.25|low_cond=a0_mean_le_0.57996473|high_alpha=0.75|high_cond=diff_abs_p50_ge_0.0080969721,2,600,547,0.9116666666666666,0.3467060407002767,0.4352887980143229,0.38754623413085937,0.00019085367520650228,0.6916666666666667,0.78,69,69.0,115,115.00000000000001,0.7586837294332724,0.7586837294332724,69,False,False,0.7497258889964847,53,0.08833333333333333,0,0.0,487,0.8116666666666666,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.375|low_cond=a0_grad_mean_ge_0.015213207|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0037999609,2,600,490,0.8166666666666667,0.466131493250529,0.632335090637207,0.3091998545328776,0.0003064883748690287,0.6166666666666667,0.8,79,78.99999999999999,110,109.99999999999999,0.7551020408163265,0.7551020408163265,79,False,False,0.749674653254399,110,0.18333333333333332,0,0.0,0,0.0,370,0.6166666666666667,0,0.0,120,0.2
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0021860948|high_alpha=0.5|high_cond=diff_abs_p50_ge_0.0057350389,2,600,545,0.9083333333333333,0.3779364522298177,0.40529935201009115,0.418621342976888,0.0002185945709546407,0.6983333333333334,0.79,71,71.0,113,113.0,0.7688073394495413,0.7688073394495413,71,False,False,0.7494784351080565,55,0.09166666666666666,0,0.0,347,0.5783333333333334,0,0.0,198,0.33,0,0.0
tier|low_alpha=0.25|low_cond=a0_grad_mean_ge_0.012581695|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0015222002,2,600,550,0.9166666666666666,0.3919734573364258,0.3730614217122396,0.45183148701985676,0.0002841071287790934,0.71,0.7933333333333333,71,71.0,109,109.0,0.7745454545454545,0.7745454545454545,71,False,False,0.749333016135476,50,0.08333333333333333,0,0.0,310,0.5166666666666667,240,0.4,0,0.0,0,0.0
tier|low_alpha=0.25|low_cond=depth_std_ge_0.16220408|high_alpha=0.75|high_cond=diff_abs_p50_ge_0.0080969721,2,600,546,0.91,0.3369327767690023,0.4411960728963216,0.3598566436767578,0.00019061575333277384,0.695,0.785,69,69.0,113,113.0,0.7637362637362637,0.7637362637362637,69,False,False,0.7486121126405486,54,0.09,0,0.0,486,0.81,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.25|low_cond=udp_grad_mean_ge_0.011107964|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0015222002,2,600,565,0.9416666666666667,0.47272717793782554,0.6349264780680338,0.2993372599283854,0.00029814422130584715,0.6966666666666667,0.755,93,93.0,131,131.0,0.7398230088495575,0.7398230088495575,93,False,False,0.748343236827569,35,0.058333333333333334,0,0.0,325,0.5416666666666666,0,0.0,0,0.0,240,0.4
tier|low_alpha=0.25|low_cond=udp_mean_le_0.56097753|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0015222002,2,600,543,0.905,0.4356143665313721,0.45243790944417317,0.4514354451497396,0.0002877830465634664,0.69,0.785,78,78.0,115,115.00000000000001,0.7624309392265194,0.7624309392265194,78,False,False,0.7474797855630109,57,0.095,0,0.0,303,0.505,0,0.0,240,0.4,0,0.0
tier|low_alpha=0.25|low_cond=input_mean_le_0.71577144|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0015222002,2,600,560,0.9333333333333333,0.4479294459025065,0.4584640757242839,0.47672042846679685,0.000300976037979126,0.7166666666666667,0.7833333333333333,82,82.0,120,120.0,0.7678571428571429,0.7678571428571429,82,False,False,0.7472656064714704,40,0.06666666666666667,0,0.0,320,0.5333333333333333,0,0.0,240,0.4,0,0.0
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.0086105614|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.00051970547,2,600,554,0.9233333333333333,0.4612957286834717,0.47544549306233724,0.48596346537272134,0.0003240095575650533,0.7083333333333334,0.785,84,84.00000000000001,116,116.0,0.7671480144404332,0.7671480144404332,84,False,False,0.7470558703926351,46,0.07666666666666666,0,0.0,254,0.42333333333333334,0,0.0,300,0.5,0,0.0
tier|low_alpha=0.25|low_cond=a0_grad_mean_ge_0.012581695|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0015222002,2,600,550,0.9166666666666666,0.46820123672485353,0.637261708577474,0.28369588216145836,0.00029686808586120605,0.68,0.7633333333333333,90,90.0,126,126.0,0.7418181818181818,0.7418181818181818,90,False,False,0.7469711008938881,50,0.08333333333333333,0,0.0,310,0.5166666666666667,0,0.0,0,0.0,240,0.4
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0058497136|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.00051970547,2,600,570,0.95,0.46129755973815917,0.4505124282836914,0.4986963907877604,0.0003134778141975403,0.7216666666666667,0.7716666666666666,83,83.0,123,122.99999999999999,0.7596491228070176,0.7596491228070176,83,False,False,0.7468095975842393,30,0.05,0,0.0,270,0.45,0,0.0,300,0.5,0,0.0
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.0093034212|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.00051970547,2,600,533,0.8883333333333333,0.4514635531107585,0.4834724680582682,0.4622412618001302,0.0003181272745132446,0.6866666666666666,0.7983333333333333,81,81.0,109,109.0,0.7729831144465291,0.7729831144465291,81,False,False,0.7467648094597127,67,0.11166666666666666,0,0.0,233,0.3883333333333333,0,0.0,300,0.5,0,0.0
tier|low_alpha=0.375|low_cond=a0_grad_mean_ge_0.013612788|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0037999609,2,600,513,0.855,0.4792204443613688,0.6138595453898112,0.361263427734375,0.000299909512201945,0.6433333333333333,0.7883333333333333,84,84.00000000000001,117,117.0,0.7524366471734892,0.7524366471734892,84,False,False,0.74620625580533,87,0.145,0,0.0,0,0.0,393,0.655,0,0.0,120,0.2
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.0077444417|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0015222002,2,600,565,0.9416666666666667,0.4480523141225179,0.4683598709106445,0.47841763814290367,0.0003122153878211975,0.7216666666666667,0.78,83,83.0,117,117.0,0.7663716814159292,0.7663716814159292,83,False,False,0.7459005587361203,35,0.058333333333333334,0,0.0,325,0.5416666666666666,0,0.0,240,0.4,0,0.0
tier|low_alpha=0.25|low_cond=input_mean_le_0.73469202|high_alpha=0.75|high_cond=diff_abs_p50_ge_0.0080969721,2,600,574,0.9566666666666667,0.36200459162394205,0.44131268819173175,0.4236299641927083,0.00020019888877868654,0.73,0.7733333333333333,74,74.0,120,120.0,0.7630662020905923,0.7630662020905923,74,False,False,0.7447710487011281,26,0.043333333333333335,0,0.0,514,0.8566666666666667,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.375|low_cond=udp_grad_mean_ge_0.012657589|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0045283467,2,600,531,0.885,0.48178785959879555,0.5861920420328776,0.4039630635579427,0.00030619651079177856,0.6683333333333333,0.7833333333333333,87,87.0,121,121.0,0.7551789077212806,0.7551789077212806,87,False,False,0.7446967449669559,69,0.115,0,0.0,0,0.0,441,0.735,0,0.0,90,0.15
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0015937895|high_alpha=0.75|high_cond=diff_abs_std_ge_0.0077406111,2,600,485,0.8083333333333333,0.32679709752400715,0.4394581858317057,0.3348462677001953,0.00017977724472681682,0.6333333333333333,0.825,58,58.0,93,93.0,0.7835051546391752,0.7835051546391752,58,False,False,0.7442735306913503,115,0.19166666666666668,0,0.0,395,0.6583333333333333,0,0.0,0,0.0,90,0.15
tier|low_alpha=0.25|low_cond=a0_grad_mean_ge_0.012581695|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00051970547,2,600,554,0.9233333333333333,0.4048106034596761,0.37477906545003253,0.4814792124430339,0.0002927607297897339,0.7133333333333334,0.79,73,73.0,113,113.0,0.7725631768953068,0.7725631768953068,73,False,False,0.7441099359087712,46,0.07666666666666666,0,0.0,254,0.42333333333333334,300,0.5,0,0.0,0,0.0
tier|low_alpha=0.375|low_cond=udp_grad_mean_ge_0.013542664|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0031482906,2,600,519,0.865,0.4932300599416097,0.6202292251586914,0.37656837463378906,0.00030329346656799317,0.65,0.785,87,87.0,119,119.0,0.7514450867052023,0.7514450867052023,87,False,False,0.744092531867202,81,0.135,0,0.0,0,0.0,369,0.615,0,0.0,150,0.25
tier|low_alpha=0.25|low_cond=udp_mean_le_0.57696567|high_alpha=0.75|high_cond=diff_abs_p50_ge_0.0080969721,2,600,547,0.9116666666666666,0.3451988220214844,0.4344434865315755,0.38272010803222656,0.00019134044647216796,0.69,0.7783333333333333,69,69.0,116,116.0,0.7568555758683729,0.7568555758683729,69,False,False,0.7437184008433859,53,0.08833333333333333,0,0.0,487,0.8116666666666666,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.25|low_cond=input_dark_mean_le_0.694354|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0015222002,2,600,558,0.93,0.4463033103942871,0.45643519083658857,0.47672042846679685,0.0002957117557525635,0.715,0.785,82,82.0,119,119.0,0.7688172043010753,0.7688172043010753,82,False,False,0.7432143661252912,42,0.07,0,0.0,318,0.53,0,0.0,240,0.4,0,0.0
tier|low_alpha=0.25|low_cond=a0_saturation_low_ge_1.0416667e-05|high_alpha=0.75|high_cond=diff_abs_p50_ge_0.0080969721,2,600,549,0.915,0.3536154842376709,0.43269921620686846,0.4135479990641276,0.00018751879533131918,0.6966666666666667,0.7816666666666666,71,71.0,115,115.00000000000001,0.761384335154827,0.761384335154827,71,False,False,0.74314887386732,51,0.085,0,0.0,489,0.815,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.25|low_cond=depth_std_ge_0.16220408|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0024105728,2,600,561,0.935,0.4266017468770345,0.4430970255533854,0.4176240030924479,0.0002877361575762431,0.715,0.78,79,78.99999999999999,115,115.00000000000001,0.7647058823529411,0.7647058823529411,79,False,False,0.7428770617466349,39,0.065,0,0.0,363,0.605,0,0.0,198,0.33,0,0.0
tier|low_alpha=0.25|low_cond=input_dark_mean_le_0.67206591|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0015222002,2,600,537,0.895,0.3959429168701172,0.36473096211751305,0.4911227671305339,0.0002721330523490906,0.6983333333333334,0.8033333333333333,71,71.0,108,108.0,0.7802607076350093,0.7802607076350093,71,False,False,0.7424529986589316,63,0.105,0,0.0,297,0.495,240,0.4,0,0.0,0,0.0
tier|low_alpha=0.25|low_cond=input_dark_mean_le_0.67206591|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00051970547,2,600,547,0.9116666666666666,0.4085321267445882,0.36843763987223305,0.5094806671142578,0.00028270532687505086,0.7066666666666667,0.795,73,73.0,113,113.0,0.7751371115173674,0.7751371115173674,73,False,False,0.7423371609296688,53,0.08833333333333333,0,0.0,247,0.4116666666666667,300,0.5,0,0.0,0,0.0
tier|low_alpha=0.25|low_cond=a0_grad_mean_ge_0.011212653|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0015222002,2,600,564,0.94,0.47066234588623046,0.6349264780680338,0.2910779317220052,0.00029770483573277794,0.695,0.755,93,93.0,131,131.0,0.7393617021276596,0.7393617021276596,93,False,False,0.742129406619241,36,0.06,0,0.0,324,0.54,0,0.0,0,0.0,240,0.4
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0038882691|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.00051970547,2,600,540,0.9,0.4831222089131673,0.6231900024414062,0.3241111501057943,0.0002942413091659546,0.6616666666666666,0.7616666666666667,88,88.0,128,128.0,0.7351851851851852,0.7351851851851852,88,False,False,0.7420945851361309,60,0.1,0,0.0,240,0.4,0,0.0,0,0.0,300,0.5
tier|low_alpha=0.25|low_cond=depth_std_ge_0.14935491|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037999609,2,600,573,0.955,0.40319506963094076,0.41988489786783856,0.40275057474772136,0.0002717860539754232,0.7283333333333334,0.7733333333333333,76,76.0,119,119.0,0.7626527050610821,0.7626527050610821,76,False,False,0.741910680653038,27,0.045,0,0.0,453,0.755,0,0.0,120,0.2,0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0027975643|high_alpha=0.5|high_cond=depth_std_ge_0.25814264,2,600,548,0.9133333333333333,0.3787057908376058,0.40831284840901694,0.4828515625,0.00024286637703577676,0.7066666666666667,0.7933333333333333,73,73.0,111,111.0,0.7737226277372263,0.7737226277372263,73,False,False,0.7417273572016808,52,0.08666666666666667,0,0.0,350,0.5833333333333334,0,0.0,198,0.33,0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0027975643|high_alpha=0.75|high_cond=a0_udp_psnr_le_38.676094,2,600,536,0.8933333333333333,0.3285728168487549,0.433835817972819,0.3869461313883464,0.00014847010374069214,0.685,0.7916666666666666,67,67.0,109,109.0,0.7667910447761194,0.7667910447761194,67,False,False,0.7412256366046508,64,0.10666666666666667,0,0.0,446,0.7433333333333333,0,0.0,0,0.0,90,0.15
tier|low_alpha=0.25|low_cond=a0_std_le_0.32817914|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0031482906,2,600,552,0.92,0.4062714417775472,0.42052555084228516,0.3758587900797526,0.00028198043505350747,0.7,0.78,75,75.0,114,114.0,0.7608695652173914,0.7608695652173914,75,False,False,0.7409212397202203,48,0.08,0,0.0,402,0.67,0,0.0,150,0.25,0,0.0
tier|low_alpha=0.25|low_cond=udp_mean_le_0.54332907|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0015222002,2,600,526,0.8766666666666667,0.42997124036153156,0.45662967681884764,0.4422375996907552,0.0002862490216890971,0.67,0.7933333333333333,75,75.0,111,111.0,0.7642585551330798,0.7642585551330798,75,False,False,0.7405116695423395,74,0.12333333333333334,0,0.0,286,0.4766666666666667,0,0.0,240,0.4,0,0.0
tier|low_alpha=0.25|low_cond=a0_mean_le_0.5451718|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00051970547,2,600,540,0.9,0.39795472780863445,0.3620938491821289,0.4853607940673828,0.0002755629022916158,0.6916666666666667,0.7916666666666666,70,70.0,113,113.0,0.7685185185185185,0.7685185185185185,70,False,False,0.7403418124870017,60,0.1,0,0.0,240,0.4,300,0.5,0,0.0,0,0.0
tier|low_alpha=0.25|low_cond=udp_std_le_0.32657248|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0031482906,2,600,552,0.92,0.40648958841959637,0.4193059285481771,0.3758587900797526,0.00028468887011210125,0.7,0.78,75,75.0,114,114.0,0.7608695652173914,0.7608695652173914,75,False,False,0.7401636885269831,48,0.08,0,0.0,402,0.67,0,0.0,150,0.25,0,0.0
tier|low_alpha=0.375|low_cond=input_grad_mean_ge_0.0077444417|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0045283467,2,600,555,0.925,0.50007048924764,0.5854764048258464,0.4870099385579427,0.00031799336274464924,0.695,0.77,94,94.0,128,128.0,0.7513513513513513,0.7513513513513513,94,False,False,0.739720174531679,45,0.075,0,0.0,0,0.0,465,0.775,0,0.0,90,0.15
tier|low_alpha=0.25|low_cond=depth_mean_ge_0.17316936|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0024105728,2,600,567,0.945,0.43322635332743326,0.4411067835489909,0.43954861958821617,0.0002855021754900614,0.7183333333333334,0.7733333333333333,80,80.0,119,119.0,0.7601410934744268,0.7601410934744268,80,False,False,0.7396736967991693,33,0.055,0,0.0,369,0.615,0,0.0,198,0.33,0,0.0
tier|low_alpha=0.25|low_cond=a0_mean_le_0.5610461|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0024105728,2,600,537,0.895,0.42330138842264814,0.4317915217081706,0.4305456797281901,0.0002776399254798889,0.6833333333333333,0.7883333333333333,75,75.0,111,111.0,0.7635009310986964,0.7635009310986964,75,False,False,0.7393142203169385,63,0.105,0,0.0,339,0.565,0,0.0,198,0.33,0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0027975643|high_alpha=0.75|high_cond=udp_std_le_0.24292301,2,600,531,0.885,0.36145942052205404,0.4662580871582031,0.3117595926920573,0.0002499648928642273,0.67,0.785,69,69.0,113,113.0,0.7570621468926554,0.7570621468926554,69,False,False,0.7385449568624555,69,0.115,0,0.0,381,0.635,0,0.0,0,0.0,150,0.25
tier|low_alpha=0.25|low_cond=a0_mean_le_0.57996473|high_alpha=0.75|high_cond=diff_abs_p50_ge_0.0072259925,2,600,551,0.9183333333333333,0.35758628845214846,0.4600570170084635,0.3940361531575521,0.00016957183678944905,0.6883333333333334,0.77,72,72.0,121,121.0,0.7495462794918331,0.7495462794918331,72,False,False,0.7383128313492662,49,0.08166666666666667,0,0.0,461,0.7683333333333333,0,0.0,0,0.0,90,0.15
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_0.0021860948|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0015222002,2,600,480,0.8,0.5015797805786133,0.6378064727783204,0.3745111846923828,0.00029519071181615194,0.6116666666666667,0.8116666666666666,83,83.0,107,107.0,0.7645833333333333,0.7645833333333333,83,False,False,0.738255243937175,120,0.2,0,0.0,0,0.0,240,0.4,0,0.0,240,0.4
tier|low_alpha=0.25|low_cond=a0_mean_le_0.57996473|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0015222002,2,600,560,0.9333333333333333,0.44037291208902996,0.4488787333170573,0.45646639506022135,0.00028832087914148965,0.7083333333333334,0.775,81,81.0,120,120.0,0.7589285714285714,0.7589285714285714,81,False,False,0.7378189668201267,40,0.06666666666666667,0,0.0,320,0.5333333333333333,0,0.0,240,0.4,0,0.0
tier|low_alpha=0.25|low_cond=input_mean_le_0.69049907|high_alpha=0.75|high_cond=diff_abs_p50_ge_0.0080969721,2,600,522,0.87,0.3474664274851481,0.42917781829833984,0.4236299641927083,0.000184079905351003,0.6733333333333333,0.8033333333333333,67,67.0,107,107.0,0.7739463601532567,0.7739463601532567,67,False,False,0.7369689965507538,78,0.13,0,0.0,462,0.77,0,0.0,0,0.0,60,0.1
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0058497136|high_alpha=0.75|high_cond=a0_std_le_0.23617188,2,600,574,0.9566666666666667,0.36280943552652994,0.4514380391438802,0.31426615397135416,0.0002529750267664591,0.7183333333333334,0.7616666666666667,74,74.0,126,126.0,0.7508710801393729,0.7508710801393729,74,False,False,0.7368800362457381,26,0.043333333333333335,0,0.0,454,0.7566666666666667,0,0.0,0,0.0,120,0.2
tier|low_alpha=0.25|low_cond=udp_grad_mean_ge_0.012657589|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0015222002,2,600,550,0.9166666666666666,0.391109504699707,0.3730614217122396,0.45287885030110675,0.00028317739566167195,0.71,0.7933333333333333,72,72.0,109,109.0,0.7745454545454545,0.7745454545454545,72,False,False,0.7365737998268821,50,0.08333333333333333,0,0.0,310,0.5166666666666667,240,0.4,0,0.0,0,0.0
tier|low_alpha=0.25|low_cond=a0_std_le_0.32817914|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037999609,2,600,548,0.9133333333333333,0.39209904670715334,0.41289218902587893,0.35810404459635414,0.0002746106187502543,0.6966666666666667,0.7833333333333333,73,73.0,112,112.0,0.7627737226277372,0.7627737226277372,73,False,False,0.7362618885188787,52,0.08666666666666667,0,0.0,428,0.7133333333333334,0,0.0,120,0.2,0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0015937895|high_alpha=0.5|high_cond=a0_std_le_0.26119193,2,600,504,0.84,0.3782328637440999,0.4037808354695638,0.40098726908365884,0.0002780109643936157,0.6566666666666666,0.8166666666666667,65,65.0,100,100.0,0.7817460317460317,0.7817460317460317,65,False,False,0.7361435606154183,96,0.16,0,0.0,264,0.44,0,0.0,240,0.4,0,0.0
tier|low_alpha=0.25|low_cond=a0_std_le_0.32817914|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0024105728,2,600,558,0.93,0.4551056289672852,0.6000060017903646,0.2640708923339844,0.0002879441777865092,0.685,0.755,88,88.0,128,128.0,0.7365591397849462,0.7365591397849462,88,False,False,0.735995476622223,42,0.07,0,0.0,360,0.6,0,0.0,0,0.0,198,0.33
tier|low_alpha=0.25|low_cond=a0_grad_mean_ge_0.012581695|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.00051970547,2,600,554,0.9233333333333333,0.45702392896016436,0.4719284184773763,0.47069493611653646,0.0003165470560391744,0.7033333333333334,0.78,84,84.00000000000001,118,118.0,0.7617328519855595,0.7617328519855595,84,False,False,0.7359227999529969,46,0.07666666666666666,0,0.0,254,0.42333333333333334,0,0.0,300,0.5,0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0038882691|high_alpha=0.75|high_cond=depth_std_ge_0.27877787,2,600,556,0.9266666666666666,0.3661629358927409,0.45956431070963544,0.44661407470703124,0.00023796786864598593,0.6983333333333334,0.7716666666666666,75,75.0,120,120.0,0.7535971223021583,0.7535971223021583,75,False,False,0.7357056480462605,44,0.07333333333333333,0,0.0,436,0.7266666666666667,0,0.0,0,0.0,120,0.2
tier|low_alpha=0.25|low_cond=udp_std_le_0.32657248|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037999609,2,600,548,0.9133333333333333,0.39231719334920245,0.41167256673177083,0.35810404459635414,0.00027731905380884805,0.6966666666666667,0.7833333333333333,73,73.0,112,112.0,0.7627737226277372,0.7627737226277372,73,False,False,0.7355043373256414,52,0.08666666666666667,0,0.0,428,0.7133333333333334,0,0.0,120,0.2,0,0.0
tier|low_alpha=0.25|low_cond=a0_grad_mean_ge_0.013612788|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0015222002,2,600,533,0.8883333333333333,0.46404670397440595,0.63868226369222,0.28919031778971355,0.00028843303521474203,0.6633333333333333,0.775,88,88.0,120,120.0,0.7467166979362101,0.7467166979362101,88,False,False,0.735397381603964,67,0.11166666666666666,0,0.0,293,0.48833333333333334,0,0.0,0,0.0,240,0.4
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0038882691|high_alpha=0.5|high_cond=input_std_le_0.20560738,2,600,572,0.9533333333333334,0.4145744864145915,0.4426959101359049,0.44253021240234375,0.000288927952448527,0.72,0.7666666666666667,79,78.99999999999999,125,125.0,0.7552447552447552,0.7552447552447552,79,False,False,0.7353464735257877,28,0.04666666666666667,0,0.0,272,0.4533333333333333,0,0.0,300,0.5,0,0.0
tier|low_alpha=0.25|low_cond=udp_grad_mean_ge_0.013542664|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0015222002,2,600,533,0.8883333333333333,0.46402658144632974,0.63868226369222,0.2887989298502604,0.0002891602118810018,0.6633333333333333,0.775,88,88.0,121,121.0,0.7467166979362101,0.7467166979362101,88,False,False,0.7353381202819423,67,0.11166666666666666,0,0.0,293,0.48833333333333334,0,0.0,0,0.0,240,0.4
tier|low_alpha=0.25|low_cond=udp_std_le_0.32657248|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0024105728,2,600,558,0.93,0.4553237756093343,0.5987863794962565,0.2640708923339844,0.0002906526128451029,0.685,0.755,88,88.0,128,128.0,0.7365591397849462,0.7365591397849462,88,False,False,0.7352379254289856,42,0.07,0,0.0,360,0.6,0,0.0,0,0.0,198,0.33
