low_size,K,mapper,family,candidate_scale,split,index,name,anchor_psnr,output_psnr,oracle_psnr,output_gain,oracle_gain,corr,P_benefit,proxy_score,M_safe_mean,M_safe_nonzero_frac,target_abs_mean,pred_abs_mean,pred_abs_max,pred_coeff_norm,pred_coeff_l1,pred_low_energy,scaled_pred_abs_mean,weighted_residual_norm,residual_mean,residual_std,residual_positive_frac,residual_negative_frac,weighted_den,initial_l1_num,final_l1_num,weighted_field_l1,nn_distance,confidence_proxy,feature_set,rank_group,open_rank_group,eval_target_split
32,16,global_mean_coeff,global_mean,1.0,confirm,273,1247_0.62_1.15.png,35.9063606262207,35.9063606262207,35.9063606262207,0.0,0.0,,0.0,0.012764131650328636,0.0011480323737487197,1.0,0.007281302008777857,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.006135018076747656,0.0,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,0.0,0.0,0.0,0.0,1000000.3125,9.999986875017226e-07,global,middle50,closed_middle50,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.25,confirm,273,1247_0.62_1.15.png,35.9063606262207,35.9063606262207,35.9063606262207,0.0,0.0,,0.0,0.012764131650328636,0.0011480323737487197,1.0,0.007281302008777857,0.01774168573319912,0.05084268003702164,1.503904104232788,0.22227492928504944,0.0004806425713468343,0.00443542143329978,0.0,0.011830619536340237,0.01845749281346798,0.7583646178245544,0.24163541197776794,0.0,0.0,0.0,0.0,4000000.0,2.4999993750001564e-07,spatial_priors,middle50,closed_middle50,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.5,confirm,273,1247_0.62_1.15.png,35.9063606262207,35.9063606262207,35.9063606262207,0.0,0.0,,0.0,0.012764131650328636,0.0011480323737487197,1.0,0.007281302008777857,0.01774168573319912,0.05084268003702164,1.503904104232788,0.22227492928504944,0.0004806425713468343,0.00887084286659956,0.0,0.011830619536340237,0.01845749281346798,0.7583646178245544,0.24163541197776794,0.0,0.0,0.0,0.0,4000000.0,2.4999993750001564e-07,spatial_priors,middle50,closed_middle50,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.75,confirm,273,1247_0.62_1.15.png,35.9063606262207,35.9063606262207,35.9063606262207,0.0,0.0,,0.0,0.012764131650328636,0.0011480323737487197,1.0,0.007281302008777857,0.01774168573319912,0.05084268003702164,1.503904104232788,0.22227492928504944,0.0004806425713468343,0.013306263834238052,0.0,0.011830619536340237,0.01845749281346798,0.7583646178245544,0.24163541197776794,0.0,0.0,0.0,0.0,4000000.0,2.4999993750001564e-07,spatial_priors,middle50,closed_middle50,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,1.0,confirm,273,1247_0.62_1.15.png,35.9063606262207,35.9063606262207,35.9063606262207,0.0,0.0,,0.0,0.012764131650328636,0.0011480323737487197,1.0,0.007281302008777857,0.01774168573319912,0.05084268003702164,1.503904104232788,0.22227492928504944,0.0004806425713468343,0.01774168573319912,0.0,0.011830619536340237,0.01845749281346798,0.7583646178245544,0.24163541197776794,0.0,0.0,0.0,0.0,4000000.0,2.4999993750001564e-07,spatial_priors,middle50,closed_middle50,True
32,16,global_mean_coeff,global_mean,0.25,confirm,274,1248_0.97_1.88.png,29.074443817138672,29.080272674560547,29.7836856842041,0.005828857421875,0.7092418670654297,0.553380012512207,1.0,0.9999997615814209,0.21978753805160522,1.0,0.011698268353939056,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.001533754519186914,0.0015324408061474202,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,105498.015625,1224.2474365234375,1254.06884765625,0.011887132096530844,8.181565284729004,0.10891389093134518,global,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,0.5,confirm,274,1248_0.97_1.88.png,29.074443817138672,29.085182189941406,29.7836856842041,0.010738372802734375,0.7092418670654297,0.553380012512207,1.0,0.9999997615814209,0.21978753805160522,1.0,0.011698268353939056,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.003067509038373828,0.0030648816122948405,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,105498.015625,1224.2474365234375,1306.9324951171875,0.012388218748708692,8.181565284729004,0.10891389093134518,global,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,0.75,confirm,274,1248_0.97_1.88.png,29.074443817138672,29.08917999267578,29.7836856842041,0.014736175537109375,0.7092418670654297,0.553380012512207,1.0,0.9999997615814209,0.21978753805160522,1.0,0.011698268353939056,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.00460126344114542,0.004597322707713845,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,105498.015625,1224.2474365234375,1379.361083984375,0.013074758570695864,8.181565284729004,0.10891389093134518,global,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,1.0,confirm,274,1248_0.97_1.88.png,29.074443817138672,29.092254638671875,29.7836856842041,0.017810821533203125,0.7092418670654297,0.553380012512207,1.0,0.9999997615814209,0.21978753805160522,1.0,0.011698268353939056,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.006135018076747656,0.006129763224589681,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,105498.015625,1224.2474365234375,1468.2213134765625,0.013917051470384589,8.181565284729004,0.10891389093134518,global,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.25,confirm,274,1248_0.97_1.88.png,29.074443817138672,29.11277961730957,29.7836856842041,0.03833580017089844,0.7092418670654297,-0.02172093279659748,1.0,0.9999997615814209,0.21978753805160522,1.0,0.011698268353939056,0.013130014762282372,0.04399890452623367,1.120882272720337,0.17045530676841736,0.00025261001428589225,0.003282503690570593,0.003214763344648959,0.007473403122276068,0.014027053490281105,0.7512603998184204,0.2487395852804184,105498.015625,1224.2474365234375,1219.776123046875,0.011562076460117067,11.0777006149292,0.08279721710967929,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.5,confirm,274,1248_0.97_1.88.png,29.074443817138672,29.146305084228516,29.7836856842041,0.07186126708984375,0.7092418670654297,-0.02172093279659748,1.0,0.9999997615814209,0.21978753805160522,1.0,0.011698268353939056,0.013130014762282372,0.04399890452623367,1.120882272720337,0.17045530676841736,0.00025261001428589225,0.006565007381141186,0.006429526689297918,0.007473403122276068,0.014027053490281105,0.7512603998184204,0.2487395852804184,105498.015625,1224.2474365234375,1315.5079345703125,0.012469504063909377,11.0777006149292,0.08279721710967929,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.75,confirm,274,1248_0.97_1.88.png,29.074443817138672,29.174907684326172,29.7836856842041,0.1004638671875,0.7092418670654297,-0.02172093279659748,1.0,0.9999997615814209,0.21978753805160522,1.0,0.011698268353939056,0.013130014762282372,0.04399890452623367,1.120882272720337,0.17045530676841736,0.00025261001428589225,0.009847511537373066,0.009644289166132124,0.007473403122276068,0.014027053490281105,0.7512603998184204,0.2487395852804184,105498.015625,1224.2474365234375,1479.2958984375,0.01402202581417038,11.0777006149292,0.08279721710967929,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,1.0,confirm,274,1248_0.97_1.88.png,29.074443817138672,29.19849395751953,29.7836856842041,0.12405014038085938,0.7092418670654297,-0.02172093279659748,1.0,0.9999997615814209,0.21978753805160522,1.0,0.011698268353939056,0.013130014762282372,0.04399890452623367,1.120882272720337,0.17045530676841736,0.00025261001428589225,0.013130014762282372,0.012859053378595836,0.007473403122276068,0.014027053490281105,0.7512603998184204,0.2487395852804184,105498.015625,1224.2474365234375,1684.0570068359375,0.015962925907744414,11.0777006149292,0.08279721710967929,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,0.25,confirm,275,1249_0.79_0.56.png,31.9737548828125,32.04701232910156,33.38263702392578,0.0732574462890625,1.4088821411132812,0.46075138449668884,1.0,0.9999958276748657,0.15114443004131317,1.0,0.021679144352674484,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.001533754519186914,0.0015338581327971608,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,72549.3203125,1573.80078125,1473.5245361328125,0.02031065942155945,8.4407377243042,0.10592392556628322,global,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,0.5,confirm,275,1249_0.79_0.56.png,31.9737548828125,32.120643615722656,33.38263702392578,0.14688873291015625,1.4088821411132812,0.46075138449668884,1.0,0.9999958276748657,0.15114443004131317,1.0,0.021679144352674484,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.003067509038373828,0.0030677162655943216,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,72549.3203125,1573.80078125,1375.161865234375,0.018954855253102067,8.4407377243042,0.10592392556628322,global,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,0.75,confirm,275,1249_0.79_0.56.png,31.9737548828125,32.19465637207031,33.38263702392578,0.2209014892578125,1.4088821411132812,0.46075138449668884,1.0,0.9999958276748657,0.15114443004131317,1.0,0.021679144352674484,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.00460126344114542,0.004601574398391482,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,72549.3203125,1573.80078125,1279.039306640625,0.01762992818032302,8.4407377243042,0.10592392556628322,global,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,1.0,confirm,275,1249_0.79_0.56.png,31.9737548828125,32.26903533935547,33.38263702392578,0.29528045654296875,1.4088821411132812,0.46075138449668884,1.0,0.9999958276748657,0.15114443004131317,1.0,0.021679144352674484,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.006135018076747656,0.006135432531188643,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,72549.3203125,1573.80078125,1186.490478515625,0.016354260431454336,8.4407377243042,0.10592392556628322,global,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.25,confirm,275,1249_0.79_0.56.png,31.9737548828125,32.21544647216797,33.38263702392578,0.24169158935546875,1.4088821411132812,0.7770138382911682,1.0,0.9999958276748657,0.15114443004131317,1.0,0.021679144352674484,0.017538370564579964,0.03923355042934418,0.7878304719924927,0.11120308935642242,0.00040190157596953213,0.004384592641144991,0.004385025860774884,-0.01561474148184061,0.012573042884469032,0.08786666393280029,0.9121333360671997,72549.3203125,1573.80078125,1292.6187744140625,0.017817103852196238,12.864944458007812,0.07212434229568383,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.5,confirm,275,1249_0.79_0.56.png,31.9737548828125,32.462562561035156,33.38263702392578,0.48880767822265625,1.4088821411132812,0.7770138382911682,1.0,0.9999958276748657,0.15114443004131317,1.0,0.021679144352674484,0.017538370564579964,0.03923355042934418,0.7878304719924927,0.11120308935642242,0.00040190157596953213,0.008769185282289982,0.008770051721549769,-0.01561474148184061,0.012573042884469032,0.08786666393280029,0.9121333360671997,72549.3203125,1573.80078125,1017.8880615234375,0.014030290802711474,12.864944458007812,0.07212434229568383,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.75,confirm,275,1249_0.79_0.56.png,31.9737548828125,32.715240478515625,33.38263702392578,0.741485595703125,1.4088821411132812,0.7770138382911682,1.0,0.9999958276748657,0.15114443004131317,1.0,0.021679144352674484,0.017538370564579964,0.03923355042934418,0.7878304719924927,0.11120308935642242,0.00040190157596953213,0.01315377838909626,0.0131550771616787,-0.01561474148184061,0.012573042884469032,0.08786666393280029,0.9121333360671997,72549.3203125,1573.80078125,760.559326171875,0.010483341854835175,12.864944458007812,0.07212434229568383,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,1.0,confirm,275,1249_0.79_0.56.png,31.9737548828125,32.973609924316406,33.38263702392578,0.9998550415039062,1.4088821411132812,0.7770138382911682,1.0,0.9999958276748657,0.15114443004131317,1.0,0.021679144352674484,0.017538370564579964,0.03923355042934418,0.7878304719924927,0.11120308935642242,0.00040190157596953213,0.017538370564579964,0.017540103443099538,-0.01561474148184061,0.012573042884469032,0.08786666393280029,0.9121333360671997,72549.3203125,1573.80078125,563.1329345703125,0.007762070439042923,12.864944458007812,0.07212434229568383,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,0.25,confirm,276,124_0.79_1.89.png,29.304454803466797,29.37222671508789,30.697546005249023,0.06777191162109375,1.3930912017822266,0.42122095823287964,1.0,0.9999967813491821,0.20796796679496765,1.0,0.022581523284316063,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.001533754519186914,0.0015268445070651259,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,99824.609375,2220.94970703125,2095.654296875,0.020993363359955546,7.184145450592041,0.12218746673516903,global,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,0.5,confirm,276,124_0.79_1.89.png,29.304454803466797,29.4401912689209,30.697546005249023,0.13573646545410156,1.3930912017822266,0.42122095823287964,1.0,0.9999967813491821,0.20796796679496765,1.0,0.022581523284316063,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.003067509038373828,0.0030536890141302517,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,99824.609375,2220.94970703125,1975.1959228515625,0.01978666318073496,7.184145450592041,0.12218746673516903,global,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,0.75,confirm,276,124_0.79_1.89.png,29.304454803466797,29.50833511352539,30.697546005249023,0.20388031005859375,1.3930912017822266,0.42122095823287964,1.0,0.9999967813491821,0.20796796679496765,1.0,0.022581523284316063,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.00460126344114542,0.004580533826907349,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,99824.609375,2220.94970703125,1860.8515625,0.018641210560709994,7.184145450592041,0.12218746673516903,global,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,1.0,confirm,276,124_0.79_1.89.png,29.304454803466797,29.5766544342041,30.697546005249023,0.2721996307373047,1.3930912017822266,0.42122095823287964,1.0,0.9999967813491821,0.20796796679496765,1.0,0.022581523284316063,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.006135018076747656,0.006107378028260503,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,99824.609375,2220.94970703125,1754.26904296875,0.01757351272348768,7.184145450592041,0.12218746673516903,global,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.25,confirm,276,124_0.79_1.89.png,29.304454803466797,29.523544311523438,30.697546005249023,0.21908950805664062,1.3930912017822266,-0.18209901452064514,1.0,0.9999967813491821,0.20796796679496765,1.0,0.022581523284316063,0.023218583315610886,0.05569852888584137,1.1095306873321533,0.1689092367887497,0.0006059938459657133,0.005804645828902721,0.005845478250916647,-0.023217277601361275,0.008182413876056671,0.0009791667107492685,0.9990208148956299,99824.609375,2220.94970703125,1802.687255859375,0.01805854555450771,13.440701484680176,0.06924871351027359,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.5,confirm,276,124_0.79_1.89.png,29.304454803466797,29.740392684936523,30.697546005249023,0.43593788146972656,1.3930912017822266,-0.18209901452064514,1.0,0.9999967813491821,0.20796796679496765,1.0,0.022581523284316063,0.023218583315610886,0.05569852888584137,1.1095306873321533,0.1689092367887497,0.0006059938459657133,0.011609291657805443,0.011690956501833294,-0.023217277601361275,0.008182413876056671,0.0009791667107492685,0.9990208148956299,99824.609375,2220.94970703125,1569.055419921875,0.01571812231218035,13.440701484680176,0.06924871351027359,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.75,confirm,276,124_0.79_1.89.png,29.304454803466797,29.954059600830078,30.697546005249023,0.6496047973632812,1.3930912017822266,-0.18209901452064514,1.0,0.9999967813491821,0.20796796679496765,1.0,0.022581523284316063,0.023218583315610886,0.05569852888584137,1.1095306873321533,0.1689092367887497,0.0006059938459657133,0.01741393655538559,0.017536435975597824,-0.023217277601361275,0.008182413876056671,0.0009791667107492685,0.9990208148956299,99824.609375,2220.94970703125,1497.509765625,0.015001408720764152,13.440701484680176,0.06924871351027359,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,1.0,confirm,276,124_0.79_1.89.png,29.304454803466797,30.163480758666992,30.697546005249023,0.8590259552001953,1.3930912017822266,-0.18209901452064514,1.0,0.9999967813491821,0.20796796679496765,1.0,0.022581523284316063,0.023218583315610886,0.05569852888584137,1.1095306873321533,0.1689092367887497,0.0006059938459657133,0.023218583315610886,0.02338191300366659,-0.023217277601361275,0.008182413876056671,0.0009791667107492685,0.9990208148956299,99824.609375,2220.94970703125,1523.1322021484375,0.015258083269093057,13.440701484680176,0.06924871351027359,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,0.25,confirm,277,1250_0.57_0.61.png,32.566688537597656,32.61956787109375,33.45450973510742,0.05287933349609375,0.8878211975097656,0.49200668931007385,1.0,0.9999771118164062,0.09804461151361465,1.0,0.022458430379629135,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.001533754519186914,0.0015343201395251317,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,47061.4140625,1057.2662353515625,991.365234375,0.021065351607548712,7.77101993560791,0.11401182614353401,global,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,0.5,confirm,277,1250_0.57_0.61.png,32.566688537597656,32.67268371582031,33.45450973510742,0.10599517822265625,0.8878211975097656,0.49200668931007385,1.0,0.9999771118164062,0.09804461151361465,1.0,0.022458430379629135,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.003067509038373828,0.0030686402790502634,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,47061.4140625,1057.2662353515625,925.510986328125,0.01966602586779476,7.77101993560791,0.11401182614353401,global,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,0.75,confirm,277,1250_0.57_0.61.png,32.566688537597656,32.72602844238281,33.45450973510742,0.15933990478515625,0.8878211975097656,0.49200668931007385,1.0,0.9999771118164062,0.09804461151361465,1.0,0.022458430379629135,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.00460126344114542,0.004602960418575395,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,47061.4140625,1057.2662353515625,859.722412109375,0.01826809562006826,7.77101993560791,0.11401182614353401,global,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,1.0,confirm,277,1250_0.57_0.61.png,32.566688537597656,32.77960968017578,33.45450973510742,0.212921142578125,0.8878211975097656,0.49200668931007385,1.0,0.9999771118164062,0.09804461151361465,1.0,0.022458430379629135,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.006135018076747656,0.006137280558100527,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,47061.4140625,1057.2662353515625,794.04345703125,0.01687249465085599,7.77101993560791,0.11401182614353401,global,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.25,confirm,277,1250_0.57_0.61.png,32.566688537597656,32.72190475463867,33.45450973510742,0.15521621704101562,0.8878211975097656,0.6211434602737427,1.0,0.9999771118164062,0.09804461151361465,1.0,0.022458430379629135,0.016958879306912422,0.03610618785023689,0.7032904028892517,0.0970483049750328,0.00035087871947325766,0.0042397198267281055,0.004245069887485783,-0.016050687059760094,0.009656818583607674,0.05667500197887421,0.9433249831199646,47061.4140625,1057.2662353515625,868.6116943359375,0.01845698246938301,13.473532676696777,0.06909163245335796,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.5,confirm,277,1250_0.57_0.61.png,32.566688537597656,32.87929916381836,33.45450973510742,0.3126106262207031,0.8878211975097656,0.6211434602737427,1.0,0.9999771118164062,0.09804461151361465,1.0,0.022458430379629135,0.016958879306912422,0.03610618785023689,0.7032904028892517,0.0970483049750328,0.00035087871947325766,0.008479439653456211,0.008490139774971567,-0.016050687059760094,0.009656818583607674,0.05667500197887421,0.9433249831199646,47061.4140625,1057.2662353515625,680.7898559570312,0.014465988103394152,13.473532676696777,0.06909163245335796,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.75,confirm,277,1250_0.57_0.61.png,32.566688537597656,33.03889846801758,33.45450973510742,0.4722099304199219,0.8878211975097656,0.6211434602737427,1.0,0.9999771118164062,0.09804461151361465,1.0,0.022458430379629135,0.016958879306912422,0.03610618785023689,0.7032904028892517,0.0970483049750328,0.00035087871947325766,0.012719159945845604,0.012735210959383026,-0.016050687059760094,0.009656818583607674,0.05667500197887421,0.9433249831199646,47061.4140625,1057.2662353515625,495.23223876953125,0.010523105789210608,13.473532676696777,0.06909163245335796,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,1.0,confirm,277,1250_0.57_0.61.png,32.566688537597656,33.20073699951172,33.45450973510742,0.6340484619140625,0.8878211975097656,0.6211434602737427,1.0,0.9999771118164062,0.09804461151361465,1.0,0.022458430379629135,0.016958879306912422,0.03610618785023689,0.7032904028892517,0.0970483049750328,0.00035087871947325766,0.016958879306912422,0.016980279549943134,-0.016050687059760094,0.009656818583607674,0.05667500197887421,0.9433249831199646,47061.4140625,1057.2662353515625,361.8283996582031,0.007688430253661231,13.473532676696777,0.06909163245335796,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,0.25,confirm,278,1251_0.98_0.8.png,27.940471649169922,28.020328521728516,29.858675003051758,0.07985687255859375,1.918203353881836,0.48315557837486267,1.0,1.0,0.2780552804470062,1.0,0.024447062984108925,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.001533754519186914,0.0015319622160585554,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,133466.53125,3256.13916015625,3087.89892578125,0.023136129311679028,8.375773429870605,0.10665786747939801,global,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,0.5,confirm,278,1251_0.98_0.8.png,27.940471649169922,28.100507736206055,29.858675003051758,0.1600360870361328,1.918203353881836,0.48315557837486267,1.0,1.0,0.2780552804470062,1.0,0.024447062984108925,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.003067509038373828,0.0030639244321171107,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,133466.53125,3256.13916015625,2927.306396484375,0.02193288736185968,8.375773429870605,0.10665786747939801,global,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,0.75,confirm,278,1251_0.98_0.8.png,27.940471649169922,28.18099594116211,29.858675003051758,0.2405242919921875,1.918203353881836,0.48315557837486267,1.0,1.0,0.2780552804470062,1.0,0.024447062984108925,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.00460126344114542,0.004595886991155788,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,133466.53125,3256.13916015625,2778.1923828125,0.020815648363622995,8.375773429870605,0.10665786747939801,global,hard_bottom25,open_hard_bottom25,True
32,16,global_mean_coeff,global_mean,1.0,confirm,278,1251_0.98_0.8.png,27.940471649169922,28.261783599853516,29.858675003051758,0.32131195068359375,1.918203353881836,0.48315557837486267,1.0,1.0,0.2780552804470062,1.0,0.024447062984108925,0.006135018076747656,0.015552776865661144,0.08207423239946365,0.015228933654725552,4.336384154157713e-05,0.006135018076747656,0.0061278488642342215,-0.005602126009762287,0.0034612163435667753,0.062158335000276566,0.9378416538238525,133466.53125,3256.13916015625,2648.08251953125,0.01984079824904605,8.375773429870605,0.10665786747939801,global,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.25,confirm,278,1251_0.98_0.8.png,27.940471649169922,28.26291847229004,29.858675003051758,0.3224468231201172,1.918203353881836,0.7775058746337891,1.0,1.0,0.2780552804470062,1.0,0.024447062984108925,0.01979045756161213,0.04506216198205948,0.9742830395698547,0.13415738940238953,0.0005398175562731922,0.004947614390403032,0.004931953091323925,-0.017397595569491386,0.01539938896894455,0.10342083126306534,0.8965792059898376,133466.53125,3256.13916015625,2684.223876953125,0.02011158791506485,12.34483814239502,0.07493534124052915,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.5,confirm,278,1251_0.98_0.8.png,27.940471649169922,28.59491539001465,29.858675003051758,0.6544437408447266,1.918203353881836,0.7775058746337891,1.0,1.0,0.2780552804470062,1.0,0.024447062984108925,0.01979045756161213,0.04506216198205948,0.9742830395698547,0.13415738940238953,0.0005398175562731922,0.009895228780806065,0.00986390618264785,-0.017397595569491386,0.01539938896894455,0.10342083126306534,0.8965792059898376,133466.53125,3256.13916015625,2167.2177734375,0.016237911880529973,12.34483814239502,0.07493534124052915,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,0.75,confirm,278,1251_0.98_0.8.png,27.940471649169922,28.936750411987305,29.858675003051758,0.9962787628173828,1.918203353881836,0.7775058746337891,1.0,1.0,0.2780552804470062,1.0,0.024447062984108925,0.01979045756161213,0.04506216198205948,0.9742830395698547,0.13415738940238953,0.0005398175562731922,0.014842843636870384,0.014795860645892264,-0.017397595569491386,0.01539938896894455,0.10342083126306534,0.8965792059898376,133466.53125,3256.13916015625,1718.065185546875,0.012872629336029702,12.34483814239502,0.07493534124052915,spatial_priors,hard_bottom25,open_hard_bottom25,True
32,16,spatial_priors_ridge_10,spatial_priors_ridge,1.0,confirm,278,1251_0.98_0.8.png,27.940471649169922,29.288654327392578,29.858675003051758,1.3481826782226562,1.918203353881836,0.7775058746337891,1.0,1.0,0.2780552804470062,1.0,0.024447062984108925,0.01979045756161213,0.04506216198205948,0.9742830395698547,0.13415738940238953,0.0005398175562731922,0.01979045756161213,0.0197278123652957,-0.017397595569491386,0.01539938896894455,0.10342083126306534,0.8965792059898376,133466.53125,3256.13916015625,1356.0035400390625,0.010159876991926112,12.34483814239502,0.07493534124052915,spatial_priors,hard_bottom25,open_hard_bottom25,True
