selector_id,selector_kind,selector_features,selector_signs,deployable,variant,positive_gain_auc_open_direction,positive_gain_auc_best_direction,severe_regression_auc_open_predicts_event,severe_regression_auc_open_avoids_event,severe_regression_auc_best_direction,strong_reference_auc_open_predicts_event_easy_only,strong_reference_auc_open_avoids_event_easy_only,strong_reference_auc_best_direction_easy_only,ub_any_mean_delta,ub_any_hard_mean_delta,ub_any_medium_mean_delta,ub_any_easy_mean_delta,ub_any_strong_reference_regressions,ub_any_selected_count,ub_feasible_mean_delta,ub_feasible_hard_mean_delta,ub_feasible_medium_mean_delta,ub_feasible_easy_mean_delta,ub_feasible_strong_reference_regressions,ub_feasible_selected_count
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_gray_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_gray_std,-+-++,True,bounded_gamma_best,0.5025990118926922,0.5025990118926922,0.48851873689727465,0.5114812631027253,0.5114812631027253,0.4885899591640644,0.5114100408359357,0.5114100408359357,0.038898293495178225,0.43541029739379883,0.3013632850646973,-0.8825436935424805,144,607,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_gray_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_gray_std,-+-++,True,bounded_gamma_last,0.4299159116257503,0.5700840883742497,0.5690783712338755,0.4309216287661245,0.5690783712338755,0.4281774051191527,0.5718225948808473,0.5718225948808473,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_gray_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_gray_std,-+-++,True,conf_gate_best,0.46396773964862237,0.5360322603513776,0.5618637362637363,0.4381362637362637,0.5618637362637363,0.5398167723749119,0.4601832276250881,0.5398167723749119,0.4538297309875488,0.9439028701782226,0.4707047462463379,-0.06999343872070313,121,998,0.006025976181030274,0.009276199340820312,0.016028255462646485,-0.017228805541992187,9,39
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_gray_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_gray_std,-+-++,True,conf_gate_last,0.48663767060527613,0.5133623293947238,0.5160862155388471,0.48391378446115285,0.5160862155388471,0.4398135198135198,0.5601864801864802,0.5601864801864802,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_local_contrast_mean,-+-+-,True,fam2_only_best,0.5356940839487947,0.5356940839487947,0.46689270205457256,0.5331072979454274,0.5331072979454274,0.48544254658385094,0.514557453416149,0.514557453416149,0.22938660144805909,0.7607408409118652,0.18743632125854492,-0.21806707763671876,114,840,0.03670846843719482,0.17052319717407227,-0.006572307586669922,-0.010544708251953125,25,179
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_local_contrast_mean,-+-+-,True,bounded_gamma_best,0.5789238642398493,0.5789238642398493,0.41362028301886794,0.586379716981132,0.586379716981132,0.5215789895107695,0.47842101048923047,0.5215789895107695,0.18808021450042725,0.7688248481750488,0.36690783309936525,-0.7503196563720703,122,697,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_local_contrast_mean,-+-+-,True,bounded_gamma_last,0.4402671779640839,0.5597328220359161,0.5550219745754773,0.4449780254245227,0.5550219745754773,0.5635481023830539,0.43645189761694614,0.5635481023830539,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_local_contrast_mean,-+-+-,True,conf_gate_best,0.42510602629702376,0.5748939737029762,0.6050725274725275,0.3949274725274725,0.6050725274725275,0.6088154269972452,0.3911845730027548,0.6088154269972452,0.45894594955444334,0.9226681900024414,0.48670675659179685,-0.06029790496826172,117,979,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_local_contrast_mean,-+-+-,True,conf_gate_last,0.487826055642028,0.512173944357972,0.512396992481203,0.48760300751879704,0.512396992481203,0.5735198135198135,0.4264801864801865,0.5735198135198135,0.013058916091918945,0.19663093566894532,0.06316883468627929,-0.27073294067382814,29,118,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_saturation_mean,-+-+-,True,fam2_only_best,0.5463932828126817,0.5463932828126817,0.4547929224188217,0.5452070775811784,0.5452070775811784,0.4870600414078675,0.5129399585921325,0.5129399585921325,0.21594132232666016,0.7935189437866211,0.1461881675720215,-0.22212998962402344,121,907,0.05471807384490967,0.15037932968139647,0.052227890014648434,-0.035962814331054686,13,112
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_saturation_mean,-+-+-,True,bounded_gamma_best,0.6229903925071212,0.6229903925071212,0.362675248951782,0.6373247510482181,0.6373247510482181,0.40459604451917686,0.5954039554808231,0.5954039554808231,0.22837740230560302,0.7201342277526855,0.4268373718261719,-0.6602993621826172,121,753,0.017145862579345705,0.03703319549560547,0.03683633422851563,-0.04212241363525391,8,47
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_saturation_mean,-+-+-,True,bounded_gamma_last,0.4900685489429427,0.5099314510570573,0.5117245255813385,0.4882754744186615,0.5117245255813385,0.5108120035304501,0.4891879964695499,0.5108120035304501,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_saturation_mean,-+-+-,True,conf_gate_best,0.4466782597091731,0.5533217402908269,0.5758901098901099,0.4241098901098901,0.5758901098901099,0.5880581715676854,0.41194182843231464,0.5880581715676854,0.463768949508667,0.9434095611572265,0.49007744216918947,-0.0684886474609375,119,990,0.0007605075836181641,0.0,0.0015210151672363282,0.0,0,2
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_saturation_mean,-+-+-,True,conf_gate_last,0.5329246675923,0.5329246675923,0.46861954887218044,0.5313804511278195,0.5313804511278195,0.5242890442890443,0.4757109557109557,0.5242890442890443,0.08824186515808105,1.005030632019043,0.18454239654541016,-1.021147964477539,108,625,0.028923805236816407,0.055684814453125,0.03153096389770508,-0.003051521301269531,1,15
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_saturation_std,-+-++,True,fam2_only_best,0.5422050699840736,0.5422050699840736,0.4557327111283946,0.5442672888716054,0.5442672888716054,0.45781573498964806,0.5421842650103519,0.5421842650103519,0.22191105556488036,0.4197287788391113,0.26642647171020506,-0.0649375,104,612,0.016016750335693358,0.022087448120117186,0.029777820587158204,-0.017576087951660158,17,53
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_saturation_std,-+-++,True,bounded_gamma_best,0.470952220022852,0.529047779977148,0.5238182979559748,0.4761817020440252,0.5238182979559748,0.5501641444471135,0.4498358555528865,0.5501641444471135,0.0063029928207397464,0.43765227890014646,0.22162919235229492,-0.8556986923217773,130,516,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_saturation_std,-+-++,True,bounded_gamma_last,0.34465790276159086,0.6553420972384092,0.6472988990310007,0.3527011009689993,0.6472988990310007,0.4824580759046778,0.5175419240953222,0.5175419240953222,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_saturation_std,-+-++,True,conf_gate_best,0.4404647225384593,0.5595352774615407,0.5845582417582418,0.4154417582417582,0.5845582417582418,0.4867704529438145,0.5132295470561855,0.5132295470561855,0.45234449005126953,0.9379619064331055,0.4707047462463379,-0.06999343872070313,121,1000,0.006549154281616211,-0.0010246200561523438,0.007635467529296875,0.011950302124023437,9,26
combo_proxy_baseline_residual_abs_p95__proxy_input_dark_channel_p95__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_dark_channel_p95+proxy_input_saturation_std,-+-++,True,conf_gate_last,0.44410789095666997,0.55589210904333,0.5543739348370927,0.44562606516290726,0.5543739348370927,0.4729137529137529,0.5270862470862471,0.5270862470862471,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_gray_std__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_gray_std+proxy_input_local_contrast_mean,-+++-,True,fam2_only_best,0.531838842063457,0.531838842063457,0.46445006157236374,0.5355499384276363,0.5355499384276363,0.5127458592132506,0.48725414078674945,0.5127458592132506,0.2780774745941162,0.7415218276977539,0.2762552185058594,-0.1817223663330078,126,864,0.026754807472229004,0.0961826515197754,0.0108499755859375,-0.010863372802734375,11,65
combo_proxy_baseline_residual_abs_p95__proxy_input_gray_std__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_gray_std+proxy_input_local_contrast_mean,-+++-,True,bounded_gamma_best,0.5250245417531663,0.5250245417531663,0.4679761202830189,0.5320238797169812,0.5320238797169812,0.4657698774921931,0.5342301225078069,0.5342301225078069,0.06516645908355713,0.5397644309997559,0.31702151107788085,-0.913141616821289,145,664,0.05963343906402588,0.10816919326782226,0.08289429855346679,-0.035424034118652345,15,89
combo_proxy_baseline_residual_abs_p95__proxy_input_gray_std__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_gray_std+proxy_input_local_contrast_mean,-+++-,True,bounded_gamma_last,0.5060925431616059,0.5060925431616059,0.48933856324156555,0.5106614367584345,0.5106614367584345,0.4515666372462489,0.5484333627537511,0.5484333627537511,0.020102724075317383,0.007420677185058594,0.030410079956054686,0.012170059204101562,0,10,0.020102724075317383,0.007420677185058594,0.030410079956054686,0.012170059204101562,0,10
combo_proxy_baseline_residual_abs_p95__proxy_input_gray_std__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_gray_std+proxy_input_local_contrast_mean,-+++-,True,conf_gate_best,0.5061197085892769,0.5061197085892769,0.5150637362637362,0.48493626373626375,0.5150637362637362,0.5679415721699019,0.43205842783009807,0.5679415721699019,0.47221391105651855,0.9170029449462891,0.5201770248413086,-0.06850135040283203,118,950,0.0427684850692749,0.1305804786682129,0.04288457107543946,-0.045275680541992186,21,117
combo_proxy_baseline_residual_abs_p95__proxy_input_gray_std__proxy_input_local_contrast_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_gray_std+proxy_input_local_contrast_mean,-+++-,True,conf_gate_last,0.5111616163637018,0.5111616163637018,0.4912200501253133,0.5087799498746868,0.5087799498746868,0.45193473193473194,0.548065268065268,0.548065268065268,0.023537944793701172,1.1348412322998047,0.2083278350830078,-1.4573451232910157,160,700,0.013837654113769532,0.02054578399658203,0.034140090942382816,-0.03347534942626953,3,28
combo_proxy_baseline_residual_abs_p95__proxy_input_gray_std__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_gray_std+proxy_input_saturation_mean,-+++-,True,fam2_only_best,0.5433965443232466,0.5433965443232466,0.45152391600233327,0.5484760839976668,0.5484760839976668,0.490036231884058,0.509963768115942,0.509963768115942,0.24313249588012695,0.8431816940307617,0.1892850570678711,-0.2492218246459961,129,938,0.06850249576568604,0.12883224105834962,0.06393458557128906,0.017308570861816405,21,150
combo_proxy_baseline_residual_abs_p95__proxy_input_gray_std__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_gray_std+proxy_input_saturation_mean,-+++-,True,bounded_gamma_best,0.5720682663061846,0.5720682663061846,0.41743645178197064,0.5825635482180294,0.5825635482180294,0.33421410841540555,0.6657858915845944,0.6657858915845944,0.13724506378173829,0.39255204010009764,0.35251636505126954,-0.5486045150756836,111,564,0.06969577693939209,0.09714756393432618,0.10958120727539063,-0.03752687072753906,24,134
combo_proxy_baseline_residual_abs_p95__proxy_input_gray_std__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_gray_std+proxy_input_saturation_mean,-+++-,True,bounded_gamma_last,0.5606685297275169,0.5606685297275169,0.4419679769949208,0.5580320230050793,0.5580320230050793,0.42541924095322153,0.5745807590467784,0.5745807590467784,0.02913566207885742,0.007420677185058594,0.04891864013671875,0.011284690856933594,1,15,0.02913566207885742,0.007420677185058594,0.04891864013671875,0.011284690856933594,1,15
combo_proxy_baseline_residual_abs_p95__proxy_input_gray_std__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_gray_std+proxy_input_saturation_mean,-+++-,True,conf_gate_best,0.5284634214487967,0.5284634214487967,0.4806065934065934,0.5193934065934066,0.5193934065934066,0.5439169709782817,0.45608302902171827,0.5439169709782817,0.48559906578063966,0.9462661972045898,0.5158753814697266,-0.03562069702148438,114,963,0.07213008785247803,0.11096651077270508,0.09709649276733398,-0.016639144897460937,22,153
combo_proxy_baseline_residual_abs_p95__proxy_input_gray_std__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_gray_std+proxy_input_saturation_mean,-+++-,True,conf_gate_last,0.5541555463970327,0.5541555463970327,0.4454295739348371,0.5545704260651629,0.5545704260651629,0.422004662004662,0.577995337995338,0.577995337995338,0.07138688755035401,1.4317929496765136,0.19642238235473633,-1.5390901641845702,166,872,0.02019001579284668,0.003441459655761719,0.03494631958007813,0.00742596435546875,0,15
combo_proxy_baseline_residual_abs_p95__proxy_input_gray_std__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_gray_std+proxy_input_saturation_std,-++++,True,fam2_only_best,0.5309081281015441,0.5309081281015441,0.4616874068312917,0.5383125931687083,0.5383125931687083,0.45555124223602483,0.5444487577639752,0.5444487577639752,0.22846150970458984,0.7312656631469726,0.220009521484375,-0.25743866729736326,137,957,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_gray_std__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_gray_std+proxy_input_saturation_std,-++++,True,bounded_gamma_best,0.42641094964515036,0.5735890503548496,0.5722001113731656,0.4277998886268344,0.5722001113731656,0.5200576507326448,0.47994234926735524,0.5200576507326448,0.0016694087982177734,0.0,0.0075833587646484376,-0.008489082336425782,3,10,0.0016694087982177734,0.0,0.0075833587646484376,-0.008489082336425782,3,10
combo_proxy_baseline_residual_abs_p95__proxy_input_gray_std__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_gray_std+proxy_input_saturation_std,-++++,True,bounded_gamma_last,0.4028054521682102,0.5971945478317898,0.5932402214157411,0.40675977858425894,0.5932402214157411,0.3855913503971756,0.6144086496028244,0.6144086496028244,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_gray_std__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_gray_std+proxy_input_saturation_std,-++++,True,conf_gate_best,0.5120163136626925,0.5120163136626925,0.503956043956044,0.496043956043956,0.503956043956044,0.42315330898840414,0.5768466910115959,0.5768466910115959,0.4578056221008301,0.871591796875,0.5093361968994141,-0.05904170227050781,120,970,0.0016500568389892578,0.007545700073242187,0.004452468872070313,-0.009850410461425782,6,20
combo_proxy_baseline_residual_abs_p95__proxy_input_gray_std__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_gray_std+proxy_input_saturation_std,-++++,True,conf_gate_last,0.4676555203886059,0.5323444796113941,0.5345764411027569,0.4654235588972431,0.5345764411027569,0.36233100233100235,0.6376689976689977,0.6376689976689977,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_local_contrast_mean__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_local_contrast_mean+proxy_input_saturation_mean,-+-+-,True,fam2_only_best,0.5383578514949593,0.5383578514949593,0.46345761228854754,0.5365423877114525,0.5365423877114525,0.5017468944099379,0.4982531055900621,0.5017468944099379,0.2161648998260498,0.8131991958618164,0.1425036392211914,-0.233546875,90,735,0.10055137062072754,0.31372867584228514,0.05802625274658203,-0.027575698852539063,20,237
combo_proxy_baseline_residual_abs_p95__proxy_input_local_contrast_mean__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_local_contrast_mean+proxy_input_saturation_mean,-+-+-,True,bounded_gamma_best,0.6599518820708412,0.6599518820708412,0.33009040880503143,0.6699095911949686,0.6699095911949686,0.37104652093842583,0.6289534790615742,0.6289534790615742,0.2732922239303589,0.6392817192077637,0.3685645217895508,-0.2832418670654297,66,543,0.1933871259689331,0.34618066024780275,0.23662353897094726,-0.045879234313964845,24,241
combo_proxy_baseline_residual_abs_p95__proxy_input_local_contrast_mean__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_local_contrast_mean+proxy_input_saturation_mean,-+-+-,True,bounded_gamma_last,0.584441353267249,0.584441353267249,0.4179364672051354,0.5820635327948647,0.5820635327948647,0.5554942630185349,0.4445057369814651,0.5554942630185349,0.04715144443511963,0.5919414558410645,0.051908905029296876,-0.5071534881591797,32,237,0.02850571632385254,0.04417460632324219,0.037922889709472656,-0.0059975204467773435,2,20
combo_proxy_baseline_residual_abs_p95__proxy_input_local_contrast_mean__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_local_contrast_mean+proxy_input_saturation_mean,-+-+-,True,conf_gate_best,0.48799202665565744,0.5120079733443426,0.5233186813186813,0.4766813186813187,0.5233186813186813,0.6293804856172721,0.3706195143827279,0.6293804856172721,0.45715129280090333,0.9379619064331055,0.4975071563720703,-0.10437104797363281,114,968,0.1531324462890625,0.37747689056396483,0.13870026779174804,-0.04234764099121094,24,277
combo_proxy_baseline_residual_abs_p95__proxy_input_local_contrast_mean__proxy_input_saturation_mean,combo_3,proxy_baseline_residual_abs_p95+proxy_input_local_contrast_mean+proxy_input_saturation_mean,-+-+-,True,conf_gate_last,0.5647229702423585,0.5647229702423585,0.4348471177944862,0.5651528822055139,0.5651528822055139,0.5541258741258741,0.4458741258741259,0.5541258741258741,0.1941585865020752,0.859333869934082,0.22147924423217774,-0.5256580123901368,45,326,0.014406410217285157,0.02365777587890625,0.02612699508666992,-0.01828612518310547,3,20
combo_proxy_baseline_residual_abs_p95__proxy_input_local_contrast_mean__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_local_contrast_mean+proxy_input_saturation_std,-+-++,True,fam2_only_best,0.5356419318733426,0.5356419318733426,0.46242465487069806,0.5375753451293019,0.5375753451293019,0.4459756728778468,0.5540243271221532,0.5540243271221532,0.2144704885482788,0.6743471336364746,0.2045953254699707,-0.22565583038330078,125,854,0.0003755397796630859,0.0,0.0007510795593261718,0.0,0,1
combo_proxy_baseline_residual_abs_p95__proxy_input_local_contrast_mean__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_local_contrast_mean+proxy_input_saturation_std,-+-++,True,bounded_gamma_best,0.4826598432546388,0.5173401567453613,0.5178606525157232,0.4821393474842768,0.5178606525157232,0.5610537272800064,0.43894627271999365,0.5610537272800064,0.003250253677368164,0.4862465133666992,0.21988623809814453,-0.9130179748535157,136,580,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_local_contrast_mean__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_local_contrast_mean+proxy_input_saturation_std,-+-++,True,bounded_gamma_last,0.3729797694984356,0.6270202305015644,0.615593598657494,0.38440640134250603,0.615593598657494,0.4824580759046778,0.5175419240953222,0.5175419240953222,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_local_contrast_mean__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_local_contrast_mean+proxy_input_saturation_std,-+-++,True,conf_gate_best,0.46131551841333784,0.5386844815866622,0.5669098901098901,0.4330901098901099,0.5669098901098901,0.485553206483439,0.514446793516561,0.514446793516561,0.45482931518554687,0.9302166442871094,0.4769122543334961,-0.06472389221191406,118,990,0.002647951126098633,0.0,-0.001625640869140625,0.013843086242675781,3,9
combo_proxy_baseline_residual_abs_p95__proxy_input_local_contrast_mean__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_local_contrast_mean+proxy_input_saturation_std,-+-++,True,conf_gate_last,0.44982574354090726,0.5501742564590928,0.548122305764411,0.451877694235589,0.548122305764411,0.46797202797202797,0.532027972027972,0.532027972027972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_saturation_mean__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_saturation_mean+proxy_input_saturation_std,-+-++,True,fam2_only_best,0.559475430354915,0.559475430354915,0.43711112191328017,0.5628888780867198,0.5628888780867198,0.41116718426501037,0.5888328157349896,0.5888328157349896,0.2313982210159302,0.6026755104064941,0.25201022720336913,-0.18110308074951173,126,863,0.03598418807983399,0.002094871520996094,0.0646853790283203,0.012471122741699219,24,134
combo_proxy_baseline_residual_abs_p95__proxy_input_saturation_mean__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_saturation_mean+proxy_input_saturation_std,-+-++,True,bounded_gamma_best,0.5294541270377702,0.5294541270377702,0.4628414897798742,0.5371585102201257,0.5371585102201257,0.37328849387460966,0.6267115061253903,0.6267115061253903,0.10080233192443848,0.2723345184326172,0.27989423751831055,-0.4289136657714844,91,381,0.01751375961303711,-0.000689849853515625,0.0542717170715332,-0.037798545837402345,21,100
combo_proxy_baseline_residual_abs_p95__proxy_input_saturation_mean__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_saturation_mean+proxy_input_saturation_std,-+-++,True,bounded_gamma_last,0.4226850633482462,0.5773149366517538,0.5698441210373466,0.4301558789626534,0.5698441210373466,0.42045454545454547,0.5795454545454546,0.5795454545454546,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_baseline_residual_abs_p95__proxy_input_saturation_mean__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_saturation_mean+proxy_input_saturation_std,-+-++,True,conf_gate_best,0.47757496903656815,0.5224250309634318,0.5381098901098901,0.4618901098901099,0.5381098901098901,0.490742520340829,0.509257479659171,0.509257479659171,0.45234449005126953,0.9379619064331055,0.4707047462463379,-0.06999343872070313,121,1000,0.005677848815917969,0.007545700073242187,0.007944076538085938,-0.0007224578857421875,5,22
combo_proxy_baseline_residual_abs_p95__proxy_input_saturation_mean__proxy_input_saturation_std,combo_3,proxy_baseline_residual_abs_p95+proxy_input_saturation_mean+proxy_input_saturation_std,-+-++,True,conf_gate_last,0.5029589587026196,0.5029589587026196,0.4938065162907268,0.5061934837092732,0.5061934837092732,0.405967365967366,0.5940326340326341,0.5940326340326341,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_brightness_mean__proxy_input_dark_channel_mean__proxy_input_dark_channel_p95,combo_3,proxy_input_brightness_mean+proxy_input_dark_channel_mean+proxy_input_dark_channel_p95,-+-+-,True,fam2_only_best,0.5427306024367055,0.5427306024367055,0.45611753840171104,0.5438824615982889,0.5438824615982889,0.5041407867494824,0.4958592132505176,0.5041407867494824,0.24062860679626466,0.5143808670043946,0.258185173034668,-0.06823678588867188,89,561,0.007975418090820313,0.0,0.02401343536376953,-0.01612519836425781,11,29
combo_proxy_input_brightness_mean__proxy_input_dark_channel_mean__proxy_input_dark_channel_p95,combo_3,proxy_input_brightness_mean+proxy_input_dark_channel_mean+proxy_input_dark_channel_p95,-+-+-,True,bounded_gamma_best,0.4387301050869824,0.5612698949130176,0.5711805555555556,0.4288194444444444,0.5711805555555556,0.6371206661862439,0.36287933381375614,0.6371206661862439,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_brightness_mean__proxy_input_dark_channel_mean__proxy_input_dark_channel_p95,combo_3,proxy_input_brightness_mean+proxy_input_dark_channel_mean+proxy_input_dark_channel_p95,-+-+-,True,bounded_gamma_last,0.3552389187563442,0.6447610812436557,0.6435312470724326,0.3564687529275674,0.6435312470724326,0.4654677846425419,0.5345322153574581,0.5345322153574581,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_brightness_mean__proxy_input_dark_channel_mean__proxy_input_dark_channel_p95,combo_3,proxy_input_brightness_mean+proxy_input_dark_channel_mean+proxy_input_dark_channel_p95,-+-+-,True,conf_gate_best,0.46013119320764473,0.5398688067923553,0.558923076923077,0.44107692307692303,0.558923076923077,0.5023383945159844,0.4976616054840156,0.5023383945159844,0.45234449005126953,0.9379619064331055,0.4707047462463379,-0.06999343872070313,121,1000,0.011652395248413086,0.0,0.014108951568603516,0.018391677856445313,9,33
combo_proxy_input_brightness_mean__proxy_input_dark_channel_mean__proxy_input_dark_channel_p95,combo_3,proxy_input_brightness_mean+proxy_input_dark_channel_mean+proxy_input_dark_channel_p95,-+-+-,True,conf_gate_last,0.450902092277898,0.549097907722102,0.5460090225563909,0.45399097744360906,0.5460090225563909,0.532027972027972,0.46797202797202797,0.532027972027972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_brightness_mean__proxy_input_dark_channel_mean__proxy_input_gray_std,combo_3,proxy_input_brightness_mean+proxy_input_dark_channel_mean+proxy_input_gray_std,-+-++,True,fam2_only_best,0.5440865563984579,0.5440865563984579,0.4489070905437812,0.5510929094562188,0.5510929094562188,0.5131987577639752,0.48680124223602483,0.5131987577639752,0.24478571605682373,0.6394448738098144,0.28114268493652345,-0.22258737945556642,128,750,0.0,0.0,0.0,0.0,0,0
