label,split,name,fold,bucket,selected_alpha,delta_psnr,delta_ssim,a0_psnr
oof,train_inner,1775_0.91_1.06.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,42.6807975769043
oof,train_inner,1787_0.68_1.04.png,0,easy_top25_by_a0_fulltrain,1.0,0.30399322509765625,-0.0007077455520629883,45.925987243652344
oof,train_inner,1794_0.54_1.25.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,39.28022003173828
oof,train_inner,1798_0.64_0.63.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,51.16081237792969
oof,train_inner,1799_0.93_0.72.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,48.874839782714844
oof,train_inner,1806_0.91_0.53.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,49.58051681518555
oof,train_inner,1807_0.72_1.36.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,46.0338134765625
oof,train_inner,1814_0.55_0.54.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,48.96286392211914
oof,train_inner,1815_0.55_0.96.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.18745803833008
oof,train_inner,1817_0.81_2.0.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,40.155555725097656
oof,train_inner,1818_0.7_1.19.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.08176040649414
oof,train_inner,181_0.99_0.56.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.36500549316406
oof,train_inner,1821_0.98_1.57.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,40.2647819519043
oof,train_inner,1824_0.74_1.39.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.49299621582031
oof,train_inner,1826_0.77_1.17.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,46.028236389160156
oof,train_inner,1828_0.64_1.8.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,42.49700927734375
oof,train_inner,182_0.69_0.53.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.16926574707031
oof,train_inner,1830_0.88_1.27.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,42.23783493041992
oof,train_inner,1841_0.64_1.79.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,42.70283126831055
oof,train_inner,1842_0.88_0.62.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,47.73461151123047
oof,train_inner,1849_1.0_0.53.png,0,easy_top25_by_a0_fulltrain,1.0,0.9692039489746094,-0.00036084651947021484,45.24560546875
oof,train_inner,184_0.81_1.03.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,41.88289260864258
oof,train_inner,1862_0.82_1.52.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,41.733642578125
oof,train_inner,1865_0.56_1.08.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.3538703918457
oof,train_inner,1866_0.53_1.34.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.66883087158203
oof,train_inner,186_0.61_0.89.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,37.84785079956055
oof,train_inner,1871_0.8_1.86.png,0,mid_by_a0_fulltrain,1.0,3.1696739196777344,-0.0006381869316101074,40.0685920715332
oof,train_inner,1876_0.97_1.69.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,39.552391052246094
oof,train_inner,1877_0.68_1.05.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.010311126708984
oof,train_inner,1878_0.54_0.67.png,0,easy_top25_by_a0_fulltrain,1.0,3.8848724365234375,-0.0001913905143737793,45.93273162841797
oof,train_inner,1888_0.77_0.51.png,0,easy_top25_by_a0_fulltrain,1.0,3.052288055419922,-9.691715240478516e-05,46.681182861328125
oof,train_inner,1904_0.58_0.8.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,47.51847839355469
oof,train_inner,1905_0.76_1.8.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,42.81784439086914
oof,train_inner,1907_0.86_1.3.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.01776885986328
oof,train_inner,190_0.87_0.62.png,0,easy_top25_by_a0_fulltrain,1.0,0.221588134765625,-1.2516975402832031e-06,42.78305435180664
oof,train_inner,1914_0.81_0.98.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.027183532714844
oof,train_inner,1918_0.65_0.95.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,48.36012268066406
oof,train_inner,1923_0.81_1.81.png,0,mid_by_a0_fulltrain,1.0,1.6830329895019531,-0.0005237460136413574,41.921974182128906
oof,train_inner,1929_0.88_1.23.png,0,mid_by_a0_fulltrain,1.0,1.2537040710449219,7.486343383789062e-05,38.37726974487305
oof,train_inner,1934_0.95_1.59.png,0,hard_bottom25_by_a0_fulltrain,1.0,4.7086334228515625,0.0028421878814697266,31.360366821289062
oof,train_inner,1937_0.79_0.84.png,0,mid_by_a0_fulltrain,1.0,1.66680908203125,0.0019153356552124023,40.1286506652832
oof,train_inner,1941_0.75_1.0.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,41.01941680908203
oof,train_inner,1952_0.78_0.75.png,0,mid_by_a0_fulltrain,1.0,1.1455154418945312,0.0003260374069213867,39.933982849121094
oof,train_inner,1955_0.78_1.21.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,42.27262878417969
oof,train_inner,1969_0.52_1.0.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,41.922706604003906
oof,train_inner,1971_0.99_1.02.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,37.79100799560547
oof,train_inner,1973_0.82_0.7.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,42.74844741821289
oof,train_inner,1977_0.65_1.98.png,0,mid_by_a0_fulltrain,1.0,1.1022109985351562,7.241964340209961e-05,37.71284484863281
oof,train_inner,2004_0.95_1.57.png,0,mid_by_a0_fulltrain,1.0,0.4024505615234375,-0.00011110305786132812,41.561500549316406
oof,train_inner,2005_0.64_1.62.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,39.8325080871582
oof,train_inner,2007_0.61_1.26.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,41.90155029296875
oof,train_inner,2019_0.67_0.95.png,0,easy_top25_by_a0_fulltrain,1.0,0.5478286743164062,0.00018978118896484375,44.31018829345703
oof,train_inner,2022_0.74_1.71.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,41.48511505126953
oof,train_inner,2025_0.81_0.67.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,42.946571350097656
oof,train_inner,2026_0.99_1.41.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,38.27973937988281
oof,train_inner,2027_0.69_0.59.png,0,easy_top25_by_a0_fulltrain,1.0,0.4896659851074219,0.0018866658210754395,43.09864807128906
oof,train_inner,2029_0.83_0.64.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.203269958496094
oof,train_inner,2039_0.78_1.92.png,0,mid_by_a0_fulltrain,1.0,2.193470001220703,0.0008254051208496094,39.53446960449219
oof,train_inner,2043_0.97_0.54.png,0,easy_top25_by_a0_fulltrain,1.0,0.6087074279785156,-2.9087066650390625e-05,43.342098236083984
oof,train_inner,2046_0.76_1.87.png,0,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,36.088565826416016
oof,train_inner,2068_0.8_1.35.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.200496673583984
oof,train_inner,2069_0.7_1.18.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.01275634765625
oof,train_inner,2071_0.63_1.21.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.08330535888672
oof,train_inner,2072_0.87_1.18.png,0,mid_by_a0_fulltrain,1.0,0.9248275756835938,-0.00021636486053466797,41.529258728027344
oof,train_inner,2086_0.74_0.69.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,46.661529541015625
oof,train_inner,2091_0.7_0.84.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.89830780029297
oof,train_inner,2093_0.79_1.1.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.877044677734375
oof,train_inner,2094_0.56_1.05.png,0,mid_by_a0_fulltrain,1.0,0.28679656982421875,-0.00012129545211791992,41.56914520263672
oof,train_inner,2097_0.93_0.96.png,0,mid_by_a0_fulltrain,1.0,0.5023727416992188,0.00012546777725219727,42.16981506347656
oof,train_inner,209_0.89_1.85.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,37.81194305419922
oof,train_inner,2102_0.59_0.97.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.61566925048828
oof,train_inner,2107_0.67_0.57.png,0,easy_top25_by_a0_fulltrain,1.0,1.5359382629394531,8.678436279296875e-05,45.66741180419922
oof,train_inner,2108_0.55_1.9.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,39.140350341796875
oof,train_inner,2119_0.54_1.47.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.005760192871094
