policy_id,alpha,complexity,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,nonnegative_ratio,severe_loss_count,severe_loss_per_600,strong_loss_count,strong_loss_per_600,selected_precision,selected_nonnegative_ratio,selected_severe_count,strict_gate_pass,abstention_gate_pass,score
alpha_a0p5__depth_mean_ge_0.18698025_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,246,0.41,0.2969942347208659,0.3236483510335286,0.2815919494628906,0.00020064284404118857,0.3283333333333333,0.9183333333333333,37,37.0,45,45.0,0.8008130081300813,0.8008130081300813,37,False,True,0.3447922693702263
alpha_a0p25__a0_mean_le_0.5451718_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,284,0.47333333333333333,0.2291635767618815,0.2056103261311849,0.2973626708984375,0.0001665899157524109,0.4166666666666667,0.9433333333333334,12,12.0,28,28.0,0.8802816901408451,0.8802816901408451,12,False,True,0.3447921551735748
alpha_a1p0__udp_grad_mean_ge_0.011107964_AND_diff_signed_mean_le_-0.0031482906,1.0,2,600,130,0.21666666666666667,0.29158366203308106,0.4938158543904622,0.000691375732421875,0.00010955353577931722,0.16833333333333333,0.9516666666666667,26,26.0,27,27.0,0.7769230769230769,0.7769230769230769,26,False,True,0.3447823576315856
alpha_a0p5__input_mean_ge_0.43370621_AND_diff_signed_mean_le_-0.0024105728,0.5,2,600,194,0.3233333333333333,0.28110429128011066,0.3712621307373047,0.1384179433186849,0.0001729118824005127,0.26666666666666666,0.9433333333333334,30,30.0,32,32.0,0.8247422680412371,0.8247422680412371,30,False,True,0.34475742955158667
alpha_a0p5__diff_signed_mean_le_-0.0024105728_AND_diff_to_a0_ratio_ge_0.0085297655,0.5,2,600,193,0.32166666666666666,0.2795605977376302,0.3714258575439453,0.11921905517578125,0.00017239679892857868,0.26666666666666666,0.945,29,29.0,31,31.0,0.8290155440414507,0.8290155440414507,29,False,True,0.34469180295611496
alpha_a0p75__diff_signed_mean_le_-0.0031482906_AND_diff_abs_p50_ge_0.0032140255,0.75,2,600,146,0.24333333333333335,0.28545360883076987,0.469448356628418,-0.013459854125976563,0.0001419136921564738,0.19333333333333333,0.95,24,24.0,29,29.0,0.7945205479452054,0.7945205479452054,24,False,True,0.34464968790550754
alpha_a0p75__depth_grad_mean_le_0.0041143699_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,176,0.29333333333333333,0.29659129460652667,0.5165920003255209,0.013432184855143229,0.00016224364439646402,0.22666666666666666,0.9333333333333333,32,32.0,38,38.0,0.7727272727272727,0.7727272727272727,32,False,True,0.34462078908284505
alpha_a0p5__input_grad_mean_le_0.02270322_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,211,0.3516666666666667,0.28644775390625,0.3646253712972005,0.18015858968098958,0.00018321335315704345,0.28833333333333333,0.9366666666666666,34,34.0,36,36.0,0.8199052132701422,0.8199052132701422,34,False,True,0.3446090858146101
alpha_a0p5__a0_saturation_high_ge_4.3750002e-05_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,254,0.42333333333333334,0.29700288772583006,0.3011256154378255,0.26333661397298175,0.00019415775934855144,0.345,0.9216666666666666,37,37.0,45,45.0,0.8149606299212598,0.8149606299212598,37,False,True,0.34447979680459323
alpha_a0p75__a0_mean_ge_0.45463493_AND_diff_signed_mean_le_-0.0031482906,0.75,2,600,115,0.19166666666666668,0.25352020263671876,0.47407867431640627,0.020253499348958332,0.00011727263530095419,0.15666666666666668,0.965,17,17.0,20,20.0,0.8173913043478261,0.8173913043478261,17,False,True,0.34447644684280176
alpha_a0p75__input_mean_le_0.73469202_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,190,0.31666666666666665,0.3096690082550049,0.5213974380493164,-0.0034088897705078125,0.000156189501285553,0.24333333333333335,0.9266666666666666,37,37.0,42,42.00000000000001,0.7684210526315789,0.7684210526315789,37,False,True,0.3444719465824595
alpha_a0p75__input_dark_mean_le_0.71742256_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,190,0.31666666666666665,0.3096690082550049,0.5213974380493164,-0.0034088897705078125,0.000156189501285553,0.24333333333333335,0.9266666666666666,37,37.0,42,42.00000000000001,0.7684210526315789,0.7684210526315789,37,False,True,0.3444719465824595
alpha_a0p75__input_grad_mean_ge_0.0093034212_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,154,0.25666666666666665,0.28830978393554685,0.4258814493815104,0.08499786376953125,0.00013650218645731607,0.20333333333333334,0.9466666666666667,27,27.0,31,31.0,0.7922077922077922,0.7922077922077922,27,False,True,0.34437744489397315
alpha_a0p5__a0_std_le_0.28975966_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,254,0.42333333333333334,0.2948553021748861,0.32794967651367185,0.2753265126546224,0.00018302907546361287,0.34,0.9166666666666666,37,37.0,45,45.0,0.8031496062992126,0.8031496062992126,37,False,True,0.344340648332731
alpha_a0p25__udp_mean_le_0.54332907_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,287,0.47833333333333333,0.23210261980692545,0.2037234115600586,0.2973626708984375,0.00016807407140731812,0.42,0.9416666666666667,13,13.0,29,29.0,0.8780487804878049,0.8780487804878049,13,False,True,0.34413136926666504
alpha_a0p5__udp_mean_ge_0.41354545_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,246,0.41,0.295363613764445,0.39862354278564455,0.2174604288736979,0.00018010030190149942,0.32666666666666666,0.9166666666666666,40,40.0,46,46.0,0.7967479674796748,0.7967479674796748,40,False,True,0.3440499459057319
alpha_a0p5__a0_std_le_0.28201574_AND_diff_signed_mean_le_0.000756993,0.5,2,600,249,0.415,0.2912784926096598,0.3223819351196289,0.24987960815429688,0.00018437296152114867,0.3383333333333333,0.9233333333333333,36,36.0,42,42.00000000000001,0.8152610441767069,0.8152610441767069,36,False,True,0.3440494919099003
alpha_a0p75__input_grad_mean_ge_0.0077444417_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,215,0.35833333333333334,0.32183072408040364,0.5008238983154297,0.07240737915039062,0.00016192088524500528,0.27166666666666667,0.9133333333333333,44,44.0,50,50.0,0.7581395348837209,0.7581395348837209,44,False,True,0.3440412163845329
alpha_a0p25__udp_grad_mean_le_0.037596361_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,343,0.5716666666666667,0.2573079458872477,0.2225376764933268,0.337653325398763,0.00017339954773585003,0.48333333333333334,0.9116666666666666,23,23.0,43,43.0,0.8454810495626822,0.8454810495626822,23,False,True,0.34403827441320245
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_p90_le_0.02403177,0.5,2,600,287,0.47833333333333333,0.3211530335744222,0.2607348505655924,0.28965667724609373,0.00020512640476226806,0.385,0.9066666666666666,44,44.0,52,52.0,0.8048780487804879,0.8048780487804879,44,False,True,0.3440348412986693
alpha_a0p75__diff_signed_mean_le_-0.0031482906_AND_diff_abs_p95_ge_0.01089238,0.75,2,600,146,0.24333333333333335,0.28447124163309734,0.4704160690307617,-0.013601455688476562,0.00014646838108698526,0.19333333333333333,0.95,24,24.0,29,29.0,0.7945205479452054,0.7945205479452054,24,False,True,0.34388800857404594
alpha_a0p5__input_mean_ge_0.46408621_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,220,0.36666666666666664,0.2899241638183594,0.3968065643310547,0.1313744862874349,0.00018752207358678182,0.29833333333333334,0.9316666666666666,35,35.0,39,39.0,0.8136363636363636,0.8136363636363636,35,False,True,0.3436653111775716
alpha_a0p5__a0_grad_mean_ge_0.012581695_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,200,0.3333333333333333,0.2816630458831787,0.3345014572143555,0.1913951365152995,0.00016520132621129354,0.2733333333333333,0.94,29,29.0,34,34.0,0.82,0.82,29,False,True,0.3436643473307291
alpha_a0p75__diff_signed_mean_le_-0.00051970547_AND_diff_abs_mean_ge_0.0052083577,0.75,2,600,219,0.365,0.3238218402862549,0.5476564407348633,-0.018385086059570312,0.00019139925638834635,0.275,0.91,43,43.0,51,51.00000000000001,0.7534246575342466,0.7534246575342466,43,False,True,0.34366174920487075
alpha_a0p75__a0_saturation_high_le_0.096786028_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,183,0.305,0.3021030839284261,0.5067466862996419,-0.01378435770670573,0.0001585911711057027,0.23666666666666666,0.9316666666666666,33,33.0,39,39.0,0.7759562841530054,0.7759562841530054,33,False,True,0.3435980581314837
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_mean_ge_0.0052083577,0.5,2,600,219,0.365,0.2916601816813151,0.39078824361165365,0.08925941467285156,0.0002051769693692525,0.29833333333333334,0.9333333333333333,33,33.0,36,36.0,0.817351598173516,0.817351598173516,33,False,True,0.34358953378059
alpha_a0p5__diff_signed_mean_le_-0.0024105728,0.5,1,600,198,0.33,0.282916742960612,0.3767487335205078,0.12732076009114585,0.00017368187506993613,0.27166666666666667,0.9416666666666667,31,31.0,33,33.0,0.8232323232323232,0.8232323232323232,31,False,True,0.3435798181321886
alpha_a0p5__diff_signed_mean_le_-0.0024105728_AND_diff_abs_mean_ge_0.0032306366,0.5,2,600,198,0.33,0.282916742960612,0.3767487335205078,0.12732076009114585,0.00017368187506993613,0.27166666666666667,0.9416666666666667,31,31.0,33,33.0,0.8232323232323232,0.8232323232323232,31,False,True,0.3435798181321886
alpha_a0p5__diff_signed_mean_le_-0.0024105728_AND_diff_abs_mean_ge_0.0037519761,0.5,2,600,198,0.33,0.282916742960612,0.3767487335205078,0.12732076009114585,0.00017368187506993613,0.27166666666666667,0.9416666666666667,31,31.0,33,33.0,0.8232323232323232,0.8232323232323232,31,False,True,0.3435798181321886
alpha_a0p5__diff_signed_mean_le_-0.0024105728_AND_diff_abs_p50_ge_0.0021935984,0.5,2,600,198,0.33,0.282916742960612,0.3767487335205078,0.12732076009114585,0.00017368187506993613,0.27166666666666667,0.9416666666666667,31,31.0,33,33.0,0.8232323232323232,0.8232323232323232,31,False,True,0.3435798181321886
alpha_a0p5__diff_signed_mean_le_-0.0024105728_AND_diff_abs_p90_ge_0.0069460258,0.5,2,600,198,0.33,0.282916742960612,0.3767487335205078,0.12732076009114585,0.00017368187506993613,0.27166666666666667,0.9416666666666667,31,31.0,33,33.0,0.8232323232323232,0.8232323232323232,31,False,True,0.3435798181321886
alpha_a0p5__diff_signed_mean_le_-0.0024105728_AND_diff_abs_p95_ge_0.008915294,0.5,2,600,198,0.33,0.282916742960612,0.3767487335205078,0.12732076009114585,0.00017368187506993613,0.27166666666666667,0.9416666666666667,31,31.0,33,33.0,0.8232323232323232,0.8232323232323232,31,False,True,0.3435798181321886
alpha_a0p5__diff_signed_mean_le_-0.0024105728_AND_diff_to_a0_ratio_ge_0.00670254,0.5,2,600,198,0.33,0.282916742960612,0.3767487335205078,0.12732076009114585,0.00017368187506993613,0.27166666666666667,0.9416666666666667,31,31.0,33,33.0,0.8232323232323232,0.8232323232323232,31,False,True,0.3435798181321886
alpha_a0p5__diff_signed_mean_le_-0.0024105728_AND_a0_udp_psnr_le_45.868597,0.5,2,600,198,0.33,0.282916742960612,0.3767487335205078,0.12732076009114585,0.00017368187506993613,0.27166666666666667,0.9416666666666667,31,31.0,33,33.0,0.8232323232323232,0.8232323232323232,31,False,True,0.3435798181321886
alpha_a0p5__diff_signed_mean_le_-0.0024105728_AND_a0_udp_psnr_le_46.907007,0.5,2,600,198,0.33,0.282916742960612,0.3767487335205078,0.12732076009114585,0.00017368187506993613,0.27166666666666667,0.9416666666666667,31,31.0,33,33.0,0.8232323232323232,0.8232323232323232,31,False,True,0.3435798181321886
alpha_a0p5__input_grad_mean_ge_0.0086105614_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,200,0.3333333333333333,0.2781644090016683,0.33604839324951175,0.17972625732421876,0.0001570013165473938,0.275,0.9416666666666667,28,28.0,33,33.0,0.825,0.825,28,False,True,0.34355211257934565
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_to_a0_ratio_le_0.026958167,0.5,2,600,287,0.47833333333333333,0.31858283360799156,0.29566207885742185,0.2709197489420573,0.0002043437957763672,0.38333333333333336,0.905,45,45.0,53,53.0,0.8013937282229965,0.8013937282229965,45,False,True,0.3434695328529703
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_p95_ge_0.012790367,0.5,2,600,229,0.38166666666666665,0.2989092763264974,0.3778369140625,0.1179870351155599,0.0002104260524113973,0.31,0.9283333333333333,36,36.0,39,39.0,0.8122270742358079,0.8122270742358079,36,False,True,0.343424784272484
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_mean_ge_0.0047703405,0.5,2,600,242,0.4033333333333333,0.303828395207723,0.40088626861572263,0.09229934692382813,0.0002148023247718811,0.32666666666666666,0.9233333333333333,39,39.0,42,42.00000000000001,0.8099173553719008,0.8099173553719008,39,False,True,0.3434160765214399
alpha_a0p75__a0_saturation_low_le_0.087065534_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,196,0.32666666666666666,0.3105551528930664,0.5365706634521484,-0.018409271240234375,0.00016739795605341594,0.25,0.9233333333333333,38,38.0,44,44.0,0.7653061224489796,0.7653061224489796,38,False,True,0.3433881287503404
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_std_le_0.0086175798,0.5,2,600,276,0.46,0.31048395156860353,0.31461031595865885,0.2709197489420573,0.0001897088686625163,0.36833333333333335,0.9083333333333333,43,43.0,51,51.00000000000001,0.8007246376811594,0.8007246376811594,43,False,True,0.34337304362421445
alpha_a0p75__depth_mean_le_0.38086467_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,221,0.36833333333333335,0.3237694263458252,0.5130916976928711,0.04220802307128906,0.00017583608627319336,0.2783333333333333,0.91,44,44.0,51,51.00000000000001,0.755656108597285,0.755656108597285,44,False,True,0.34335108062490977
alpha_a0p5__a0_std_le_0.28201574_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,233,0.3883333333333333,0.28417710940043134,0.31869513193766275,0.24565643310546875,0.00017753978570302328,0.31833333333333336,0.93,33,33.0,39,39.0,0.8197424892703863,0.8197424892703863,33,False,True,0.3433243931160464
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_max_le_0.073319703,0.5,2,600,240,0.4,0.2927392101287842,0.33378930409749347,0.28706947326660154,0.00016846567392349244,0.32,0.92,37,37.0,44,44.0,0.8,0.8,37,False,True,0.3432469571431478
alpha_a0p25__a0_grad_mean_le_0.037982839_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,344,0.5733333333333334,0.2560248978932699,0.2225376764933268,0.337653325398763,0.00017492165168126424,0.485,0.9116666666666666,23,23.0,43,43.0,0.8459302325581395,0.8459302325581395,23,False,True,0.3430356104000595
alpha_a0p5__diff_signed_mean_le_-0.0015222002_AND_diff_to_a0_ratio_ge_0.007745218,0.5,2,600,232,0.38666666666666666,0.30102588653564455,0.3991678619384766,0.14348887125651041,0.00019306540489196777,0.31,0.9233333333333333,39,39.0,44,44.0,0.8017241379310345,0.8017241379310345,39,False,True,0.34302279190414253
alpha_a0p5__input_dark_mean_ge_0.47782741_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,245,0.4083333333333333,0.2878148301442464,0.4021369298299154,0.13010162353515625,0.00020208934942881265,0.3333333333333333,0.925,36,36.0,41,41.0,0.8163265306122449,0.8163265306122449,36,False,True,0.34301056463540003
alpha_a0p25__a0_std_le_0.32817914_AND_diff_signed_mean_le_0.000756993,0.25,2,600,364,0.6066666666666667,0.26046390533447267,0.21654551188151042,0.33263773600260416,0.00018125067154566447,0.51,0.9033333333333333,23,23.0,48,48.0,0.8406593406593407,0.8406593406593407,23,False,True,0.34299191440121163
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_max_ge_0.03583256,0.5,2,600,230,0.38333333333333336,0.28652523676554364,0.3521673329671224,0.1805559285481771,0.00020344644784927367,0.31333333333333335,0.93,33,33.0,39,39.0,0.8173913043478261,0.8173913043478261,33,False,True,0.3428823433475219
alpha_a0p75__depth_grad_mean_ge_0.0015138017_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,181,0.3016666666666667,0.30078956921895345,0.5264337539672852,0.0003739674886067708,0.00015372355779012044,0.23166666666666666,0.93,34,34.0,40,40.0,0.7679558011049724,0.7679558011049724,34,False,True,0.3428631267751339
alpha_a0p25__input_grad_mean_le_0.02270322_AND_diff_signed_mean_le_0.000756993,0.25,2,600,358,0.5966666666666667,0.25862925211588544,0.20800692240397137,0.34851702372233073,0.00017282386620839438,0.5033333333333333,0.9066666666666666,23,23.0,47,47.0,0.8435754189944135,0.8435754189944135,23,False,True,0.34280835005548865
alpha_a0p5__input_std_le_0.26109594_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,220,0.36666666666666664,0.29231995582580567,0.37375362396240236,0.1480736541748047,0.0001803495486577352,0.29833333333333334,0.9316666666666666,35,35.0,39,39.0,0.8136363636363636,0.8136363636363636,35,False,True,0.3428027432759603
alpha_a0p5__a0_std_le_0.32817914_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,220,0.36666666666666664,0.2920855458577474,0.37440096537272133,0.16459831237792968,0.00017227997382481894,0.2966666666666667,0.93,35,35.0,40,40.0,0.8090909090909091,0.8090909090909091,35,False,True,0.3427088673909505
alpha_a0p5__udp_std_le_0.32657248_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,220,0.36666666666666664,0.2920855458577474,0.37440096537272133,0.16459831237792968,0.00017227997382481894,0.2966666666666667,0.93,35,35.0,40,40.0,0.8090909090909091,0.8090909090909091,35,False,True,0.3427088673909505
alpha_a0p5__diff_signed_mean_le_0.0015937895_AND_diff_abs_max_ge_0.041265138,0.5,2,600,290,0.48333333333333334,0.3149398104349772,0.3407383728027344,0.2590317026774089,0.00021985848744710286,0.38666666666666666,0.9033333333333333,48,48.0,52,52.0,0.8,0.8,48,False,True,0.3426458257039388
alpha_a0p75__a0_saturation_low_ge_1.6666667e-05_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,204,0.34,0.3109780883789062,0.5438097127278646,0.02389020284016927,0.0001479614774386088,0.25666666666666665,0.9166666666666666,40,40.0,47,47.0,0.7549019607843137,0.7549019607843137,40,False,True,0.3425101254182703
alpha_a0p25__a0_std_le_0.34192501_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,343,0.5716666666666667,0.25505672772725424,0.22553633371988932,0.3130530293782552,0.0001829586426417033,0.485,0.9133333333333333,22,22.0,42,42.00000000000001,0.8483965014577259,0.8483965014577259,22,False,True,0.3424501746990474
alpha_a0p75__input_std_le_0.23293922_AND_diff_signed_mean_le_-0.00051970547,0.75,2,600,238,0.39666666666666667,0.3252689520517985,0.5047806167602539,0.06017735799153646,0.00016244788964589436,0.3,0.9033333333333333,46,46.0,55,54.99999999999999,0.7563025210084033,0.7563025210084033,46,False,True,0.34239042982854767
alpha_a0p5__diff_signed_mean_le_0.000756993_AND_diff_abs_max_ge_0.041265138,0.5,2,600,257,0.42833333333333334,0.2973953946431478,0.34022369384765627,0.22818275451660155,0.00020208269357681276,0.3466666666666667,0.9183333333333333,39,39.0,43,43.0,0.8093385214007782,0.8093385214007782,39,False,True,0.34238158471964675
alpha_a0p75__input_std_le_0.28122936_AND_diff_signed_mean_le_-0.0031482906,0.75,2,600,148,0.24666666666666667,0.28486929257710775,0.456380983988444,-0.013601455688476562,0.00014567434787750245,0.19666666666666666,0.95,24,24.0,29,29.0,0.7972972972972973,0.7972972972972973,24,False,True,0.3423711670677941
alpha_a0p5__a0_mean_ge_0.37628969_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,222,0.37,0.2899268404642741,0.40229316711425783,0.16496754964192709,0.00017257293065388999,0.29833333333333334,0.9283333333333333,37,37.0,41,41.0,0.8063063063063063,0.8063063063063063,37,False,True,0.342113733157596
alpha_a0p25__udp_std_le_0.32657248_AND_diff_signed_mean_le_0.000756993,0.25,2,600,363,0.605,0.26015899976094564,0.21532588958740234,0.33263773600260416,0.00018388380606969198,0.5083333333333333,0.9033333333333333,23,23.0,48,48.0,0.8402203856749312,0.8402203856749312,23,False,True,0.342107344679399
alpha_a0p75__a0_mean_le_0.51154717_AND_diff_signed_mean_le_-0.00051970547,0.75,2,600,191,0.31833333333333336,0.28955570856730145,0.4737505340576172,0.11712544759114583,0.00017049779494603476,0.24666666666666667,0.9283333333333333,33,33.0,40,40.0,0.774869109947644,0.774869109947644,33,False,True,0.34210683635824846
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_std_ge_0.0044263433,0.5,2,600,199,0.33166666666666667,0.277177832921346,0.362162717183431,0.09907852172851563,0.00019605805476506551,0.27666666666666667,0.945,28,28.0,30,30.0,0.8341708542713567,0.8341708542713567,28,False,True,0.34200759365906064
alpha_a0p25__input_dark_mean_le_0.694354_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,331,0.5516666666666666,0.25123714447021483,0.20726620992024739,0.3442714691162109,0.00017142365376154582,0.4716666666666667,0.92,22,22.0,40,40.0,0.8549848942598187,0.8549848942598187,22,False,True,0.34196944249394196
alpha_a0p5__udp_grad_mean_le_0.037596361_AND_diff_signed_mean_le_-0.0024105728,0.5,2,600,188,0.31333333333333335,0.2766860866546631,0.3803769048055013,0.1223242441813151,0.00016757041215896605,0.25833333333333336,0.945,29,29.0,31,31.0,0.824468085106383,0.824468085106383,29,False,True,0.341853062958413
alpha_a0p75__a0_mean_ge_0.37628969_AND_diff_signed_mean_le_-0.0031482906,0.75,2,600,140,0.23333333333333334,0.2756023629506429,0.4782999801635742,-0.013485692342122395,0.00013095806042353312,0.18666666666666668,0.9533333333333334,23,23.0,27,27.0,0.8,0.8,23,False,True,0.34182117080688473
alpha_a0p5__a0_mean_le_0.57996473_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,220,0.36666666666666664,0.2920879809061686,0.3773235321044922,0.1668560536702474,0.00018684317668279013,0.2966666666666667,0.93,36,36.0,40,40.0,0.8090909090909091,0.8090909090909091,36,False,True,0.3417806053161621
alpha_a0p5__a0_grad_mean_ge_0.011212653_AND_diff_signed_mean_le_-0.0024105728,0.5,2,600,177,0.295,0.27156116167704264,0.32560988108317057,0.15348920186360676,0.00016111433506011964,0.24666666666666667,0.9516666666666667,25,25.0,27,27.0,0.8361581920903954,0.8361581920903954,25,False,True,0.3417740178770939
alpha_a0p75__a0_std_le_0.32817914_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,180,0.3,0.29898874918619794,0.5053290303548177,-0.008874791463216146,0.0001468054453531901,0.23333333333333334,0.9333333333333333,33,33.0,39,39.0,0.7777777777777778,0.7777777777777778,33,False,True,0.34176756583319773
alpha_a0p75__udp_std_le_0.32657248_AND_diff_signed_mean_le_-0.0024105728,0.75,2,600,180,0.3,0.29898874918619794,0.5053290303548177,-0.008874791463216146,0.0001468054453531901,0.23333333333333334,0.9333333333333333,33,33.0,39,39.0,0.7777777777777778,0.7777777777777778,33,False,True,0.34176756583319773
alpha_a0p5__a0_grad_mean_ge_0.015213207_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,229,0.38166666666666665,0.2798995431264242,0.3278695551554362,0.2209205118815104,0.00017613818248112995,0.31166666666666665,0.93,30,30.0,38,38.0,0.8165938864628821,0.8165938864628821,30,False,True,0.3417649795854283
alpha_a0p5__udp_grad_mean_ge_0.015218272_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,229,0.38166666666666665,0.2798995431264242,0.3278695551554362,0.2209205118815104,0.00017613818248112995,0.31166666666666665,0.93,30,30.0,38,38.0,0.8165938864628821,0.8165938864628821,30,False,True,0.3417649795854283
alpha_a0p5__input_grad_mean_ge_0.0093034212_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,191,0.31833333333333336,0.27280861218770347,0.3188588841756185,0.1988195546468099,0.00015133937199910481,0.2633333333333333,0.945,26,26.0,31,31.0,0.8272251308900523,0.8272251308900523,26,False,True,0.3416867550848251
alpha_a0p25__udp_std_le_0.34088642_AND_diff_signed_mean_le_0.0001681959,0.25,2,600,342,0.57,0.2547515074412028,0.22431545257568358,0.3130530293782552,0.00018290897210439046,0.48333333333333334,0.9133333333333333,22,22.0,42,42.00000000000001,0.847953216374269,0.847953216374269,22,False,True,0.34156259399770994
alpha_a0p5__a0_grad_mean_ge_0.010068758_AND_diff_signed_mean_le_-0.0015222002,0.5,2,600,225,0.375,0.2950584061940511,0.36073424021402994,0.171929931640625,0.00018820792436599732,0.30333333333333334,0.9283333333333333,36,36.0,41,41.0,0.8088888888888889,0.8088888888888889,36,False,True,0.3414203448825412
alpha_a0p75__input_std_le_0.26109594_AND_diff_signed_mean_le_-0.0015222002,0.75,2,600,220,0.36666666666666664,0.32128653208414715,0.5314499918619792,0.0021035512288411456,0.0001748801271120707,0.2783333333333333,0.9116666666666666,44,44.0,51,51.00000000000001,0.759090909090909,0.759090909090909,44,False,True,0.3412978960673014
alpha_a0p75__diff_signed_mean_le_-0.0031482906_AND_diff_abs_max_ge_0.027263474,0.75,2,600,147,0.245,0.2813909880320231,0.4691092809041341,-0.013601455688476562,0.00014710485935211183,0.195,0.95,24,24.0,29,29.0,0.7959183673469388,0.7959183673469388,24,False,True,0.3412831919456015
alpha_a0p5__input_mean_ge_0.53091343_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,264,0.44,0.29887458483378093,0.3518124262491862,0.18419603983561197,0.00020458618799845378,0.36,0.92,41,41.0,43,43.0,0.8181818181818182,0.8181818181818182,41,False,True,0.34125709737141924
alpha_a0p5__diff_signed_mean_le_-0.0024105728_AND_diff_abs_p90_ge_0.0080974601,0.5,2,600,197,0.3283333333333333,0.28103672663370766,0.3767487335205078,0.12732076009114585,0.000173343022664388,0.27,0.9416666666666667,31,31.0,33,33.0,0.8223350253807107,0.8223350253807107,31,False,True,0.341172954653564
alpha_a0p5__input_mean_le_0.66355278_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,236,0.3933333333333333,0.29286704699198407,0.3076254653930664,0.28242884318033856,0.00016963601112365723,0.31833333333333336,0.925,37,37.0,44,44.0,0.809322033898305,0.809322033898305,37,False,True,0.3411315251280359
alpha_a0p75__depth_mean_le_0.31588166_AND_diff_signed_mean_le_-0.00051970547,0.75,2,600,234,0.39,0.3207383092244466,0.45939132690429685,0.10011489868164063,0.00016590903202692668,0.29833333333333334,0.9083333333333333,44,44.0,50,50.0,0.7649572649572649,0.7649572649572649,44,False,True,0.3411298714792626
alpha_a0p5__depth_grad_mean_ge_0.0013648644_AND_diff_signed_mean_le_-0.0024105728,0.5,2,600,188,0.31333333333333335,0.27303320248921714,0.3788286717732747,0.11108965555826823,0.00016998380422592163,0.26,0.9466666666666667,28,28.0,30,30.0,0.8297872340425532,0.8297872340425532,28,False,True,0.34105346415634696
alpha_a0p75__depth_grad_mean_le_0.0026939257_AND_diff_signed_mean_le_0.0001681959,0.75,2,600,238,0.39666666666666667,0.3070106093088786,0.5391857782999675,0.14228327433268229,0.00016262859106063842,0.3,0.9033333333333333,48,48.0,54,54.0,0.7563025210084033,0.7563025210084033,48,False,True,0.341049264921728
alpha_a0p5__a0_saturation_high_le_0.065716363_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,249,0.415,0.2957807413736979,0.3897662353515625,0.19900779724121093,0.00019697864850362143,0.33166666666666667,0.9166666666666666,40,40.0,46,46.0,0.7991967871485943,0.7991967871485943,40,False,True,0.340931702729497
