policy_id,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,nonnegative_ratio,severe_loss_count,severe_loss_per_600,strong_loss_count,strong_loss_per_600,selected_precision,selected_nonnegative_ratio,selected_severe_count,strict_gate_pass,abstention_gate_pass,score
input_dark_mean_ge_0.561421,600,300,0.5,0.041552734375,0.2714733378092448,-0.14371988932291666,0.0022946326931317647,0.27166666666666667,0.7716666666666666,123,122.99999999999999,132,132.0,0.5433333333333333,0.5433333333333333,123,False,False,-0.1094122645060221
diff_abs_std_le_0.00595458,600,402,0.67,0.09265462239583333,0.317100830078125,-0.29761578877766925,0.004464447100957235,0.37333333333333335,0.7033333333333334,155,155.00000000000003,170,170.0,0.5572139303482587,0.5572139303482587,155,False,False,-0.11020947356722252
input_dark_mean_le_0.672066,600,510,0.85,0.1005583890279134,0.7026638793945312,-0.7253157806396484,0.007298040886720022,0.4666666666666667,0.6166666666666667,207,206.99999999999997,222,222.0,0.5490196078431373,0.5490196078431373,207,False,False,-0.11032466073129688
depth_mean_le_0.315882,600,450,0.75,0.10220669110616049,0.4499095280965169,-0.38270802815755206,0.0058071493109067285,0.415,0.665,177,177.0,191,191.0,0.5533333333333333,0.5533333333333333,177,False,False,-0.11164926020304361
udp_mean_ge_0.52752,600,150,0.25,-0.006870797475179036,0.0035193125406901044,-0.15901766459147135,0.00262468695640564,0.13166666666666665,0.8816666666666667,66,66.0,69,69.0,0.5266666666666666,0.5266666666666666,66,False,False,-0.11165763600667318
diff_abs_max_ge_0.0615887,600,198,0.33,-0.026488869984944662,0.19392635345458983,-0.3819469706217448,0.004172319273153941,0.17333333333333334,0.8433333333333334,80,80.0,89,89.0,0.5252525252525253,0.5252525252525253,80,False,False,-0.11174465535867094
input_std_ge_0.238447,600,120,0.2,-0.023679141998291017,-0.009844652811686198,-0.08560287475585937,0.002386506994565328,0.09666666666666666,0.8966666666666666,55,54.99999999999999,59,59.0,0.48333333333333334,0.48333333333333334,55,False,False,-0.11197363853454588
a0_saturation_low_le_0.0355802,600,510,0.85,0.10533413569132487,0.6352879333496094,-0.4809847259521484,0.005271198948224386,0.4716666666666667,0.6216666666666667,202,202.0,219,219.0,0.5549019607843138,0.5549019607843138,202,False,False,-0.1120987829320571
input_mean_ge_0.464086,600,540,0.9,0.13274370829264323,0.6381124877929687,-0.37633544921875,0.006785860160986582,0.49666666666666665,0.5966666666666667,216,216.0,231,231.0,0.5518518518518518,0.5518518518518518,216,False,False,-0.11213557716652195
diff_abs_p95_ge_0.0138151,600,402,0.67,0.04559959411621094,0.6096450805664062,-0.6437289174397787,0.004438323378562928,0.36,0.69,169,169.0,179,179.0,0.5373134328358209,0.5373134328358209,169,False,False,-0.11312346410039648
udp_mean_le_0.374324,600,90,0.15,-0.059198859532674154,0.06483763376871744,-0.283459726969401,0.0007037469744682313,0.065,0.915,46,46.0,49,49.0,0.43333333333333335,0.43333333333333335,46,False,False,-0.11332278442382812
depth_mean_ge_0.257027,600,300,0.5,-0.0010099315643310547,0.5093705622355144,-0.524585469563802,0.0033556436498959857,0.25666666666666665,0.7566666666666667,133,133.0,142,142.0,0.5133333333333333,0.5133333333333333,133,False,False,-0.1140006243387858
input_grad_mean_le_0.00774444,600,60,0.1,-0.06335175514221192,-0.027167523701985677,-0.11501632690429688,0.0007121058305104574,0.04,0.94,32,32.0,35,35.0,0.4,0.4,32,False,False,-0.11414363606770833
input_mean_ge_0.530913,600,450,0.75,0.09805782953898112,0.4542979939778646,-0.231888427734375,0.005236062308152517,0.4216666666666667,0.6716666666666666,177,177.0,188,188.0,0.5622222222222222,0.5622222222222222,177,False,False,-0.11425656085544159
depth_grad_mean_ge_0.00249783,600,240,0.4,0.03149852434794108,0.1810583241780599,-0.2785480244954427,0.0024786062041918435,0.19666666666666666,0.7966666666666666,108,108.0,116,116.0,0.49166666666666664,0.49166666666666664,108,False,False,-0.11465356127421061
diff_abs_p90_le_0.0110941,600,198,0.33,0.0017241859436035157,0.09340977986653645,-0.16996416727701824,0.003365577757358551,0.17,0.84,83,83.0,92,92.0,0.5151515151515151,0.5151515151515151,83,False,False,-0.11516579333218663
diff_grad_mean_ge_0.000766066,600,198,0.33,-0.021301081975301107,0.25769582112630207,-0.1300884246826172,0.0015694801012674968,0.15333333333333332,0.8233333333333334,91,91.0,102,102.00000000000001,0.46464646464646464,0.46464646464646464,91,False,False,-0.11564480346140235
diff_abs_p95_le_0.0174268,600,360,0.6,0.07018439610799154,0.2660716501871745,-0.30456250508626304,0.004478347003459931,0.33166666666666667,0.7316666666666667,140,140.0,153,153.0,0.5527777777777778,0.5527777777777778,140,False,False,-0.11565880245632598
input_dark_mean_le_0.477827,600,120,0.2,-0.04802372614542643,0.09487411499023438,-0.4347332763671875,0.0020198735594749453,0.09,0.89,57,57.0,64,64.0,0.45,0.45,57,False,False,-0.11580519739786783
a0_saturation_low_le_0.0248112,600,480,0.8,0.09533558209737142,0.579584477742513,-0.44381510416666664,0.004628171622753144,0.44333333333333336,0.6433333333333333,192,192.0,206,206.0,0.5541666666666667,0.5541666666666667,192,False,False,-0.11605996513366701
diff_abs_mean_ge_0.00477034,600,450,0.75,0.0693978722890218,0.6533718490600586,-0.6067477416992187,0.0043150603771209715,0.405,0.655,188,188.0,199,199.0,0.54,0.54,188,False,False,-0.11625916544596354
depth_mean_le_0.292562,600,402,0.67,0.08300415356953939,0.3724083073933919,-0.32602811177571617,0.0052126461267471315,0.36666666666666664,0.6966666666666667,160,160.0,173,173.0,0.5472636815920398,0.5472636815920398,160,False,False,-0.11653058550251066
input_mean_le_0.663553,600,450,0.75,0.07145871480305989,0.6191457239786784,-0.723374989827474,0.00684274693330129,0.4083333333333333,0.6583333333333333,185,185.0,198,198.0,0.5444444444444444,0.5444444444444444,185,False,False,-0.11653263198004832
udp_std_le_0.311824,600,510,0.85,0.09790778477986653,0.6727816645304362,-0.6099766031901042,0.005711619953314463,0.4633333333333333,0.6133333333333333,205,205.0,223,223.0,0.5450980392156862,0.5450980392156862,205,False,False,-0.11664189712674011
input_mean_le_0.515059,600,120,0.2,-0.05325195948282878,0.13965967814127603,-0.4530535634358724,0.001973396440347036,0.085,0.885,60,60.0,67,67.0,0.425,0.425,60,False,False,-0.11708703994750977
udp_mean_ge_0.494345,600,240,0.4,0.01993776003519694,0.14967086791992187,-0.17082814534505208,0.0039961461226145426,0.22,0.82,101,101.0,105,105.0,0.55,0.55,101,False,False,-0.1171445229848226
depth_std_ge_0.185229,600,480,0.8,0.08621841112772624,0.6698578135172526,-0.5030671691894532,0.0039141095678011575,0.43166666666666664,0.6316666666666667,199,199.0,215,215.0,0.5395833333333333,0.5395833333333333,199,False,False,-0.11733796882629399
input_dark_mean_ge_0.499409,600,450,0.75,0.09945830980936686,0.45590760548909504,-0.2175799051920573,0.005016931394735972,0.4166666666666667,0.6666666666666666,180,180.0,192,192.0,0.5555555555555556,0.5555555555555556,180,False,False,-0.11878701104058159
diff_abs_p50_le_0.00352847,600,150,0.25,-0.030911661783854166,0.02805742899576823,-0.25861488342285155,0.0038518425822257995,0.13333333333333333,0.8833333333333333,61,61.0,68,68.0,0.5333333333333333,0.5333333333333333,61,False,False,-0.11923063786824543
input_mean_ge_0.690499,600,90,0.15,-0.04473761240641276,-0.024710248311360677,0.0,0.00038320730129877726,0.065,0.915,45,45.0,49,49.0,0.43333333333333335,0.43333333333333335,45,False,False,-0.11924850781758625
a0_udp_psnr_le_43.0353,600,402,0.67,0.042961352666219074,0.627979621887207,-0.6343804423014323,0.004369308054447174,0.35333333333333333,0.6833333333333333,173,173.0,183,183.0,0.527363184079602,0.527363184079602,173,False,False,-0.1196755826579991
depth_mean_le_0.275209,600,360,0.6,0.06807698885599772,0.27352521260579427,-0.29570203145345053,0.004976325333118438,0.33,0.73,142,142.0,154,154.0,0.55,0.55,142,False,False,-0.12004170799255373
a0_mean_le_0.561046,600,510,0.85,0.09603805224100749,0.6731235885620117,-0.5809490458170573,0.006053179601828257,0.4583333333333333,0.6083333333333333,206,206.0,224,224.0,0.5392156862745098,0.5392156862745098,206,False,False,-0.12072026630476412
a0_udp_psnr_ge_42.5547,600,240,0.4,0.019050137201944987,0.0929330317179362,-0.14265350341796876,0.00356318324804306,0.215,0.815,95,95.0,105,105.0,0.5375,0.5375,95,False,False,-0.12084160486857097
diff_to_a0_ratio_ge_0.0119014,600,360,0.6,0.016316410700480143,0.6309214909871419,-0.647660166422526,0.0033757024010022483,0.30833333333333335,0.7083333333333334,161,161.0,171,170.99999999999997,0.5138888888888888,0.5138888888888888,161,False,False,-0.12225877210828995
diff_abs_p90_le_0.0127499,600,300,0.5,0.04777986526489258,0.15262924194335936,-0.21271133422851562,0.004107971390088399,0.27166666666666667,0.7716666666666666,118,118.0,129,129.0,0.5433333333333333,0.5433333333333333,118,False,False,-0.12289615758260092
udp_mean_le_0.560978,600,510,0.85,0.09081144650777181,0.6923354212443034,-0.6210673014322917,0.006202721893787384,0.45666666666666667,0.6066666666666667,207,206.99999999999997,225,225.0,0.5372549019607843,0.5372549019607843,207,False,False,-0.12324195308311309
a0_std_le_0.312266,600,510,0.85,0.09326234817504883,0.6727816645304362,-0.6099766031901042,0.005668480594952901,0.46166666666666667,0.6116666666666667,206,206.0,224,224.0,0.5431372549019607,0.5431372549019607,206,False,False,-0.12338537294724411
input_dark_mean_le_0.615313,600,402,0.67,0.04864753723144531,0.5440977223714193,-0.7008878326416016,0.00669419785340627,0.36,0.69,168,168.00000000000003,180,180.0,0.5373134328358209,0.5373134328358209,168,False,False,-0.12446236053390891
diff_abs_p90_le_0.0118144,600,240,0.4,0.010781609217325846,0.12657477060953776,-0.20683550516764324,0.0036770721276601155,0.21166666666666667,0.8116666666666666,97,96.99999999999999,107,107.0,0.5291666666666667,0.5291666666666667,97,False,False,-0.12511636479695637
udp_std_ge_0.296606,600,150,0.25,-0.028491007486979168,0.04886545817057292,-0.14123125712076823,0.0026415735483169556,0.12333333333333334,0.8733333333333333,67,67.0,72,72.0,0.49333333333333335,0.49333333333333335,67,False,False,-0.1256079762776693
a0_std_ge_0.30259,600,120,0.2,-0.039595721562703454,0.01828545888264974,-0.11783164978027344,0.002277610599994659,0.095,0.895,58,58.0,61,61.0,0.475,0.475,58,False,False,-0.12727435684204103
diff_grad_mean_ge_0.000712915,600,240,0.4,-0.013231544494628907,0.309759267171224,-0.12145009358723959,0.0017294807235399882,0.19333333333333333,0.7933333333333333,108,108.0,119,119.0,0.48333333333333334,0.48333333333333334,108,False,False,-0.12762506103515625
diff_to_a0_ratio_ge_0.0110562,600,402,0.67,0.026039905548095703,0.6549474843343099,-0.7054654184977214,0.0038336095213890075,0.355,0.685,172,172.0,183,183.0,0.5298507462686567,0.5298507462686567,172,False,False,-0.127730686054894
udp_std_ge_0.302377,600,120,0.2,-0.038238789240519204,0.011473477681477865,-0.11783164978027344,0.0022099282344182334,0.09166666666666666,0.8916666666666667,58,58.0,62,62.0,0.4583333333333333,0.4583333333333333,58,False,False,-0.12845375315348306
a0_mean_ge_0.545172,600,120,0.2,-0.028031218846639,-0.038971239725748695,-0.12387682596842448,0.002052918871243795,0.1,0.9,58,58.0,60,60.0,0.5,0.5,58,False,False,-0.12877402877807617
diff_abs_p95_le_0.0184299,600,402,0.67,0.08885301907857258,0.2834134801228841,-0.36788630167643227,0.004993780155976613,0.36833333333333335,0.6983333333333334,158,157.99999999999997,172,172.0,0.5497512437810945,0.5497512437810945,158,False,False,-0.1288060487016516
input_mean_le_0.643444,600,402,0.67,0.04810378074645996,0.5230429077148437,-0.6966272226969401,0.006511525412400563,0.36,0.69,168,168.00000000000003,180,180.0,0.5373134328358209,0.5373134328358209,168,False,False,-0.13026982068303813
diff_abs_p95_ge_0.014756,600,360,0.6,0.004395392735799154,0.5942145411173503,-0.6678203837076823,0.004272697468598684,0.315,0.715,155,155.00000000000003,164,164.0,0.525,0.525,155,False,False,-0.13080097198486335
input_std_ge_0.232939,600,150,0.25,-0.02477776845296224,0.004223213195800781,-0.13848192850748697,0.0027405773599942524,0.12333333333333334,0.8733333333333333,66,66.0,72,72.0,0.49333333333333335,0.49333333333333335,66,False,False,-0.13105529848734537
a0_mean_le_0.528316,600,450,0.75,0.052902663548787435,0.6536509577433268,-0.5899911244710286,0.004954457382361094,0.39666666666666667,0.6466666666666666,187,187.0,203,203.0,0.5288888888888889,0.5288888888888889,187,False,False,-0.1312401525709364
a0_mean_le_0.37629,600,90,0.15,-0.07206583340962727,0.06483763376871744,-0.283459726969401,0.0006900863846143086,0.06166666666666667,0.9116666666666666,48,48.0,51,51.00000000000001,0.4111111111111111,0.4111111111111111,48,False,False,-0.13130086941189237
udp_mean_ge_0.361194,600,540,0.9,0.10620369593302409,0.6838900502522787,-0.4823240661621094,0.007006550629933675,0.49333333333333335,0.5933333333333334,218,218.0,234,234.0,0.5481481481481482,0.5481481481481482,218,False,False,-0.13141638409649886
udp_grad_mean_le_0.011108,600,60,0.1,-0.0914319896697998,0.014004376729329427,-0.2827666219075521,0.0012383630871772766,0.043333333333333335,0.9433333333333334,33,33.0,34,34.0,0.43333333333333335,0.43333333333333335,33,False,False,-0.1322642288208008
diff_grad_mean_le_0.000825804,600,450,0.75,0.0803539530436198,0.4769673283894857,-0.6251768493652343,0.006506364146868388,0.42,0.67,180,180.0,191,191.0,0.56,0.56,180,False,False,-0.13240421485900877
diff_abs_p95_ge_0.0159981,600,300,0.5,-0.02003533363342285,0.5249403254191081,-0.5861351776123047,0.0039339987436930336,0.25666666666666665,0.7566666666666667,135,135.0,143,143.0,0.5133333333333333,0.5133333333333333,135,False,False,-0.1331335856119792
a0_udp_psnr_ge_41.1477,600,360,0.6,0.060949633916219076,0.24020455678304037,-0.30725489298502606,0.004695432384808859,0.33,0.73,141,141.0,154,154.0,0.55,0.55,141,False,False,-0.13349922688802085
diff_abs_mean_ge_0.00446496,600,480,0.8,0.07345072746276855,0.6705312474568685,-0.6122333017985025,0.004856059749921163,0.43,0.63,201,201.0,213,213.0,0.5375,0.5375,201,False,False,-0.13404146067301437
udp_mean_ge_0.543329,600,120,0.2,-0.03698162396748861,-0.027036730448404947,-0.14639124552408855,0.0021927350759506224,0.1,0.9,58,58.0,60,60.0,0.5,0.5,58,False,False,-0.13474080657958984
input_dark_mean_ge_0.457788,600,510,0.85,0.1013026491800944,0.6005266062418619,-0.3472898610432943,0.006238673826058706,0.4683333333333333,0.6183333333333333,207,206.99999999999997,219,219.0,0.5509803921568628,0.5509803921568628,207,False,False,-0.13501667965159697
a0_grad_mean_le_0.0112127,600,60,0.1,-0.09170009930928548,0.0025248336791992188,-0.27235951741536457,0.001238612433274587,0.043333333333333335,0.9433333333333334,33,33.0,34,34.0,0.43333333333333335,0.43333333333333335,33,False,False,-0.135402224222819
depth_grad_mean_le_0.00269393,600,402,0.67,0.029481264750162762,0.5087226359049479,-0.5031074778238932,0.005935432811578115,0.37333333333333335,0.7033333333333334,160,160.0,172,172.0,0.5572139303482587,0.5572139303482587,160,False,False,-0.13547737975618732
input_dark_mean_le_0.595414,600,360,0.6,0.02916918436686198,0.46701057434082033,-0.6727783203125,0.006200625499089559,0.315,0.715,154,154.0,165,165.0,0.525,0.525,154,False,False,-0.13582817204793293
input_mean_le_0.674966,600,480,0.8,0.07707664807637532,0.6127728017171225,-0.7253157806396484,0.006968622207641602,0.43666666666666665,0.6366666666666667,197,197.0,210,210.0,0.5458333333333333,0.5458333333333333,197,False,False,-0.1364384848276774
input_mean_ge_0.493812,600,510,0.85,0.09845165252685546,0.610645497639974,-0.3877745564778646,0.006298488775889079,0.4683333333333333,0.6183333333333333,208,208.0,220,219.99999999999997,0.5509803921568628,0.5509803921568628,208,False,False,-0.13733795345530797
diff_abs_p90_le_0.0138096,600,360,0.6,0.05302325248718262,0.2550924809773763,-0.380958989461263,0.00489248404900233,0.3283333333333333,0.7283333333333334,141,141.0,155,155.00000000000003,0.5472222222222223,0.5472222222222223,141,False,False,-0.1378425161573622
a0_saturation_high_ge_0.0657164,600,120,0.2,-0.0625779946645101,0.07046847025553385,-0.3308167012532552,0.0040622115135192875,0.09166666666666666,0.8916666666666667,58,58.0,62,62.0,0.4583333333333333,0.4583333333333333,58,False,False,-0.13804421043395998
a0_udp_psnr_le_43.7888,600,450,0.75,0.04931850751241048,0.6533718490600586,-0.6769705708821615,0.004653176665306092,0.4033333333333333,0.6533333333333333,189,189.0,201,201.0,0.5377777777777778,0.5377777777777778,189,False,False,-0.13844964133368598
diff_grad_mean_le_0.000590974,600,240,0.4,-0.018073784510294597,0.20756282806396484,-0.441393788655599,0.004181526601314545,0.22166666666666668,0.8216666666666667,100,100.0,105,105.0,0.5541666666666667,0.5541666666666667,100,False,False,-0.13847474416097005
a0_saturation_low_le_0.0553549,600,540,0.9,0.09563275655110677,0.694307861328125,-0.5375162251790364,0.006176003913084666,0.49333333333333335,0.5933333333333334,218,218.0,235,235.0,0.5481481481481482,0.5481481481481482,218,False,False,-0.1393828707094546
a0_mean_ge_0.511547,600,198,0.33,-0.003365825017293294,0.05024480183919271,-0.19175031026204428,0.0032512931029001872,0.175,0.845,88,88.0,91,91.0,0.5303030303030303,0.5303030303030303,88,False,False,-0.1402894730423436
depth_mean_ge_0.234097,600,360,0.6,0.019218839009602865,0.513082529703776,-0.5095644887288412,0.004368588030338287,0.31,0.71,157,157.0,168,168.00000000000003,0.5166666666666667,0.5166666666666667,157,False,False,-0.1406771952311198
input_dark_mean_le_0.515617,600,198,0.33,-0.045651849110921225,0.27139256795247396,-0.5795870717366537,0.0036875595649083453,0.15166666666666667,0.8216666666666667,93,93.0,103,103.0,0.4595959595959596,0.4595959595959596,93,False,False,-0.14082390914300474
input_dark_mean_le_0.652794,600,480,0.8,0.07398996353149415,0.6161040369669596,-0.7253157806396484,0.007186689674854279,0.43333333333333335,0.6333333333333333,198,198.0,212,212.0,0.5416666666666666,0.5416666666666666,198,False,False,-0.14090069389343263
depth_mean_ge_0.219919,600,402,0.67,0.03646024068196615,0.5507816060384114,-0.5261176300048828,0.004934961895147959,0.35333333333333333,0.6833333333333333,171,170.99999999999997,184,184.0,0.527363184079602,0.527363184079602,171,False,False,-0.14147619860445085
depth_std_le_0.194787,600,150,0.25,-0.04150962511698405,0.02590563456217448,-0.28776992797851564,0.004542236526807149,0.125,0.875,66,66.0,70,70.0,0.5,0.5,66,False,False,-0.14203321647644043
diff_grad_mean_ge_0.000549679,600,402,0.67,0.05062984466552734,0.49683703104654947,-0.3716997273763021,0.004019934237003326,0.3433333333333333,0.6733333333333333,172,172.0,187,187.0,0.5124378109452736,0.5124378109452736,172,False,False,-0.14353900702557162
diff_abs_mean_le_0.00520836,600,198,0.33,-0.025227994918823243,0.07501328786214193,-0.24563201904296875,0.0038757626215616863,0.17166666666666666,0.8416666666666667,82,82.0,91,91.0,0.5202020202020202,0.5202020202020202,82,False,False,-0.14446457194318676
a0_saturation_low_ge_1.66667e-05,600,516,0.86,0.0642568333943685,0.7701360575358073,-0.7481386566162109,0.0076728333036104835,0.46,0.6,214,214.0,232,232.0,0.5348837209302325,0.5348837209302325,214,False,False,-0.14446496617516807
a0_std_ge_0.28976,600,198,0.33,-0.024710938135782876,0.14409773508707682,-0.1747424062093099,0.0030691659450531004,0.16166666666666665,0.8316666666666667,91,91.0,97,96.99999999999999,0.4898989898989899,0.4898989898989899,91,False,False,-0.14619155486906416
a0_mean_ge_0.358368,600,540,0.9,0.09866895993550619,0.6625982284545898,-0.5053142547607422,0.007066079477469126,0.49166666666666664,0.5916666666666667,219,219.0,235,235.0,0.5462962962962963,0.5462962962962963,219,False,False,-0.14636666813603155
a0_udp_psnr_ge_41.7894,600,300,0.5,0.023624359766642254,0.16342784881591796,-0.23683387756347657,0.004091384609540304,0.27,0.77,119,119.0,130,130.0,0.54,0.54,119,False,False,-0.14651867802937826
diff_grad_mean_le_0.000647291,600,300,0.5,0.001693572998046875,0.28317164103190107,-0.5778656260172526,0.005215605099995931,0.28,0.78,124,124.0,129,129.0,0.56,0.56,124,False,False,-0.14751351674397786
diff_to_a0_ratio_le_0.0130502,600,300,0.5,0.030142313639322918,0.13122161865234375,-0.20460400899251302,0.0052798837423324585,0.2733333333333333,0.7733333333333333,119,119.0,129,129.0,0.5466666666666666,0.5466666666666666,119,False,False,-0.1477189483642578
diff_abs_std_ge_0.00442634,600,402,0.67,0.020964158376057942,0.5908790842692058,-0.6742274983723958,0.004847480058670044,0.355,0.685,172,172.0,182,182.0,0.5298507462686567,0.5298507462686567,172,False,False,-0.1488235332432078
a0_std_le_0.328179,600,540,0.9,0.09131610552469889,0.672849349975586,-0.6036109415690104,0.006040054559707642,0.48833333333333334,0.5883333333333334,218,218.0,237,237.0,0.5425925925925926,0.5425925925925926,218,False,False,-0.14934192735177498
input_dark_mean_le_0.635507,600,450,0.75,0.051680994033813474,0.5812900543212891,-0.7253157806396484,0.0070812081297238665,0.405,0.655,187,187.0,200,200.0,0.54,0.54,187,False,False,-0.14999649238586424
input_mean_le_0.627048,600,360,0.6,0.031564919153849284,0.39149313608805336,-0.6500553385416666,0.00594531108935674,0.31666666666666665,0.7166666666666667,153,153.0,164,164.0,0.5277777777777778,0.5277777777777778,153,False,False,-0.15017290793524846
depth_mean_le_0.33582,600,480,0.8,0.08490127881368001,0.47647291819254556,-0.47291725158691406,0.006166874865690867,0.44166666666666665,0.6416666666666667,191,191.0,205,205.0,0.5520833333333334,0.5520833333333334,191,False,False,-0.15037632497151693
a0_saturation_low_ge_0.0190188,600,150,0.25,-0.06857952435811361,0.15428675333658853,-0.38716957092285154,0.0038589033484458923,0.11333333333333333,0.8633333333333333,72,72.0,79,78.99999999999999,0.4533333333333333,0.4533333333333333,72,False,False,-0.15134116935729983
diff_abs_p50_ge_0.00293327,600,510,0.85,0.08314568837483724,0.66727294921875,-0.5728139241536458,0.005047496358553568,0.45166666666666666,0.6016666666666667,214,214.0,230,230.00000000000003,0.5313725490196078,0.5313725490196078,214,False,False,-0.15146744686949487
diff_to_a0_ratio_ge_0.00988107,600,450,0.75,0.03715065002441406,0.67998046875,-0.6834604899088542,0.004312613805135091,0.395,0.645,193,193.0,205,205.0,0.5266666666666666,0.5266666666666666,193,False,False,-0.1525208994547526
input_dark_mean_ge_0.423735,600,540,0.9,0.1030142593383789,0.6279935963948567,-0.3970003509521484,0.006680454909801483,0.49166666666666664,0.5916666666666667,220,219.99999999999997,234,234.0,0.5462962962962963,0.5462962962962963,220,False,False,-0.15267252674809206
a0_saturation_low_ge_0.000361833,600,402,0.67,0.009422362645467123,0.5633227157592774,-0.7157045491536458,0.007462975680828095,0.3616666666666667,0.6916666666666667,165,165.0,178,178.0,0.5398009950248757,0.5398009950248757,165,False,False,-0.15275690866346978
udp_std_le_0.326572,600,540,0.9,0.08912131309509277,0.6711382039388021,-0.6036109415690104,0.006052575608094533,0.4866666666666667,0.5866666666666667,219,219.0,238,238.0,0.5407407407407407,0.5407407407407407,219,False,False,-0.15405709888316965
input_std_ge_0.221985,600,198,0.33,-0.020651928583780923,0.07221440633138021,-0.21057703653971355,0.003198945124944051,0.15833333333333333,0.8283333333333334,88,88.0,97,96.99999999999999,0.4797979797979798,0.4797979797979798,88,False,False,-0.15460842801103686
udp_std_ge_0.288712,600,198,0.33,-0.031950162251790364,0.13876797993977866,-0.19234611511230468,0.003106807072957357,0.16166666666666665,0.8316666666666667,91,91.0,97,96.99999999999999,0.4898989898989899,0.4898989898989899,91,False,False,-0.1547632177718962
diff_abs_mean_le_0.0056308,600,240,0.4,-0.009868345260620116,0.08777891794840495,-0.2626948038736979,0.004063201546669007,0.21166666666666667,0.8116666666666666,97,96.99999999999999,107,107.0,0.5291666666666667,0.5291666666666667,97,False,False,-0.15546528244018554
diff_signed_mean_le_0.00584971,600,570,0.95,0.09823365529378256,0.7160784530639649,-0.7253157806396484,0.007765813171863556,0.5166666666666667,0.5666666666666667,230,230.00000000000003,249,249.0,0.543859649122807,0.543859649122807,230,False,False,-0.15555374898408592
diff_abs_p50_ge_0.0025542,600,540,0.9,0.0940656852722168,0.6840230814615885,-0.5872995249430338,0.005757135152816772,0.48333333333333334,0.5833333333333334,224,224.0,240,240.0,0.5370370370370371,0.5370370370370371,224,False,False,-0.15607669251053424
input_std_ge_0.19331,600,360,0.6,0.03243040402730306,0.31247122446695963,-0.3748462168375651,0.0048909793297449745,0.32166666666666666,0.7216666666666667,147,147.0,159,159.0,0.5361111111111111,0.5361111111111111,147,False,False,-0.15664623430040148
input_mean_le_0.598507,600,300,0.5,0.004865493774414063,0.30443453470865883,-0.5928377787272135,0.005235011577606201,0.25333333333333335,0.7533333333333333,132,132.0,142,142.0,0.5066666666666667,0.5066666666666667,132,False,False,-0.1576925392150879
a0_saturation_low_ge_0.000797083,600,360,0.6,0.0010840161641438803,0.4208385467529297,-0.6644149525960287,0.007024327119191488,0.325,0.725,146,146.0,158,157.99999999999997,0.5416666666666666,0.5416666666666666,146,False,False,-0.15862301381429034
diff_abs_p90_ge_0.00929221,600,480,0.8,0.05382753690083822,0.6559918594360351,-0.7004148610432943,0.005185226102670034,0.4266666666666667,0.6266666666666667,202,202.0,215,215.0,0.5333333333333333,0.5333333333333333,202,False,False,-0.15950783157348636
depth_mean_le_0.353028,600,510,0.85,0.09098089853922527,0.5242354838053386,-0.5234999338785807,0.006442908445994059,0.4683333333333333,0.6183333333333333,205,205.0,219,219.0,0.5509803921568628,0.5509803921568628,205,False,False,-0.16041121090159696
diff_abs_std_ge_0.00467838,600,360,0.6,-0.016125338872273763,0.5741636276245117,-0.6697630818684895,0.004498531321684519,0.31166666666666665,0.7116666666666667,157,157.0,166,166.0,0.5194444444444445,0.5194444444444445,157,False,False,-0.16061220974392362
input_dark_mean_le_0.535703,600,240,0.4,-0.03416544278462728,0.29585801442464194,-0.5831296284993489,0.004366778632005056,0.18833333333333332,0.7883333333333333,112,112.0,122,122.0,0.4708333333333333,0.4708333333333333,112,False,False,-0.16065927251180012
input_mean_le_0.549312,600,198,0.33,-0.052575658162434896,0.23764785766601562,-0.5713822174072266,0.003383948504924774,0.14833333333333334,0.8183333333333334,96,96.0,105,105.0,0.4494949494949495,0.4494949494949495,96,False,False,-0.16268894627118352
depth_mean_le_0.380865,600,540,0.9,0.09641074180603028,0.6134848149617513,-0.5785457611083984,0.0066898982723553975,0.49,0.59,220,219.99999999999997,236,236.0,0.5444444444444444,0.5444444444444444,220,False,False,-0.16299583223130965
depth_std_ge_0.172272,600,510,0.85,0.07240148226420084,0.6598338826497396,-0.5413474527994792,0.0048979065815607705,0.4533333333333333,0.6033333333333334,214,214.0,230,230.00000000000003,0.5333333333333333,0.5333333333333333,214,False,False,-0.16397338040669757
udp_mean_ge_0.508375,600,198,0.33,-0.01620279630025228,0.02455022176106771,-0.14704635620117187,0.0031844411293665566,0.17,0.84,90,90.0,94,94.0,0.5151515151515151,0.5151515151515151,90,False,False,-0.1643076651024096
input_dark_mean_le_0.694354,600,540,0.9,0.08172196388244629,0.6807499567667643,-0.7253157806396484,0.007423831423123677,0.48833333333333334,0.5883333333333334,222,222.0,237,237.0,0.5425925925925926,0.5425925925925926,222,False,False,-0.16496091729623302
diff_abs_max_le_0.0733197,600,480,0.8,0.07644667307535807,0.5591129175821941,-0.45695648193359373,0.0046259282032648725,0.425,0.625,204,204.00000000000003,217,217.00000000000003,0.53125,0.53125,204,False,False,-0.1652125975290935
depth_std_le_0.233249,600,300,0.5,0.006678263346354167,0.15177132924397788,-0.5168702697753906,0.006699409286181132,0.27166666666666667,0.7716666666666666,119,119.0,129,129.0,0.5433333333333333,0.5433333333333333,119,False,False,-0.1662122376759847
