mode,split,fold,index,name,mapper,K,candidate_scale,family,anchor_psnr,output_psnr,oracle_psnr,output_gain,oracle_gain,corr,P_benefit,proxy_score,M_safe_mean,M_safe_nonzero_frac,pred_abs_mean,scaled_pred_abs_mean,target_abs_mean
v04d,train,0,31,1029_0.71_0.56.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,44.26649475097656,44.26649475097656,44.26649475097656,0.0,0.0,,0.0,0.0011881550308316946,0.0009650102583691478,1.0,0.017383519560098648,0.017383519560098648,0.003966387826949358
v04d,train,0,31,1029_0.71_0.56.png,global_mean_coeff,4,1.0,global_mean,44.26649475097656,44.26649475097656,44.26649475097656,0.0,0.0,,0.0,0.0011881550308316946,0.0009650102583691478,1.0,0.0039075701497495174,0.0039075701497495174,0.003966387826949358
v04d,mini_val,0,32,102_0.94_1.18.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,32.16835021972656,32.577510833740234,33.55040740966797,0.4091606140136719,1.3820571899414062,0.5810430645942688,1.0,0.9999966621398926,0.17324836552143097,1.0,0.010149611160159111,0.010149611160159111,0.016690995544195175
v04d,mini_val,0,32,102_0.94_1.18.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,32.16835021972656,33.274940490722656,33.55040740966797,1.1065902709960938,1.3820571899414062,0.8956945538520813,1.0,0.9999966621398926,0.17324836552143097,1.0,0.019156605005264282,0.019156605005264282,0.016690995544195175
v04d,mini_val,0,32,102_0.94_1.18.png,global_mean_coeff,4,1.0,global_mean,32.16835021972656,32.23472595214844,33.55040740966797,0.066375732421875,1.3820571899414062,0.2141100913286209,1.0,0.9999966621398926,0.17324836552143097,1.0,0.0039075701497495174,0.0039075701497495174,0.016690995544195175
v04d,mini_val,0,33,1030_0.75_1.69.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,38.19207763671875,38.32861328125,40.189491271972656,0.13653564453125,1.9974136352539062,0.19858065247535706,1.0,0.9999988079071045,0.23668387532234192,1.0,0.004861362278461456,0.004861362278461456,0.00890005100518465
v04d,mini_val,0,33,1030_0.75_1.69.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,38.19207763671875,37.68757629394531,40.189491271972656,-0.5045013427734375,1.9974136352539062,-0.17118650674819946,1.0,0.9999988079071045,0.23668387532234192,1.0,0.013939006254076958,0.013939006254076958,0.00890005100518465
v04d,mini_val,0,33,1030_0.75_1.69.png,global_mean_coeff,4,1.0,global_mean,38.19207763671875,38.478782653808594,40.189491271972656,0.28670501708984375,1.9974136352539062,0.40632882714271545,1.0,0.9999988079071045,0.23668387532234192,1.0,0.0039075701497495174,0.0039075701497495174,0.00890005100518465
v04d,mini_val,0,34,1031_0.76_0.7.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,42.88265609741211,42.88265609741211,42.88265609741211,0.0,0.0,,0.0,0.2740135192871094,0.004967255983501673,1.0,0.005079193040728569,0.005079193040728569,0.004724577069282532
v04d,mini_val,0,34,1031_0.76_0.7.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,42.88265609741211,42.88265609741211,42.88265609741211,0.0,0.0,,0.0,0.2740135192871094,0.004967255983501673,1.0,0.01525312289595604,0.01525312289595604,0.004724577069282532
v04d,mini_val,0,34,1031_0.76_0.7.png,global_mean_coeff,4,1.0,global_mean,42.88265609741211,42.88265609741211,42.88265609741211,0.0,0.0,,0.0,0.2740135192871094,0.004967255983501673,1.0,0.0039075701497495174,0.0039075701497495174,0.004724577069282532
v04d,mini_val,0,35,1032_0.6_0.6.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,43.08808898925781,43.08808898925781,43.08808898925781,0.0,0.0,,0.0,0.0007467456161975861,0.0006562830531038344,1.0,0.005079193040728569,0.005079193040728569,0.004607338458299637
v04d,mini_val,0,35,1032_0.6_0.6.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,43.08808898925781,43.08808898925781,43.08808898925781,0.0,0.0,,0.0,0.0007467456161975861,0.0006562830531038344,1.0,0.017663802951574326,0.017663802951574326,0.004607338458299637
v04d,mini_val,0,35,1032_0.6_0.6.png,global_mean_coeff,4,1.0,global_mean,43.08808898925781,43.08808898925781,43.08808898925781,0.0,0.0,,0.0,0.0007467456161975861,0.0006562830531038344,1.0,0.0039075701497495174,0.0039075701497495174,0.004607338458299637
v04d,mini_val,0,36,1033_0.52_1.2.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,34.23923110961914,34.306922912597656,34.57086944580078,0.06769180297851562,0.3316383361816406,0.6660597324371338,1.0,0.9960118532180786,0.03910323232412338,1.0,0.006687247660011053,0.006687247660011053,0.016408000141382217
v04d,mini_val,0,36,1033_0.52_1.2.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,34.23923110961914,34.26026153564453,34.57086944580078,0.021030426025390625,0.3316383361816406,-0.5760530233383179,1.0,0.9960118532180786,0.03910323232412338,1.0,0.01910199411213398,0.01910199411213398,0.016408000141382217
v04d,mini_val,0,36,1033_0.52_1.2.png,global_mean_coeff,4,1.0,global_mean,34.23923110961914,34.25234603881836,34.57086944580078,0.01311492919921875,0.3316383361816406,-0.10019353777170181,1.0,0.9960118532180786,0.03910323232412338,1.0,0.0039075701497495174,0.0039075701497495174,0.016408000141382217
