action,bin_lower,bin_observed_harm,bin_predicted_risk,bin_upper,cell,fold,risk_method,scene_count,scene_weighted_auc,scene_weighted_brier,scene_weighted_logloss,source,tail_coverage,tail_selected_harm
strengthen,0.1,0.25965346534653466,0.15568030979065844,0.2,R2_L0,0,deweighted_probability,11,,,,ensemble,,
weaken,,,,,R2_L0,0,scene_platt,30,0.9042953127124275,0.04712283979419714,0.16405422509369302,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,0,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,0,scene_platt,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,0,scene_platt,0,,,,ensemble,,
weaken,0.1,0.1724137931034483,0.1812625839331099,0.2,R2_L0,0,scene_platt,3,,,,ensemble,,
strengthen,,,,,R2_L0,0,scene_platt,30,0.8328943228191588,0.1215671376893965,0.3712554524130352,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,0,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,0,scene_platt,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,0,scene_platt,0,,,,ensemble,,
strengthen,0.1,0.20277610138805066,0.16993269984628,0.2,R2_L0,0,scene_platt,4,,,,ensemble,,
weaken,,,,,R2_L0,0,scene_isotonic,30,0.9041664673569363,0.047022764802387,0.1624790011118956,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,0,scene_isotonic,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,0,scene_isotonic,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,0,scene_isotonic,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L0,0,scene_isotonic,0,,,,ensemble,,
strengthen,,,,,R2_L0,0,scene_isotonic,30,0.8321787699052868,0.12116287925288725,0.36494052676061134,ensemble,0.0008533333333333331,0.0
strengthen,0.0,0.0,0.0,0.025,R2_L0,0,scene_isotonic,2,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,0,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,0,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L0,0,scene_isotonic,0,,,,ensemble,,
weaken,,,,,R2_L0,0,parent_upper,30,0.8837646429540172,0.051033761710691704,0.2578033677938558,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,0,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,0,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,0,parent_upper,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L0,0,parent_upper,0,,,,ensemble,,
strengthen,,,,,R2_L0,0,parent_upper,30,0.7733474809078955,0.1435277274951061,1.118116103388805,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,0,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,0,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,0,parent_upper,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L0,0,parent_upper,0,,,,ensemble,,
weaken,,,,,R2_L0,1,weighted_q,30,0.8528011655756192,0.08219924680169347,0.2805329032808557,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,1,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,1,weighted_q,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,1,weighted_q,0,,,,ensemble,,
weaken,0.1,0.0,0.1749376333836052,0.2,R2_L0,1,weighted_q,2,,,,ensemble,,
strengthen,,,,,R2_L0,1,weighted_q,30,0.8543340213651452,0.10067160844726356,0.3248144652019837,ensemble,0.0004266666666666665,0.0
strengthen,0.0,,,0.025,R2_L0,1,weighted_q,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,1,weighted_q,0,,,,ensemble,,
strengthen,0.05,0.0,0.09638683622082074,0.1,R2_L0,1,weighted_q,1,,,,ensemble,,
strengthen,0.1,0.0,0.17116654185312136,0.2,R2_L0,1,weighted_q,2,,,,ensemble,,
weaken,,,,,R2_L0,1,deweighted_probability,30,0.8528011655756192,0.07837555251755315,0.26044236392057496,ensemble,0.0004266666666666665,0.0
weaken,0.0,,,0.025,R2_L0,1,deweighted_probability,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,1,deweighted_probability,0,,,,ensemble,,
weaken,0.05,0.0,0.08430148170955117,0.1,R2_L0,1,deweighted_probability,2,,,,ensemble,,
weaken,0.1,0.07872340425531915,0.15351066109668585,0.2,R2_L0,1,deweighted_probability,6,,,,ensemble,,
strengthen,,,,,R2_L0,1,deweighted_probability,30,0.8543340213651452,0.09878683249910963,0.31798509077922166,ensemble,0.0010666666666666663,0.0
strengthen,0.0,,,0.025,R2_L0,1,deweighted_probability,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,1,deweighted_probability,0,,,,ensemble,,
strengthen,0.05,0.0,0.06765169743028895,0.1,R2_L0,1,deweighted_probability,1,,,,ensemble,,
strengthen,0.1,0.036767522022213714,0.1481871651192302,0.2,R2_L0,1,deweighted_probability,6,,,,ensemble,,
weaken,,,,,R2_L0,1,scene_platt,30,0.8528011655756192,0.0785369828322487,0.26212443895953913,ensemble,0.0004266666666666665,0.0
weaken,0.0,,,0.025,R2_L0,1,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,1,scene_platt,0,,,,ensemble,,
weaken,0.05,0.0,0.09385569033275783,0.1,R2_L0,1,scene_platt,2,,,,ensemble,,
weaken,0.1,0.09308176100628932,0.16179096835739826,0.2,R2_L0,1,scene_platt,6,,,,ensemble,,
strengthen,,,,,R2_L0,1,scene_platt,30,0.8543340213651452,0.0991233632375596,0.32251309680933044,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,1,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,1,scene_platt,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,1,scene_platt,0,,,,ensemble,,
strengthen,0.1,0.0,0.1714108767663785,0.2,R2_L0,1,scene_platt,4,,,,ensemble,,
weaken,,,,,R2_L0,1,scene_isotonic,30,0.8523476943382958,0.07862153154868452,0.26240656707443344,ensemble,0.0019199999999999992,0.05555555555555556
weaken,0.0,0.05555555555555556,0.0,0.025,R2_L0,1,scene_isotonic,3,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,1,scene_isotonic,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,1,scene_isotonic,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L0,1,scene_isotonic,0,,,,ensemble,,
strengthen,,,,,R2_L0,1,scene_isotonic,30,0.8537326934992129,0.10209112341458537,0.32666766778000894,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,1,scene_isotonic,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,1,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,1,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L0,1,scene_isotonic,0,,,,ensemble,,
weaken,,,,,R2_L0,1,parent_upper,30,0.7748096954539274,0.0888774349087213,0.8208634275446821,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,1,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,1,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,1,parent_upper,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L0,1,parent_upper,0,,,,ensemble,,
strengthen,,,,,R2_L0,1,parent_upper,30,0.8294232110503431,0.11083168377890384,0.7169581160840192,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,1,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,1,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,1,parent_upper,0,,,,ensemble,,
strengthen,0.1,0.0,0.18339610161185263,0.2,R2_L0,1,parent_upper,1,,,,ensemble,,
weaken,,,,,R2_L0,2,weighted_q,30,0.9058405604470753,0.07886796893894034,0.24824408626230612,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,2,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,2,weighted_q,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,2,weighted_q,0,,,,ensemble,,
weaken,0.1,1.0,0.19014967481295267,0.2,R2_L0,2,weighted_q,1,,,,ensemble,,
strengthen,,,,,R2_L0,2,weighted_q,30,0.8289254269434262,0.15019219961630143,0.45693618205108044,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,2,weighted_q,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,2,weighted_q,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,2,weighted_q,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L0,2,weighted_q,0,,,,ensemble,,
weaken,,,,,R2_L0,2,deweighted_probability,30,0.9058405604470753,0.07193131088877601,0.23103946645201429,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,2,deweighted_probability,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,2,deweighted_probability,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,2,deweighted_probability,0,,,,ensemble,,
weaken,0.1,0.18181818181818185,0.1624791054266382,0.2,R2_L0,2,deweighted_probability,6,,,,ensemble,,
strengthen,,,,,R2_L0,2,deweighted_probability,30,0.8289254269434262,0.13448736653053797,0.40210905259685265,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,2,deweighted_probability,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,2,deweighted_probability,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,2,deweighted_probability,0,,,,ensemble,,
strengthen,0.1,0.18181818181818185,0.16954361455983483,0.2,R2_L0,2,deweighted_probability,3,,,,ensemble,,
weaken,,,,,R2_L0,2,scene_platt,30,0.9058405604470753,0.07256937292850271,0.23143937537006004,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,2,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,2,scene_platt,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,2,scene_platt,0,,,,ensemble,,
weaken,0.1,0.2142857142857143,0.1671330224442778,0.2,R2_L0,2,scene_platt,6,,,,ensemble,,
strengthen,,,,,R2_L0,2,scene_platt,30,0.8289254269434262,0.13116248378614276,0.39438361106439956,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,2,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,2,scene_platt,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,2,scene_platt,0,,,,ensemble,,
strengthen,0.1,0.18181818181818185,0.1744370030787926,0.2,R2_L0,2,scene_platt,3,,,,ensemble,,
weaken,,,,,R2_L0,2,scene_isotonic,30,0.9056278962743223,0.07274107332589864,0.23183676947225915,ensemble,0.000853333333333333,0.37500000000000006
weaken,0.0,,,0.025,R2_L0,2,scene_isotonic,0,,,,ensemble,,
weaken,0.025,0.2857142857142857,0.04761904761904764,0.05,R2_L0,2,scene_isotonic,3,,,,ensemble,,
weaken,0.05,1.0,0.05555555555555558,0.1,R2_L0,2,scene_isotonic,1,,,,ensemble,,
weaken,0.1,0.3333333333333333,0.16666666666666669,0.2,R2_L0,2,scene_isotonic,2,,,,ensemble,,
strengthen,,,,,R2_L0,2,scene_isotonic,30,0.8284191426449413,0.13030438273163528,0.3885514553672532,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,2,scene_isotonic,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,2,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,2,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L0,2,scene_isotonic,0,,,,ensemble,,
weaken,,,,,R2_L0,2,parent_upper,30,0.879191212256734,0.0855887290786381,0.4515839064205963,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,2,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,2,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,2,parent_upper,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L0,2,parent_upper,0,,,,ensemble,,
strengthen,,,,,R2_L0,2,parent_upper,30,0.7831369781926424,0.17008982523104257,1.1865423179355625,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,2,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,2,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,2,parent_upper,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L0,2,parent_upper,0,,,,ensemble,,
weaken,,,,,R2_L0,3,weighted_q,30,0.8735305882712341,0.07566080627660172,0.25164104303507234,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,3,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,3,weighted_q,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,3,weighted_q,0,,,,ensemble,,
weaken,0.1,0.0,0.1516009758980501,0.2,R2_L0,3,weighted_q,1,,,,ensemble,,
strengthen,,,,,R2_L0,3,weighted_q,30,0.8129685740441123,0.14259619343816446,0.4483428728809246,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,3,weighted_q,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,3,weighted_q,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,3,weighted_q,0,,,,ensemble,,
strengthen,0.1,0.0,0.15794204934327694,0.2,R2_L0,3,weighted_q,4,,,,ensemble,,
weaken,,,,,R2_L0,3,deweighted_probability,30,0.8735305882712341,0.07100219422311088,0.2335242179474822,ensemble,0.0012799999999999999,0.0
weaken,0.0,,,0.025,R2_L0,3,deweighted_probability,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,3,deweighted_probability,0,,,,ensemble,,
weaken,0.05,0.0,0.07789697423863244,0.1,R2_L0,3,deweighted_probability,1,,,,ensemble,,
weaken,0.1,0.3333333333333333,0.15887899014153414,0.2,R2_L0,3,deweighted_probability,4,,,,ensemble,,
strengthen,,,,,R2_L0,3,deweighted_probability,30,0.8129685740441123,0.13139699091782692,0.4056805500509636,ensemble,0.009386666666666663,0.0
strengthen,0.0,,,0.025,R2_L0,3,deweighted_probability,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,3,deweighted_probability,0,,,,ensemble,,
strengthen,0.05,0.0,0.0815698410450554,0.1,R2_L0,3,deweighted_probability,3,,,,ensemble,,
strengthen,0.1,0.13114754098360656,0.1405620927792039,0.2,R2_L0,3,deweighted_probability,6,,,,ensemble,,
weaken,,,,,R2_L0,3,scene_platt,30,0.8735305882712341,0.07109860815157391,0.23349467863997436,ensemble,0.001493333333333333,0.0
weaken,0.0,,,0.025,R2_L0,3,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,3,scene_platt,0,,,,ensemble,,
weaken,0.05,0.0,0.06883794035822026,0.1,R2_L0,3,scene_platt,1,,,,ensemble,,
weaken,0.1,0.4,0.16264634314975454,0.2,R2_L0,3,scene_platt,4,,,,ensemble,,
strengthen,,,,,R2_L0,3,scene_platt,30,0.8129685740441123,0.130793351743712,0.40406520214403235,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,3,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,3,scene_platt,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,3,scene_platt,0,,,,ensemble,,
strengthen,0.1,0.05813953488372093,0.144728502853775,0.2,R2_L0,3,scene_platt,6,,,,ensemble,,
weaken,,,,,R2_L0,3,scene_isotonic,30,0.8724543412955573,0.0712094218007779,0.2323436050036586,ensemble,0.0009599999999999997,0.0
weaken,0.0,0.0,0.0,0.025,R2_L0,3,scene_isotonic,1,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,3,scene_isotonic,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,3,scene_isotonic,0,,,,ensemble,,
weaken,0.1,0.28571428571428575,0.12755224734865556,0.2,R2_L0,3,scene_isotonic,4,,,,ensemble,,
strengthen,,,,,R2_L0,3,scene_isotonic,30,0.8118838923611695,0.13312188182522744,0.41364517947494084,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,3,scene_isotonic,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,3,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,3,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L0,3,scene_isotonic,0,,,,ensemble,,
weaken,,,,,R2_L0,3,parent_upper,30,0.846995292703123,0.07956426945835603,0.4346427579326443,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,3,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,3,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,3,parent_upper,0,,,,ensemble,,
weaken,0.1,0.0,0.17485926682750386,0.2,R2_L0,3,parent_upper,1,,,,ensemble,,
strengthen,,,,,R2_L0,3,parent_upper,30,0.7788318827952004,0.1582941945382164,1.1264900564854288,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,3,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,3,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,3,parent_upper,0,,,,ensemble,,
strengthen,0.1,0.0,0.19959074492057163,0.2,R2_L0,3,parent_upper,1,,,,ensemble,,
weaken,,,,,R2_L0,4,weighted_q,30,0.8693096575904607,0.05969921098026237,0.20611220256247195,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,4,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,4,weighted_q,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,4,weighted_q,0,,,,ensemble,,
weaken,0.1,0.0,0.19575652107596397,0.2,R2_L0,4,weighted_q,2,,,,ensemble,,
strengthen,,,,,R2_L0,4,weighted_q,30,0.8006249039303629,0.14073972780664706,0.4341402976822439,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,4,weighted_q,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,4,weighted_q,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,4,weighted_q,0,,,,ensemble,,
strengthen,0.1,1.0,0.19734945396582285,0.2,R2_L0,4,weighted_q,1,,,,ensemble,,
weaken,,,,,R2_L0,4,deweighted_probability,30,0.8693096575904607,0.058884782896497005,0.20222009417306544,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,4,deweighted_probability,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,4,deweighted_probability,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,4,deweighted_probability,0,,,,ensemble,,
weaken,0.1,0.0,0.154491064128382,0.2,R2_L0,4,deweighted_probability,3,,,,ensemble,,
strengthen,,,,,R2_L0,4,deweighted_probability,30,0.8006249039303629,0.13139276085121368,0.401919079742666,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,4,deweighted_probability,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,4,deweighted_probability,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,4,deweighted_probability,0,,,,ensemble,,
strengthen,0.1,1.0,0.15370466684607803,0.2,R2_L0,4,deweighted_probability,1,,,,ensemble,,
weaken,,,,,R2_L0,4,scene_platt,30,0.8693096575904607,0.05946220259250989,0.20362418408603697,ensemble,0.00021333333333333325,0.0
weaken,0.0,,,0.025,R2_L0,4,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,4,scene_platt,0,,,,ensemble,,
weaken,0.05,0.0,0.09135470421490326,0.1,R2_L0,4,scene_platt,2,,,,ensemble,,
weaken,0.1,0.08988764044943819,0.15770107179603846,0.2,R2_L0,4,scene_platt,3,,,,ensemble,,
strengthen,,,,,R2_L0,4,scene_platt,30,0.8006249039303629,0.13167837533461899,0.4034957183981533,ensemble,0.0010666666666666663,1.0
strengthen,0.0,,,0.025,R2_L0,4,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,4,scene_platt,0,,,,ensemble,,
strengthen,0.05,1.0,0.09181507706726429,0.1,R2_L0,4,scene_platt,1,,,,ensemble,,
strengthen,0.1,0.8409090909090909,0.15540166217872778,0.2,R2_L0,4,scene_platt,5,,,,ensemble,,
weaken,,,,,R2_L0,4,scene_isotonic,30,0.8687750943320606,0.0590210184204244,0.20219567026411608,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,4,scene_isotonic,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,4,scene_isotonic,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,4,scene_isotonic,0,,,,ensemble,,
weaken,0.1,0.15232974910394262,0.1452847781156148,0.2,R2_L0,4,scene_isotonic,7,,,,ensemble,,
strengthen,,,,,R2_L0,4,scene_isotonic,30,0.8001924359677748,0.13151305120526988,0.4092663027266345,ensemble,0.004266666666666666,1.0
strengthen,0.0,1.0,0.0,0.025,R2_L0,4,scene_isotonic,1,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,4,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,1.0,0.07542984445240082,0.1,R2_L0,4,scene_isotonic,1,,,,ensemble,,
strengthen,0.1,0.8,0.1443428931610463,0.2,R2_L0,4,scene_isotonic,5,,,,ensemble,,
weaken,,,,,R2_L0,4,parent_upper,30,0.823666217619441,0.06264052833143009,0.4345176551818846,ensemble,0.0,
weaken,0.0,,,0.025,R2_L0,4,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L0,4,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L0,4,parent_upper,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L0,4,parent_upper,0,,,,ensemble,,
strengthen,,,,,R2_L0,4,parent_upper,30,0.7829477707020958,0.1521947541943821,0.8483498972699525,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L0,4,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L0,4,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L0,4,parent_upper,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L0,4,parent_upper,0,,,,ensemble,,
weaken,,,,,R2_L1,0,weighted_q,30,0.9114591126622612,0.04788302151698998,0.1613291281039525,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,0,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,0,weighted_q,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,0,weighted_q,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L1,0,weighted_q,0,,,,ensemble,,
strengthen,,,,,R2_L1,0,weighted_q,30,0.8411444467595289,0.1262757817659134,0.3914721582581527,ensemble,0.0034133333333333333,0.3124999999999999
strengthen,0.0,,,0.025,R2_L1,0,weighted_q,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,0,weighted_q,0,,,,ensemble,,
strengthen,0.05,0.3124999999999999,0.07820155176644522,0.1,R2_L1,0,weighted_q,2,,,,ensemble,,
strengthen,0.1,0.25229540918163673,0.16031803803014028,0.2,R2_L1,0,weighted_q,7,,,,ensemble,,
weaken,,,,,R2_L1,0,deweighted_probability,30,0.9114591126622612,0.04578532431644363,0.15437220959022907,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,0,deweighted_probability,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,0,deweighted_probability,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,0,deweighted_probability,0,,,,ensemble,,
weaken,0.1,0.0,0.19773799842997467,0.2,R2_L1,0,deweighted_probability,1,,,,ensemble,,
strengthen,,,,,R2_L1,0,deweighted_probability,30,0.8411444467595289,0.11940068592608336,0.3627696828496579,ensemble,0.012719999999999995,0.27044025157232715
strengthen,0.0,,,0.025,R2_L1,0,deweighted_probability,0,,,,ensemble,,
strengthen,0.025,0.33333333333333326,0.04004253058627937,0.05,R2_L1,0,deweighted_probability,2,,,,ensemble,,
strengthen,0.05,0.2492997198879552,0.08292114679194303,0.1,R2_L1,0,deweighted_probability,6,,,,ensemble,,
strengthen,0.1,0.2297650130548303,0.15130171694939787,0.2,R2_L1,0,deweighted_probability,10,,,,ensemble,,
weaken,,,,,R2_L1,0,scene_platt,30,0.9114591126622612,0.04620272158602291,0.15935615035240153,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,0,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,0,scene_platt,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,0,scene_platt,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L1,0,scene_platt,0,,,,ensemble,,
strengthen,,,,,R2_L1,0,scene_platt,30,0.8411444467595289,0.11756434711380097,0.36033249298688297,ensemble,0.0006399999999999999,0.0
strengthen,0.0,,,0.025,R2_L1,0,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,0,scene_platt,0,,,,ensemble,,
strengthen,0.05,0.0,0.09693443106280894,0.1,R2_L1,0,scene_platt,1,,,,ensemble,,
strengthen,0.1,0.35009671179883944,0.15767357407485708,0.2,R2_L1,0,scene_platt,5,,,,ensemble,,
weaken,,,,,R2_L1,0,scene_isotonic,30,0.9117991656088971,0.04612251683145221,0.1596470302556883,ensemble,0.0009599999999999996,0.0
weaken,0.0,,,0.025,R2_L1,0,scene_isotonic,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,0,scene_isotonic,0,,,,ensemble,,
weaken,0.05,0.0,0.07901167965147199,0.1,R2_L1,0,scene_isotonic,1,,,,ensemble,,
weaken,0.1,,,0.2,R2_L1,0,scene_isotonic,0,,,,ensemble,,
strengthen,,,,,R2_L1,0,scene_isotonic,30,0.8397518802389125,0.11891086798799765,0.3603043416046622,ensemble,0.0006399999999999999,0.0
strengthen,0.0,0.0,0.0,0.025,R2_L1,0,scene_isotonic,1,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,0,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L1,0,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L1,0,scene_isotonic,0,,,,ensemble,,
weaken,,,,,R2_L1,0,parent_upper,30,0.8919905541794994,0.0495005677881272,0.238451580115278,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,0,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,0,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,0,parent_upper,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L1,0,parent_upper,0,,,,ensemble,,
strengthen,,,,,R2_L1,0,parent_upper,30,0.7730240762335001,0.14345445409311763,1.2038928147127526,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L1,0,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,0,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L1,0,parent_upper,0,,,,ensemble,,
strengthen,0.1,0.3124999999999999,0.18075733014270656,0.2,R2_L1,0,parent_upper,2,,,,ensemble,,
weaken,,,,,R2_L1,1,weighted_q,30,0.8522657716790553,0.08351217626843911,0.28590373920990086,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,1,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,1,weighted_q,0,,,,ensemble,,
