action_area_estimate,action_area_lower,actionable,active_scene_lower,area_cap,candidate_id,cell,coverage_admissible,gain_estimate,gain_lower,gain_upper,material_scene_lower,risk_margin_upper,risk_method,safety_admissible,selected_harm_estimate,selected_harm_upper,selector,utility_method
0.0018346666666666659,0.0,False,0.006942967260933977,0.1,R0_L0__deweighted_probability__raw__setwise__cap_0p1,R0_L0,False,0.007584592883414786,-0.010248012897342597,0.02541719866417217,0.004769559848227287,0.00115706672731152,deweighted_probability,False,0.17441860465116282,0.6687022206770277,setwise,raw
0.002495999999999999,0.0,False,0.006942967260933977,0.2,R0_L0__deweighted_probability__raw__setwise__cap_0p2,R0_L0,False,0.006138144448774707,-0.013385205427876044,0.025661494325425457,0.004769559848227287,0.00259226414895444,deweighted_probability,False,0.27350427350427353,0.843222499681367,setwise,raw
0.002645333333333332,0.0,False,0.006942967260933977,1.0,R0_L0__deweighted_probability__raw__setwise__cap_1p0,R0_L0,False,0.005600709333026713,-0.014912293674310701,0.026113712340364127,0.004769559848227287,0.0030391288006861384,deweighted_probability,False,0.2983870967741936,0.884849549482787,setwise,raw
0.00025599999999999993,0.0,False,0.006942967260933977,0.01,R0_L0__deweighted_probability__parent_lower__setwise__cap_0p01,R0_L0,False,0.0017806981887724005,-0.0024956289531081997,0.006057025330653,0.002902419241980002,6.542949895495713e-05,deweighted_probability,False,0.08333333333333333,0.35725190525638484,setwise,parent_lower
0.0006399999999999998,0.0,False,0.006942967260933977,0.02,R0_L0__deweighted_probability__parent_lower__setwise__cap_0p02,R0_L0,False,0.004058730790104029,-0.0045439049785939,0.012661366558801958,0.002902419241980002,4.590494377639807e-05,deweighted_probability,True,0.0,0.0,setwise,parent_lower
0.001301333333333333,0.0,False,0.006942967260933977,0.05,R0_L0__deweighted_probability__parent_lower__setwise__cap_0p05,R0_L0,False,0.007104965585086212,-0.00782264732337781,0.022032578493550233,0.004769559848227287,0.000330202204327645,deweighted_probability,False,0.09836065573770492,0.35404568760663796,setwise,parent_lower
0.0018346666666666659,0.0,False,0.006942967260933977,0.1,R0_L0__deweighted_probability__parent_lower__setwise__cap_0p1,R0_L0,False,0.007584592883414786,-0.010248012897342597,0.02541719866417217,0.004769559848227287,0.00115706672731152,deweighted_probability,False,0.17441860465116282,0.6687022206770277,setwise,parent_lower
0.002495999999999999,0.0,False,0.006942967260933977,0.2,R0_L0__deweighted_probability__parent_lower__setwise__cap_0p2,R0_L0,False,0.006138144448774707,-0.013385205427876044,0.025661494325425457,0.004769559848227287,0.00259226414895444,deweighted_probability,False,0.27350427350427353,0.843222499681367,setwise,parent_lower
0.002645333333333332,0.0,False,0.006942967260933977,1.0,R0_L0__deweighted_probability__parent_lower__setwise__cap_1p0,R0_L0,False,0.005600709333026713,-0.014912293674310701,0.026113712340364127,0.004769559848227287,0.0030391288006861384,deweighted_probability,False,0.2983870967741936,0.884849549482787,setwise,parent_lower
6.399999999999998e-05,0.0,False,0.00039015296878931044,0.01,R0_L0__scene_platt__raw__setwise__cap_0p01,R0_L0,False,0.000498212099837194,-0.001441090861036335,0.0024375150607107232,0.00039015296878931044,1.8512158804746884e-05,scene_platt,True,0.0,0.0,setwise,raw
