run_id,candidate,airlight_mode,depth_mode,granularity,target_coverage,actual_coverage,count,mean_psnr_delta,median_psnr_delta,p5_psnr_delta,p95_psnr_delta,hard_bottom25_psnr_delta,easy_top25_psnr_delta,worst10pct_mean_psnr_delta,best10pct_mean_psnr_delta,worst10img_mean_psnr_delta,best10img_mean_psnr_delta,mean_ssim_delta,positive_ratio,non_degradation_ratio_delta_ge_-0.01,strong_reference_cut_psnr,strong_reference_count,strong_regression_count_delta_le_-0.05,worst_regression_count_delta_le_-0.20,true_vs_zero_surplus,true_vs_shuffle_surplus,true_vs_normal_surplus
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,shuffle,image,25.0,0.25,600,0.051202569500729884,0.0,0.0,0.27451054377923284,0.043224742403447036,0.04491774246765,0.0,0.3046954202655537,0.0,0.4943767826617943,7.503132025400797e-06,0.25,1.0,42.755946791850995,150,0,0,,,
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,shuffle,image,40.0,0.4,600,0.059498347828293024,0.0,0.0,0.27451054377923284,0.05183608158002786,0.053575751727579043,0.0,0.3046954202655537,0.0,0.4943767826617943,8.908510208129883e-06,0.4,1.0,42.755946791850995,150,0,0,,,
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,shuffle,image,60.0,0.47,600,0.060460989641512856,0.0,0.0,0.27451054377923284,0.05281607684036883,0.05490242485080912,0.0,0.3046954202655537,0.0,0.4943767826617943,8.400181929270427e-06,0.47,1.0,42.755946791850995,150,0,0,,,
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,shuffle,image,80.0,0.47,600,0.060460989641512856,0.0,0.0,0.27451054377923284,0.05281607684036883,0.05490242485080912,0.0,0.3046954202655537,0.0,0.4943767826617943,8.400181929270427e-06,0.47,1.0,42.755946791850995,150,0,0,,,
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,shuffle,image,100.0,0.47,600,0.060460989641512856,0.0,0.0,0.27451054377923284,0.05281607684036883,0.05490242485080912,0.0,0.3046954202655537,0.0,0.4943767826617943,8.400181929270427e-06,0.47,1.0,42.755946791850995,150,0,0,,,
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,normal,image,25.0,0.25,600,0.05047162836019334,0.0,0.0,0.26865646828838047,0.04307137649390519,0.043974814806967924,0.0,0.3028854631443293,0.0,0.4865408907681342,8.104244867960612e-06,0.25,1.0,42.755946791850995,150,0,0,,,
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,normal,image,40.0,0.4,600,0.05879212433545669,0.0,0.0,0.26865646828838047,0.05131133230916575,0.053065719997224224,0.0,0.3028854631443293,0.0,0.4865408907681342,9.147127469380697e-06,0.4,1.0,42.755946791850995,150,0,0,,,
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,normal,image,60.0,0.47333333333333333,600,0.05967726573972667,0.0,0.0,0.26865646828838047,0.05209349358488657,0.05449744511759135,0.0,0.3028854631443293,0.0,0.4865408907681342,8.915464083353678e-06,0.47333333333333333,1.0,42.755946791850995,150,0,0,,,
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,normal,image,80.0,0.47333333333333333,600,0.05967726573972667,0.0,0.0,0.26865646828838047,0.05209349358488657,0.05449744511759135,0.0,0.3028854631443293,0.0,0.4865408907681342,8.915464083353678e-06,0.47333333333333333,1.0,42.755946791850995,150,0,0,,,
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,gt,normal,image,100.0,0.47333333333333333,600,0.05967726573972667,0.0,0.0,0.26865646828838047,0.05209349358488657,0.05449744511759135,0.0,0.3028854631443293,0.0,0.4865408907681342,8.915464083353678e-06,0.47333333333333333,1.0,42.755946791850995,150,0,0,,,
