name,bucket,original_psnr,delta_psnr,input_brightness_mean,input_gray_std,input_local_contrast_mean,input_dark_channel_mean,input_dark_channel_p95,input_saturation_mean,input_saturation_std,baseline_residual_abs_mean,baseline_residual_abs_p95,baseline_multiscale_consistency_mean
153_0.96_1.61.png,hard_bottom_25pct,17.601207733154297,2.427743911743164,0.7001769542694092,0.24953287839889526,0.027010615915060043,0.6926731467247009,0.9764705896377563,0.030434362590312958,0.04000309854745865,0.12405940145254135,0.3149901032447815,0.02461148612201214
154_0.97_1.3.png,hard_bottom_25pct,18.54883575439453,2.8200950622558594,0.6610336899757385,0.2634739875793457,0.028766842558979988,0.6523052453994751,0.9725490212440491,0.03755601868033409,0.04575146362185478,0.0970543697476387,0.26187077164649963,0.02356872335076332
155_0.68_1.77.png,hard_bottom_25pct,18.34173583984375,2.796457290649414,0.6529260873794556,0.2323894500732422,0.030025675892829895,0.6439812183380127,0.9058823585510254,0.038103099912405014,0.048020169138908386,0.08892206847667694,0.24576158821582794,0.024238958954811096
156_0.53_1.42.png,medium_middle_50pct,23.271533966064453,1.565359115600586,0.5328698754310608,0.23566359281539917,0.033552899956703186,0.521494448184967,0.8039215803146362,0.06065854802727699,0.06896751374006271,0.05373821780085564,0.14751748740673065,0.029430806636810303
157_0.94_0.74.png,medium_middle_50pct,26.546804428100586,-3.3143177032470703,0.5305659770965576,0.19576263427734375,0.05505561828613281,0.5001792907714844,0.9764705896377563,0.1306825429201126,0.12101823836565018,0.16335779428482056,0.3158031702041626,0.02233242429792881
158_0.83_0.86.png,easy_top_25pct,27.391023635864258,-3.3931636810302734,0.524168848991394,0.18507467210292816,0.05286401882767677,0.49506697058677673,0.9372549057006836,0.12658526003360748,0.1178051084280014,0.16672855615615845,0.32009005546569824,0.022381864488124847
159_0.64_0.71.png,easy_top_25pct,29.809247970581055,-2.427663803100586,0.4504557251930237,0.18557190895080566,0.05685450881719589,0.4183991253376007,0.8705882430076599,0.16128386557102203,0.14649683237075806,0.10889995098114014,0.21984753012657166,0.02109994739294052
15_0.99_1.38.png,hard_bottom_25pct,21.36007308959961,1.1064567565917969,0.6928620338439941,0.15061743557453156,0.054014794528484344,0.6567901968955994,0.8784313797950745,0.09627419710159302,0.0590752437710762,0.20766125619411469,0.4339524507522583,0.03574221953749657
160_0.94_1.85.png,hard_bottom_25pct,18.832212448120117,-0.8548202514648438,0.7017402648925781,0.16919928789138794,0.035965606570243835,0.6844693422317505,0.9725490212440491,0.059483591467142105,0.06641857326030731,0.2796865999698639,0.4734616279602051,0.03735246881842613
161_0.56_1.13.png,medium_middle_50pct,24.77185821533203,0.30014801025390625,0.645044207572937,0.20337164402008057,0.030010802671313286,0.6311525106430054,0.8549019694328308,0.046708643436431885,0.047498881816864014,0.058725010603666306,0.13105536997318268,0.025941915810108185
