name,bucket,original_psnr,candidate_psnr,delta_psnr,original_ssim,candidate_ssim,delta_ssim,gamma_mean,gamma_abs_mean,gamma_std,gamma_min,gamma_max,gamma_abs_gt_0.05,gamma_abs_gt_0.10,gamma_abs_gt_0.09,gate_mean,gate_std,gate_min,gate_max,gamma_base_abs_mean,effective_gamma_abs_mean,beta_present,beta_mean,beta_abs_mean,beta_std,beta_min,beta_max,beta_abs_gt_0.02,beta_abs_gt_0.05,beta_abs_gt_0.1
111_0.98_0.89.png,hard_bottom_25pct,21.160593032836914,21.749658584594727,0.5890655517578125,0.9246578216552734,0.9353908896446228,0.010733067989349365,-4.440022038920688e-08,1.0041380846814718e-06,1.2247833183209877e-06,-4.460975560505176e-06,4.676051503338385e-06,0.0,0.0,0.0,4.724378595710732e-05,0.0,4.724378595710732e-05,4.724378595710732e-05,0.021254392340779305,1.0041380846814718e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112_0.54_0.98.png,medium_middle_50pct,23.02325439453125,25.1966552734375,2.17340087890625,0.951086163520813,0.9708189964294434,0.01973283290863037,-7.459231454731707e-09,2.0552840851451037e-07,2.446710709591571e-07,-8.454743465335923e-07,8.604610570728255e-07,0.0,0.0,0.0,8.673838237882592e-06,0.0,8.673838237882592e-06,8.673838237882592e-06,0.023695209994912148,2.0552840851451037e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0.71_1.48.png,medium_middle_50pct,25.893505096435547,25.008777618408203,-0.8847274780273438,0.9669901728630066,0.9558794498443604,-0.01111072301864624,-6.20570688170119e-08,1.1933346968362457e-06,1.591480327078898e-06,-6.892961664561881e-06,7.082363936206093e-06,0.0,0.0,0.0,7.176220242399722e-05,0.0,7.176220242399722e-05,7.176220242399722e-05,0.016629014164209366,1.1933346968362457e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114_0.7_0.91.png,medium_middle_50pct,27.22858428955078,27.523412704467773,0.2948284149169922,0.9756467342376709,0.9758278131484985,0.00018107891082763672,-1.380565617381535e-08,3.311501188818511e-07,4.345587285570218e-07,-1.792852799553657e-06,1.8178357095166575e-06,0.0,0.0,0.0,1.8478065612725914e-05,0.0,1.8478065612725914e-05,1.8478065612725914e-05,0.01792125403881073,3.311501188818511e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115_0.52_0.82.png,easy_top_25pct,29.223003387451172,28.039121627807617,-1.1838817596435547,0.9823980331420898,0.981806218624115,-0.0005918145179748535,-7.588522699109035e-09,2.069672717652793e-07,2.699047456644621e-07,-1.112976519834774e-06,1.120541014643095e-06,0.0,0.0,0.0,1.1407257261453196e-05,0.0,1.1407257261453196e-05,1.1407257261453196e-05,0.01814347319304943,2.069672717652793e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116_0.73_1.62.png,medium_middle_50pct,25.54218292236328,25.36880874633789,-0.17337417602539062,0.9635202288627625,0.9547388553619385,-0.008781373500823975,-8.39901801441556e-08,1.5466264358110493e-06,2.068665025944938e-06,-9.020489414979238e-06,9.316830983152613e-06,0.0,0.0,0.0,9.431977377971634e-05,0.0,9.431977377971634e-05,9.431977377971634e-05,0.016397690400481224,1.5466264358110493e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117_0.69_1.13.png,medium_middle_50pct,23.949281692504883,24.222671508789062,0.2733898162841797,0.9785627722740173,0.9739896059036255,-0.004573166370391846,-2.4242137186547552e-09,6.743445624124433e-08,8.281578089963659e-08,-3.1401347655446443e-07,3.166368571783096e-07,0.0,0.0,0.0,3.204924269084586e-06,0.0,3.204924269084586e-06,3.204924269084586e-06,0.021040888503193855,6.743445624124433e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118_0.68_1.96.png,hard_bottom_25pct,20.634708404541016,22.297603607177734,1.6628952026367188,0.9568126201629639,0.9524391889572144,-0.004373431205749512,-1.1806634780953118e-08,2.9450112037920917e-07,3.650730491244758e-07,-1.4863654769214918e-06,1.5143270957196364e-06,0.0,0.0,0.0,1.534270450065378e-05,0.0,1.534270450065378e-05,1.534270450065378e-05,0.019194863736629486,2.9450112037920917e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119_0.81_0.75.png,easy_top_25pct,28.3840389251709,27.314912796020508,-1.0691261291503906,0.9869066476821899,0.9821217060089111,-0.004784941673278809,-8.728759381959605e-10,2.5346540866166833e-08,3.106101686967122e-08,-1.1307651703873489e-07,1.1373803232572754e-07,0.0,0.0,0.0,1.1512679520819802e-06,0.0,1.1512679520819802e-06,1.1512679520819802e-06,0.022016197443008423,2.5346540866166833e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11_0.98_0.72.png,medium_middle_50pct,26.24176788330078,29.00157928466797,2.7598114013671875,0.9886091947555542,0.9900379180908203,0.0014287233352661133,-6.228373372607621e-09,1.3098116369292256e-07,1.6505849487202795e-07,-7.432813617924694e-07,7.411969704662624e-07,0.0,0.0,0.0,7.452977570210351e-06,0.0,7.452977570210351e-06,7.452977570210351e-06,0.017574338242411613,1.3098116369292256e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
