candidate,kind,selected,train_pass,train_fail_count,train_hard_mean_b,train_easy_mean_b,train_ratio,train_hard_bce,test_hard_mean_b,test_easy_mean_b,test_ratio,test_hard_bce,test_auc_z,test_spearman_z
platt_tau-1.2369_t0.3_g3,platt_power,False,False,1,0.6357384657840094,0.009315729956986112,68.24354814055685,0.9479242214146985,0.631582028872264,0.00020229406625779504,3122.0986386590425,2.561633048819682,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.3_g4,platt_power,False,False,1,0.6081975547359232,0.006709822266437438,90.6428710903611,1.02645926195731,0.6063218056851598,6.332745928918025e-05,9574.39020119906,2.973181482407787,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.5_g1,platt_power,False,False,2,0.7242551098364033,0.06012967270843288,12.044886945390445,0.5743468231326102,0.7116094282552713,0.03521737065867321,20.206205487405363,0.7157061535731125,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.5_g1.5,platt_power,False,False,1,0.6615026627251895,0.02914814509391648,22.694502878100877,0.5530739847793754,0.6519294954482049,0.01020549132983129,63.88026547458565,1.0216676233894006,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.5_g2,platt_power,False,False,1,0.6157415506111168,0.01750859241585651,35.167964162183345,0.5750655197279768,0.6094923129853103,0.0035778211256359167,170.35293034024443,1.3406610071388536,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.5_g3,platt_power,False,False,1,0.551230382949396,0.008558206986029198,64.40956427546672,0.6655824311124174,0.5500849362077901,0.000664106510771489,828.3083018848276,1.964394452469827,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.5_g4,platt_power,False,False,1,0.5062329407974688,0.005077723034987257,99.69683996337528,0.768773716121513,0.5082629138255845,0.00017773464620039303,2859.672690109761,2.4899378629290307,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.75_g1,platt_power,False,False,2,0.6949821077367946,0.10389674525805447,6.689161494045137,0.5079680210400134,0.6867678903305086,0.08330250299338068,8.24426476579077,0.5962256779681655,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.75_g1.5,platt_power,False,False,1,0.6121513682959864,0.04698237125324504,13.029384255561718,0.46136703894608083,0.6063294024678195,0.029445024997431995,20.591913320525272,0.8219493591146952,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.75_g2,platt_power,False,True,0,0.5500125195826455,0.024931084001755633,22.06131588758491,0.46826304380026573,0.5470939928503228,0.011504755676161804,47.553725454936675,1.0682411816354993,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.75_g3,platt_power,False,True,0,0.4615511955541072,0.009570075999167068,48.228582050370164,0.5411183596990822,0.4636841019713523,0.002211251826846107,209.69303285221102,1.5787925899343422,0.97664,-0.7466395691194065
platt_tau-1.2369_t0.75_g4,platt_power,False,False,1,0.40046817225622916,0.004651842209842914,86.08808170854799,0.6447698881587837,0.4060867520351003,0.0005369572770131246,756.2738590563407,2.0865979825776475,0.97664,-0.7466395691194065
platt_tau-1.2369_t1_g1,platt_power,False,False,2,0.6690023997344371,0.14887174710577375,4.493817079066783,0.49727390234967456,0.6635898041981817,0.13276154592485637,4.998358519972165,0.5601658410362594,0.97664,-0.7466395691194065
platt_tau-1.2369_t1_g1.5,platt_power,False,False,2,0.5716815485657696,0.06919200120343705,8.26224908403678,0.43569565767230345,0.5683099963551297,0.054066146490437034,10.5113834302145,0.7475068151463308,0.97664,-0.7466395691194065
platt_tau-1.2369_t1_g2,platt_power,False,False,1,0.49781377290810175,0.03564787630512048,13.964752588546082,0.4347268193171028,0.496927934661511,0.023375153779517016,21.25880921891324,0.9610450103121256,0.97664,-0.7466395691194065
platt_tau-1.2369_t1_g3,platt_power,False,True,0,0.39298998689316517,0.01202965801303382,32.66842552526188,0.5009081819926929,0.3965088312517713,0.005053377931601829,78.46411580898426,1.4128332737204552,0.97664,-0.7466395691194065
platt_tau-1.2369_t1_g4,platt_power,False,False,2,0.32210520001039566,0.005069203648395177,63.54157819490417,0.6022626449238953,0.3286470384525747,0.0012733062453682193,258.1052591613853,1.874690407324771,0.97664,-0.7466395691194065
platt_tau-1.2369_t1.5_g1,platt_power,False,False,2,0.6299106562570275,0.223760550851884,2.8151104109231047,0.5136860242167006,0.627181360547496,0.21371119400846503,2.9347145967592767,0.5528979670659205,0.97664,-0.7466395691194065
platt_tau-1.2369_t1.5_g1.5,platt_power,False,False,2,0.5146742476785365,0.11394584712225855,4.516831992361382,0.43563757872178016,0.5133960689987923,0.10329592664151756,4.970148249703042,0.7046555239207826,0.97664,-0.7466395691194065
platt_tau-1.2369_t1.5_g2,platt_power,False,False,2,0.42691071947068177,0.06073703137399713,7.028837429375116,0.4262390761258407,0.42734360671600596,0.05125362181511576,8.337822608079053,0.8891423240565082,0.97664,-0.7466395691194065
platt_tau-1.2369_t1.5_g3,platt_power,False,False,1,0.3046196544311191,0.019535872102033072,15.592836236853627,0.4880069125741136,0.3079583333882113,0.01352173497444846,22.775060594675846,1.2927311503530021,0.97664,-0.7466395691194065
platt_tau-1.2369_t1.5_g4,platt_power,False,False,2,0.22578101094324646,0.00723905673757777,31.189285997887353,0.5918343539633072,0.2308929794175338,0.003858992302368076,59.832453999933094,1.7117008409215506,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.05_g1,platt_power,False,False,1,0.6959360984902416,0.00847770670325116,82.09013626566644,2.1887663787868488,0.6956311710554163,6.475512932101168e-07,1074248.755811995,3.648112008131687,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.05_g1.5,platt_power,False,False,1,0.6877579366110723,0.007712378193301189,89.17585722241222,2.259359956193902,0.6902690814817022,8.225110244221858e-09,83922167.72615497,3.882149305872855,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.05_g2,platt_power,False,False,1,0.682511514440479,0.007353293276387966,92.81712136140143,2.291288552918405,0.6865632489158698,1.0458912086611332e-10,6564384930.577565,3.9905352928579965,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.05_g3,platt_power,False,False,1,0.6758215985917739,0.006980235542313698,96.81931139644082,2.3157931933191795,0.6809451635488143,1.6912167579097352e-14,680945163548.8143,4.114798078150042,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.05_g4,platt_power,False,False,1,0.671577655111875,0.006765054897410938,99.27157507160736,2.3247656987544203,0.6766055450174421,2.7347168524090037e-18,676605545017.4421,4.17704788113128,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.1_g1,platt_power,False,False,1,0.6948598741259792,0.010106537796128459,68.75350274672313,1.6216747556811704,0.6911121244570103,5.379571288436894e-05,12846.973994796193,2.9201222615002065,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.1_g1.5,platt_power,False,False,1,0.6789856557654795,0.008026687005523066,84.59102183731318,1.7313217944238872,0.6778564270682207,5.676385784877213e-06,119416.90589003607,3.3959069840283824,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.1_g2,platt_power,False,False,1,0.6687507574441284,0.007098332220339614,94.21237787770555,1.7974538807548328,0.6689256215852277,6.315103181804282e-07,1059247.335043716,3.6424107921032456,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.1_g3,platt_power,False,False,1,0.6552023573345853,0.00623304032510924,105.11761887616252,1.864660926354295,0.6562709707009998,7.92105377700487e-09,82851472.69245668,3.893391924556278,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.1_g4,platt_power,False,False,1,0.6459910540425037,0.005785471018242232,111.65746954839497,1.8964875059710715,0.6469530140006758,9.946590531493643e-11,6504269095.548314,4.018432725484069,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.15_g1,platt_power,False,False,1,0.692961327413231,0.012162734451821288,56.97413933997915,1.2398217913120095,0.6867456875242911,0.00028680251967641297,2394.489728678524,2.2774090418704835,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.15_g1.5,platt_power,False,False,1,0.6689794950418042,0.008625417113210418,77.55908917346342,1.3544620279340776,0.6659976815032529,5.0526616244169846e-05,13181.125731531663,2.9238401767422375,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.15_g2,platt_power,False,False,1,0.6533786063945195,0.0070306527232157755,92.9328516308324,1.4351169591793158,0.6518749535361341,1.0872593294610872e-05,59955.79305438046,3.292997695687343,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.15_g3,platt_power,False,False,1,0.6325467695140105,0.005584636989883015,113.26551227231347,1.5358108014541507,0.6320738201951828,5.52464243934541e-07,1144099.0564270334,3.6773090412096,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.15_g4,platt_power,False,False,1,0.6182289859908245,0.0048878504157501106,126.48279579070311,1.5926580647534583,0.617838135089324,2.8509902539323884e-08,21671001.303394005,3.884676257054866,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.2_g1,platt_power,False,False,1,0.6905533298201225,0.014537646278207264,47.501040856613784,0.9873879256694033,0.682444583544943,0.00086019973259742,793.3559587193364,1.7981441428059166,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.2_g1.5,platt_power,False,False,1,0.6587218797883331,0.009399648515946928,70.07941612612234,1.095355738935511,0.6545229673925157,0.00016410036135580458,3988.5528708457277,2.490763685525691,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.2_g2,platt_power,False,False,1,0.6377586266332115,0.007124151896917498,89.52063850704236,1.1829272517126936,0.6354601708590076,4.455433143141952e-05,14262.590200397079,2.951696276589332,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.2_g3,platt_power,False,False,1,0.6096707980247726,0.005094907276055367,119.66278579593668,1.3055985364165252,0.6088453050957608,4.208678577134393e-06,144664.244117761,3.4646128455969425,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.2_g4,platt_power,False,False,1,0.5903577283413931,0.0041658435018863,141.71385172632586,1.385971288541251,0.589933140751314,4.2260887475545015e-07,1395931.7373367725,3.7462927243824984,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.3_g1,platt_power,False,False,1,0.684257322693578,0.0207838502257911,32.92254877031731,0.7153127825446318,0.674276238725225,0.004035587333425318,167.0825540412513,1.2541184994601953,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.3_g1.5,platt_power,False,False,1,0.6381965314903069,0.011444241973531853,55.76573205690009,0.7834168588352467,0.632772019900034,0.0007647322370485206,827.4425861033578,1.8404436129705612,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.3_g2,platt_power,False,False,1,0.6070237311156647,0.0076942481600429675,78.89318338703997,0.8690540733351833,0.6043703411124993,0.00021698879620212226,2785.260583452134,2.35362754243194,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.3_g3,platt_power,False,False,1,0.5649688891890198,0.00453669249848758,124.53321210934315,1.0146927057322972,0.5650145062511739,3.0152592043011396e-05,18738.505314740592,3.0554905251818045,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.3_g4,platt_power,False,False,1,0.5361686089933342,0.0032095053707438316,167.05646106118598,1.1248099997300465,0.5374394121205186,5.285569144953212e-06,101680.51866915385,3.4761218984251707,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.5_g1,platt_power,False,False,1,0.6674529686341448,0.041662339061635,16.020535180387235,0.5274113733494077,0.658387963592728,0.02225403573454215,29.585104088369683,0.8433057345722246,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.5_g1.5,platt_power,False,True,0,0.5985216457022774,0.018299378386350734,32.70721185527847,0.5425984735915603,0.5936250920685523,0.005268752129947684,112.66901107273131,1.2269683825593183,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.5_g2,platt_power,False,False,1,0.5498183109172977,0.010230626458012121,53.74238940047579,0.5954552942562279,0.5484369027818061,0.001541321133280493,355.8226062952453,1.620572789138235,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.5_g3,platt_power,False,False,1,0.4831443442925705,0.004496217075275374,107.45574250615559,0.7367509897738496,0.4863154729077271,0.00021005678191467517,2315.1619694205724,2.3672166344886714,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.5_g4,platt_power,False,False,1,0.43781717011334925,0.002477211106097599,176.73793284539707,0.8760373637255767,0.44358948366341444,4.255211942006359e-05,10424.61549998046,2.9512268384569214,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.75_g1,platt_power,False,False,2,0.644860749649889,0.08008856271264697,8.05184570440615,0.4704832353672208,0.638658022344999,0.062108668114891866,10.282912864329598,0.6752769280154989,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.75_g1.5,platt_power,False,False,1,0.5554237510667877,0.03301210579465956,16.824850693306566,0.4533462967993594,0.5525595825090523,0.01919909443985349,28.78050234296722,0.9555197512591966,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.75_g2,platt_power,False,True,0,0.49037933175627163,0.01629377395148342,30.096117278687693,0.4847330538886413,0.4908277823656047,0.006614207371857746,74.20810306825092,1.2533380677581747,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.75_g3,platt_power,False,False,1,0.4007910268796007,0.005600433672089815,71.56428418695022,0.5989851959362272,0.4061905407718488,0.0010117620892837716,401.46843321574926,1.8629237012813544,0.97664,-0.7466395691194065
platt_tau-0.9862_t0.75_g4,platt_power,False,False,2,0.34093484028703724,0.002492574191763928,136.7802175813137,0.7379955833397549,0.34933983575128535,0.0002010522726289092,1737.5572590322163,2.457357655059427,0.97664,-0.7466395691194065
platt_tau-0.9862_t1_g1,platt_power,False,False,2,0.6249615385608388,0.12251813554065134,5.10097167087135,0.46487302884846515,0.6208076266245239,0.10755878642590364,5.771798355610801,0.6151461509511302,0.97664,-0.7466395691194065
platt_tau-0.9862_t1_g1.5,platt_power,False,False,2,0.521480097274489,0.05262097606307585,9.91011828912865,0.42819795874714006,0.5200064516025147,0.03971683309636509,13.09284781948302,0.8450129483740743,0.97664,-0.7466395691194065
platt_tau-0.9862_t1_g2,platt_power,False,True,0,0.44521975703740246,0.02535068672507806,17.562433785944375,0.44801347683410797,0.44653205445876903,0.0156388589926145,28.552725916235016,1.0984373231410893,0.97664,-0.7466395691194065
platt_tau-0.9862_t1_g3,platt_power,False,False,1,0.3405965033221527,0.0076837936414677534,44.32660730033507,0.5487632262212989,0.34621858880641376,0.0028380714238006744,121.99079484150771,1.6261131948115202,0.97664,-0.7466395691194065
platt_tau-0.9862_t1_g4,platt_power,False,False,2,0.27238574598603593,0.002970503514479855,91.69682670236853,0.6798970620129703,0.28054897735480727,0.000608984968824634,460.6829260437713,2.1613761528348783,0.97664,-0.7466395691194065
platt_tau-0.9862_t1.5_g1,platt_power,False,False,2,0.5954443537117982,0.19764296587638533,3.012727273502946,0.4876537335574085,0.5932776079194368,0.1877734839550566,3.159538798680634,0.5850877356383947,0.97664,-0.7466395691194065
platt_tau-0.9862_t1.5_g1.5,platt_power,False,False,2,0.47542299906880936,0.0951822221465913,4.994871818989523,0.42839913410587066,0.4749847190863778,0.08532955355361636,5.566473739815406,0.7665130914836698,0.97664,-0.7466395691194065
platt_tau-0.9862_t1.5_g2,platt_power,False,False,2,0.38633384526027886,0.04818573878294931,8.01759721897186,0.43503884596520087,0.38771670697287297,0.039878537865480145,9.72244038336446,0.9788606764364262,0.97664,-0.7466395691194065
platt_tau-0.9862_t1.5_g3,platt_power,False,False,1,0.2661076164807693,0.01414888251219182,18.80767730253393,0.5234032741747664,0.2702452845205896,0.009379037429716063,28.813754774488718,1.4348679046716808,0.97664,-0.7466395691194065
platt_tau-0.9862_t1.5_g4,platt_power,False,False,2,0.19148789767359134,0.004850539376423267,39.47765038344918,0.6495956399303584,0.19702680420826468,0.0023997494177534933,82.1030740754215,1.9040391908178576,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.05_g1,platt_power,False,False,1,0.621371392291787,0.004810370902908808,129.17328098672115,2.0962193302764605,0.618891748027676,3.0165088146592485e-09,205168221.29611027,4.152318953855979,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.05_g1.5,platt_power,False,False,1,0.6121431759537899,0.004445805672793843,137.69004338174446,2.175036348905613,0.6084999009319757,2.6150950648462857e-12,232687487775.03546,4.385564173994102,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.05_g2,platt_power,False,False,1,0.6064207505180765,0.004201085136643926,144.34859822967576,2.2139739014891413,0.6020714096389149,2.269590583354246e-15,602071409638.9149,4.504512080902927,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.05_g3,platt_power,False,False,1,0.5992772697968484,0.003854318391695355,155.4820357052161,2.2540393170184307,0.5943746417474522,1.709585344006891e-21,594374641747.4523,4.647506563825011,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.05_g4,platt_power,False,False,1,0.5946339881702547,0.003608776234781676,164.77441367495285,2.270284619503402,0.5898635960815646,1.2877583776156514e-27,589863596081.5646,4.726778692118308,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.1_g1,platt_power,False,False,1,0.6203301830943382,0.005003367565480141,123.98253275937546,1.5697693418438619,0.6190345737670107,3.7120003324517355e-06,166765.76463508696,3.4416312934828,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.1_g1.5,platt_power,False,False,1,0.6024088162278841,0.004156239653635237,144.94082787093132,1.7181825646262858,0.6008297477638227,1.0299048525741608e-07,5833837.429371258,3.9219201340214176,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.1_g2,platt_power,False,False,1,0.5907848566079954,0.0037137220887986486,159.08160128350053,1.7999475779912928,0.588939038082109,3.011287689123875e-09,195577141.3701954,4.161988413742113,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.1_g3,platt_power,False,False,1,0.5754403353028,0.0031788260470709847,181.02290807419894,1.878968422537674,0.5735762067333193,2.6083010391833698e-12,219904143776.63235,4.4145330194181716,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.1_g4,platt_power,False,False,1,0.5650581535133941,0.0028441933963233145,198.67079160082577,1.9205102055826984,0.5634985711872418,2.2617319108628e-15,563498571187.2418,4.552029109719723,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.15_g1,platt_power,False,False,1,0.6185119717198128,0.005816770865599554,106.33253157309312,1.1986680200161066,0.6166807958609642,4.947583507279555e-05,12464.282714048584,2.7565816637765,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.15_g1.5,platt_power,False,False,1,0.5921163047127104,0.004153550247911172,142.5566730558964,1.3671210958016957,0.5910552054016118,3.6679653424566902e-06,161139.80101178962,3.4566349606517237,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.15_g2,platt_power,False,False,1,0.5749136970383736,0.003438559934055997,167.19606697685995,1.4798235100693715,0.5739382441931542,3.3065608895938824e-07,1735755.8604149772,3.825465297185636,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.15_g3,platt_power,False,False,1,0.5521181787155205,0.00269987007182,204.49805510208645,1.6082537042623328,0.551221865362439,2.935733167158968e-09,187762931.43013385,4.209116449462788,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.15_g4,platt_power,False,False,1,0.5367239081985129,0.002273337402950338,236.0951381444534,1.6762856811985063,0.5360531041167351,2.644191375652908e-11,20272855779.37308,4.415228636320533,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.2_g1,platt_power,False,False,1,0.6167014444854395,0.007195428817158785,85.70739286792815,0.955445448736386,0.6139503904373108,0.00023396570067532946,2624.1042540217472,2.2071495692265386,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.2_g1.5,platt_power,False,False,1,0.5821777441797529,0.004423904308463984,131.59817744382673,1.1198764270149861,0.5813147836868732,2.410262025395511e-05,24118.323135074184,3.000864838890338,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.2_g2,platt_power,False,False,1,0.5596260469178891,0.003332623610646943,167.92356782506624,1.2460369556388455,0.5594094189148247,3.517474249796177e-06,159037.2463841747,3.4901389533861793,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.2_g3,platt_power,False,False,1,0.5297860365715071,0.0023502624787711435,225.41568925038138,1.4107093386756107,0.5301600701205598,9.45816173953598e-08,5605318.292501198,4.008006191153739,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.2_g4,platt_power,False,False,1,0.5097145000925486,0.0018430573952620314,276.5592115594867,1.5091107838244926,0.510612361964202,2.68607662296157e-09,190095977.75405952,4.283415821528859,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.3_g1,platt_power,False,False,1,0.6126928300436746,0.011517081558167977,53.198618673421606,0.6878634014722343,0.6084336283260013,0.001706422780360449,356.55503157164924,1.5323261381255275,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.3_g1.5,platt_power,False,False,1,0.5631267684816286,0.0056736480176644,99.25303204012361,0.8116310075489602,0.5625141564644311,0.00021999264234637955,2556.9680443164534,2.2551468140156374,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.3_g2,platt_power,False,False,1,0.5303635830373582,0.00358921426083492,147.76592994868616,0.938917686424024,0.5316130165113047,4.3275893150820584e-05,12284.276020799454,2.8436892067801303,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.3_g3,platt_power,False,False,1,0.4870395990188634,0.0019919154395982882,244.50817004414867,1.1386603776231154,0.49021871924009436,2.8691566434778256e-06,170858.12318907748,3.5978421032678973,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.3_g4,platt_power,False,False,1,0.45802591212509836,0.0013348010213130833,343.14171536557916,1.2808843859038574,0.46249481416866906,2.349684800111678e-07,1968327.046022033,4.017459240133036,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.5_g1,platt_power,False,True,0,0.6023062758295602,0.027433146773323126,21.955420601447813,0.5030442022911713,0.5974821405891215,0.01340592632902975,44.5685084286424,1.003931389733883,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.5_g1.5,platt_power,False,False,1,0.5283404582477533,0.010663703789346635,49.54568025188223,0.5597216514203223,0.5281789933031372,0.0025179861626163998,209.76246857302613,1.479037268858826,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.5_g2,platt_power,False,False,1,0.47781243692337894,0.005444593941392207,87.75905826343408,0.6483902175225681,0.4809615975845011,0.0005950202991687017,808.3112429213741,1.9599506040711103,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.5_g3,platt_power,False,False,1,0.41070586578647705,0.002098641515466646,195.70082015420058,0.8481019878141621,0.41776901624867385,5.521727893841743e-05,7565.910966286515,2.833201531532076,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.5_g4,platt_power,False,False,1,0.36630681363762324,0.0010523131447095074,348.0967765909099,1.0244341074809138,0.3756449076632868,7.75200701473601e-06,48457.761576997116,3.474729750938759,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.75_g1,platt_power,False,False,2,0.5881722236007085,0.05982881336993435,9.830919091841482,0.44645109778548697,0.5845197653874978,0.04488015473762655,13.024014039270885,0.7752488344144561,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.75_g1.5,platt_power,False,True,0,0.49317406112387147,0.022145750576606723,22.269466975972684,0.4622333493321972,0.493579808437162,0.011927157734620088,41.38285242966847,1.1185317821238443,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.75_g2,platt_power,False,True,0,0.4264649567588114,0.010028229542749517,42.52644546485762,0.5212090417051823,0.4303020388324887,0.0035598657938080073,120.87591604743962,1.4764336863123089,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.75_g3,platt_power,False,False,2,0.337874365448122,0.0030112916626486063,112.20247099908676,0.6829597415996993,0.3461741224007698,0.00041818918623757003,827.7930988968972,2.201147850778734,0.97664,-0.7466395691194065
platt_tau-0.7177_t0.75_g4,platt_power,False,False,2,0.2807906841790714,0.0012014575204749556,233.7083745316857,0.8617145060325285,0.29147298300447266,6.554763879324554e-05,4446.73505210241,2.8904597047530696,0.97664,-0.7466395691194065
platt_tau-0.7177_t1_g1,platt_power,False,False,2,0.5757736305833517,0.09859397097095518,5.839846239208369,0.4412062380737156,0.5731834210435802,0.0851763845061146,6.729370169526658,0.68469550950625,0.97664,-0.7466395691194065
platt_tau-0.7177_t1_g1.5,platt_power,False,False,1,0.46704290199135906,0.03871685121387247,12.06303940915564,0.432178519414786,0.4676650103384762,0.02818316327318637,16.59377287798689,0.9631782852638071,0.97664,-0.7466395691194065
platt_tau-0.7177_t1_g2,platt_power,False,True,0,0.38957144658307014,0.017270065908999842,22.557612034361444,0.4750803347598103,0.39309688753997735,0.00998693500930042,39.36111401284803,1.262445403649405,0.97664,-0.7466395691194065
platt_tau-0.7177_t1_g3,platt_power,False,False,2,0.28726699433920844,0.004617562166427755,62.21183039565753,0.6146599485926689,0.2946749410470132,0.0014854818735150835,198.3699338920416,1.8780490546913269,0.97664,-0.7466395691194065
platt_tau-0.7177_t1_g4,platt_power,False,False,2,0.22326042799342607,0.0016103376043854333,138.6420011464806,0.7798605726713878,0.2325416726665838,0.0002651459811961864,877.0326128176233,2.497463585138444,0.97664,-0.7466395691194065
platt_tau-0.7177_t1.5_g1,platt_power,False,False,2,0.5575798326162394,0.1721936542516714,3.2380974492898726,0.465792011478313,0.5560752154465453,0.1626863542552058,3.418081485643418,0.6254786461118843,0.97664,-0.7466395691194065
platt_tau-0.7177_t1.5_g1.5,platt_power,False,False,2,0.4334225089482773,0.07791229724483228,5.5629537861820015,0.42730359151464137,0.4338848072701755,0.0690224791659767,6.2861376831571505,0.8403612574788661,0.97664,-0.7466395691194065
platt_tau-0.7177_t1.5_g2,platt_power,False,False,3,0.3439243030930617,0.03722749275146891,9.238449266221165,0.4515705929303774,0.3462427941376303,0.030172195369556905,11.47555853648561,1.084163022118587,0.97664,-0.7466395691194065
platt_tau-0.7177_t1.5_g3,platt_power,False,False,2,0.2274505686363728,0.009864701114337706,23.057015716957515,0.569208866180265,0.2322188408133089,0.00623946617176014,37.21774177802786,1.5996209539395756,0.97664,-0.7466395691194065
platt_tau-0.7177_t1.5_g4,platt_power,False,False,2,0.1582086087323678,0.0030959265008237624,51.10218498090047,0.7202788456508029,0.16391688105198982,0.0014119652936814865,116.09129614269858,2.1260802091035678,0.97664,-0.7466395691194065
platt_tau-0.4429_t0.05_g1,platt_power,False,False,1,0.533781066540837,0.0020590824728222226,259.232485141416,2.0971395323932573,0.5335381613823964,1.2374362093877978e-11,43116417422.951935,4.715799445998178,0.97664,-0.7466395691194065
platt_tau-0.4429_t0.05_g1.5,platt_power,False,False,1,0.5236443601576526,0.0018196638661432407,287.7698293078224,2.1957820632839926,0.5227036944915727,6.870918760638104e-16,522703694491.57275,4.979733375379974,0.97664,-0.7466395691194065
platt_tau-0.4429_t0.05_g2,platt_power,False,False,1,0.5175479115421715,0.0016664198976377854,310.57473106017017,2.250069205253759,0.5157723111787839,3.819301683086477e-20,515772311178.7839,5.122082692131265,0.97664,-0.7466395691194065
platt_tau-0.4429_t0.05_g3,platt_power,False,False,1,0.5102090614569721,0.0014750594390331522,345.8905098708399,2.2990233333863026,0.5068902125814448,1.180172392531493e-28,506890212581.4448,5.261731721183646,0.97664,-0.7466395691194065
platt_tau-0.4429_t0.05_g4,platt_power,False,False,1,0.5056874898507305,0.0013677828001751001,369.7132978905669,2.32629914481465,0.5010969579990968,3.646760739721547e-37,501096957999.0968,5.325717645454541,0.97664,-0.7466395691194065
platt_tau-0.4429_t0.1_g1,platt_power,False,False,1,0.5358980322093009,0.0022235989360293797,241.00480690382028,1.6030978738680959,0.5346599535720509,2.3792870695985713e-07,2247143.5263263867,3.991724969161889,0.97664,-0.7466395691194065
platt_tau-0.4429_t0.1_g1.5,platt_power,False,False,1,0.5169105315434024,0.001727960118324221,299.1449432552316,1.7820564323239705,0.515585246734057,1.6714184577131686e-09,308471672.2821643,4.476195241179097,0.97664,-0.7466395691194065
