fold,phase,feature,direction,threshold,coverage,udp_accept_count,mean_delta,hard_bottom25_delta,easy_top25_delta,mean_ssim_delta,strong_regression_ratio,worst_regression_ratio,utility_score,mechanism_gate_pass,utility_gate_pass,promotion_gate_pass,feature_source,note
all,posthoc,depth_near_ratio_gt_0_66,low,0.03347705528140068,0.2,120,-0.00370359738667806,0.03999378204345703,-0.006951802571614583,-8.981982866923015e-05,0.16666666666666666,0.085,-0.1354805285135905,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_std,low,0.23850181698799133,0.8,480,0.06265771230061849,0.6285348002115886,-0.22169245402018228,-0.00020792106787363688,0.44666666666666666,0.3333333333333333,-0.1359851814905802,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_mean,high,0.4385541096329689,0.95,570,0.10561079661051433,0.5469498952229818,-0.10325480143229167,-0.000282114048798879,0.48,0.38666666666666666,-0.13650976451237998,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_std,low,0.2573434174060822,0.9,540,0.09559318860371907,0.627535285949707,-0.18894482930501302,-0.00023929566144943238,0.49333333333333335,0.36666666666666664,-0.13688385343551637,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_contrast,low,0.2573434174060822,0.9,540,0.09559318860371907,0.627535285949707,-0.18894482930501302,-0.00023929566144943238,0.49333333333333335,0.36666666666666664,-0.13688385343551637,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_std,high,0.2763977572321891,0.05,30,-0.026158224741617837,0.002426783243815104,-0.08206937154134114,-5.049556493759155e-05,0.08666666666666667,0.03166666666666667,-0.13816928688685098,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_contrast,high,0.2763977572321891,0.05,30,-0.026158224741617837,0.002426783243815104,-0.08206937154134114,-5.049556493759155e-05,0.08666666666666667,0.03166666666666667,-0.13816928688685098,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_std,low,0.25629291534423826,0.9,540,0.09840839385986327,0.6317752838134766,-0.21600430806477863,-0.00021401037772496542,0.49333333333333335,0.365,-0.13899733209609988,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,dark_channel_mean,low,0.38381954580545424,0.05,30,-0.03314826011657715,0.0314218266805013,-0.08858141581217448,-1.9326011339823406e-05,0.12,0.028333333333333332,-0.13945107428232828,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_range,high,0.9908325612545014,0.1,60,-0.0320923646291097,0.03553206125895182,-0.03785748799641927,-7.410893837610881e-05,0.13333333333333333,0.04833333333333333,-0.14019032621383667,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_mean,low,0.2340975135564804,0.4,240,0.042430760065714515,0.12148054758707683,-0.07042734781901042,-0.00015442291895548504,0.19333333333333333,0.15833333333333333,-0.14244583574930825,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_mean,low,0.004082375159487128,0.15,90,0.006996008555094401,0.023608907063802084,-0.03208722432454427,-1.1500120162963867e-05,0.22,0.06,-0.14318228340148925,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_min,high,0.009614902175962925,0.8,480,0.07878505706787109,0.5541628519694011,-0.2194580586751302,-0.00020623306433359783,0.41333333333333333,0.3333333333333333,-0.14635954062143963,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_chroma_v_abs_mean,high,0.001982601638883352,0.2,120,-0.030657421747843423,0.10338778177897136,-0.10621472676595052,-0.00016995141903559366,0.07333333333333333,0.09166666666666666,-0.14738906653722128,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_saturation_std,high,0.05622991397976875,0.8,480,0.10808874130249023,0.6290820693969726,-0.2348589833577474,-0.00016764054695765177,0.58,0.32,-0.14741961812973023,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_mean,low,0.003748261951841414,0.1,60,-0.010763282775878907,0.011694056193033854,-0.059140650431315105,-1.4368096987406413e-05,0.17333333333333334,0.041666666666666664,-0.1478574603398641,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_highfreq_abs_mean,low,0.0011181459063664078,0.4,240,0.061975873311360674,0.09404535929361979,-0.03987197875976563,-9.226550658543904e-05,0.2733333333333333,0.15833333333333333,-0.15165266847610473,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_lowfreq_abs_mean,low,0.003687157586682588,0.15,90,0.00346282958984375,0.01752385457356771,-0.02826716105143229,-1.3578434785207113e-05,0.22666666666666666,0.06,-0.1522054584821065,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_min,high,0.040570981800556176,0.2,120,-0.01739954948425293,-0.039908981323242186,0.03212305704752604,-8.739858865737915e-05,0.07333333333333333,0.095,-0.15249132267634075,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_mean,low,0.27520883083343506,0.6,360,0.06786279996236165,0.17144585927327474,0.047593358357747396,-0.00020979622999827067,0.28,0.23833333333333334,-0.15422893047332764,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_std,high,0.2238365724682808,0.3,180,0.0277978515625,0.050769983927408856,-0.015254796346028646,-0.00014654099941253663,0.2,0.12833333333333333,-0.15567575613657633,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_mean,low,0.3808647602796555,0.9,540,0.09637462298075358,0.5666673914591471,-0.13435951232910157,-0.00027277320623397827,0.5,0.36833333333333335,-0.1563593395551046,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_highfreq_abs_mean,low,0.0014314445317722857,0.7,420,0.1039431889851888,0.4597214635213216,-0.2181395721435547,-0.00013062010208765665,0.4666666666666667,0.28,-0.15675107272466032,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_luma_shift_abs_mean,low,0.003991938824765384,0.15,90,0.002571277618408203,0.01968658447265625,-0.0450433349609375,-1.1101762453715006e-05,0.22,0.06166666666666667,-0.1573587916692098,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_far_ratio_lt_0_33,high,0.7087562084197998,0.5,300,0.03577244440714518,0.19018016815185546,-0.05970759073893229,-0.00020010769367218018,0.23333333333333334,0.20166666666666666,-0.1576614554723104,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_min,high,0.0235294122248888,0.7366666666666667,442,0.058570512135823566,0.44611808776855466,-0.12589948018391928,-0.0001972147822380066,0.38,0.32,-0.15815133174260465,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_range,low,0.9764705896377563,0.7366666666666667,442,0.058570512135823566,0.44611808776855466,-0.12589948018391928,-0.0001972147822380066,0.38,0.32,-0.15815133174260465,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_min,high,0.062153730541467674,0.1,60,-0.0352538267771403,-0.08640781402587891,-0.007309112548828125,-4.557202259699504e-05,0.04666666666666667,0.058333333333333334,-0.15820080931981406,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_low_high_abs_ratio,high,2.75796754360199,0.9,540,0.08522892316182454,0.5806663131713867,-0.20984619140625,-0.00027263989051183065,0.42,0.37333333333333335,-0.15982236274083447,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_grad_mean,low,0.0049845086410641665,0.6,360,0.03031585693359375,0.35924910227457685,-0.1349626922607422,-0.00023813227812449138,0.29333333333333333,0.24,-0.1599091501235962,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_mean,low,0.4795547232031822,0.05,30,-0.0315863831837972,0.0314218266805013,-0.15302235921223958,-2.6845534642537434e-05,0.1,0.028333333333333332,-0.1616135737101237,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_mean,low,0.21574491113424302,0.3,180,0.01996389389038086,0.07390192667643229,-0.08226577758789062,-0.00016688108444213868,0.15333333333333332,0.125,-0.16187072245279946,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_mean,low,0.3358200967311859,0.8,480,0.08477014223734537,0.4153312555948893,-0.07001703898111979,-0.0002713465690612793,0.43333333333333335,0.32,-0.16397560437520348,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_chroma_u_abs_mean,low,0.00146469681058079,0.6,360,0.06274719874064127,0.35943859100341796,-0.1351953379313151,-0.0001257878541946411,0.3933333333333333,0.25666666666666665,-0.1650115531285604,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_far_ratio_lt_0_33,high,0.7674899935722351,0.3,180,0.010598395665486654,0.08159823099772136,-0.10068313598632812,-0.00012297868728637694,0.15333333333333332,0.12166666666666667,-0.16504663785298662,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_min,high,0.0117647061124444,0.9133333333333333,548,0.09490310668945312,0.5895823923746745,-0.194003168741862,-0.0002416670322418213,0.4866666666666667,0.37666666666666665,-0.16601578203837075,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_range,low,0.9882352948188782,0.9133333333333333,548,0.09490310668945312,0.5895823923746745,-0.194003168741862,-0.0002416670322418213,0.4866666666666667,0.37666666666666665,-0.16601578203837075,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_mean,high,0.4795547232031822,0.95,570,0.09359132766723632,0.5469498952229818,-0.11165807088216145,-0.0002835489312807719,0.5,0.39166666666666666,-0.16697819471359251,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,dark_channel_std,high,0.2565279006958008,0.1,60,-0.02123419443766276,-0.019459025065104166,-0.07443898518880208,-6.819049517313639e-05,0.10666666666666667,0.05,-0.16710053443908693,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_far_ratio_lt_0_33,high,0.5333022683858871,0.85,510,0.09630255381266276,0.46250752766927083,-0.10024899800618489,-0.0002615747849146525,0.46,0.34833333333333333,-0.16763238557179774,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_far_ratio_lt_0_33,low,0.5333022683858871,0.15,90,-0.034297609329223634,0.11586419423421224,-0.16443143208821615,-4.8819681008656816e-05,0.14,0.07166666666666667,-0.16975874503453575,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,dark_channel_std,low,0.2565279006958008,0.9,540,0.0832391389211019,0.5978307469685873,-0.19024144490559897,-0.00024220397075017293,0.49333333333333335,0.37,-0.17029059616724643,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_far_ratio_lt_0_33,low,0.7674899935722351,0.7,420,0.05140654881795247,0.4967734909057617,-0.16399729410807293,-0.00018741577863693238,0.44666666666666666,0.29833333333333334,-0.1723444927533468,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_chroma_u_abs_mean,high,0.00146469681058079,0.4,240,-0.0007422542572021484,0.2189331309000651,-0.12948509216308593,-0.0001846066117286682,0.20666666666666667,0.16333333333333333,-0.17237957747777302,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_mean,high,0.3358200967311859,0.2,120,-0.02276519775390625,0.16304046630859376,-0.19466339111328124,-3.904789686203003e-05,0.16666666666666666,0.1,-0.17341552623112994,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_mean,high,0.21574491113424302,0.7,420,0.042041050593058266,0.5044697952270508,-0.18241465250651043,-0.00014351338148117066,0.44666666666666666,0.295,-0.17552040815353398,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_grad_mean,high,0.0049845086410641665,0.4,240,0.031689087549845375,0.21912261962890625,-0.12971773783365886,-7.226218779881795e-05,0.30666666666666664,0.18,-0.1774819804827372,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_low_high_abs_ratio,low,2.75796754360199,0.1,60,-0.023223978678385417,-0.002294591267903646,-0.054834238688151044,-3.7754575411478676e-05,0.18,0.04666666666666667,-0.17756876786549886,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_min,low,0.062153730541467674,0.9,540,0.09725877126057943,0.664779535929362,-0.2573713175455729,-0.0002648224433263143,0.5533333333333333,0.3616666666666667,-0.17919032128651935,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_far_ratio_lt_0_33,low,0.7087562084197998,0.5,300,0.026232500076293946,0.3881915537516276,-0.20497283935546876,-0.00011028677225112915,0.36666666666666664,0.21833333333333332,-0.179729675134023,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_luma_shift_abs_mean,high,0.003991938824765384,0.85,510,0.059433666865030925,0.5586851374308268,-0.21963709513346355,-0.0002992927034695943,0.38,0.35833333333333334,-0.18003233893712361,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_highfreq_abs_mean,high,0.0014314445317722857,0.3,180,-0.041938244501749676,0.11865025838216146,-0.04654085795084635,-0.00017977436383565266,0.13333333333333333,0.14,-0.18064005788167317,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_mean,high,0.3808647602796555,0.1,60,-0.034369678497314454,0.011704330444335937,-0.13032091776529947,-3.762125968933105e-05,0.1,0.051666666666666666,-0.18103179105122882,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_std,low,0.2238365724682808,0.7,420,0.034207092920939125,0.5276017379760742,-0.2494256337483724,-0.0001638534665107727,0.4,0.2916666666666667,-0.18171537446975716,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_min,high,0.05098039284348488,0.31,186,-0.015305887858072917,0.04800786336263021,-0.04215868631998698,-9.672065575917562e-05,0.14,0.14166666666666666,-0.1819246441523234,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_range,low,0.9490196108818054,0.31,186,-0.015305887858072917,0.04800786336263021,-0.04215868631998698,-9.672065575917562e-05,0.14,0.14166666666666666,-0.1819246441523234,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_lowfreq_abs_mean,high,0.003687157586682588,0.85,510,0.05854211489359538,0.5608478673299153,-0.23641326904296875,-0.00029681603113810223,0.37333333333333335,0.36,-0.18518567212422696,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_highfreq_abs_mean,high,0.0011181459063664078,0.6,360,2.9071172078450522e-05,0.4843263626098633,-0.22480845133463542,-0.0002181289593378703,0.32666666666666666,0.26166666666666666,-0.1857384621302287,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_min,low,0.05098039284348488,0.7183333333333334,431,0.07319523493448893,0.4961321894327799,-0.19750376383463542,-0.00021634201208750408,0.48,0.2916666666666667,-0.18614573574066168,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_range,high,0.9490196108818054,0.7183333333333334,431,0.07319523493448893,0.4961321894327799,-0.19750376383463542,-0.00021634201208750408,0.48,0.2916666666666667,-0.18614573574066168,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,dark_channel_mean,high,0.38381954580545424,0.95,570,0.09515320460001628,0.5469498952229818,-0.17609901428222657,-0.00029106845458348594,0.48,0.39166666666666666,-0.18875407457351684,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_mean,high,0.003748261951841414,0.9,540,0.07276822725931803,0.5666776657104492,-0.20553977966308593,-0.0002960263689359029,0.4266666666666667,0.37833333333333335,-0.18953367026646936,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_saturation_std,low,0.05622991397976875,0.2,120,-0.04608379681905111,-0.050710347493489585,-0.029821446736653646,-0.00014275391896565755,0.02,0.1,-0.1899715124766032,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_chroma_v_abs_mean,low,0.001982601638883352,0.8,480,0.09266236623128256,0.4749839401245117,-0.15846570332845053,-0.00014044304688771566,0.5266666666666666,0.3283333333333333,-0.19000206406911213,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_std,low,0.2763977572321891,0.95,570,0.08816316922505697,0.575944938659668,-0.1826110585530599,-0.0002598989009857178,0.5133333333333333,0.3883333333333333,-0.19042248153686525,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_contrast,low,0.2763977572321891,0.95,570,0.08816316922505697,0.575944938659668,-0.1826110585530599,-0.0002598989009857178,0.5133333333333333,0.3883333333333333,-0.19042248153686525,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_min,low,0.009614902175962925,0.2,120,-0.016780112584431964,0.02420886993408203,-0.04522237141927083,-0.00010416140158971151,0.18666666666666668,0.08666666666666667,-0.19103158998489378,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_mean,low,0.4385541096329689,0.05,30,-0.0436058521270752,0.0314218266805013,-0.16142562866210938,-2.8280417124430337e-05,0.12,0.03333333333333333,-0.1911216538747152,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_mean,high,0.004082375159487128,0.85,510,0.05500893592834473,0.554762814839681,-0.23259320576985676,-0.00029889434576034545,0.38,0.36,-0.19420884720484413,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_mean,high,0.2340975135564804,0.6,360,0.01957418441772461,0.45689117431640625,-0.19425308227539062,-0.0001559715469678243,0.4066666666666667,0.26166666666666666,-0.19494529485702516,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_range,low,0.9908325612545014,0.9,540,0.09409730911254882,0.5428396606445313,-0.22682294209798176,-0.0002362855275472005,0.4666666666666667,0.37166666666666665,-0.19720080439249674,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_luma_shift_mean,low,0.005611414881423111,0.95,570,0.1013950761159261,0.6175090154012044,-0.21830378214518228,-0.0001951649785041809,0.6,0.385,-0.1975246891975403,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_std,high,0.25629291534423826,0.1,60,-0.03640344937642415,-0.05340356190999349,-0.0486761220296224,-9.638408819834391e-05,0.10666666666666667,0.055,-0.1983937985102336,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_std,high,0.2573434174060822,0.1,60,-0.03358824412027995,-0.049163564046223955,-0.07573560078938803,-7.109880447387695e-05,0.10666666666666667,0.05333333333333334,-0.20050727717081707,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_contrast,high,0.2573434174060822,0.1,60,-0.03358824412027995,-0.049163564046223955,-0.07573560078938803,-7.109880447387695e-05,0.10666666666666667,0.05333333333333334,-0.20050727717081707,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_min,low,0.040570981800556176,0.8,480,0.07940449396769206,0.6182807032267252,-0.29680348714192706,-0.00022299587726593018,0.5266666666666666,0.325,-0.2009613364537557,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,bright_channel_std,high,0.23850181698799133,0.2,120,-0.000652767817179362,-0.05016307830810547,-0.04298797607421875,-0.00010247339804967244,0.15333333333333332,0.08666666666666667,-0.20140594911575316,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_near_ratio_gt_0_66,high,0.03347705528140068,0.8,480,0.06570854187011718,0.538377939860026,-0.25772862752278647,-0.0002205746372540792,0.43333333333333335,0.335,-0.20191060209274297,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_luma_std_ratio,low,0.9020857572555542,0.2,120,0.0019162845611572265,0.0070142237345377605,-0.07289530436197916,-8.912404378255208e-05,0.20666666666666667,0.08666666666666667,-0.20348097546895344,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_highfreq_energy,high,0.05628955289721489,0.1,60,-0.029190314610799153,-0.001143048604329427,-0.11712916056315104,-3.853241602579752e-06,0.17333333333333334,0.04666666666666667,-0.20387803904215496,False,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_chroma_u_abs_mean,high,0.0013025776715949178,0.5,300,-0.0014272912343343098,0.2835492451985677,-0.13663541158040365,-0.00022532641887664794,0.2733333333333333,0.205,-0.20434740034739174,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_std,low,0.18522931933403014,0.2,120,-0.023541590372721355,0.05363062540690104,-0.10475743611653646,-9.568552176157633e-05,0.18,0.08666666666666667,-0.20487903753916423,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_min,low,0.013572548516094685,0.3016666666666667,181,-0.021315619150797525,0.09943796793619791,-0.06069714864095052,-0.00010802249113718668,0.24,0.12166666666666667,-0.20660591093699138,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_mean,high,0.27520883083343506,0.4,240,-0.005857855478922526,0.40692586263020836,-0.3122737884521484,-0.00010059823592503866,0.32,0.18166666666666667,-0.2069588793118795,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,depth_luma_std_ratio,high,0.8381389617919922,0.85,510,0.06257233301798502,0.5773863983154297,-0.26498064676920574,-0.00025653034448623656,0.44,0.355,-0.2077922202746073,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_luma_min,high,0.00502745108678937,0.9016666666666666,541,0.08240030924479166,0.5501637776692708,-0.2032916514078776,-0.0002242771784464518,0.5,0.37333333333333335,-0.208002685546875,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_highfreq_abs_mean,low,0.0012187125976197422,0.5,300,0.046271101633707686,0.2608763376871745,-0.1361164093017578,-0.0001290436585744222,0.38,0.21166666666666667,-0.208070032119751,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,input_saturation_std,high,0.05250699296593666,0.85,510,0.08472654024759928,0.6361847559611002,-0.2485321044921875,-0.00023905803759892782,0.5933333333333334,0.3433333333333333,-0.2083069326082866,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
all,posthoc,udp_a0_absdiff_std,high,0.005109132966026664,0.5,300,-0.04105893135070801,0.4062718327840169,-0.20545809427897135,-0.00026108572880427044,0.24,0.22833333333333333,-0.20924202458063765,True,False,False,udp_switch_feature_table,Threshold selected on train folds only for OOF rows; PSNR/SSIM delta labels excluded as router features.
