haze4k_group_digest,haze4k_representative_source,haze4k_representative_id,ots_scene_id,candidate_hamming_distance,correlation_score,score_gap,prequalified,reverse_score_gap,mutual_nearest,verified
e0f2640b26a6c43abf606546bcb65a4a1efe60cf173d0b1370f8eb5a01309b71,HAZE4K_TRAIN,33,2826,0,0.9999664425849915,0.09235376119613647,True,0.11567002534866333,True,True
e19b9580ad0dbf298be4cea2d0c27b59ef6e9d71896d7648b753566c17e9ccac,HAZE4K_TRAIN,2425,8783,17,0.8201845288276672,0.017231762409210205,False,,False,False
e1c4ecdf6b09ad545a1044714b5c70ca15e36daa34863720f579fefca0664df4,HAZE4K_TEST,593,4123,18,0.700178861618042,0.0026587247848510742,False,,False,False
e1df57d822e5c5eee7f3e988794906d8a0bbec20c1ab22b38670274ceb4392ff,HAZE4K_TEST,597,3544,18,0.7190420627593994,0.006319284439086914,False,,False,False
e2129028afefda355d2dd9ede5d30e832bbac8514926c7f1b59c90113df975f0,HAZE4K_TRAIN,2661,0846,18,0.6078959107398987,0.008137285709381104,False,,False,False
e2321271353fcf8f4f05d927578b38b810bfbf2b0d0f6a935a58756102f4dd5c,HAZE4K_TRAIN,2221,1021,17,0.8781688809394836,0.015819966793060303,False,,False,False
e28e9a702911f62131d36eb988e8e78cbb8d55157fee4958eb962e1c22a32bb1,HAZE4K_TRAIN,1885,3016,17,0.7006685137748718,0.0021305084228515625,False,,False,False
e2ba0dbb3fe4a7bdce62d443c076d6d65e21b297669b6993d4da03a284b89491,HAZE4K_TRAIN,2081,5447,15,0.5338665843009949,0.04349443316459656,False,,False,False
e4543207fea9238056a79f65fe8d80d090553884e48048c92e2c10d0b468d342,HAZE4K_TRAIN,2949,6150,15,0.4855056703090668,0.054877400398254395,False,,False,False
e50fe93b9f7f3b20900f751c1ffda10acdfc20d44a7c5d682b00f6784267f512,HAZE4K_TRAIN,2097,5532,15,0.7564762830734253,0.021457910537719727,False,,False,False
e5bcdeb37f22645b93608bccfb4c4641899ef4898eec6ea98208b61a640b241f,HAZE4K_TRAIN,2577,8829,15,0.6199153065681458,0.09388989210128784,False,,False,False
e5c9fdba6e47db297239e3151ac6f4d49b5199ea49399c3460e5043268071858,HAZE4K_TRAIN,1917,3403,18,0.8739671111106873,0.005184948444366455,False,,False,False
e60869e07946bf7ad0c1ad32e76587df10a888de2f11cde7481f2a9ea0c66c58,HAZE4K_TEST,681,2897,17,0.7403553128242493,0.00028574466705322266,False,,False,False
e6e981cff1d6942123e7a488f5618b210463bd2608b62be8ca02ced74bec00b0,HAZE4K_TRAIN,1589,2252,17,0.556273341178894,0.020580410957336426,False,,False,False
e74b4f37304143c1845ae5471317fc51d31c3f5e0b4e902f2bf13cb3fc54b1db,HAZE4K_TRAIN,2413,2812,17,0.8710089325904846,0.001965939998626709,False,,False,False
e75230a9d99fc285063601e27a469e4a0860865d0d7b4ddebe1346b143501e56,HAZE4K_TEST,525,1348,17,0.46535763144493103,0.03607204556465149,False,,False,False
e7fe5185bcb215dbcabed5e36ca85022aec7ddeed4d580e25d61e1baafc733a7,HAZE4K_TRAIN,1841,8702,17,0.35626521706581116,0.03953567147254944,False,,False,False
e8b948d4465767fe1c7b8c22341e5c5292d42900d571bf98afb0b9862d45cc91,HAZE4K_TRAIN,1501,0385,17,0.7304433584213257,0.01699542999267578,False,,False,False
e8e3bdc85c94364c5d683b5b80e0067d4c3a405bda97bf7cf166c6bb6501809e,HAZE4K_TRAIN,2365,8746,17,0.7369668483734131,0.002492070198059082,False,,False,False
e9e4097fbf8c18a05845006f7be7b9596768dd34464c133922686e3eb1aaacb6,HAZE4K_TEST,49,1187,0,0.9999707937240601,0.018833398818969727,True,0.0770115852355957,True,True
ea21663d37aa79218fedb50993b10d07382eea705f88ebc6d868206d3909342a,HAZE4K_TRAIN,2017,4754,18,0.6814085245132446,0.0012146234512329102,False,,False,False
ea4f3e6115eb9c61346744198b114331ad654af6136f12dc837bdbe39e1fdaad,HAZE4K_TEST,677,1474,17,0.6292887926101685,0.00020319223403930664,False,,False,False
eab06714f34965858f77dd4ba1f4b64ac064f30944d0bc9276baec31936134d8,HAZE4K_TEST,949,0232,18,0.8356090784072876,0.006950497627258301,False,,False,False
ec7b824167cb16df86ac3ffb63e518b358b3eed718bd390b49b4f3df5ad95c98,HAZE4K_TEST,825,4980,17,0.47688472270965576,0.051148176193237305,False,,False,False
ecae6005fc2f8ce2ba7226ffac98aa99791f34c80c3e30014e77ca0914d8bfcf,HAZE4K_TEST,653,1896,16,0.4992833137512207,0.1044430136680603,False,,False,False
ecb642dae84a3685918b5b7aa7da97842c0169b2d3986daceb56c3c8e3bbc3fd,HAZE4K_TRAIN,2201,2648,19,0.5575547218322754,0.046613216400146484,False,,False,False
ed3ebd909875cc72c23d5952c2a7fc6dd32aee5e9cf220ca29e4a7a856182660,HAZE4K_TRAIN,2765,1225,18,0.7507294416427612,0.014514565467834473,False,,False,False
ed82a87731d6ef243e5a75e93510151bba4ede08a5d185e54d79c7e4d621fbd2,HAZE4K_TRAIN,2985,1295,16,0.5264191031455994,0.05234891176223755,False,,False,False
edc9548cfd46fd6f5f514114e178193690c43e41a6da78c6055a1be3b9e92251,HAZE4K_TRAIN,2617,2829,17,0.6304926872253418,0.020234405994415283,False,,False,False
ee0f14145f1358aa8755d059cfc75978ce270b08e5013124f914c8e40699ebe2,HAZE4K_TRAIN,1853,4046,18,0.6225763559341431,0.049437642097473145,False,,False,False
eedb45d499dd0f956bb534a4806386811dc7c3538523ef90c2c9837098ac88d4,HAZE4K_TRAIN,2225,5695,14,0.4384525418281555,0.000689387321472168,False,,False,False
eee4d2ec7f65c22627bd648ae90b10ee160186479e5e16a20e040bab623689c8,HAZE4K_TRAIN,2641,1684,17,0.6876269578933716,0.026745200157165527,False,,False,False
eee8fc3c77a1c143c43f2925d3334bf3de20bdd82ecf335fd10860f3213fd642,HAZE4K_TEST,797,1344,18,0.6376000046730042,0.036591529846191406,False,,False,False
ef28a2a5ece9c4083dd42205451153e74b18fa0846e2e404bfbf9b7dcc265f67,HAZE4K_TRAIN,2721,2055,18,0.646490752696991,0.01047968864440918,False,,False,False
efedccdd1e6195cbec1dcad894ede64347b4761bd8e2629e38ab3b207a845ca7,HAZE4K_TRAIN,1789,2773,14,0.5962400436401367,0.03255629539489746,False,,False,False
f00c94d6ba9b4f81a274807295aea60a6d281b5d79661d4e124b97432083b2c7,HAZE4K_TRAIN,2069,8897,17,0.6191698908805847,0.030027806758880615,False,,False,False
f02f9aa79d2827fef54557000f1ce41b713b6568037d346cef97e3669d118da3,HAZE4K_TEST,537,2685,17,0.625543475151062,0.02411109209060669,False,,False,False
f06e1c4e30978eceb94003670964d9bf353b9d325526c88ec0768bc3e29608cf,HAZE4K_TRAIN,2273,0718,17,0.7185146808624268,0.025846362113952637,False,,False,False
f0767fbe6135c9e92b6ac665e7cb90d97f6b5def2a997456535a508466effd0f,HAZE4K_TEST,897,5251,17,0.4355900287628174,0.005978226661682129,False,,False,False
f0adcbaf83e2cf42ea2190a5f714226930e8ef063ca436e07c05281aa0e373f2,HAZE4K_TRAIN,1561,4452,18,0.7739176750183105,0.04565870761871338,False,,False,False
f0d50d295f5559ea19e80cd8efcc58f47d535ccdf93ab9979f71827de63fb7b1,HAZE4K_TRAIN,1949,4742,18,0.6627181768417358,0.014567852020263672,False,,False,False
f18505bea6fcdb4ec260a2dd98f0f32b864a191e9e52c1e25e858d72a48acdb0,HAZE4K_TRAIN,1961,0863,18,0.7066465616226196,0.012770891189575195,False,,False,False
f31ba01f879d7e1f8d6d7d5f4fee347bc3c4abd354d460193e0d867ce54c6544,HAZE4K_TRAIN,1957,6108,17,0.7158880233764648,6.103515625e-05,False,,False,False
f348a239ab4ffa4963d4d56152791b8c9edeb80811f681bc8dcf1c357d5e4082,HAZE4K_TRAIN,2013,2829,17,0.6360015869140625,0.06560361385345459,False,,False,False
f4bb0da2c8057c37abe14e6552b0f15e28ec400bd8d8bae506732890d47996ad,HAZE4K_TEST,517,1099,16,0.5521523952484131,0.039978981018066406,False,,False,False
f53346f680fa842a6e8a0b3a244ab416da86b02532db94e6402431b9c41bf364,HAZE4K_TEST,725,0214,15,0.7996648550033569,0.004960536956787109,False,,False,False
f55366ff6c23fc772745478106bad49be648a398e5b32dc9baf324e45d805815,HAZE4K_TRAIN,1921,0485,18,0.8345126509666443,0.01972484588623047,False,,False,False
f5709988ea16c88cdc73df9c882628945a2f62fcebd32d4633c7ee87d13fb713,HAZE4K_TRAIN,1969,8739,16,0.6803651452064514,0.022353768348693848,False,,False,False
f638052798631127a751fc797cae557547d20408ab48e4bd7f45f6ca1ec8b9c0,HAZE4K_TRAIN,2149,6592,17,0.6073634028434753,0.014153122901916504,False,,False,False
f6a14a4dd3de7a912252997941153b4a3c9132c4de925431a220ba8db9c039b5,HAZE4K_TRAIN,2809,7947,16,0.4912050664424896,0.04537263512611389,False,,False,False
f76d9b4fffddfbfd3362cc3e2b521033f4b46302855be20e4829078a32b3aaf1,HAZE4K_TRAIN,2229,8399,18,0.4325563907623291,0.04044985771179199,False,,False,False
f845386a916a8671036ddb70a33ed6e3e806f129fa567988d8b258cb8dcd0ad2,HAZE4K_TRAIN,1701,8595,16,0.658335268497467,0.08265560865402222,False,,False,False
f846d4a31a94f7f0107689a1825c0982650826ee865ccd429c84bb7225e4ef11,HAZE4K_TEST,509,5741,17,0.6334520578384399,0.01101982593536377,False,,False,False
f880a7343a28fbfeaef28b0e59be4ece59a40e3ebde335821e8d08a0e3febf6d,HAZE4K_TEST,729,1556,18,0.5383036136627197,0.03383147716522217,False,,False,False
f8c194793240beb711d0a5865ee0d2636f43bb2119a882e5c349997928ee7107,HAZE4K_TRAIN,1813,3606,18,0.6138819456100464,0.016533851623535156,False,,False,False
f90a6fbd9464cf6986f662caabbc6ba2dd6003af2e71add9e1b7f63e54c02193,HAZE4K_TRAIN,2569,4379,15,0.6301610469818115,0.05732262134552002,False,,False,False
f9af893fcae4db92049c5f624eea45af15189d7fcf8f645af3f08bd94efbb299,HAZE4K_TRAIN,2757,8907,17,0.6957346796989441,0.036743879318237305,False,,False,False
faa80f7d5c276e1b9da55ae9a662b0b2b1b5885aedd7285c83be621649a1fc2a,HAZE4K_TEST,73,2260,0,0.9998453855514526,0.542823314666748,True,0.5966346263885498,True,True
fadae123dd034ec521982f64ec3e7df84ff673508edb1f8a36a4d775ee31655e,HAZE4K_TRAIN,1981,1311,17,0.6342460513114929,0.031407713890075684,False,,False,False
fbdff0dd3ee7917559b8dd424f77865d85e136ac13142f5fdfb2807413b41b09,HAZE4K_TRAIN,2193,1576,18,0.5499544739723206,0.0732179582118988,False,,False,False
fcc0205ccfcbb01de5d26a55c686afe2e34314995de18c2bae30259855669315,HAZE4K_TRAIN,2921,0982,18,0.655488133430481,0.14064311981201172,False,,False,False
fce35d892832867ed69a1c4f4a6d4fbcf5496b222448d5e36b2abc13081cc3f6,HAZE4K_TRAIN,1669,5805,18,0.3850776255130768,0.014278620481491089,False,,False,False
fceccdfaea3f5a9109edc42d4805dad7704251e087859bc4dee47b2417d6a5f0,HAZE4K_TRAIN,2049,4055,18,0.48031699657440186,0.0371783971786499,False,,False,False
fced40bc96d2e3ac9176e7239aa546872c7bd589d15a1a405704fb942a262187,HAZE4K_TRAIN,2457,7258,16,0.657823383808136,0.0889815092086792,False,,False,False
fe0830c9023996777a684270b4803ca4ae8da154cb7930ddd5bf0bfd11156b26,HAZE4K_TRAIN,2693,1203,17,0.7575238943099976,0.011308610439300537,False,,False,False
fe7c95b09791149417638cfd36ad8e98a5cd07ec2b161243e043e7e1ba90ea4e,HAZE4K_TRAIN,1733,2764,18,0.5947644710540771,0.00354611873626709,False,,False,False
fe7d210125ee1e4f70bcf15451be6f5f94f61f1b06ee236de70099aec8df305e,HAZE4K_TEST,581,3655,17,0.35282641649246216,0.004735767841339111,False,,False,False
fe8513b27b785ce64a4c1444b47a7530c065b1582d1d9cf2dc42bd446a8219b6,HAZE4K_TRAIN,2501,0846,17,0.6217822432518005,0.046036601066589355,False,,False,False
febbc9f18573f33d020c791d931e69f37cf821402cb4d57ccd6b82912ef0c7db,HAZE4K_TRAIN,1817,3541,17,0.876386284828186,0.029666483402252197,False,,False,False
fefb257287bc56f59ab690732eab19baedf3bf932778cbd1e2ecfb5d5662ce61,HAZE4K_TRAIN,845,2897,0,0.9999805092811584,0.0664178729057312,True,0.06707286834716797,True,True
ff23b2840c367851ca9263542a072056f32df0a6fa27a046d0be5345fa092018,HAZE4K_TRAIN,2517,4525,16,0.4473493695259094,0.0006118416786193848,False,,False,False
ff50d608a0e3b770cf423559929db1cf3ef83ccaa5e691b4ca53368eaabcde82,HAZE4K_TRAIN,1553,2207,18,0.5273779630661011,0.00023549795150756836,False,,False,False
