variant,threshold,coverage,recall,precision,false_global,false_per_image_mean,false_per_image_p90,false_per_image_p95,ldhn_recall,ldhn_precision,ldhn_per_image_recall_p50,ldhn_per_image_recall_p75,ldhn_per_image_recall_p90,ldhn_images_with_support,pearson,spearman,auroc,auprc,auroc_high_vs_hard_negative,monotonic_pairs,monotonic_valid_pairs,target_high_prevalence
density_only_matched_threshold,0.16932680731018385,0.687532958984375,0.7999446993673914,0.49482653826373146,0.3096079850296633,0.3153078858251075,0.8157099697885196,0.9661016949152542,0.5344185267503497,0.36272470589681116,0.3651226158038147,0.6823266219239373,0.8581081081081081,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.17463541589677337,0.6791133626302084,0.7919519401145814,0.49595593500017077,0.30149480214353797,0.3046799797641469,0.7971014492753623,0.9597902097902098,0.5216623738756886,0.36304125253989006,0.359375,0.6781609195402298,0.8535825545171339,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.17998223503430683,0.6705525716145834,0.7836520614315401,0.49702357474437936,0.2936844689132798,0.2971185467250987,0.783068783068783,0.958041958041958,0.5087251542462418,0.36317689297359484,0.3485714285714286,0.6559139784946236,0.8445945945945946,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.18531770966947078,0.6621077473958333,0.7754488153418115,0.4980936531309074,0.28589645092082233,0.2895517622367346,0.7753623188405797,0.9375,0.4963673482321095,0.3633971505930465,0.335149863760218,0.6509240246406571,0.8395904436860068,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.1906440354883671,0.6537198893229167,0.7674627533974488,0.4992891741598001,0.27811162081947927,0.2812566262174057,0.7735849056603774,0.9375,0.48486055596547056,0.36399348895058603,0.3181818181818182,0.64,0.831081081081081,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.19598257007698217,0.6453706868489584,0.7592690748912165,0.5003489773104851,0.2705786341161731,0.27392456091407774,0.7622641509433963,0.92,0.4730957435732619,0.3644158216990474,0.3132530120481928,0.6222222222222222,0.8290598290598291,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.2,0.63908935546875,0.753062583477166,0.5011364895271058,0.2648276785458116,0.267961211193934,0.7484276729559748,0.92,0.4646670861379819,0.36491645929612515,0.2997275204359673,0.6211180124223602,0.8266211604095564,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.20133471339941025,0.6370072428385417,0.7510782666600332,0.5014496882483589,0.26283205870820275,0.2658661317399158,0.7484276729559748,0.92,0.4620823582134143,0.36534125478687235,0.29856115107913667,0.6199563794983642,0.8247863247863247,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.20667978562414646,0.6286189778645833,0.7429027665624438,0.5026098877981272,0.25478900942659405,0.2582635376450226,0.7285714285714285,0.9143356643356644,0.4515080597339224,0.36666004984671036,0.2774566473988439,0.6101694915254238,0.8175675675675675,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
density_only_matched_threshold,0.2120717465877533,0.620213623046875,0.7345177363862855,0.503671673105954,0.24729427741666055,0.25112034013846113,0.7142857142857143,0.8951048951048951,0.4406485811156428,0.3675129778197263,0.26430517711171664,0.5988372093023255,0.8076923076923077,599,0.2868388830789233,0.29970460342877375,0.6974356174748199,0.5396013884021774,0.8383259856739231,4,4,0.42529134114583333
