threshold,coverage,recall,precision,false_global,false_per_image_mean,false_per_image_p90,false_per_image_p95,ldhn_recall,ldhn_precision,ldhn_per_image_recall_p50,ldhn_per_image_recall_p75,ldhn_per_image_recall_p90,ldhn_images_with_support,pearson,spearman,auroc,auprc,auroc_high_vs_hard_negative,monotonic_pairs,monotonic_valid_pairs,target_high_prevalence,variant,selected_threshold,seed,pixels_per_image
0.5773006677627563,0.3028971354166667,0.30315277044249006,0.42564212788823214,0.2853041313074851,0.2770300917346811,0.7586206896551724,0.896551724137931,0.27090093703285084,0.26849275467061756,0.1702127659574468,0.4444444444444444,0.7333333333333333,585,0.025929335403616912,0.023597932656061263,0.5172686263262324,0.426541819588875,0.5233181214761513,4,4,0.425283203125,d7c_mc_topk_hn_ordinal_perm_seed3471,0.5773006677627563,3471,512
0.5773006677627563,0.3028971354166667,0.305806283962978,0.4300053734551316,0.2837203368206175,0.2908977897462554,0.7747747747747747,0.9038461538461539,0.2654370489174018,0.26327777576918904,0.16666666666666666,0.4318181818181818,0.75,585,0.027520228129189153,0.026636648398643797,0.5222935148961585,0.43268792413100826,0.5297495456986131,3,4,0.42591471354166666,d7c_mc_topk_hn_ordinal_perm_seed3472,0.5773006677627563,3472,512
0.5773006677627563,0.3028971354166667,0.3005039674029595,0.42165502418054807,0.30209686871003083,0.2736746542022862,0.7383177570093458,0.8913043478260869,0.28372412794905194,0.2678669035255534,0.14893617021276595,0.4444444444444444,0.7012195121951219,588,0.02462828305241279,0.017860784657381355,0.5155751448248712,0.42585369914451277,0.518057629579685,3,4,0.4250130208333333,d7c_mc_topk_hn_ordinal_perm_seed3473,0.5773006677627563,3473,512
0.5773006677627563,0.3028971354166667,0.3047505593609921,0.4288876947877485,0.29790754505651157,0.2772562069927064,0.7650602409638554,0.8900709219858156,0.2821150519031142,0.27568595681730124,0.1509433962264151,0.4318181818181818,0.7058823529411765,586,0.017591702600361487,0.01206301302391759,0.5069771400315555,0.43203326174110496,0.51260665264492,4,4,0.426279296875,d7c_mc_topk_hn_ordinal_perm_seed3474,0.5773006677627563,3474,512
0.5773006677627563,0.3028971354166667,0.3011879429909833,0.4228801719505642,0.28648911402768185,0.2782259912930607,0.7352941176470589,0.9090909090909091,0.26179021794591445,0.26367373907936276,0.14666666666666667,0.38571428571428573,0.6682464454976303,585,0.007809797398273314,0.00641835601860148,0.5062779090550706,0.42386906097324134,0.5157317415877202,4,4,0.4252799479166667,d7c_mc_topk_hn_ordinal_perm_seed3475,0.5773006677627563,3475,512
0.5773006677627563,0.3028971354166667,0.3056090616774233,0.42797420741536807,0.2784002450167173,0.2676688558688643,0.7302631578947368,0.8363636363636363,0.2692809510002899,0.27709405534422316,0.16521739130434782,0.42857142857142855,0.68,587,0.022103475408797226,0.015117620796566457,0.5127409664077159,0.42730502176565444,0.5272800628319577,3,4,0.4241764322916667,d7c_mc_topk_hn_ordinal_perm_seed3476,0.5773006677627563,3476,512
0.5773006677627563,0.3028971354166667,0.30168718441566367,0.42507254164427727,0.30077396612940305,0.28632108145869245,0.7692307692307693,0.9024390243902439,0.26943396226415095,0.2640532544378698,0.14285714285714285,0.4166666666666667,0.7058823529411765,587,-0.0022624150458400018,0.0006755012463461281,0.5043477653836808,0.42458170472216533,0.5086481532866272,3,4,0.42677734375,d7c_mc_topk_hn_ordinal_perm_seed3477,0.5773006677627563,3477,512
0.5773006677627563,0.3028971354166667,0.30441613783377786,0.42685652874798496,0.2863441737180141,0.2937871835981693,0.7719298245614035,0.925,0.2657611853573504,0.26347434743474346,0.14492753623188406,0.4,0.7126436781609196,587,0.016901711942101487,0.017265103414569417,0.512662072209991,0.42969020421152065,0.5195551130707616,3,4,0.4247265625,d7c_mc_topk_hn_ordinal_perm_seed3478,0.5773006677627563,3478,512
0.5773006677627563,0.3028971354166667,0.3212774909160451,0.45135948414830734,0.2708661817811912,0.2717612317072878,0.75,0.9,0.2739776135781696,0.2788740784868568,0.15625,0.4375,0.7142857142857143,587,0.06356759912461102,0.06068978357698579,0.5395943367143244,0.44953313062499184,0.5492880213674177,4,4,0.425537109375,d7c_mc_topk_hn_ordinal_perm_seed3479,0.5773006677627563,3479,512
0.5773006677627563,0.3028971354166667,0.29214580583131755,0.41145620634067703,0.310244248864991,0.2865237163299989,0.7727272727272727,0.9473684210526315,0.2789093535572409,0.26266027276128284,0.16129032258064516,0.40425531914893614,0.72,584,-0.008657747152928845,-0.016071894419791607,0.4930084466185165,0.4197784056196839,0.499261752844304,2,4,0.42659830729166665,d7c_mc_topk_hn_ordinal_perm_seed3480,0.5773006677627563,3480,512
0.5773006677627563,0.3028971354166667,0.3137745728458571,0.4405051047823751,0.26686591565126316,0.2764473165718098,0.75,0.88,0.28859060402684567,0.2899296744725585,0.15384615384615385,0.43434343434343436,0.6833333333333333,588,0.04230126040055821,0.04095249208890318,0.5307405484214057,0.43752868291210356,0.543359138868629,3,4,0.425234375,d7c_mc_topk_hn_ordinal_perm_seed3481,0.5773006677627563,3481,512
0.5773006677627563,0.3028971354166667,0.3091933351778413,0.4323589468027942,0.2834414423617141,0.26932607233291816,0.7525773195876289,0.9347826086956522,0.28447801694107294,0.2807106415312805,0.16129032258064516,0.4444444444444444,0.7272727272727273,589,0.032607312443599906,0.027016651498363017,0.519473110618774,0.433528514340514,0.531573123188992,4,4,0.4235546875,d7c_mc_topk_hn_ordinal_perm_seed3482,0.5773006677627563,3482,512
0.5773006677627563,0.3028971354166667,0.30440003365226503,0.4277270284793122,0.2868351777544918,0.26897430430576574,0.7741935483870968,0.8819875776397516,0.26956993133357426,0.2683865860679332,0.13636363636363635,0.39759036144578314,0.6923076923076923,587,0.016765233628872084,0.01955591924648575,0.5134362407635806,0.42720090228493773,0.5233337878316859,3,4,0.425615234375,d7c_mc_topk_hn_ordinal_perm_seed3483,0.5773006677627563,3483,512
0.5773006677627563,0.3028971354166667,0.29566308764894506,0.4151961311123052,0.31484689458399145,0.2829317832377948,0.7857142857142857,0.8888888888888888,0.2529823416367526,0.24252641824249166,0.16666666666666666,0.4074074074074074,0.6790123456790124,587,-0.008434546703459082,-0.010661365322480095,0.4970408042236384,0.41635249377537087,0.48875286451799227,2,4,0.42535481770833333,d7c_mc_topk_hn_ordinal_perm_seed3484,0.5773006677627563,3484,512
0.5773006677627563,0.3028971354166667,0.29980353033812657,0.4214615797958087,0.286019073079197,0.28515274710042937,0.7479674796747967,0.8666666666666667,0.29469555203685044,0.28616857701984905,0.14285714285714285,0.4444444444444444,0.7272727272727273,587,-0.01756472725370979,-0.013827740574947279,0.4917351203287247,0.41776673644418155,0.5032969220353238,0,4,0.425810546875,d7c_mc_topk_hn_ordinal_perm_seed3485,0.5773006677627563,3485,512
0.5773006677627563,0.3028971354166667,0.2964143182148958,0.4158624395486298,0.30226140283633574,0.29340444830450024,0.7631578947368421,0.9824561403508771,0.26571875340921486,0.25556099608282035,0.13924050632911392,0.42857142857142855,0.7401574803149606,586,1.6475234391988404e-05,-0.003835848957819537,0.5005540195103048,0.42088373167230575,0.49807361741377165,2,4,0.4249576822916667,d7c_mc_topk_hn_ordinal_perm_seed3486,0.5773006677627563,3486,512
0.5773006677627563,0.3028971354166667,0.3038841645598713,0.4262869425040301,0.28065917220235054,0.2992017127339913,0.8235294117647058,0.967741935483871,0.28203453780293136,0.27857808356625813,0.16455696202531644,0.4,0.6666666666666666,580,0.01748614473871212,0.012925474558010495,0.5150064908038918,0.4262771926491577,0.5276032966850568,3,4,0.42490234375,d7c_mc_topk_hn_ordinal_perm_seed3487,0.5773006677627563,3487,512
0.5773006677627563,0.3028971354166667,0.30091001166288134,0.4214615797958087,0.2910734120973442,0.2837814802995224,0.75,0.9206349206349206,0.27746931618936294,0.2683056055949984,0.15079365079365079,0.4,0.6741573033707865,591,0.002701744184021852,0.00012318201651014828,0.5019903141227801,0.42376690160986286,0.5086923192449109,2,4,0.4242447916666667,d7c_mc_topk_hn_ordinal_perm_seed3488,0.5773006677627563,3488,512
0.5773006677627563,0.3028971354166667,0.29770279476717926,0.4179580870499731,0.272504640131986,0.27595742602006335,0.7294117647058823,0.8947368421052632,0.27700519225881415,0.2760329980461683,0.15384615384615385,0.43243243243243246,0.6666666666666666,589,0.01390970553742248,0.007886694341889454,0.5101699630206279,0.42260269974534953,0.52829314956188,2,4,0.42525065104166665,d7c_mc_topk_hn_ordinal_perm_seed3489,0.5773006677627563,3489,512
0.5773006677627563,0.3028971354166667,0.31699912604835867,0.4443847393874261,0.2705154744562856,0.2861374133123883,0.75,0.9538461538461539,0.2872698041508331,0.2940604428485937,0.13953488372093023,0.4166666666666667,0.7391304347826086,588,0.03833496366805254,0.03840763646274516,0.5253862566368948,0.44105759839688563,0.5350882774550111,4,4,0.42461588541666667,d7c_mc_topk_hn_ordinal_perm_seed3490,0.5773006677627563,3490,512
0.5773006677627563,0.3028971354166667,0.2933799718946661,0.41283181085437937,0.2929290355459294,0.271819006227492,0.7560975609756098,0.8709677419354839,0.2563486866040894,0.253864168618267,0.16666666666666666,0.46153846153846156,0.7083333333333334,588,0.0006781560555502733,-0.0031555976965761323,0.502103182997793,0.41960764795744815,0.5097712216331252,2,4,0.4262239583333333,d7c_mc_topk_hn_ordinal_perm_seed3491,0.5773006677627563,3491,512
0.5773006677627563,0.3028971354166667,0.3061207299236536,0.4296184846856529,0.2854040520170665,0.2847593869427684,0.7837837837837838,0.9302325581395349,0.26974621142961475,0.2664574540994842,0.16923076923076924,0.42718446601941745,0.7058823529411765,585,0.015220802547747376,0.012895665708068264,0.511364702753194,0.43464143615991363,0.5193551940240834,3,4,0.4250944010416667,d7c_mc_topk_hn_ordinal_perm_seed3492,0.5773006677627563,3492,512
0.5773006677627563,0.3028971354166667,0.2969494320263833,0.4180333154218162,0.29770428312992075,0.27244581611367874,0.7796610169491526,0.8888888888888888,0.279876472278081,0.26999688225309176,0.15833333333333333,0.43478260869565216,0.69,590,-0.012887205164618243,-0.011797134510251262,0.4948237476009953,0.42186583848997977,0.5002670201345508,1,4,0.42640625,d7c_mc_topk_hn_ordinal_perm_seed3493,0.5773006677627563,3493,512
0.5773006677627563,0.3028971354166667,0.29850952143760295,0.41863514239656097,0.3103176419724829,0.2763583816757416,0.72,0.92,0.25094864659752086,0.24730225435378753,0.13636363636363635,0.41818181818181815,0.6923076923076923,590,-0.007645297986279606,-0.00914609192046469,0.49403040676290094,0.41898154330400483,0.4916455755956188,1,4,0.42478841145833335,d7c_mc_topk_hn_ordinal_perm_seed3494,0.5773006677627563,3494,512
0.5773006677627563,0.3028971354166667,0.3048302071840137,0.4275550779150994,0.29584814919035074,0.2743327624795962,0.6868686868686869,0.8700564971751412,0.2604178059717817,0.2571552003456097,0.14893617021276595,0.42857142857142855,0.7101449275362319,588,0.007900049169799177,0.009291254318412254,0.5076599626612995,0.43074077239744785,0.5117439738548587,3,4,0.42484375,d7c_mc_topk_hn_ordinal_perm_seed3495,0.5773006677627563,3495,512
0.5773006677627563,0.3028971354166667,0.3082752140800098,0.43370231058570663,0.2778233244517319,0.276813246485801,0.7631578947368421,0.9090909090909091,0.26906902552204176,0.2744112101157245,0.15555555555555556,0.4,0.6842105263157895,588,0.017995269105598625,0.017679119604130336,0.5137497670010701,0.4291387449581908,0.5246944616111678,3,4,0.42613606770833334,d7c_mc_topk_hn_ordinal_perm_seed3496,0.5773006677627563,3496,512
0.5773006677627563,0.3028971354166667,0.29538143382352944,0.41445459430413756,0.3081493191901678,0.2837770797759047,0.76,0.8947368421052632,0.26278512276623567,0.24820748567703865,0.16203703703703703,0.3958333333333333,0.6666666666666666,589,0.0029103362653603755,0.001388574167774876,0.5035576046771608,0.4224540696632404,0.5025937998954937,3,4,0.425,d7c_mc_topk_hn_ordinal_perm_seed3497,0.5773006677627563,3497,512
0.5773006677627563,0.3028971354166667,0.3070851128737035,0.4327243417517464,0.281796209133698,0.28285405276034287,0.7804878048780488,0.9607843137254902,0.2567916278402982,0.2687345285424949,0.13924050632911392,0.38461538461538464,0.6649746192893401,587,0.01018351195363879,0.0069114933067113025,0.5077401574830366,0.43186356158829176,0.5149053806610417,3,4,0.42682291666666666,d7c_mc_topk_hn_ordinal_perm_seed3498,0.5773006677627563,3498,512
0.5773006677627563,0.3028971354166667,0.30231045328966,0.42452444922084903,0.30556755520544815,0.2713818527579419,0.76,0.8863636363636364,0.2617001300014445,0.2567309054839167,0.15609756097560976,0.42,0.7272727272727273,587,0.0039863538826049715,0.0023615408327154978,0.5010242087150217,0.42655631228174345,0.5003988938686785,2,4,0.42534830729166667,d7c_mc_topk_hn_ordinal_perm_seed3499,0.5773006677627563,3499,512
0.5773006677627563,0.3028971354166667,0.3030679996947264,0.42677055346587855,0.2890349307011712,0.27921377615706816,0.75,0.9285714285714286,0.266431583539334,0.26454663586485705,0.13333333333333333,0.4,0.6629213483146067,587,0.013844716972763854,0.011654347020646952,0.5091678187535366,0.42725605564135904,0.5198439407953911,3,4,0.42652994791666665,d7c_mc_topk_hn_ordinal_perm_seed3500,0.5773006677627563,3500,512
0.5773006677627563,0.3028971354166667,0.29696023748861905,0.4171198280494358,0.301049908703591,0.2859352361373505,0.7735849056603774,0.9342105263157895,0.28103417103597905,0.2753489690356409,0.14285714285714285,0.45454545454545453,0.7083333333333334,587,-0.0013595688434631993,-0.00710730252427334,0.49622448606614095,0.42134894077166074,0.5063000444251462,1,4,0.425458984375,d7c_mc_topk_hn_ordinal_perm_seed3501,0.5773006677627563,3501,512
0.5773006677627563,0.3028971354166667,0.3068249712753734,0.4304782375067168,0.2560910136776173,0.2565168147024183,0.6666666666666666,0.8048780487804879,0.2789993800824126,0.2859011247711222,0.143646408839779,0.40816326530612246,0.6888888888888889,587,0.026549911072721363,0.023657606311804195,0.5210524733715282,0.43123793819270756,0.5398152884973764,3,4,0.4249674479166667,d7c_mc_topk_hn_ordinal_perm_seed3502,0.5773006677627563,3502,512
0.5773006677627563,0.3028971354166667,0.29986981160974113,0.42081676518001077,0.3316989708623816,0.28146388431283537,0.75,0.8888888888888888,0.2685009487666034,0.24575818303273214,0.15942028985507245,0.44,0.7222222222222222,591,0.006794073657522896,0.006580026648533845,0.5037970875072137,0.423484637609301,0.4889853331754261,3,4,0.42506510416666665,d7c_mc_topk_hn_ordinal_perm_seed3503,0.5773006677627563,3503,512
0.5773006677627563,0.3028971354166667,0.30393981875148424,0.4263944116066631,0.2763275181459315,0.27637194530552683,0.75,0.921875,0.2836059614685569,0.28034495149119654,0.15151515151515152,0.4117647058823529,0.6666666666666666,585,0.01612149457726292,0.014400599894838962,0.512444228861366,0.4276391361974805,0.5285118556926948,3,4,0.424931640625,d7c_mc_topk_hn_ordinal_perm_seed3504,0.5773006677627563,3504,512
0.5773006677627563,0.3028971354166667,0.30324389758048453,0.42536270822138633,0.28072941834736387,0.2672468195747173,0.6976744186046512,0.8823529411764706,0.25522200251662774,0.2599794916868088,0.14285714285714285,0.3888888888888889,0.6923076923076923,585,0.02071257254328528,0.015665153390661636,0.5135067914000131,0.4286369584059177,0.5212530706370485,3,4,0.4248763020833333,d7c_mc_topk_hn_ordinal_perm_seed3505,0.5773006677627563,3505,512
0.5773006677627563,0.3028971354166667,0.29296875,0.4118753358409457,0.3031815505899818,0.2826813078501737,0.75,0.8823529411764706,0.23945963612593965,0.2393379550651519,0.14285714285714285,0.3888888888888889,0.7333333333333333,589,0.000788318023451791,-0.003934350994917859,0.5021650475932012,0.420978254659492,0.4986500122113535,3,4,0.42583333333333334,d7c_mc_topk_hn_ordinal_perm_seed3506,0.5773006677627563,3506,512
