low_size,K,index,name,anchor_psnr,router_output_psnr,oracle_psnr,router_output_gain,oracle_gain,coeff_mse,coeff_mae,lowspace_weighted_field_l1,lowspace_field_corr,full_field_corr,P_benefit,proxy_score,M_safe_mean,target_abs_mean,pred_abs_mean
32,4,7,1007_0.68_1.25.png,38.79450607299805,38.8715705871582,38.94744873046875,0.07706451416015625,0.15294265747070312,9.394177657995328e-10,2.3135915398597717e-05,0.005838718933981393,0.5531249046325684,0.5588685870170593,1.0,0.9970719814300537,0.02106962539255619,0.007698973640799522,0.006654101423919201
32,8,7,1007_0.68_1.25.png,38.79450607299805,38.885494232177734,38.94744873046875,0.0909881591796875,0.15294265747070312,3.5069799841913607e-10,1.4255521818995476e-05,0.004869551492797889,0.6955642104148865,0.6941686272621155,1.0,0.9970719814300537,0.02106962539255619,0.007698973640799522,0.006306249648332596
32,16,7,1007_0.68_1.25.png,38.79450607299805,38.89241027832031,38.94744873046875,0.09790420532226562,0.15294265747070312,4.121963326220168e-10,1.6484525986015797e-05,0.004451696031850802,0.7480329275131226,0.7441487312316895,1.0,0.9970719814300537,0.02106962539255619,0.007698973640799522,0.006520177703350782
32,32,7,1007_0.68_1.25.png,38.79450607299805,38.901485443115234,38.94744873046875,0.1069793701171875,0.15294265747070312,2.9580737859191686e-10,1.410231925547123e-05,0.0038767697785575764,0.8093631863594055,0.8026795983314514,1.0,0.9970719814300537,0.02106962539255619,0.007698973640799522,0.0065867225639522076
32,48,7,1007_0.68_1.25.png,38.79450607299805,38.90809631347656,38.94744873046875,0.11359024047851562,0.15294265747070312,2.442310798045355e-10,1.2086476090189535e-05,0.0035628642356644847,0.8503301739692688,0.8419622182846069,1.0,0.9970719814300537,0.02106962539255619,0.007698973640799522,0.00665736710652709
48,4,7,1007_0.68_1.25.png,38.79450607299805,38.87185287475586,38.94744873046875,0.0773468017578125,0.15294265747070312,1.980273944823807e-09,3.357604146003723e-05,0.0058786256301039804,0.5511384010314941,0.5565615296363831,1.0,0.9970719814300537,0.02106962539255619,0.007698973640799522,0.006678887642920017
48,8,7,1007_0.68_1.25.png,38.79450607299805,38.8857536315918,38.94744873046875,0.09124755859375,0.15294265747070312,8.062313594514592e-10,2.1441606804728508e-05,0.004931122628253844,0.6902196407318115,0.6932055950164795,1.0,0.9970719814300537,0.02106962539255619,0.007698973640799522,0.006346005015075207
48,16,7,1007_0.68_1.25.png,38.79450607299805,38.892860412597656,38.94744873046875,0.09835433959960938,0.15294265747070312,8.180049415607016e-10,2.2960244677960873e-05,0.004544720733958232,0.7422138452529907,0.7446052432060242,1.0,0.9970719814300537,0.02106962539255619,0.007698973640799522,0.006535128690302372
48,32,7,1007_0.68_1.25.png,38.79450607299805,38.90134811401367,38.94744873046875,0.106842041015625,0.15294265747070312,7.652161126969759e-10,2.1946063498035073e-05,0.0040456348409204776,0.7972241640090942,0.7997345328330994,1.0,0.9970719814300537,0.02106962539255619,0.007698973640799522,0.0065813385881483555
48,48,7,1007_0.68_1.25.png,38.79450607299805,38.9094352722168,38.94744873046875,0.11492919921875,0.15294265747070312,4.966919653348612e-10,1.7449163351557218e-05,0.0036052985506903603,0.8461031913757324,0.8461659550666809,1.0,0.9970719814300537,0.02106962539255619,0.007698973640799522,0.006677347235381603
32,4,8,1008_0.52_1.98.png,39.02428436279297,39.041587829589844,39.0996208190918,0.017303466796875,0.07533645629882812,5.507783118474663e-10,2.072937786579132e-05,0.006040835220892652,0.3967709541320801,0.3978278934955597,1.0,0.997860848903656,0.01296052522957325,0.00647794408723712,0.003912570420652628
32,8,8,1008_0.52_1.98.png,39.02428436279297,39.050567626953125,39.0996208190918,0.02628326416015625,0.07533645629882812,2.7424551518606677e-10,1.3532815501093864e-05,0.005137954354366882,0.5806652307510376,0.5797569751739502,1.0,0.997860848903656,0.01296052522957325,0.00647794408723712,0.003913662396371365
32,16,8,1008_0.52_1.98.png,39.02428436279297,39.05550765991211,39.0996208190918,0.031223297119140625,0.07533645629882812,2.900796269855732e-10,1.4592136722058058e-05,0.004726583212057289,0.6505809426307678,0.6497281789779663,1.0,0.997860848903656,0.01296052522957325,0.00647794408723712,0.004250088706612587
32,32,8,1008_0.52_1.98.png,39.02428436279297,39.06044387817383,39.0996208190918,0.036159515380859375,0.07533645629882812,1.9833164277560655e-10,1.1638455362117384e-05,0.0043632954426445145,0.7140166163444519,0.7135568857192993,1.0,0.997860848903656,0.01296052522957325,0.00647794408723712,0.004630467854440212
32,48,8,1008_0.52_1.98.png,39.02428436279297,39.06449890136719,39.0996208190918,0.04021453857421875,0.07533645629882812,1.4914124102372028e-10,9.567376764607616e-06,0.004118911066862274,0.7600720524787903,0.7565901279449463,1.0,0.997860848903656,0.01296052522957325,0.00647794408723712,0.004839085042476654
48,4,8,1008_0.52_1.98.png,39.02428436279297,39.04155731201172,39.0996208190918,0.01727294921875,0.07533645629882812,8.326859757268323e-10,2.7995556592941284e-05,0.006085518480661947,0.39491745829582214,0.3938303291797638,1.0,0.997860848903656,0.01296052522957325,0.00647794408723712,0.0039388579316437244
48,8,8,1008_0.52_1.98.png,39.02428436279297,39.05062484741211,39.0996208190918,0.026340484619140625,0.07533645629882812,6.071401159601919e-10,2.0604697056114674e-05,0.005205900085131999,0.5781293511390686,0.5775432586669922,1.0,0.997860848903656,0.01296052522957325,0.00647794408723712,0.003952849190682173
48,16,8,1008_0.52_1.98.png,39.02428436279297,39.055641174316406,39.0996208190918,0.0313568115234375,0.07533645629882812,5.811971459657173e-10,2.1018029656261206e-05,0.004845340400302537,0.6478255391120911,0.6483068466186523,1.0,0.997860848903656,0.01296052522957325,0.00647794408723712,0.00430513359606266
