haze4k_group_digest,haze4k_representative_source,haze4k_representative_id,its_split,its_scene_id,its_full_id,candidate_hamming_distance,forward_correlation,forward_score_gap,family_adjusted_forward_gap,top64_best_family_size,reverse_correlation,reverse_score_gap,mutual_nearest,accepted
cfe392d981ad141c9d92e10fdaf820e90e2f4a771d4ceac226c97acb8d32f4cb,HAZE4K_TRAIN,1933,ITS_TRAIN,1503,ITS_TRAIN:1503,8,0.8299063444137573,0.01810455322265625,0.01810455322265625,1,0.8299063444137573,0.19890332221984863,True,False
d035edaff4c4093e047e61935e0a024927f77f8d1243961f941c47466d3667c3,HAZE4K_TEST,693,ITS_TRAIN,6807,ITS_TRAIN:6807,13,0.6254579424858093,0.18705683946609497,0.18705683946609497,1,0.6254579424858093,0.07834231853485107,True,False
d07a62d9cbb4de8d11d2ad2798f298aeb326277327694be7e6d4623a4eb83a0c,HAZE4K_TRAIN,2865,ITS_TRAIN,0485,ITS_TRAIN:0485,8,0.8185365796089172,0.1129254698753357,0.1129254698753357,1,0.8185365796089172,0.32549259066581726,True,False
d12c267893c3193280cb02181cc2eab2b5570c518aeaecc4a1c133a010974d2a,HAZE4K_TRAIN,1073,ITS_TRAIN,8677,ITS_TRAIN:8677,17,0.7999030351638794,0.007166385650634766,0.007166385650634766,1,0.8080137968063354,0.0013535022735595703,False,False
d134f787b7874c0402ec9d8a7336b6c5b18e75d08260025947500d8f33143fd1,HAZE4K_TRAIN,113,ITS_TRAIN,7016,ITS_TRAIN:7016,16,0.7915279865264893,0.004611968994140625,0.004611968994140625,1,0.8368234634399414,0.0051811933517456055,False,False
d15ab08dd1ddc7cfa6b4664bfcefe230adbb4b76657de1a9f4056f0e9ba8a4ae,HAZE4K_TRAIN,105,ITS_TRAIN,2032,ITS_TRAIN:2032,16,0.7580691576004028,0.037817955017089844,0.037817955017089844,1,0.8292219638824463,0.015612125396728516,False,False
d165d3f13bbd2e82c7daa67e932fdb1898c5fb15993a97eea74b650463b42b12,HAZE4K_TRAIN,413,ITS_TRAIN,7872,ITS_TRAIN:7872,16,0.818243145942688,0.09452235698699951,0.09452235698699951,1,0.8982281684875488,0.0027461647987365723,False,False
d19108d4174c12bc0ccbb5df6d58884b676154bf525388925870703219d851fe,HAZE4K_TEST,353,ITS_TRAIN,8887,ITS_TRAIN:8887,17,0.7938861846923828,0.13161885738372803,0.13161885738372803,1,0.8707451820373535,0.002501368522644043,False,False
d204b37e9cebadd3c56e6f94eb2545b846cc96af1aa3aa06310b590e98a885ab,HAZE4K_TEST,529,ITS_TRAIN,6389,ITS_TRAIN:6389,12,0.8880053758621216,0.01871347427368164,0.01871347427368164,1,0.8880053758621216,0.18826842308044434,True,False
d205fea0843dea492c7bf0a3d025ea7c8bad2427dbe9c944f8d2418558003d74,HAZE4K_TRAIN,2245,ITS_TRAIN,0544,ITS_TRAIN:0544,18,0.6844985485076904,0.0773630142211914,0.0773630142211914,1,0.9478979706764221,0.23409253358840942,False,False
d220853deb1e9d28059a8b6e73e2124fa2c40f07ee03c0df8d6319868f2b535a,HAZE4K_TRAIN,1301,ITS_TRAIN,5939,ITS_TRAIN:5939,17,0.8474603891372681,6.508827209472656e-05,6.508827209472656e-05,1,0.9084625840187073,0.007021009922027588,False,False
d28ac683013bba911c6e2e0406edd8e3a5394912d90c9f49d6f2c965761e131c,HAZE4K_TEST,21,ITS_TRAIN,3713,ITS_TRAIN:3713,16,0.8105109333992004,0.001515030860900879,0.001515030860900879,1,0.8311781883239746,0.019162535667419434,False,False
d2d58d40d70fcf47be144cc34fbaf017235800e88c89b001588f2f84df0794c3,HAZE4K_TRAIN,1121,ITS_TRAIN,7519,ITS_TRAIN:7519,17,0.7337425947189331,0.0236893892288208,0.0236893892288208,1,0.874426007270813,0.04089993238449097,False,False
d329498f55f1f075973e76e931d8171928158b2c7d962cf1fe9368b6cb38ba51,HAZE4K_TRAIN,2917,ITS_TRAIN,0704,ITS_TRAIN:0704,2,0.9545063972473145,0.20818442106246948,0.20818442106246948,1,0.9545063972473145,0.41301441192626953,True,False
d32ca7bc92f1257a626031ff0fffb34bb0f8de323d1a23a6fe0101f23cd3c0f5,HAZE4K_TRAIN,2737,ITS_VALIDATION,10281,ITS_VALIDATION:10281,16,0.7611610889434814,0.029742181301116943,0.029742181301116943,1,0.8306751251220703,0.008114337921142578,False,False
d3a7f2ea3482415ca257395eed9fdcae48eb9e78f606f43fd6d8792806cc5780,HAZE4K_TEST,425,ITS_TRAIN,3352,ITS_TRAIN:3352,18,0.6451122164726257,0.04898709058761597,0.04898709058761597,1,0.744683563709259,0.020175278186798096,False,False
d3c001b3ee2fecb771e78e48ef8f9d3409b13fe91bae6ce88390c4153b008f84,HAZE4K_TRAIN,2021,ITS_TRAIN,6091,ITS_TRAIN:6091,16,0.7598679661750793,0.004777312278747559,0.004777312278747559,1,0.8619629144668579,0.007737219333648682,False,False
d45fbc76c00b1bcc48e76f4665c76085af3d10e368ef9f4dba0a5aa80c1c4e2f,HAZE4K_TRAIN,1281,ITS_TRAIN,5922,ITS_TRAIN:5922,17,0.6461749076843262,0.030161559581756592,0.030161559581756592,1,0.7637940645217896,0.02280592918395996,False,False
d467f35e87b64b1270ccac7db4e2882d6abf1c2d0508b38044de980f104f8d79,HAZE4K_TRAIN,2217,ITS_TRAIN,5652,ITS_TRAIN:5652,12,0.8697401881217957,0.04443842172622681,0.04443842172622681,1,0.8697401881217957,0.05132824182510376,True,False
d4bb74dca99353f076350e3860b430f08547a58c1cb11de2cbe216cf1677d623,HAZE4K_TEST,793,ITS_TRAIN,7080,ITS_TRAIN:7080,15,0.5637158155441284,0.02876734733581543,0.02876734733581543,1,0.5637158155441284,0.09181714057922363,True,False
d4c56ecfd3d9dfa5aae2bb025bba958a80fce6b7d5920b1f89cb3cc65a53e6e6,HAZE4K_TRAIN,1037,ITS_TRAIN,8885,ITS_TRAIN:8885,16,0.7936697006225586,0.06126582622528076,0.06126582622528076,1,0.8697631359100342,0.017545700073242188,False,False
d58df023732fb05587ec446f5d331fe221f514831e3008184dbed2d9430f7e6a,HAZE4K_TRAIN,569,ITS_TRAIN,1227,ITS_TRAIN:1227,16,0.8016127347946167,0.03219646215438843,0.03219646215438843,1,0.8328227996826172,0.013669729232788086,False,False
d5931920d749270deb7dd270d1de52f6c1b714e44b02323acd0b4d7eecfc14ef,HAZE4K_TRAIN,221,ITS_TRAIN,3223,ITS_TRAIN:3223,17,0.7507685422897339,0.006876230239868164,0.006876230239868164,1,0.8252256512641907,0.0022698640823364258,False,False
d5ad8cfcd9e9e37d5ab79807b764c680e454972e73720f3f0ff90b3ff8500f3d,HAZE4K_TRAIN,2025,ITS_TRAIN,4490,ITS_TRAIN:4490,14,0.6700122952461243,0.01135033369064331,0.01135033369064331,1,0.7576021552085876,0.001622319221496582,False,False
d5d0c7e64a9af65737226d61187fc11c2eb96f1f587c130ad4e608e2f477a6b4,HAZE4K_TRAIN,529,ITS_TRAIN,3545,ITS_TRAIN:3545,17,0.901648998260498,0.08981561660766602,0.08981561660766602,1,0.9220007658004761,0.011941015720367432,False,False
d5f73720469d2d63920263bebc1ab5d79b2817ed13375a340dab06a9691c6aea,HAZE4K_TRAIN,1201,ITS_TRAIN,0512,ITS_TRAIN:0512,17,0.749066174030304,0.009238600730895996,0.009238600730895996,1,0.7814740538597107,0.03189021348953247,False,False
d624bc401d8933539db2ca7eebbabbc273de9bf065697c6b832cd937219eeb01,HAZE4K_TRAIN,665,ITS_TRAIN,3446,ITS_TRAIN:3446,15,0.7072750329971313,0.006765246391296387,0.006765246391296387,1,0.8066590428352356,0.036604225635528564,False,False
d624cf8b1b8c60de10202663ba1ea388c1c59c64ccae0a1a33c17bd8c9c1b243,HAZE4K_TEST,225,ITS_TRAIN,8860,ITS_TRAIN:8860,17,0.48318910598754883,0.03557199239730835,0.03557199239730835,1,0.7050864696502686,0.007033348083496094,False,False
d64ad9d7d648a4c189cfbfd8951cd4cb7560ac19ba41f298666e5f076b4deb7e,HAZE4K_TRAIN,1233,ITS_TRAIN,3561,ITS_TRAIN:3561,13,0.8659189343452454,0.0003352165222167969,0.0003352165222167969,1,0.8917135000228882,0.01667886972427368,False,False
d66a1327023d08b6bb53c0e585d3c623a191d26852a1ef0386d8817be1d0961c,HAZE4K_TRAIN,2841,ITS_TRAIN,0378,ITS_TRAIN:0378,8,0.7987147569656372,0.04979974031448364,0.04979974031448364,1,0.7987147569656372,0.1451597809791565,True,False
d684981a817f296c3ba58550a8c1be6edeeb01b321cc88e435f2d897c32cbd85,HAZE4K_TRAIN,497,ITS_TRAIN,7775,ITS_TRAIN:7775,14,0.7368261814117432,0.0040520429611206055,0.0040520429611206055,1,0.8258832693099976,0.03742218017578125,False,False
d692f4ef15c9c34dd44aeb008253a10cda896d0984b398eff277eaafa599ef9e,HAZE4K_TRAIN,2605,ITS_TRAIN,5860,ITS_TRAIN:5860,7,0.9870522022247314,0.09056675434112549,0.09056675434112549,1,0.9870522022247314,0.12797361612319946,True,True
d6e75022eba938f29fe96ce1d38179c82a8c9935a12605063e61336d12752c69,HAZE4K_TRAIN,1565,ITS_TRAIN,2138,ITS_TRAIN:2138,15,0.8548930883407593,0.10860681533813477,0.10860681533813477,1,0.9301756620407104,0.022458672523498535,False,False
d705f8225130457e9f233bb150549dfbdec7563c791f29c2bada8ac2432e2515,HAZE4K_TRAIN,1665,ITS_TRAIN,1500,ITS_TRAIN:1500,17,0.9030171632766724,0.017532706260681152,0.017532706260681152,1,0.9030171632766724,0.20022869110107422,True,False
d76c138f36c428ea0ae80b2175d1e3a07893988acafd213e7d3a1aa9e95d04e8,HAZE4K_TRAIN,2581,ITS_TRAIN,3782,ITS_TRAIN:3782,6,0.9619914293289185,0.06378436088562012,0.06378436088562012,1,0.9619914293289185,0.22747379541397095,True,False
d7dc3d7b7a8c374b42a30e3a62f0abf38960673d8b407e0a5c4320709c8b6a7b,HAZE4K_TEST,933,ITS_TRAIN,1994,ITS_TRAIN:1994,5,0.9665462374687195,0.3407115936279297,0.3407115936279297,1,0.9665462374687195,0.3277997374534607,True,False
d7f0c97b1b2272a39357c3e346773ef6aa972eb25592b7f8722388d3504de0bd,HAZE4K_TRAIN,545,ITS_TRAIN,0291,ITS_TRAIN:0291,18,0.7164931297302246,0.04348134994506836,0.04348134994506836,1,0.7164931297302246,0.039701998233795166,True,False
d81446de2f267c8d496e81c4c519816918057b42dd81ffec8b8fdb49c2f0b485,HAZE4K_TRAIN,2729,ITS_TRAIN,7525,ITS_TRAIN:7525,17,0.6588410139083862,0.03388690948486328,0.03388690948486328,1,0.9721840620040894,0.07809877395629883,False,False
d84a8ea7bb3d0a1932e07c9d03bc39cac292a37e6791d8e0f5a199c53ff68960,HAZE4K_TEST,197,ITS_TRAIN,3249,ITS_TRAIN:3249,17,0.8421283960342407,0.03505951166152954,0.03505951166152954,1,0.8754913806915283,0.029337286949157715,False,False
d8513d7b3743922a6b9a3dd966962d57789f3570cbfa26128e7cbeceee857843,HAZE4K_TRAIN,857,ITS_TRAIN,0697,ITS_TRAIN:0697,17,0.7805954813957214,0.01941227912902832,0.01941227912902832,1,0.85015869140625,0.008945047855377197,False,False
d884a8f5cb0a084af73d582e6efba8a7675f3176880b6750ed73e7a44b4589f7,HAZE4K_TRAIN,1673,ITS_TRAIN,3804,ITS_TRAIN:3804,14,0.5937648415565491,0.05187565088272095,0.05187565088272095,1,0.5937648415565491,0.008657276630401611,True,False
d8e772a4cb3b22d7c54b5cbaea87954f291f57ba557f9a90b8570166421a8f40,HAZE4K_TRAIN,1805,ITS_TRAIN,7616,ITS_TRAIN:7616,13,0.9105567336082458,0.027160346508026123,0.027160346508026123,1,0.9105567336082458,0.029702961444854736,True,False
d8f8d54429e8423275d05dad131bed4d675a11165603e8be33b67189937a30cd,HAZE4K_TRAIN,361,ITS_VALIDATION,10495,ITS_VALIDATION:10495,15,0.7364450693130493,0.000881195068359375,0.000881195068359375,1,0.8422600030899048,0.002637505531311035,False,False
d914c4308fd6e938313fa868f774b279b5c766c1a8815dc742d34b4a82cfde60,HAZE4K_TRAIN,157,ITS_TRAIN,7527,ITS_TRAIN:7527,17,0.7874505519866943,0.037397921085357666,0.037397921085357666,1,0.873508095741272,0.0009887218475341797,False,False
d94015db8afc31a22a26d39364396747e5db1fca333c1243b6c3741b820ed852,HAZE4K_TEST,629,ITS_TRAIN,6663,ITS_TRAIN:6663,17,0.7373335957527161,0.13280898332595825,0.13280898332595825,1,0.7373335957527161,0.10758155584335327,True,False
d972ebc36b66379786d6095737aae1cb48338f4e77b94793434dbd8cca74ca5c,HAZE4K_TEST,669,ITS_TRAIN,6818,ITS_TRAIN:6818,9,0.589348316192627,0.1698136329650879,0.1698136329650879,1,0.589348316192627,0.21027976274490356,True,False
d9b37cec385bc139bccd9d1a8dbf31bb2a9a98a599a6dea114ea9629cc94da4e,HAZE4K_TRAIN,1777,ITS_TRAIN,6126,ITS_TRAIN:6126,14,0.700278639793396,0.012437999248504639,0.012437999248504639,1,0.700278639793396,0.04517596960067749,True,False
d9d7bd1fc2b446b66d117dfc15cefc2e19df2021583bf4511712e20ef1a0b0d8,HAZE4K_TRAIN,1017,ITS_TRAIN,5125,ITS_TRAIN:5125,16,0.7485189437866211,0.05179131031036377,0.05179131031036377,1,0.906380295753479,0.008021771907806396,False,False
d9ddeedaef83cb77a894dd3fd8a87fb45a44d1393a4ba2d613301f32191138f1,HAZE4K_TEST,733,ITS_TRAIN,6953,ITS_TRAIN:6953,8,0.9493486285209656,0.17714351415634155,0.17714351415634155,1,0.9493486285209656,0.36690884828567505,True,False
d9ed27b550d504c113a1b43a2e256ab64e9bedb7bc2fed12464882fb76ace4bc,HAZE4K_TRAIN,85,ITS_TRAIN,6944,ITS_TRAIN:6944,16,0.4842279553413391,0.019050538539886475,0.019050538539886475,1,0.6682688593864441,0.17768797278404236,False,False
da00e3fd046fdf94543bd1d2d1a10565f1b39a52026cef2a56da70fa4c853ee0,HAZE4K_TRAIN,1785,ITS_TRAIN,6145,ITS_TRAIN:6145,6,0.854285717010498,0.07105207443237305,0.07105207443237305,1,0.854285717010498,0.20333844423294067,True,False
da19924e4f6f5af5a83d554f85b43a7e0163ad7a2b64121a9c1b8d87f53a199a,HAZE4K_TRAIN,1529,ITS_TRAIN,9732,ITS_TRAIN:9732,13,0.8568829298019409,0.014195799827575684,0.014195799827575684,1,0.8568829298019409,0.241985023021698,True,False
da6f70f6dc1baa1d5b602539a3756a22d08008a6ab1af4bd4a661a0ddb3b4209,HAZE4K_TRAIN,2429,ITS_TRAIN,3022,ITS_TRAIN:3022,16,0.597097635269165,0.01920318603515625,0.01920318603515625,1,0.597097635269165,0.015727639198303223,True,False
da955603822a4fa7931b5d7653fd4fe5c179b737c552fae5dcdf4704295764a1,HAZE4K_TRAIN,2997,ITS_TRAIN,8679,ITS_TRAIN:8679,17,0.6352691054344177,0.009116947650909424,0.009116947650909424,1,0.8787513971328735,0.012192368507385254,False,False
da9e0a7d4c70042bcf30d8e09a0369781ca43cf807b7c3fa8035775f17e2a289,HAZE4K_TRAIN,1901,ITS_TRAIN,5990,ITS_TRAIN:5990,17,0.7338653802871704,0.013389527797698975,0.013389527797698975,1,0.7338653802871704,0.0705420970916748,True,False
dad74437b46630f934ca029b7d638cdcae2083df138c4e752b83da9e40183b3a,HAZE4K_TEST,985,ITS_TRAIN,2984,ITS_TRAIN:2984,18,0.686942994594574,0.006743371486663818,0.006743371486663818,1,0.872208833694458,0.007216095924377441,False,False
db270b72b6b03267b8b3aee339efc5f91644e15d4050ca1f1b4806ae6960232e,HAZE4K_TRAIN,5,ITS_TRAIN,3440,ITS_TRAIN:3440,18,0.7556732892990112,0.025926709175109863,0.025926709175109863,1,0.8018993735313416,0.029101312160491943,False,False
db3fa17ffaf0218c8ba39ca9d15ea9e166f3545d77f5d667c71a9aa02c9c6696,HAZE4K_TRAIN,1717,ITS_TRAIN,3911,ITS_TRAIN:3911,14,0.8390072584152222,0.2274414300918579,0.2274414300918579,1,0.8390072584152222,0.15471702814102173,True,False
db548c673308e7ed0ea9fa8caca836167950be0c7267784510aafcbea482a655,HAZE4K_TEST,613,ITS_TRAIN,6636,ITS_TRAIN:6636,17,0.7810021638870239,0.09923374652862549,0.09923374652862549,1,0.7810021638870239,0.05975222587585449,True,False
dbb10f06c242085053a2c26558e3240591dec988839aa93688259a8b2a9bc9e4,HAZE4K_TEST,93,ITS_TRAIN,1243,ITS_TRAIN:1243,16,0.7971164584159851,0.06512922048568726,0.06512922048568726,1,0.8784793019294739,0.017315804958343506,False,False
dbecc3f8f14c309fb2249fb71330346068d4111627153aceae7bf18d981f6510,HAZE4K_TEST,633,ITS_TRAIN,0699,ITS_TRAIN:0699,16,0.6789984703063965,0.042700767517089844,0.042700767517089844,1,0.8422501683235168,0.08272451162338257,False,False
dbf00e2856c9415ee97b4467b8bf6e87d02b8f706c8a843ddc7c96527f53d8cb,HAZE4K_TRAIN,1489,ITS_TRAIN,3006,ITS_TRAIN:3006,16,0.5336753726005554,0.03853917121887207,0.03853917121887207,1,0.6086903810501099,0.0031412243843078613,False,False
dcc4acb9e065708b2d2e5feddd0e4f3e5ba3cfbca39488c46362b4ef1f26fdfa,HAZE4K_TRAIN,2077,ITS_TRAIN,4143,ITS_TRAIN:4143,10,0.8580722212791443,0.13268572092056274,0.13268572092056274,1,0.8580722212791443,0.09537899494171143,True,False
dd81c248eb0678a78eef21f60917e07b2ef477bd23efb2193fe9008a47646f89,HAZE4K_TRAIN,301,ITS_TRAIN,2424,ITS_TRAIN:2424,18,0.6422760486602783,0.0064917802810668945,0.0064917802810668945,1,0.8445913195610046,0.025925874710083008,False,False
ddd2459b84040723ab3cd8f7c2bc7ebd949dca2fdcb5c20559d89ef7cca5bd66,HAZE4K_TRAIN,2877,ITS_TRAIN,0533,ITS_TRAIN:0533,6,0.9267717599868774,0.2906677722930908,0.2906677722930908,1,0.9267717599868774,0.4850035011768341,True,False
de7565e224de23b487f2486f88f7ac7f46ce64f7d193d0d3c831f68c1431a463,HAZE4K_TRAIN,369,ITS_TRAIN,2507,ITS_TRAIN:2507,16,0.69434654712677,0.021585524082183838,0.021585524082183838,1,0.7224912047386169,0.028144657611846924,False,False
de783247501447c0ddaa0b8e5a9bb17530ee650617c140d26cdecec5d0bc54ae,HAZE4K_TRAIN,1237,ITS_VALIDATION,10121,ITS_VALIDATION:10121,17,0.8285856246948242,0.0152474045753479,0.0152474045753479,1,0.8285856246948242,0.003266274929046631,True,False
df15c107208f5c92b8fdad9dcabc6ef3a6460ea49b296350219dcb628b168016,HAZE4K_TRAIN,517,ITS_TRAIN,2034,ITS_TRAIN:2034,16,0.6398276090621948,0.016910195350646973,0.016910195350646973,1,0.8000295758247375,0.016163885593414307,False,False
df4fc03dfb38e9e562dd80122f44861e5a52124df676f94a070c88be9d3d3ff0,HAZE4K_TRAIN,953,ITS_VALIDATION,10682,ITS_VALIDATION:10682,15,0.8063822388648987,0.0026592612266540527,0.0026592612266540527,1,0.8398382067680359,0.008293688297271729,False,False
df8167399344fa5c3b756a99cc7bf4a714d6caeefed654d145c3a1d418f70f84,HAZE4K_TRAIN,2005,ITS_TRAIN,6254,ITS_TRAIN:6254,5,0.9605817198753357,0.07511347532272339,0.07511347532272339,1,0.9605817198753357,0.2066618800163269,True,False
dfda42bd8249c7104bbd3c82b71232fd1416dc3968e6d79a82d8db4e5714cbdb,HAZE4K_TEST,545,ITS_TRAIN,6412,ITS_TRAIN:6412,6,0.8866022229194641,0.26807349920272827,0.26807349920272827,1,0.8866022229194641,0.3020128607749939,True,False
e00a24314ae345c217b8d4a3739a3d4d004e987fb6f22a0e52454d27a3061b7d,HAZE4K_TRAIN,1965,ITS_TRAIN,5493,ITS_TRAIN:5493,8,0.7089332342147827,0.09123086929321289,0.09123086929321289,1,0.7089332342147827,0.2888079285621643,True,False
e02b179d7c888e75cf6a9e1ebbd4bd22053bb24cf6b001844b5437623b4925b6,HAZE4K_TEST,253,ITS_TRAIN,2554,ITS_TRAIN:2554,18,0.7048590779304504,0.02075868844985962,0.02075868844985962,1,0.7458451986312866,0.0025278329849243164,False,False
e05150c0a4f3172487ffa40a201c0f41b4b39cafabf3f5b0daa0aa2bc7ae95c4,HAZE4K_TRAIN,2733,ITS_VALIDATION,10100,ITS_VALIDATION:10100,16,0.8631052374839783,0.012736976146697998,0.012736976146697998,1,0.8631052374839783,0.08077889680862427,True,False
e06e9c86861f204eb0cdaa62c1d39b257c090dc404740c2252185dbb86c8cafc,HAZE4K_TRAIN,877,ITS_TRAIN,0158,ITS_TRAIN:0158,18,0.7355544567108154,0.011081218719482422,0.011081218719482422,1,0.7413725852966309,0.00581812858581543,False,False
e0f2640b26a6c43abf606546bcb65a4a1efe60cf173d0b1370f8eb5a01309b71,HAZE4K_TRAIN,33,ITS_VALIDATION,10288,ITS_VALIDATION:10288,17,0.8334067463874817,0.04490339756011963,0.04490339756011963,1,0.8402713537216187,0.006377577781677246,False,False
e19b9580ad0dbf298be4cea2d0c27b59ef6e9d71896d7648b753566c17e9ccac,HAZE4K_TRAIN,2425,ITS_VALIDATION,10688,ITS_VALIDATION:10688,13,0.8322070240974426,0.0025601983070373535,0.0025601983070373535,1,0.8395463228225708,0.005206108093261719,False,False
e1c4ecdf6b09ad545a1044714b5c70ca15e36daa34863720f579fefca0664df4,HAZE4K_TEST,593,ITS_TRAIN,6570,ITS_TRAIN:6570,6,0.8771997094154358,0.16222190856933594,0.16222190856933594,1,0.8771997094154358,0.20695120096206665,True,False
e1df57d822e5c5eee7f3e988794906d8a0bbec20c1ab22b38670274ceb4392ff,HAZE4K_TEST,597,ITS_TRAIN,6589,ITS_TRAIN:6589,14,0.7491979598999023,0.00453418493270874,0.00453418493270874,1,0.7491979598999023,0.11719191074371338,True,False
e2129028afefda355d2dd9ede5d30e832bbac8514926c7f1b59c90113df975f0,HAZE4K_TRAIN,2661,ITS_TRAIN,3784,ITS_TRAIN:3784,17,0.6447345614433289,0.010887444019317627,0.010887444019317627,1,0.8135417103767395,0.00528949499130249,False,False
e2321271353fcf8f4f05d927578b38b810bfbf2b0d0f6a935a58756102f4dd5c,HAZE4K_TRAIN,2221,ITS_TRAIN,5660,ITS_TRAIN:5660,6,0.9798004627227783,0.18396109342575073,0.18396109342575073,1,0.9798004627227783,0.15984004735946655,True,False
e28e9a702911f62131d36eb988e8e78cbb8d55157fee4958eb962e1c22a32bb1,HAZE4K_TRAIN,1885,ITS_TRAIN,8351,ITS_TRAIN:8351,17,0.6858473420143127,0.0028997063636779785,0.0028997063636779785,1,0.7961376905441284,0.015325427055358887,False,False
e297874b592f1ae82682c23d507ebe8489cadd35d9a5f3108fd6bd33a6c94357,HAZE4K_TEST,233,ITS_TRAIN,8926,ITS_TRAIN:8926,17,0.8488708734512329,0.0384831428527832,0.0384831428527832,1,0.8856436610221863,0.003865540027618408,False,False
e2ba0dbb3fe4a7bdce62d443c076d6d65e21b297669b6993d4da03a284b89491,HAZE4K_TRAIN,2081,ITS_TRAIN,4172,ITS_TRAIN:4172,9,0.899000883102417,0.3753088116645813,0.3753088116645813,1,0.899000883102417,0.4101763367652893,True,False
e2d8ff15661d01e6289a657f77f46344a3e368a039da9111e631f1540c2e5e02,HAZE4K_TRAIN,89,ITS_TRAIN,7711,ITS_TRAIN:7711,16,0.7383164167404175,9.381771087646484e-05,9.381771087646484e-05,1,0.8363507986068726,0.0037041306495666504,False,False
e3408b2ea3925c9ff9ae53037e918b1aa7c3276cac91a04afc553c201461e684,HAZE4K_TEST,385,ITS_TRAIN,3233,ITS_TRAIN:3233,17,0.776216447353363,0.010062336921691895,0.010062336921691895,1,0.8182299137115479,0.002607285976409912,False,False
e4543207fea9238056a79f65fe8d80d090553884e48048c92e2c10d0b468d342,HAZE4K_TRAIN,2949,ITS_TRAIN,0819,ITS_TRAIN:0819,8,0.7574583292007446,0.09152096509933472,0.09152096509933472,1,0.7574583292007446,0.27864447236061096,True,False
e50fe93b9f7f3b20900f751c1ffda10acdfc20d44a7c5d682b00f6784267f512,HAZE4K_TRAIN,2097,ITS_TRAIN,4210,ITS_TRAIN:4210,15,0.7751485109329224,0.053011298179626465,0.053011298179626465,1,0.7751485109329224,0.03252565860748291,True,False
e534e617b12b8f364e83fbb5f9a965798c723c3e6910891d0ded0514e4220e25,HAZE4K_TRAIN,209,ITS_TRAIN,7663,ITS_TRAIN:7663,16,0.8905664086341858,0.0768091082572937,0.0768091082572937,1,0.8905664086341858,0.051133573055267334,True,False
e53a5bf066837a765f0a2258b3d195b200938df8befd904b7cc494f84b5c039d,HAZE4K_TRAIN,901,ITS_TRAIN,8977,ITS_TRAIN:8977,16,0.7267768979072571,0.026268601417541504,0.026268601417541504,1,0.800114631652832,0.004180312156677246,False,False
e561f747a6c06760ae8cdfa9ba84ea8b7f57bd4467a04941d2d1addc1a2d3a0f,HAZE4K_TRAIN,1013,ITS_TRAIN,7660,ITS_TRAIN:7660,16,0.7514175772666931,0.026683390140533447,0.026683390140533447,1,0.8647137880325317,0.009341299533843994,False,False
e57db05e934586327903ee45c425d2c5fe77b457091f25e11d8fe5a1f2d52267,HAZE4K_TRAIN,117,ITS_TRAIN,8218,ITS_TRAIN:8218,17,0.7902786731719971,0.028058886528015137,0.028058886528015137,1,0.7902786731719971,0.01620352268218994,True,False
e5bcdeb37f22645b93608bccfb4c4641899ef4898eec6ea98208b61a640b241f,HAZE4K_TRAIN,2577,ITS_TRAIN,3776,ITS_TRAIN:3776,6,0.9226064682006836,0.03728705644607544,0.03728705644607544,1,0.9226064682006836,0.22883403301239014,True,False
e5c9fdba6e47db297239e3151ac6f4d49b5199ea49399c3460e5043268071858,HAZE4K_TRAIN,1917,ITS_TRAIN,7525,ITS_TRAIN:7525,4,0.9721840620040894,0.2131352424621582,0.2131352424621582,1,0.9721840620040894,0.07809877395629883,True,False
e60869e07946bf7ad0c1ad32e76587df10a888de2f11cde7481f2a9ea0c66c58,HAZE4K_TEST,681,ITS_TRAIN,9281,ITS_TRAIN:9281,17,0.6868256330490112,0.0026884078979492188,0.0035913586616516113,2,0.821522057056427,0.010647118091583252,False,False
e65fae371fd86014cf5dd8f5103413c170315e25296568c4415cbc37bc0966df,HAZE4K_TRAIN,765,ITS_TRAIN,1567,ITS_TRAIN:1567,18,0.748568058013916,0.01565873622894287,0.01565873622894287,1,0.7672840356826782,0.018715977668762207,False,False
e6b7bba45eb6368660d601074ddc3c17dd531356924605651833c6379bcf7fa2,HAZE4K_TRAIN,521,ITS_TRAIN,1527,ITS_TRAIN:1527,15,0.8939319849014282,0.015479624271392822,0.015479624271392822,1,0.9041947722434998,0.008606135845184326,False,False
e6e981cff1d6942123e7a488f5618b210463bd2608b62be8ca02ced74bec00b0,HAZE4K_TRAIN,1589,ITS_TRAIN,0080,ITS_TRAIN:0080,9,0.9272409677505493,0.3020697236061096,0.3020697236061096,1,0.9272409677505493,0.3998616337776184,True,False
e74b4f37304143c1845ae5471317fc51d31c3f5e0b4e902f2bf13cb3fc54b1db,HAZE4K_TRAIN,2413,ITS_TRAIN,7892,ITS_TRAIN:7892,17,0.8000320196151733,0.004581749439239502,0.004581749439239502,1,0.8614630699157715,0.002434968948364258,False,False
e75230a9d99fc285063601e27a469e4a0860865d0d7b4ddebe1346b143501e56,HAZE4K_TEST,525,ITS_TRAIN,6380,ITS_TRAIN:6380,11,0.7171087265014648,0.2504129707813263,0.2504129707813263,1,0.7171087265014648,0.22539949417114258,True,False
e7ba3e56a5fcfe78ac0b90c46c390eed28825f672a77eb0953fe9c9c9ea49cbe,HAZE4K_TEST,389,ITS_TRAIN,0678,ITS_TRAIN:0678,17,0.528494119644165,0.03504890203475952,0.03504890203475952,1,0.9833037257194519,0.24636799097061157,False,False
