split,feature,keep_auroc,keep_dir_auroc,keep_direction,keep_ap,keep_positive_rate,keep_spearman,open_auroc,open_dir_auroc,open_direction,open_ap,open_positive_rate,open_spearman
all,fused_norm,0.5021910869095341,0.5021910869095341,high,0.5021174128793855,0.5014483457123565,0.0038959859784611596,0.503504598372013,0.503504598372013,high,0.5070393569800512,0.5052751519243754,0.005538838347848042
all,gamma_abs,0.5000329523646397,0.5000329523646397,high,0.5004937147537151,0.5014483457123565,0.0025728752078578976,0.501955451253848,0.501955451253848,high,0.5060488580099861,0.5052751519243754,0.005391469535548557
all,input_dark,0.4962157826868838,0.5037842173131162,low,0.4996160862711821,0.5014483457123565,-0.005989435980949118,0.49682656361527244,0.5031734363847276,low,0.5048577829950195,0.5052751519243754,-0.00410599525611432
all,input_luma,0.4961418492301119,0.503858150769888,low,0.49926845764026306,0.5014483457123565,-0.006200070568129123,0.4966705999756525,0.5033294000243476,low,0.5043481881503808,0.5052751519243754,-0.004494510594285176
all,input_saturation,0.5020025405382226,0.5020025405382226,high,0.5010988107400912,0.5014483457123565,0.0019503415284211666,0.50085460672307,0.50085460672307,high,0.5042825478814256,0.5052751519243754,-0.00014227095784779783
all,input_std,0.5008130636275581,0.5008130636275581,high,0.5001922751099088,0.5014483457123565,5.383570624024837e-05,0.5001764770870943,0.5001764770870943,high,0.5038483439664293,0.5052751519243754,0.00039686753136924593
all,margin_x_delta_abs,0.5026181410103165,0.5026181410103165,high,0.5032737343167645,0.5014483457123565,0.005207271323701327,0.5043922417124389,0.5043922417124389,high,0.5092288176146842,0.5052751519243754,0.007935877298493805
all,residual_abs,0.499800846559121,0.500199153440879,low,0.5016606545649491,0.5014483457123565,-0.0021880201497427986,0.5000147268828207,0.5000147268828207,high,0.5056359518409081,0.5052751519243754,-0.001655220206548082
all,residual_x_delta_abs,0.49922945816095526,0.5007705418390447,low,0.50088428109486,0.5014483457123565,-0.0005698840805240703,0.5007949635378741,0.5007949635378741,high,0.5059735889145729,0.5052751519243754,0.0016379562771406829
all,score_x_delta_abs,0.5018986744058063,0.5018986744058063,high,0.5016390762318397,0.5014483457123565,0.005156697709528783,0.5038769423474421,0.5038769423474421,high,0.5074071985487644,0.5052751519243754,0.00821016466688404
all,x1_norm,0.5018069229220772,0.5018069229220772,high,0.5017756628336832,0.5014483457123565,0.0036287935669836267,0.5025737957035307,0.5025737957035307,high,0.5062819642588221,0.5052751519243754,0.004687147047526043
all,x2_norm,0.501356896116258,0.501356896116258,high,0.501178183605553,0.5014483457123565,0.005644875328109729,0.5031194184526718,0.5031194184526718,high,0.5070335662058739,0.5052751519243754,0.008157814118921651
all,x_pos,0.4996774171468595,0.5003225828531406,low,0.4999536938725502,0.5014483457123565,-0.00019363412445216646,0.49963665117337747,0.5003633488266226,low,0.5039302932181137,0.5052751519243754,6.887122953613666e-05
all,y_pos,0.5030117276992423,0.5030117276992423,high,0.5032635006452587,0.5014483457123565,0.005583818566376184,0.5035332447821355,0.5035332447821355,high,0.507852490767413,0.5052751519243754,0.006332248034853476
