variant,target_contract,name,threshold,hard_negative_pixels,ldhn_pixels,false_tail_rate,ldhn_recall,pred_high_coverage
f4_global_strat_control,global_target,1730_0.81_1.53.png,0.5487143993377686,1228,80,0.0016286644951140066,0.05,0.15966796875
f4_global_strat_control,global_target,1733_0.57_1.6.png,0.5487143993377686,447,301,0.0,0.23920265780730898,0.34619140625
f4_global_strat_control,global_target,173_0.88_1.45.png,0.5487143993377686,66,627,0.5757575757575758,0.7432216905901117,0.5341796875
f4_global_strat_control,global_target,1756_0.77_1.19.png,0.5487143993377686,312,711,0.22435897435897437,0.0450070323488045,0.2255859375
f4_global_strat_control,global_target,1761_0.99_0.94.png,0.5487143993377686,176,87,0.011363636363636364,0.034482758620689655,0.321533203125
f4_global_strat_control,global_target,1763_0.58_1.25.png,0.5487143993377686,297,448,0.16835016835016836,0.5200892857142857,0.36669921875
f4_global_strat_control,global_target,1765_0.51_1.47.png,0.5487143993377686,331,1271,0.09063444108761329,0.06294256490952006,0.170654296875
f4_global_strat_control,global_target,1773_0.58_1.45.png,0.5487143993377686,1282,161,0.00234009360374415,0.06832298136645963,0.13525390625
f4_global_strat_control,global_target,1784_0.94_1.15.png,0.5487143993377686,809,15,0.0,0.13333333333333333,0.34521484375
f4_global_strat_control,global_target,1795_0.99_1.84.png,0.5487143993377686,3,1,0.0,1.0,0.43359375
f4_global_strat_control,global_target,1796_0.93_0.58.png,0.5487143993377686,114,9,0.008771929824561403,0.0,0.01416015625
f4_global_strat_control,global_target,17_0.55_1.91.png,0.5487143993377686,32,706,0.0,0.0339943342776204,0.481689453125
f4_global_strat_control,global_target,1801_0.99_0.78.png,0.5487143993377686,1741,152,0.0011487650775416428,0.0,0.0537109375
f4_global_strat_control,global_target,1803_0.99_1.79.png,0.5487143993377686,902,17,0.0033259423503325942,0.0,0.190673828125
f4_global_strat_control,global_target,1814_0.55_0.54.png,0.5487143993377686,2974,40,0.0,0.125,0.002685546875
f4_global_strat_control,global_target,1817_0.81_2.0.png,0.5487143993377686,15,250,0.0,0.008,0.522705078125
f4_global_strat_control,global_target,1822_0.51_1.51.png,0.5487143993377686,777,128,0.001287001287001287,0.1328125,0.112060546875
f4_global_strat_control,global_target,1835_0.61_1.23.png,0.5487143993377686,1130,649,0.007079646017699115,0.3790446841294299,0.283935546875
f4_global_strat_control,global_target,183_0.77_0.99.png,0.5487143993377686,236,602,0.0,0.8056478405315615,0.467529296875
f4_global_strat_control,global_target,1841_0.64_1.79.png,0.5487143993377686,678,187,0.0014749262536873156,0.21390374331550802,0.183837890625
f4_global_strat_control,global_target,1844_0.91_1.28.png,0.5487143993377686,1040,106,0.0,0.14150943396226415,0.165283203125
f4_global_strat_control,global_target,1851_0.7_1.14.png,0.5487143993377686,791,41,0.0012642225031605564,0.07317073170731707,0.13330078125
f4_global_strat_control,global_target,1854_0.94_1.49.png,0.5487143993377686,270,28,0.0,0.21428571428571427,0.086181640625
f4_global_strat_control,global_target,1859_0.73_1.32.png,0.5487143993377686,36,13,0.0,0.23076923076923078,0.2431640625
f4_global_strat_control,global_target,1860_0.77_1.07.png,0.5487143993377686,80,17,0.0,0.4117647058823529,0.1259765625
f4_global_strat_control,global_target,1862_0.82_1.52.png,0.5487143993377686,290,140,0.03103448275862069,0.03571428571428571,0.35009765625
f4_global_strat_control,global_target,1867_0.67_1.54.png,0.5487143993377686,530,1655,0.0018867924528301887,0.30090634441087616,0.190185546875
f4_global_strat_control,global_target,1875_0.95_0.91.png,0.5487143993377686,657,126,0.0,0.007936507936507936,0.0751953125
f4_global_strat_control,global_target,1876_0.97_1.69.png,0.5487143993377686,482,88,0.0,0.011363636363636364,0.33154296875
f4_global_strat_control,global_target,1884_0.78_0.61.png,0.5487143993377686,2118,126,0.00047214353163361664,0.0,0.0029296875
f4_global_strat_control,global_target,1885_0.54_0.83.png,0.5487143993377686,2805,95,0.0,0.021052631578947368,0.017822265625
f4_global_strat_control,global_target,1892_0.85_0.58.png,0.5487143993377686,2266,516,0.0,0.015503875968992248,0.00732421875
