name,blur_radius,ldhn_q66_coverage,ldhn_q80_coverage
1568_0.8_1.8.png,15,0.064208984375,0.01318359375
1573_0.61_1.06.png,5,0.064453125,0.02783203125
1573_0.61_1.06.png,9,0.065185546875,0.027587890625
1573_0.61_1.06.png,15,0.062744140625,0.026611328125
1575_0.51_1.39.png,5,0.1552734375,0.064453125
1575_0.51_1.39.png,9,0.15673828125,0.06298828125
1575_0.51_1.39.png,15,0.157470703125,0.06005859375
1578_0.57_1.99.png,5,0.0185546875,0.010986328125
1578_0.57_1.99.png,9,0.02001953125,0.010986328125
1578_0.57_1.99.png,15,0.021240234375,0.012451171875
1580_0.7_1.59.png,5,0.00927734375,0.005126953125
1580_0.7_1.59.png,9,0.0107421875,0.006103515625
1580_0.7_1.59.png,15,0.01318359375,0.005859375
1586_0.74_1.29.png,5,0.01416015625,0.007080078125
1586_0.74_1.29.png,9,0.014892578125,0.008056640625
1586_0.74_1.29.png,15,0.01611328125,0.010498046875
158_0.56_1.42.png,5,0.026123046875,0.023681640625
158_0.56_1.42.png,9,0.027099609375,0.02392578125
158_0.56_1.42.png,15,0.02734375,0.0244140625
1592_0.54_1.46.png,5,0.080078125,0.01416015625
1592_0.54_1.46.png,9,0.080078125,0.013427734375
1592_0.54_1.46.png,15,0.073486328125,0.013671875
1599_0.71_1.3.png,5,0.178466796875,0.06494140625
1599_0.71_1.3.png,9,0.183837890625,0.066650390625
1599_0.71_1.3.png,15,0.183837890625,0.067138671875
1602_0.92_0.57.png,5,0.033447265625,0.003662109375
1602_0.92_0.57.png,9,0.0341796875,0.004150390625
1602_0.92_0.57.png,15,0.032958984375,0.002685546875
1605_1.0_1.37.png,5,0.010986328125,0.00244140625
1605_1.0_1.37.png,9,0.010986328125,0.00244140625
1605_1.0_1.37.png,15,0.010986328125,0.00244140625
1612_0.77_1.4.png,5,0.006591796875,0.001220703125
1612_0.77_1.4.png,9,0.006591796875,0.001220703125
1612_0.77_1.4.png,15,0.008544921875,0.001220703125
161_0.83_1.56.png,5,0.017822265625,0.012451171875
161_0.83_1.56.png,9,0.01806640625,0.01416015625
161_0.83_1.56.png,15,0.01806640625,0.01611328125
1621_0.5_0.72.png,5,0.0126953125,0.004150390625
1621_0.5_0.72.png,9,0.011962890625,0.004150390625
1621_0.5_0.72.png,15,0.011474609375,0.003662109375
162_0.75_0.98.png,5,0.081298828125,0.06396484375
162_0.75_0.98.png,9,0.08544921875,0.06689453125
162_0.75_0.98.png,15,0.08837890625,0.07373046875
1631_0.92_1.27.png,5,0.004150390625,0.0
1631_0.92_1.27.png,9,0.005615234375,0.000732421875
1631_0.92_1.27.png,15,0.00927734375,0.001953125
1635_0.64_0.55.png,5,0.157958984375,0.03173828125
1635_0.64_0.55.png,9,0.16015625,0.029541015625
1635_0.64_0.55.png,15,0.158447265625,0.024169921875
1636_0.96_1.23.png,5,0.14306640625,0.1083984375
1636_0.96_1.23.png,9,0.14306640625,0.10791015625
1636_0.96_1.23.png,15,0.1611328125,0.107666015625
1647_0.89_1.55.png,5,0.0126953125,0.00830078125
1647_0.89_1.55.png,9,0.017822265625,0.00927734375
1647_0.89_1.55.png,15,0.025390625,0.016845703125
1648_0.89_1.41.png,5,0.02099609375,0.013916015625
1648_0.89_1.41.png,9,0.02587890625,0.013916015625
1648_0.89_1.41.png,15,0.03369140625,0.021484375
1657_0.68_1.28.png,5,0.009033203125,0.0009765625
1657_0.68_1.28.png,9,0.008544921875,0.001220703125
1657_0.68_1.28.png,15,0.008056640625,0.001220703125
1663_0.92_1.8.png,5,0.02734375,0.0107421875
1663_0.92_1.8.png,9,0.027587890625,0.010498046875
1663_0.92_1.8.png,15,0.02880859375,0.009521484375
1664_0.8_2.0.png,5,0.008056640625,0.0009765625
1664_0.8_2.0.png,9,0.00732421875,0.0009765625
1664_0.8_2.0.png,15,0.00732421875,0.00146484375
1666_0.85_0.59.png,5,0.019775390625,0.001220703125
1666_0.85_0.59.png,9,0.019287109375,0.001220703125
1666_0.85_0.59.png,15,0.019287109375,0.00048828125
1685_0.79_1.99.png,5,0.021484375,0.0009765625
1685_0.79_1.99.png,9,0.0224609375,0.000732421875
1685_0.79_1.99.png,15,0.022705078125,0.000244140625
1686_0.51_0.6.png,5,0.019775390625,0.00244140625
1686_0.51_0.6.png,9,0.021240234375,0.001953125
1686_0.51_0.6.png,15,0.019287109375,0.000244140625
1687_0.83_1.61.png,5,0.015625,0.0
1687_0.83_1.61.png,9,0.01611328125,0.0
1687_0.83_1.61.png,15,0.015625,0.0
1689_0.74_0.54.png,5,0.064208984375,0.01611328125
1689_0.74_0.54.png,9,0.065185546875,0.016357421875
1689_0.74_0.54.png,15,0.060546875,0.0166015625
1691_0.77_1.92.png,5,0.05810546875,0.02099609375
1691_0.77_1.92.png,9,0.0615234375,0.024658203125
1691_0.77_1.92.png,15,0.06298828125,0.0244140625
1696_0.74_1.51.png,5,0.048095703125,0.016357421875
1696_0.74_1.51.png,9,0.0498046875,0.016845703125
1696_0.74_1.51.png,15,0.046875,0.015625
