alpha_tolerance_agreement_fraction,alpha_tolerance_stable_region_count,baseline_psnr_db,best_global_minus_keep_psnr_db,bidirectional_scene,cross_observation_transfer_psnr_db,cross_observation_transfer_raw_psnr_db,dataset,direction_and_strength_stable_scene,edge_local_minus_global_psnr_db,global_endpoint_selection_fraction,hazy_psnr_db,interior_local_minus_global_psnr_db,joint_useful_bidirectional_scene,keep_supported_scene,local_endpoint_selection_fraction,local_minus_keep_psnr_db,material_utility_scene,maximum_full_image_padded_pixels,near_clear_cell_mitigation_fraction,near_clear_damaged_cell_count,near_clear_damaged_scene,near_clear_exposed_cell_count,near_clear_exposed_scene,near_clear_mitigated_cell_count,near_clear_mitigated_scene,negative_tail_scene,nested_variants,null_local_minus_global_psnr_db,primary_clipped_high,primary_clipped_low,primary_local_minus_global_psnr_db,primary_raw_local_minus_global_psnr_db,repeat_keep_supported_cells,repeat_strengthen_cells,repeat_weaken_cells,scene_id_sha256,selected_candidate_saturation_fraction,spatial_specificity_psnr_db,spatial_specificity_raw_psnr_db,stable_cell_count,unresolved_cell_fraction,whole_image_inference_before_scoring_crop
0.4375,7,31.22307132531975,1.2361595179046767,True,0.25,2.523501065796072,OTS,False,6.195471648498161,0.0,22.481122202584068,4.29464556840371,True,False,0.25,7.1101545644859625,True,184320,1.0,1,True,1,True,1,True,False,2,-2.570545073890576,True,False,0.25,5.873995046581285,0,4,10,c9b9c4c536cc5787ee21365dd925a5ac7686073f0668c5076709f3cb5d5f50ee,0.0,0.25,10.6642701678426,14,0.0,True
0.9375,15,30.527565762085285,0.09064524705926243,True,0.25,2.5188242516949026,OTS,True,2.899353920835874,0.0,13.049168466260454,2.6530828914735762,True,False,0.0,2.94684812692917,True,239616,0.0,0,False,0,False,0,False,False,2,0.11483157531125521,True,False,0.25,2.856202879869908,0,11,4,8e690b5f73876692494576ad7fe9842af66e5d2ad2809ae42d1db67c3b2299de,0.002962302711533001,0.25,8.830859162894862,15,0.03125,True
0.1875,3,26.393602250379562,6.4615152515891,False,-0.25,-3.971230083920665,OTS,False,6.822777365849312,0.0,20.146800066401912,4.069239670965418,False,False,0.25,12.407545925778566,True,239616,0.0,0,False,0,False,0,False,True,2,-7.839166342187786,False,True,0.25,5.9460306741894655,0,0,14,d2d8f9273e06e9e9c574d1681d0c664bb92716dc71883c051256b2cda975e757,0.0,0.25,10.242693959662112,14,0.0,True
0.875,14,25.043245003524333,1.222751521049419,True,0.25,2.683900750899368,OTS,True,3.1191181988277874,0.0,19.16431648393997,1.8315861431575629,True,False,0.46875,3.9836108015819165,True,276480,1.0,7,True,7,True,7,True,False,2,-1.8371507292473759,True,False,0.25,2.7608592805324976,0,2,12,bb34d581b8484ccf0a5abf61dc3e7cd0b71c44ee118705c215e035404e2baef7,0.0,0.25,5.326253583516788,14,0.0,True
0.625,10,30.61046724085937,0.5063488250936028,False,0.25,4.482740185719019,OTS,True,4.869635332640929,0.0,18.044094478853296,3.9938239942774145,False,False,0.46875,5.048482667070926,True,313344,1.0,3,True,3,True,3,True,False,2,-1.553374135384459,True,False,0.25,4.542133841977324,1,0,11,251851f41520f4dfde680f1053b99966765b5e9c11c8ec8673ca736225d6cdd1,0.0,0.25,10.641231450942474,12,0.03125,True
0.8125,13,26.516681478952044,4.482049894393404,False,0.25,2.1616915360870803,OTS,True,4.8261053546836,0.0,20.268397685684135,3.5720278968848014,False,False,0.4375,9.101056752865071,True,313344,1.0,5,True,5,True,5,True,False,2,-4.513687993509624,True,False,0.25,4.619006858471667,0,0,16,6ef02a389c6415e7dc6ac8cdf0fd65c83b678022e9c0bb37c6feedf318297c43,0.0,0.25,8.309700833879717,16,0.0,True
1.0,16,23.43809304258378,7.710602895584426,False,0.25,1.149638770691007,OTS,True,1.6868814380134634,0.0,19.152811981601094,2.7052622089108476,False,False,0.03125,9.557382391934093,True,239616,0.0,0,False,0,False,0,False,False,2,-4.968281232603971,True,False,0.25,1.8467794963496669,0,0,16,2aec3694418f35d89c5dc2e4372741f0787910ef288d30426e93d9d748f63b85,0.0,0.25,4.275316585393118,16,0.0,True
0.5,8,29.883199161757737,1.072669655818324,False,0.25,1.642904913109112,OTS,False,3.311137186865869,0.0,21.246861239329988,5.860918654039079,False,False,0.4375,4.735071354904711,True,239616,1.0,7,True,7,True,7,True,False,2,-2.0470858397780525,True,False,0.25,3.6624016990863884,0,1,12,889e2fc00981675edd472d82d3a581b0156216501cfcdba3f1dfc87223be85e7,0.0,0.25,8.079101673351587,13,0.0625,True
0.4375,7,27.9314017977387,4.1830758809135515,False,-0.25,-4.769972317571185,OTS,False,4.751255352396516,0.5,23.595581552915878,3.625911236931534,False,False,0.59375,8.67346495399812,True,239616,1.0,4,True,4,True,4,True,True,2,-4.649208798768426,False,True,0.25,4.490389073084569,0,1,8,739dbef65f3b1e4117d7bdb2a76efa5b91943f8f26ab74a7c1cad9feb0324129,0.0,0.25,8.794699308531158,9,0.0,True
0.5625,9,26.789207997371477,10.561167306215713,False,-0.25,-0.9818075581367287,OTS,False,0.22920614868046943,1.0,18.367103488677188,0.24642443562056526,False,False,0.59375,10.790254009739906,True,331776,0.0,0,False,3,True,0,False,True,2,0.14353858525917407,False,True,0.22908670352419275,0.22908670352419275,0,12,0,939d830ab95583e58c2d0f43038ef57452d32d396cdedb36d73226d5837cbda4,0.0005957534724846345,0.25,6.312257564505858,12,0.0,True
0.6875,11,33.961008733388425,0.47383861654659676,True,0.25,4.261540961420462,OTS,True,5.594173940192691,0.0,24.953593134192914,4.599741977520941,True,False,0.0,5.832372228520512,True,239616,0.0,0,False,0,False,0,False,False,2,-0.4371958305679328,True,False,0.25,5.3585336119739155,0,6,9,8259110dd5b2c9064c67fd237613e655a7b3e6a5a0fe48a0edee3e729a1dd07c,0.000318223959070638,0.25,8.907938901129764,15,0.0,True
0.5625,9,30.88932653503175,0.7130782998789174,True,0.25,2.095023037688387,OTS,False,2.4605965534305896,0.0,18.53201570381482,3.2674015749376615,True,False,0.0,3.4248087810106442,True,239616,0.0,0,False,0,False,0,False,False,2,-1.0834098806558206,True,False,0.25,2.711730481131727,0,2,12,02141810795aab0ec079efd12dab0579c39695cbd7598c93ead45180f7f5d2ad,2.2892319834478912e-05,0.25,4.266402662860054,14,0.03125,True
1.0,16,14.621539223179935,8.202712626389498,False,9.64327466553287e-16,9.64327466553287e-16,OTS,True,0.0,1.0,25.338382803914858,0.0,False,False,1.0,8.202712626389498,False,184320,1.0,4,True,4,True,4,True,False,2,-6.605810516835316,False,False,0.0,0.0,0,0,16,6581e4cbb8c4fb1607907df4896a80e709182fb9bfa0175333ea2615dba3a28b,0.0,0.0,0.0,16,0.0,True
0.3125,5,34.874520780506394,0.3759861723122465,True,-0.25,-0.7707943502381129,OTS,False,4.0424178399504855,0.0,18.208726944107553,0.6486423256458393,False,False,0.03125,3.1241807691138477,True,239616,0.0,0,False,1,True,0,False,True,2,0.4907619681333997,False,True,0.25,2.748194596801601,0,9,3,ca4812488ca6357f8d687e2cb7083980d03d25648e75b12593899d04231512ee,2.3757935150340216e-06,0.25,7.9475249378574695,12,0.03125,True
0.3125,5,24.542761016487173,3.7666435159138825,False,-0.20413716010395241,-0.20413716010395241,OTS,False,2.9009962797263946,0.0,13.715463717353398,0.8254115274062646,False,False,0.28125,5.627995870292467,True,239616,0.0,0,False,0,False,0,False,True,2,0.22460088181270876,False,False,0.25,1.861352354378584,0,13,0,35548a435e631dc5ee6a4500328da635e617fc5754522d288e036a42385be591,0.016829304662924364,0.25,4.043472744040537,13,0.0,True
0.625,10,33.99559701039176,2.375047727807169,True,0.25,1.4559978685787631,OTS,True,5.533204839099317,0.0,18.512961675279584,3.901553729674611,True,False,0.0,7.698853950961034,True,184320,0.0,0,False,0,False,0,False,False,2,-0.1596717856492742,True,False,0.25,5.3238062231538645,0,2,12,dc57c1fc055e30ee9433484d646a5b2c537a0688cdab5cc964e96475381ac877,4.9468566259611034e-05,0.25,12.024321159778012,14,0.0,True
0.5625,9,33.63947451493216,0.17215855343902248,True,0.25,3.9196586976247785,OTS,False,4.659314380499946,0.0,27.197391743941363,3.713165412917672,True,False,0.375,4.460624886866986,True,258048,1.0,2,True,8,True,2,True,False,2,-2.2886667236828737,True,False,0.25,4.288466333427964,0,7,8,7c2355534ecc3a59cd73d88e363d9be9f597807c5229b4daaf8e9f719dfa8b42,4.257782753766403e-05,0.25,6.343127310588809,15,0.0625,True
0.125,2,32.8100193492441,2.225267084428816,True,-0.25,-3.8041382288512384,OTS,False,3.20626060061322,0.0,24.081312547120234,3.2459845206215983,False,False,0.25,5.480460165239385,True,239616,0.0,0,False,5,True,0,False,True,2,0.1506577612418376,False,True,0.25,3.2551930808105682,0,4,2,794e2215c74dbbe4c734f52d1f3f638cd9a3fe687d5c56a2c511a1640e8c9604,3.63491617893925e-05,0.25,6.146060952159917,6,0.0,True
1.0,16,19.69562337900392,8.542648145091434,False,0.25,2.590983256071894,OTS,True,4.078946454151927,0.0,16.380088237646294,5.764870605071082,False,False,0.3125,12.816788811048934,True,239616,0.0,0,False,0,False,0,False,False,2,-8.40745685384728,True,False,0.25,4.2741406659575,0,0,16,c3b109c7b1e3166e66534af6e523467c76570ef32d0fa8cf52c0d2fe97719d7e,0.0,0.25,7.098887057338539,16,0.0,True
0.8125,13,33.29492359673986,3.3632691492853732,False,0.25,0.8802582706487314,OTS,True,3.622831301258835,0.0,15.880383171549758,2.700539979375539,False,False,0.03125,6.860010496681733,True,239616,0.0,0,False,0,False,0,False,False,2,0.5125137113640199,True,False,0.25,3.496741347396359,0,12,1,2a31dee3cd372662b4b6e4859f945590ef9f55230c86a70ce59cb05d693fd7cb,0.00026515609092025115,0.25,9.899949585469306,13,0.03125,True
0.8125,13,26.431785882187793,0.46773656964282107,True,0.25,1.5497952283705474,OTS,True,2.3330178476562056,0.0,13.89396091746981,1.330114254476177,True,False,0.15625,2.5104430047219948,True,239616,1.0,1,True,1,True,1,True,False,2,-0.7936486800302907,True,False,0.25,2.042706435079174,0,2,12,aae49ea590f262f6ac48c5b7ced9469d00f15c4c398533e0ff28c8cb590a4c64,0.0,0.25,6.689061238106833,14,0.0,True
0.625,10,29.750056662383383,0.014871027020368811,True,0.25,2.050309079647772,OTS,True,4.338972888966438,0.0,16.554908278684294,1.715480420734246,True,False,0.015625,3.8426425957810264,True,239616,0.0,0,False,0,False,0,False,False,2,-0.9420827440384221,True,False,0.25,3.8277715687606584,0,5,7,3e0cbdb59cf8a8edaf262fa5147f25e3bad06cd1eea3f6156aab3a96bf1e4be8,0.00048531992236088353,0.25,7.038159429054682,12,0.09375,True
0.5,8,31.90615726230039,1.4216429793698153,True,0.25,1.9693723722167062,OTS,False,2.7367848843591194,0.0,23.583258421909207,2.139073975960406,True,False,0.1875,3.8100964556854926,True,294912,0.0,0,False,0,False,0,False,False,2,0.1720690363324277,True,False,0.25,2.388453476315677,0,11,3,f2c8a205eccaca21250b2ab19655462e91b28f93a94118821e8e1ec4124abf4b,0.007192414437542556,0.25,3.6100174283158593,14,0.0,True
0.9375,15,30.472152746538384,1.7036825982493429,True,0.25,2.4284535472460305,OTS,True,2.815553147532608,0.0,16.74049044632652,0.8625392289912641,True,False,0.0,4.164584617866776,True,313344,0.0,0,False,0,False,0,False,False,2,-0.10733398610451579,True,False,0.25,2.460902019617433,0,10,5,4dca6e902ba3d8cae51d1bb7746494ac21eee2580bba42e082cf16cb15da3951,0.029851366007968422,0.25,7.323313499212909,15,0.03125,True
0.625,10,30.485752658241488,2.0961871634773415,True,0.25,1.5164121890238276,OTS,False,3.3358251763183344,0.0,13.818202207503827,1.1898662174997683,True,False,0.0,5.110529085916209,True,276480,0.0,0,False,0,False,0,False,False,2,-0.02984152170646251,True,False,0.25,3.0143419224388674,0,9,2,4469948f22fdf2a32bda546f4f9a2e002e5113a526af2d7e0bc830dc145531f9,0.0007573194153742879,0.25,7.48664332437344,11,0.0625,True
0.25,4,25.034279097097013,4.728013827682977,False,-0.25,-1.2641156693669786,OTS,False,1.8257501850849887,0.5,22.737374140113353,1.299828727775944,False,False,0.34375,6.377915873789348,True,184320,1.0,1,True,1,True,1,True,True,2,-1.0530461086117704,False,True,0.25,1.6499020461063707,0,1,14,2cd040c082abd00d3e39e67c3a339fc139c2eb29a8b5349e19c8aee0b5d5a116,0.0,0.25,3.352530554017431,15,0.03125,True
0.8125,13,32.80727411012944,0.009921529392039077,True,0.25,1.4932749131674696,OTS,True,1.4324162369035478,0.0,17.266094192831424,1.8644487466846964,True,False,0.0625,1.5897316566656698,True,239616,0.0,0,False,0,False,0,False,False,2,1.0053827506708142,True,False,0.25,1.5798101272736305,0,7,6,4556b34f73d3244386c449798296b3f21c28df98fd7b0da69a691f1dcbd4a261,0.00036188663472198847,0.25,5.6588321947806985,13,0.0625,True
0.3125,5,27.615118780276465,4.0955851312733325,False,-0.25,-0.779924693003601,OTS,False,5.301771864763786,0.0,18.030228544177724,2.8338629851781945,False,False,0.15625,8.769758112431447,True,331776,0.0,0,False,0,False,0,False,True,2,-1.720407612500979,False,True,0.25,4.6741729811581125,0,0,15,93a3a6df20e4b9fe133a46c56c9bbc8a119bc255475b527d13f200c04d39f169,0.0,0.25,7.769048116414789,15,0.0,True
0.8125,13,33.28474099820784,0.1751121075052655,True,0.25,1.727171033940515,OTS,True,2.3209499779102836,0.0,16.179869435029232,0.682632901101687,True,False,0.0,2.025828285169913,True,239616,0.0,0,False,0,False,0,False,False,2,0.8609580327338485,True,False,0.25,1.8507161776646472,0,4,9,2204f2f125c2a5e5eb4329051de5546c9533beec192d8ba5269b01b78df7f47f,0.0002891874985590944,0.25,2.975280093120444,13,0.125,True
0.4375,7,32.523907869448735,0.8249849971499958,True,0.25,1.3697092106938316,OTS,False,1.6659910485401337,0.0,23.533465027787205,2.0236616310054627,True,False,0.125,2.5882415830172922,True,239616,0.0,0,False,3,True,0,False,False,2,0.9179156858144362,True,False,0.25,1.7632565858672966,0,9,4,48bf30cf24d55c5d8008ed20909f8e22c8f5d93433c508c0335fd1a8fbb2558a,0.003119970239010296,0.25,4.250971814645103,13,0.03125,True
0.125,2,37.539658093347725,2.041759066789729,True,-0.25,-3.348372892284217,OTS,False,1.4247744066856503,0.0,25.342268263351123,1.0433273754253793,False,False,0.0,3.3323629839351296,True,239616,0.0,0,False,7,True,0,False,True,2,0.014766037430963132,False,True,0.25,1.290603917145401,0,3,3,b99427238b182d603134bd9c45d0c7a2611e1ff58b9f37f91b613f0bac0949ef,4.981314363267785e-05,0.25,6.042376747832546,6,0.03125,True
0.625,10,34.45070941755945,0.5215318896053989,True,0.25,1.8508897214308955,OTS,True,1.9655645741311174,0.0,16.75405724647254,3.5878730747175407,True,False,0.125,2.6814202006513406,True,184320,0.0,0,False,0,False,0,False,False,2,0.5167351108813252,True,False,0.25,2.1598883110459415,0,13,2,cc7d8d370b5de69b536934568aa49e903bbf99e886308a8c76120014a9698a4d,0.000805878686210342,0.25,9.152316164607921,15,0.0625,True
0.5,8,29.22864300784146,4.860119770741164,False,0.25,3.7025223819388065,OTS,False,6.363794101921863,0.0,20.668063970449104,6.720483652556457,False,False,0.1875,11.319672947703268,True,239616,0.0,0,False,5,True,0,False,False,2,-2.272267015330735,True,False,0.25,6.459553176962104,0,0,16,13d182f2d86098fafd7e3bdcd19e0fd39826cc3db5e15f8ecc71bcb655f0c07b,0.0,0.25,9.237246777011622,16,0.0,True
0.0,0,29.554969348383757,1.3341781463917812,False,-0.25,-2.143825986817715,OTS,False,8.225761710967673,0.0,18.198427854665752,5.109074893609806,False,False,0.25,9.029106592183165,True,202752,0.0,0,False,0,False,0,False,True,2,-3.0575062531911046,False,True,0.25,7.694928445791384,0,1,8,6a96ab0bd63cade31bec895201c942e452b4484c550c6329a3172e2c4cb33fb5,8.103510478520527e-05,0.25,11.559542408081205,9,0.03125,True
0.6875,11,32.26882179719125,0.016142140430712885,True,0.25,4.144584790552221,OTS,False,4.813706599361133,0.0,13.076023245015751,2.7336093592279647,True,False,0.34375,4.385617058680762,True,202752,1.0,2,True,5,True,2,True,False,2,-0.39003576838373577,True,False,0.25,4.36947491825005,0,3,8,9b33321408c0602e2504ecca3a710f2b989aa08873e02011ad182669f78eb53f,3.0440288330411064e-06,0.25,15.980271291831695,11,0.0625,True
0.625,10,36.1184435474768,0.8649657294510092,True,0.24989726480771124,0.24989726480771124,OTS,True,4.438477903527973,0.0,20.75310517002343,0.5167546739626049,True,False,0.03125,4.356971355128042,True,239616,0.0,0,False,1,True,0,False,False,2,0.30795794387605946,False,False,0.25,3.4920056256770335,0,4,9,e8be8572ee8c2dbfb2ce9bc7ee12313fdb55eb2710209a0d3f715f981b3291b0,2.712673611111111e-05,0.25,7.132089523519076,13,0.0625,True
0.3125,5,33.24737244961587,3.7782171772576802,False,-0.25,-3.0526269439566525,OTS,False,1.720860838975986,0.0,20.415844182429836,2.152814827876494,False,False,0.0,5.576256540437084,True,202752,0.0,0,False,0,False,0,False,True,2,-3.0825996836026373,False,True,0.25,1.7980393631794043,0,0,14,622373b3957bb84f01ef43a931c9995fab3323bff4d223b3cfb324e5af11c97e,0.0,0.25,3.476563089362199,14,0.0625,True
0.3125,5,33.18023631571494,2.2738648252320646,False,-0.25,-1.4535462493903306,OTS,False,3.1113900949613402,0.0,18.01026914561559,1.9698086994230075,False,False,0.0,5.192917642215946,True,202752,0.0,0,False,0,False,0,False,True,2,-1.2170176600825595,False,True,0.25,2.9190528169838816,0,1,13,408ae596784e336f141c483f9bd28f3a7ab8ab5f79bebb07916b260a6bc339aa,8.932444155280849e-05,0.25,5.438033047725008,14,0.0,True
0.5625,9,36.64841459936241,0.5348044400004303,True,0.25,0.6398696179890194,OTS,False,2.704458702117253,0.0,19.552455845991624,4.195587871254805,True,False,0.0,3.5915314532287628,True,184320,0.0,0,False,2,True,0,False,False,2,-0.055969669547996675,True,False,0.25,3.0567270132283326,0,5,5,51283fa355970ea47c59d8c27fdcd6070695b06c1109f2b2ba76a7142cdcd770,1.878908128908129e-05,0.25,8.268917900961966,10,0.0,True
0.4375,7,21.873376570179794,8.381880553412797,False,-0.25,-1.2615862540072997,OTS,False,2.0441995216108495,0.5,20.939915298666445,0.27812863822606615,False,False,0.53125,10.07252495270596,True,202752,1.0,4,True,4,True,4,True,True,2,-3.787062405710128,False,True,0.25,1.6906443992931635,0,0,14,f6e2d4fb073bdf38cd18c5437c5cc814130a9d9529a949f14c492d3231b6ec6a,0.00014775413711583924,0.25,4.953654646070948,14,0.0,True
0.9375,15,30.036607337094072,1.1669619050773112,True,0.25,3.855797794341454,OTS,True,4.585606188315679,0.0,21.561790205229205,2.711815268387978,True,False,0.3125,5.319120452859104,True,202752,1.0,3,True,3,True,3,True,False,2,-3.7532795802238343,True,False,0.25,4.1521585477817915,0,2,13,a68a5f2e3a4446bfff75a9f9f29d76730a207b273b09c6cb15c314054e46d359,3.346801049186798e-05,0.25,7.832859839946555,15,0.03125,True
0.125,2,35.68097450052241,1.0461098088759202,True,0.25,2.0340150746639765,OTS,False,4.5932224411731495,0.0,23.528562134940163,2.7239381390086357,True,False,0.0,5.247892777602388,True,184320,0.0,0,False,2,True,0,False,False,2,-1.7459836584715858,True,False,0.25,4.201782968726468,0,2,9,0ff6f4bbfaf422d4f22d3e2b184c0b1eadaf695cd9c1ee70b09c260f08666ae4,4.37951089622311e-05,0.25,8.827744895451598,11,0.0625,True
0.375,6,31.72746011916165,1.7493906840446636,True,-0.25,-0.324205315957354,OTS,False,1.4054280269712982,0.5,24.32447591457853,0.7999968964649393,False,False,0.171875,3.012123741948985,True,239616,1.0,3,True,3,True,3,True,True,2,0.5209489222323168,False,True,0.25,1.262733057904321,0,11,4,2d92cc08f22524dba59f6a7e340f132a9da0ce9573cca968eb8e3752ef17a963,0.003407842382956376,0.25,4.735372791216875,15,0.0,True
0.8125,13,29.806760027288814,5.102557092046595,True,0.25,3.560972935652787,OTS,True,5.447946284401027,0.0,13.996810094387094,4.306827236530871,True,False,0.0,10.229531894871467,True,239616,0.0,0,False,0,False,0,False,False,2,1.1233926688071567,True,False,0.25,5.12697480282487,0,12,2,50a0cc058fe24ad2c32094f9c0cb026ca6194c692f9960e7a5c4f0c892446222,4.2515839165688024e-05,0.25,9.435624745014977,14,0.03125,True
1.0,16,26.17177856741199,4.168526196873645,False,0.25,5.312416372461762,OTS,True,8.243738628728607,0.0,16.277364102978535,3.1053096485611222,False,False,0.0,11.081803128123646,True,239616,0.0,0,False,0,False,0,False,False,2,-3.8585882187637743,True,False,0.25,6.913276931249999,0,0,16,385439f2708f9e4825293032ffde5c806953c661efff17245ac663b84815bc5d,0.0,0.25,10.389764495551493,16,0.0,True
0.75,12,28.85488614805983,3.2952399145820195,True,0.25,3.0229586403325888,OTS,True,4.5804421779486155,0.0,19.896082109508235,1.5338252098422878,True,False,0.28125,6.853987819213124,True,294912,1.0,1,True,2,True,1,True,False,2,0.11283745586240929,True,False,0.25,3.5587479046311046,0,12,4,13e0528b79002d74ca324a13960c45db04a8636b1a19c8489216b0e01eba5847,0.0028212069385715266,0.25,8.064826092702017,16,0.0,True
0.4375,7,31.90517436459494,2.12291452383154,False,-0.25,-3.256957610136379,OTS,False,2.580398043390687,0.0,16.04462708744788,2.3805202005419717,False,False,0.0,4.6176713722514355,True,276480,0.0,0,False,0,False,0,False,True,2,0.5536675019720574,False,True,0.25,2.494756848419895,0,11,0,8117b6a362ed8b065bd32227d7c6a3d15295e6affcabfc0a233ee19401924cb4,0.0003978008766917573,0.25,4.450193253245387,11,0.0,True
1.0,16,26.222808561107797,6.116538619248399,False,0.25,4.145548173560463,OTS,True,5.329671462626555,0.0,13.84601479156516,2.1319125836114043,False,False,0.03125,10.54507666873649,True,276480,0.0,0,False,0,False,0,False,False,2,2.0053383317096265,True,False,0.25,4.4285380494880915,0,16,0,ee65fbaffa5773d9a2edf7c0b1dfbe364f87b7ce059e151936e7497a87cf88bc,0.0023760392664803212,0.25,6.62192633263388,16,0.0,True
0.75,12,30.203097911014616,0.02757669761111215,True,0.25,2.568296525248713,OTS,True,3.0937654782292263,0.0,14.097301499674957,1.996824095262301,True,False,0.0,2.9580343952705213,True,258048,0.0,0,False,0,False,0,False,False,2,1.00864557868856,True,False,0.25,2.930457697659409,0,6,6,04b4b3a7ae750771cca31b135c8287d4a3ec9a2d74fd512c474712c321a34029,0.0011228985629011272,0.25,5.757199127693147,12,0.15625,True
0.6875,11,25.776059593975027,1.3122283051582335,True,0.25,4.335639764986749,OTS,True,5.338033116389948,0.0,20.74586664734457,4.129134964061045,True,False,0.4375,6.480773484885743,True,313344,1.0,3,True,3,True,3,True,False,2,-3.9015427814768704,True,False,0.25,5.168545179727509,0,3,11,d11aa36e122cb7e9fdfd03b131145b3f506ea3ef2425dc3dcfe32807ed373e77,0.0002482698034796094,0.25,7.574897789099832,14,0.0,True
0.625,10,22.713464583222034,0.340114261305721,True,0.25,4.910976917452217,OTS,True,4.986685291979718,0.0,13.917335931323489,8.197774096819693,True,False,0.3125,5.754088640861838,True,239616,0.0,0,False,0,False,0,False,False,2,-0.3258824988800213,True,False,0.25,5.413974379556117,0,7,7,4e3f79891e92947d976e0db11f58ab66dc379b0ad276dc606844af5925659ce6,0.0,0.25,9.373270489150617,14,0.03125,True
0.5625,9,36.40726442491236,3.359086374086786,True,0.25,0.5116473349930992,OTS,False,0.8904210418091051,0.0,22.3683869754473,1.6805313652062093,True,False,0.0625,4.343851638572479,True,276480,0.0,0,False,8,True,0,False,False,2,-0.024530170285853668,True,False,0.25,0.9847652644856942,0,8,7,bd87645d39992f22c24adc004bc0e9787306c147cb623946c447517afffd5777,1.3972725240330875e-06,0.25,11.255363254708312,15,0.0,True
0.875,14,25.70520287233102,4.21261892226825,True,0.25,3.6073818519360845,OTS,True,4.408327208849833,0.0,16.077645276426868,3.090661390411127,True,False,0.25,8.437849318108402,True,331776,0.0,0,False,0,False,0,False,False,2,0.18204937062891396,True,False,0.25,4.2252303958401525,0,13,2,47dd9599d562ebb78f3c2c9607582a3856a96cef50fac2cc09079fdcdfc457ac,0.016824374267702457,0.25,7.735416323883065,15,0.0,True
0.4375,7,28.842880832226168,3.29042967428889,False,0.25,0.31570050027005464,OTS,False,1.114057110368045,0.5,20.71238142870739,5.5447363322810235,False,False,0.25,4.749442511030611,True,239616,0.0,0,False,0,False,0,False,False,2,1.2118346428160094,True,False,0.25,1.4590128367417212,0,16,0,62b6e02ebbd465afb4b7c0ed0e40449773fec2f622b98de4b08a85408be4390e,0.000558883394349523,0.25,2.723368394133366,16,0.0,True
0.625,10,26.926905013358308,0.4259947086551924,True,0.25,0.8720170565630516,OTS,True,1.241522508147146,0.0,21.428914068764506,0.343768071475278,True,False,0.03125,1.505409003969358,True,239616,0.0,0,False,0,False,0,False,False,2,0.042263287614303494,True,False,0.25,1.079414295314165,0,10,3,16d4b38fd1d948d252cbb2e8b2c707d05f5ea68d133e2e54d0bae1bf01e4ae4b,0.023861276471802806,0.25,2.1390137556055473,13,0.03125,True
0.875,14,35.02788239018885,0.050508074667431485,True,0.25,5.39558583455953,OTS,True,5.7023533829410855,0.0,21.137690341705166,5.070532539895828,True,False,0.0,5.591045549078215,True,239616,0.0,0,False,0,False,0,False,False,2,-1.2864467454806774,True,False,0.25,5.540537474410783,0,6,8,f56ec1c042b23c79743f123a9c92421a2be40e49123f53138af969327850dfdd,0.00014714283796407124,0.25,7.669254979158446,14,0.0625,True
0.9375,15,33.47144556861758,5.268205374894515,False,0.25,1.7420097841512492,OTS,True,2.309359160725702,0.0,25.953522625527974,0.7453277791162419,False,False,0.0,7.285947529973891,True,239616,0.0,0,False,0,False,0,False,False,2,-3.6976707569965495,True,False,0.25,2.017742155079376,0,0,15,5f207ac3809ba0a79658c25278eb5674a1265c72fc8bae6b666dc353e901a2a3,0.0,0.25,5.011439109568609,15,0.03125,True
0.8125,13,28.574845766620303,2.2361116693079417,True,0.25,3.4093467132044086,OTS,True,4.46108686349215,0.0,12.98470029619149,5.599169960558587,True,False,0.0,6.8583245101963595,True,239616,0.0,0,False,0,False,0,False,False,2,-1.4887226504349487,True,False,0.25,4.622212840888418,0,2,13,335a0d3403d56481cc0445f15d377ea9c772a61128c7737eb6e0d9417a66c037,0.0,0.25,9.035281251604093,15,0.0,True
0.8125,13,22.62302476982731,4.494099455665326,True,0.25,3.2647430737597056,OTS,True,3.5135473822398025,0.0,13.335332225525914,2.9503436250184674,True,False,0.25,7.884233183754595,True,294912,0.0,0,False,0,False,0,False,False,2,0.7106209257475115,True,False,0.25,3.390133728089269,0,11,4,10a3dca4112541f031be3299f90153eb152b0052ed137e74b073c9cc9feb62e3,0.003692352709412817,0.25,9.040639109366085,15,0.0,True
0.375,6,31.772367700931916,0.9885566968259073,True,0.25,1.63234157171644,OTS,False,2.9101605093196388,0.0,23.64180088476101,1.3199895658851124,True,False,0.125,3.1637300671787782,True,294912,0.0,0,False,2,True,0,False,False,2,0.5027347032600753,True,False,0.25,2.175173370352871,0,11,3,7dde8d068649c505723cefbdeaa560511dc0c7ab235b37815c96e3012fe56eb7,0.00027397306951157884,0.25,4.631476921787137,14,0.0625,True
0.625,10,31.49616012464793,2.938840521074167,False,0.25,1.4818372558219581,OTS,True,1.7839078578610799,0.0,16.50906373505024,3.258589850079332,False,False,0.0,4.937326572193573,True,239616,0.0,0,False,0,False,0,False,False,2,0.6089298122994814,True,False,0.25,1.9984860511194062,0,11,1,759bbc81f28f218b0102674bc3aab2adc43332ac4fa5c3be4af377873888cdda,0.0027847483107387274,0.25,5.591885731899855,12,0.03125,True
