checkpoint,name,a0_psnr,candidate_psnr,dPSNR,a0_final_l1,candidate_final_l1,delta_final_l1_vs_a0,a0_lowband_l1,candidate_lowband_l1,delta_lowband_l1_vs_a0,preserve_l1_to_a0,image_action_l1,budget_hinge,is_hard_bottom25,is_easy_top25,is_strong_reference,tail_hinge_margin_neg0p15,severe_hinge_margin_neg0p20,preserve_mask_strong_or_easy,preserve_hinge_margin_neg0p05,tail_hinge_active,preserve_hinge_active,positive_sample
Best,831_0.51_1.4.png,40.61518096923828,40.45733642578125,-0.15784454345703125,0.007264621090143919,0.0073933289386332035,0.00012870784848928452,0.014039465226233006,0.014298450201749802,0.0002589849755167961,0.0003167800314258784,0.0003167800314258784,0.0,0,0,0,0.007844543457031256,0.0,0,0.0,1,0,0
Best,837_0.69_0.9.png,32.63465118408203,32.554481506347656,-0.080169677734375,0.02013341523706913,0.02035375125706196,0.00022033601999282837,0.04022131487727165,0.04066237434744835,0.0004410594701766968,0.00030970771331340075,0.00030970771331340075,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Best,842_0.93_0.69.png,39.09232711791992,39.23682403564453,0.14449691772460938,0.007106099743396044,0.007137411739677191,3.1311996281147e-05,0.014033552259206772,0.014108101837337017,7.454957813024521e-05,0.0006587637471966445,0.0006587637471966445,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Best,849_0.55_0.6.png,45.431522369384766,45.14019775390625,-0.2913246154785156,0.0038623246364295483,0.003979179542511702,0.00011685490608215332,0.007141797803342342,0.007382720243185759,0.00024092243984341621,0.00032532616751268506,0.00032532616751268506,0.0,0,1,1,0.14132461547851563,0.09132461547851561,1,0.24132461547851564,1,1,0
Best,854_0.55_1.43.png,38.55547332763672,38.80938720703125,0.25391387939453125,0.008781063370406628,0.008458268828690052,-0.0003227945417165756,0.01717866025865078,0.016512557864189148,-0.0006661023944616318,0.0005730870761908591,0.0005730870761908591,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Best,864_0.62_0.85.png,41.915496826171875,41.6276969909668,-0.2877998352050781,0.006281547248363495,0.0065447320230305195,0.0002631847746670246,0.012299143709242344,0.012833213433623314,0.00053406972438097,0.0005244793137535453,0.0005244793137535453,0.0,0,0,0,0.13779983520507813,0.08779983520507811,0,0.0,1,0,0
Best,871_0.96_0.58.png,41.710933685302734,41.9632568359375,0.2523231506347656,0.006422887556254864,0.00621727155521512,-0.00020561600103974342,0.01268192008137703,0.012262369506061077,-0.0004195505753159523,0.0003232763265259564,0.0003232763265259564,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Best,877_0.62_0.96.png,39.831260681152344,39.58878707885742,-0.24247360229492188,0.006831835955381393,0.00693978788331151,0.00010795192793011665,0.013459092937409878,0.013670212589204311,0.0002111196517944336,0.00036612246185541153,0.00036612246185541153,0.0,0,0,0,0.09247360229492188,0.042473602294921864,0,0.0,1,0,0
Best,883_0.97_0.83.png,39.91897201538086,39.974300384521484,0.055328369140625,0.006332963239401579,0.006274163257330656,-5.879998207092285e-05,0.012351280078291893,0.012230267748236656,-0.00012101233005523682,0.00023894532932899892,0.00023894532932899892,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Best,889_0.9_0.87.png,33.91159439086914,33.85865020751953,-0.052944183349609375,0.015113851986825466,0.015376029536128044,0.00026217754930257797,0.030078738927841187,0.03060946613550186,0.000530727207660675,0.0003899701405316591,0.0003899701405316591,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Best,895_0.54_1.27.png,41.432350158691406,41.551971435546875,0.11962127685546875,0.006322780624032021,0.00621830765157938,-0.00010447297245264053,0.012157734483480453,0.011936848051846027,-0.00022088643163442612,0.00022718808031640947,0.00022718808031640947,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Best,900_0.91_0.72.png,40.959716796875,40.930030822753906,-0.02968597412109375,0.005881440360099077,0.0059331851080060005,5.1744747906923294e-05,0.011427246034145355,0.011534233577549458,0.00010698754340410233,0.0002530429919715971,0.0002530429919715971,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Best,908_0.69_1.35.png,32.32642364501953,32.28900146484375,-0.03742218017578125,0.017931081354618073,0.018096772953867912,0.00016569159924983978,0.035683877766132355,0.036017779260873795,0.0003339014947414398,0.00045726235839538276,0.00045726235839538276,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Best,913_0.54_1.24.png,39.16153335571289,39.032470703125,-0.12906265258789062,0.006739176344126463,0.00686497101560235,0.0001257946714758873,0.013191748410463333,0.013459515757858753,0.0002677673473954201,0.00024742723326198757,0.00024742723326198757,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Best,918_0.61_1.9.png,38.940521240234375,39.04986572265625,0.109344482421875,0.00839640386402607,0.008234137669205666,-0.00016226619482040405,0.01632688380777836,0.01599808968603611,-0.00032879412174224854,0.00042239768663421273,0.00042239768663421273,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Best,922_0.74_0.99.png,35.87676239013672,35.94913101196289,0.07236862182617188,0.0124168386682868,0.012308838777244091,-0.00010799989104270935,0.02475637197494507,0.024539876729249954,-0.00021649524569511414,0.00019153124594595283,0.00019153124594595283,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Best,927_0.73_1.45.png,37.101295471191406,37.185882568359375,0.08458709716796875,0.009314512833952904,0.009215266443789005,-9.924639016389847e-05,0.01826057955622673,0.01805555447936058,-0.0002050250768661499,0.0003251484304200858,0.0003251484304200858,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Best,933_0.57_1.9.png,35.6923713684082,35.785186767578125,0.09281539916992188,0.013944679871201515,0.013765786774456501,-0.0001788930967450142,0.027793439105153084,0.02743389457464218,-0.0003595445305109024,0.00040369981434196234,0.00040369981434196234,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Best,93_0.97_1.07.png,33.9992561340332,33.9062385559082,-0.093017578125,0.014549815095961094,0.014711354859173298,0.00016153976321220398,0.028857043012976646,0.029185008257627487,0.00032796524465084076,0.0003606108366511762,0.0003606108366511762,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Best,945_0.99_1.73.png,33.9586296081543,33.926143646240234,-0.0324859619140625,0.014838265255093575,0.01492074504494667,8.247978985309601e-05,0.029355818405747414,0.029525700956583023,0.00016988255083560944,0.0004861077759414911,0.0004861077759414911,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Best,94_0.62_1.46.png,34.780094146728516,34.827003479003906,0.046909332275390625,0.013849730603396893,0.013795807026326656,-5.3923577070236206e-05,0.027416447177529335,0.027309749275445938,-0.00010669790208339691,0.00022072167485021055,0.00022072167485021055,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Best,958_0.93_0.63.png,42.808040618896484,42.760807037353516,-0.04723358154296875,0.0053995526395738125,0.005421878304332495,2.232566475868225e-05,0.010520615614950657,0.010566283948719501,4.5668333768844604e-05,0.00026795221492648125,0.00026795221492648125,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Best,962_0.55_1.94.png,36.668514251708984,36.67250061035156,0.003986358642578125,0.01139979250729084,0.011366559192538261,-3.3233314752578735e-05,0.022308489307761192,0.02224821038544178,-6.027892231941223e-05,0.00037425500340759754,0.00037425500340759754,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Best,967_0.79_1.96.png,37.077842712402344,37.045658111572266,-0.032184600830078125,0.009889166802167892,0.009988532401621342,9.936559945344925e-05,0.019319571554660797,0.01952751725912094,0.00020794570446014404,0.0004363104817457497,0.0004363104817457497,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Best,971_0.57_1.71.png,34.473236083984375,34.521541595458984,0.048305511474609375,0.016331428661942482,0.0162104032933712,-0.00012102536857128143,0.03259802237153053,0.03235455974936485,-0.00024346262216567993,0.0003088329976890236,0.0003088329976890236,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Best,977_0.83_0.6.png,38.20501708984375,38.06596374511719,-0.1390533447265625,0.009083281271159649,0.009164390154182911,8.110888302326202e-05,0.01796475611627102,0.018126582726836205,0.00016182661056518555,0.00045902980491518974,0.00045902980491518974,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Best,982_0.97_0.98.png,37.440696716308594,37.271053314208984,-0.16964340209960938,0.01000958401709795,0.01026348676532507,0.00025390274822711945,0.019808923825621605,0.020325349643826485,0.0005164258182048798,0.0004841372719965875,0.0004841372719965875,0.0,0,0,0,0.01964340209960938,0.0,0,0.0,1,0,0
Best,990_0.82_0.64.png,40.188499450683594,40.37569046020508,0.18719100952148438,0.007812848314642906,0.007635014597326517,-0.00017783371731638908,0.01547764241695404,0.015118181705474854,-0.000359460711479187,0.0003786570450756699,0.0003786570450756699,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Best,995_0.77_1.16.png,37.92345428466797,37.84563064575195,-0.07782363891601562,0.00904548168182373,0.009126615710556507,8.113402873277664e-05,0.017918506637215614,0.018087169155478477,0.00016866251826286316,0.00028289089095778763,0.00028289089095778763,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Final,1000_0.74_1.6.png,36.9222412109375,37.02521896362305,0.10297775268554688,0.011689144186675549,0.011534595862030983,-0.00015454832464456558,0.02315281145274639,0.02284153178334236,-0.00031127966940402985,0.00046852134983055294,0.00046852134983055294,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Final,1006_0.89_1.55.png,37.09952926635742,37.10215759277344,0.002628326416015625,0.010160733945667744,0.010157525539398193,-3.2084062695503235e-06,0.019575947895646095,0.019564326852560043,-1.1621043086051941e-05,0.00039609838859178126,0.00039609838859178126,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Final,1010_0.91_1.13.png,39.22648620605469,39.34676742553711,0.12028121948242188,0.008179513737559319,0.008025751449167728,-0.00015376228839159012,0.015936171635985374,0.01562665030360222,-0.0003095213323831558,0.00046130569535307586,0.00046130569535307586,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Final,1017_0.91_1.44.png,33.62205123901367,33.61947250366211,-0.0025787353515625,0.013086038641631603,0.013032202608883381,-5.383603274822235e-05,0.025918474420905113,0.025812966749072075,-0.00010550767183303833,0.0004597141523845494,0.0004597141523845494,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Final,1022_0.66_1.05.png,40.141082763671875,39.947662353515625,-0.19342041015625,0.006343092769384384,0.006441681645810604,9.858887642621994e-05,0.012409505434334278,0.012599334120750427,0.00018982868641614914,0.0005132615915499628,0.0005132615915499628,0.0,0,0,0,0.043420410156250006,0.0,0,0.0,1,0,0
Final,1030_0.75_1.69.png,38.21989059448242,38.23542404174805,0.015533447265625,0.00943535566329956,0.009393868036568165,-4.148762673139572e-05,0.018516503274440765,0.018425384536385536,-9.111873805522919e-05,0.0004165201971773058,0.0004165201971773058,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Final,1041_0.64_0.82.png,36.111610412597656,36.237152099609375,0.12554168701171875,0.013342120684683323,0.01312226802110672,-0.00021985266357660294,0.02657441794872284,0.026130927726626396,-0.0004434902220964432,0.00033554009860381484,0.00033554009860381484,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Final,1047_0.89_1.57.png,31.743871688842773,31.628246307373047,-0.11562538146972656,0.020652340725064278,0.02100985497236252,0.00035751424729824066,0.04080383479595184,0.041528187692165375,0.0007243528962135315,0.0006983666098676622,0.0006983666098676622,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Final,1051_0.69_0.54.png,42.749366760253906,42.870365142822266,0.12099838256835938,0.005652120802551508,0.005557302851229906,-9.481795132160187e-05,0.011028775945305824,0.010838771238923073,-0.00019000470638275146,0.0003100947360508144,0.0003100947360508144,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Final,1057_0.96_1.31.png,40.0328254699707,40.07118606567383,0.038360595703125,0.006732962094247341,0.006730538327246904,-2.423767000436783e-06,0.012958500534296036,0.012963688932359219,5.188398063182831e-06,0.00048438835074193776,0.00048438835074193776,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Final,1062_0.58_1.51.png,34.548439025878906,34.58171844482422,0.0332794189453125,0.014689534902572632,0.014618382789194584,-7.115211337804794e-05,0.02919881045818329,0.029054442420601845,-0.0001443680375814438,0.00034700549440458417,0.00034700549440458417,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Final,1068_0.69_1.34.png,40.14018630981445,40.13978576660156,-0.000400543212890625,0.00768673699349165,0.00768008129671216,-6.655696779489517e-06,0.015121250413358212,0.015107073821127415,-1.4176592230796814e-05,0.00034005631459876895,0.00034005631459876895,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Final,1077_0.94_0.84.png,40.86440658569336,40.95295715332031,0.08855056762695312,0.006464803125709295,0.0063916645012795925,-7.313862442970276e-05,0.012553644366562366,0.012402256019413471,-0.00015138834714889526,0.0004725809849333018,0.0004725809849333018,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Final,1082_0.94_0.87.png,33.75794982910156,33.6932373046875,-0.0647125244140625,0.01511304546147585,0.015264839865267277,0.0001517944037914276,0.0301138274371624,0.030421167612075806,0.00030734017491340637,0.0003400255227461457,0.0003400255227461457,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Final,1090_0.54_0.58.png,41.2755241394043,41.5349006652832,0.25937652587890625,0.006300949491560459,0.006074441131204367,-0.00022650836035609245,0.012391531839966774,0.011923697777092457,-0.00046783406287431717,0.0005835376214236021,0.0005835376214236021,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Final,1099_0.54_1.76.png,33.76907730102539,33.867095947265625,0.09801864624023438,0.017004435881972313,0.016665982082486153,-0.0003384537994861603,0.03382035717368126,0.03313283249735832,-0.000687524676322937,0.00043123625800944865,0.00043123625800944865,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Final,1106_0.89_1.69.png,31.709938049316406,31.770917892456055,0.06097984313964844,0.021227193996310234,0.021075675264000893,-0.00015151873230934143,0.042287737131118774,0.04198698699474335,-0.00030075013637542725,0.0003946137148886919,0.0003946137148886919,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Final,1113_0.9_0.52.png,44.63855743408203,44.535133361816406,-0.103424072265625,0.004544196650385857,0.004630588926374912,8.639227598905563e-05,0.00889087375253439,0.009060215204954147,0.00016934145241975784,0.000314294797135517,0.000314294797135517,0.0,0,1,1,0.0,0.0,1,0.053424072265625,0,1,0
Final,1119_0.62_1.98.png,33.90437316894531,33.77232360839844,-0.132049560546875,0.014892853796482086,0.015220479108393192,0.0003276253119111061,0.029556836932897568,0.030216915532946587,0.0006600786000490189,0.0005447703879326582,0.0005447703879326582,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Final,1124_0.74_1.17.png,39.13054656982422,39.09956741333008,-0.030979156494140625,0.008081845007836819,0.008119368925690651,3.7523917853832245e-05,0.015710456296801567,0.015799224376678467,8.876807987689972e-05,0.00032473908504471183,0.00032473908504471183,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Final,112_0.8_1.78.png,34.0411262512207,34.01310348510742,-0.02802276611328125,0.013323026709258556,0.01338839903473854,6.537232547998428e-05,0.02622685208916664,0.026362715288996696,0.00013586319983005524,0.0005262239137664437,0.0005262239137664437,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Final,1136_0.96_0.74.png,35.3126106262207,35.15168380737305,-0.16092681884765625,0.010388118214905262,0.010626363568007946,0.00023824535310268402,0.02051440067589283,0.02100260555744171,0.00048820488154888153,0.0004822508490178734,0.0004822508490178734,0.0,1,0,0,0.010926818847656256,0.0,0,0.0,1,0,0
Final,1142_0.64_0.53.png,44.47632598876953,44.489646911621094,0.0133209228515625,0.004604853689670563,0.004560590721666813,-4.426296800374985e-05,0.008997924625873566,0.008900580927729607,-9.734369814395905e-05,0.0003738392551895231,0.0003738392551895231,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
Final,1147_0.56_1.1.png,34.27967834472656,34.169952392578125,-0.1097259521484375,0.014842655509710312,0.015027291141450405,0.00018463563174009323,0.02955862693488598,0.029927192255854607,0.00036856532096862793,0.0003125152725260705,0.0003125152725260705,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Final,1152_0.65_1.76.png,38.137027740478516,38.32600784301758,0.1889801025390625,0.009342487901449203,0.009129808284342289,-0.00021267961710691452,0.018193062394857407,0.01775989681482315,-0.000433165580034256,0.0004716143012046814,0.0004716143012046814,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Final,1158_0.86_1.65.png,32.24142074584961,32.28160858154297,0.040187835693359375,0.016594676300883293,0.01650388538837433,-9.079091250896454e-05,0.03301287814974785,0.032827794551849365,-0.00018508359789848328,0.00037893906119279563,0.00037893906119279563,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Final,1163_0.95_1.89.png,34.35691452026367,34.160037994384766,-0.19687652587890625,0.015423753298819065,0.015872938558459282,0.00044918525964021683,0.030601192265748978,0.03151402249932289,0.0009128302335739136,0.0007007108652032912,0.0007007108652032912,0.0,1,0,0,0.046876525878906256,0.0,0,0.0,1,0,0
Final,1170_0.71_1.78.png,33.95701217651367,34.05296325683594,0.09595108032226562,0.015582629479467869,0.015443773008883,-0.00013885647058486938,0.03101595863699913,0.0307389535009861,-0.000277005136013031,0.0005395329208113253,0.0005395329208113253,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Final,1176_0.65_1.07.png,38.417030334472656,38.23711395263672,-0.1799163818359375,0.008403434418141842,0.00840759463608265,4.1602179408073425e-06,0.016654830425977707,0.01665802113711834,3.1907111406326294e-06,0.0005141422734595835,0.0005141422734595835,0.0,0,0,0,0.029916381835937506,0.0,0,0.0,1,0,0
Final,1182_0.63_1.77.png,38.46846389770508,38.433815002441406,-0.034648895263671875,0.009123344905674458,0.009147731587290764,2.4386681616306305e-05,0.017694363370537758,0.01773703843355179,4.2675063014030457e-05,0.0004092649614904076,0.0004092649614904076,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Final,1188_0.95_1.95.png,38.91997528076172,38.97468948364258,0.054714202880859375,0.00873233936727047,0.00864715687930584,-8.518248796463013e-05,0.016843082383275032,0.016667362302541733,-0.00017572008073329926,0.00028837472200393677,0.00028837472200393677,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Final,1192_0.85_0.98.png,39.122764587402344,39.30247497558594,0.17971038818359375,0.007778134196996689,0.007598016411066055,-0.00018011778593063354,0.015424523502588272,0.015062278136610985,-0.0003622453659772873,0.0002683528873603791,0.0002683528873603791,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Final,11_0.68_1.56.png,37.38818359375,37.322574615478516,-0.06560897827148438,0.010525237768888474,0.01058643776923418,6.120000034570694e-05,0.020801164209842682,0.020923634991049767,0.00012247078120708466,0.00029790791450068355,0.00029790791450068355,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Final,1206_0.81_1.09.png,39.18805694580078,39.150108337402344,-0.0379486083984375,0.007960590533912182,0.00796568114310503,5.0906091928482056e-06,0.015466347336769104,0.015475853346288204,9.50600951910019e-06,0.0004196373629383743,0.0004196373629383743,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Final,1213_0.56_1.24.png,33.18659973144531,33.210540771484375,0.0239410400390625,0.01853661797940731,0.018444566056132317,-9.20519232749939e-05,0.03700685128569603,0.03682166337966919,-0.0001851879060268402,0.00021733860194217414,0.00021733860194217414,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Final,121_0.96_0.85.png,37.89360427856445,37.88721466064453,-0.006389617919921875,0.009151161648333073,0.009148472920060158,-2.6887282729148865e-06,0.018084174022078514,0.01808060333132744,-3.5706907510757446e-06,0.0003368728794157505,0.0003368728794157505,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Final,1225_0.98_0.8.png,40.421852111816406,40.20517349243164,-0.21667861938476562,0.007330885622650385,0.007590014953166246,0.0002591293305158615,0.014443323947489262,0.014966429211199284,0.000523105263710022,0.00044049587449990213,0.00044049587449990213,0.0,0,0,0,0.06667861938476563,0.016678619384765614,0,0.0,1,0,0
Final,1231_0.98_1.26.png,36.41115951538086,36.389808654785156,-0.021350860595703125,0.010475242510437965,0.01057772058993578,0.00010247807949781418,0.020810404792428017,0.021016690880060196,0.00020628608763217926,0.0005116728716529906,0.0005116728716529906,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Final,1240_0.64_0.5.png,43.87199020385742,43.66637420654297,-0.20561599731445312,0.004948444664478302,0.005109940655529499,0.00016149599105119705,0.009669026359915733,0.010007457807660103,0.0003384314477443695,0.0003594019799493253,0.0003594019799493253,0.0,0,1,1,0.05561599731445313,0.005615997314453114,1,0.15561599731445314,1,1,0
Final,1245_0.57_1.62.png,34.86407470703125,34.77683639526367,-0.08723831176757812,0.010114887729287148,0.010036875493824482,-7.801223546266556e-05,0.020012713968753815,0.019845424219965935,-0.00016728974878787994,0.0004757009737659246,0.0004757009737659246,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Final,1253_0.91_1.15.png,39.74418640136719,39.73271179199219,-0.011474609375,0.007338960655033588,0.0073294853791594505,-9.475275874137878e-06,0.014327364042401314,0.01430556271225214,-2.1801330149173737e-05,0.0002721213677432388,0.0002721213677432388,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Final,1259_0.98_0.87.png,30.398561477661133,30.33148765563965,-0.06707382202148438,0.0215881559997797,0.02179775759577751,0.00020960159599781036,0.043042611330747604,0.04346403479576111,0.00042142346501350403,0.0003269537119194865,0.0003269537119194865,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Final,1268_0.82_1.47.png,36.459957122802734,36.45668411254883,-0.00327301025390625,0.011458671651780605,0.011525732465088367,6.706081330776215e-05,0.022684691473841667,0.02282632328569889,0.0001416318118572235,0.00037409571814350784,0.00037409571814350784,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Final,1273_0.96_1.43.png,28.53937530517578,28.70235824584961,0.16298294067382812,0.027272555977106094,0.026880094781517982,-0.0003924611955881119,0.05435585975646973,0.05357104539871216,-0.0007848143577575684,0.0007084963726811111,0.0007084963726811111,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Final,1279_0.87_0.95.png,40.800025939941406,40.77879333496094,-0.02123260498046875,0.006086914334446192,0.006144645158201456,5.773082375526428e-05,0.011679595336318016,0.011799480766057968,0.00011988542973995209,0.00039582705358043313,0.00039582705358043313,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Final,1286_0.98_0.99.png,36.507442474365234,36.48368453979492,-0.0237579345703125,0.010045554488897324,0.010152663104236126,0.00010710861533880234,0.01984703727066517,0.020064476877450943,0.00021743960678577423,0.0005013665067963302,0.0005013665067963302,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Final,1293_0.79_0.72.png,34.45942687988281,34.497825622558594,0.03839874267578125,0.014350016601383686,0.014297951012849808,-5.2065588533878326e-05,0.02859504334628582,0.028491053730249405,-0.0001039896160364151,0.00020121214038226753,0.00020121214038226753,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Final,12_0.9_1.75.png,37.88743591308594,37.7379150390625,-0.1495208740234375,0.00927466619759798,0.00943684671074152,0.00016218051314353943,0.017945170402526855,0.018277086317539215,0.0003319159150123596,0.00045982719166204333,0.00045982719166204333,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Final,1307_0.92_1.87.png,35.05518341064453,34.79486083984375,-0.26032257080078125,0.01446661725640297,0.014959110878407955,0.0004924936220049858,0.028682027012109756,0.02967439591884613,0.000992368906736374,0.000586598296649754,0.000586598296649754,0.0,1,0,0,0.11032257080078126,0.06032257080078124,0,0.0,1,0,0
Final,1312_0.62_0.6.png,40.79299545288086,40.854713439941406,0.061717987060546875,0.007443375885486603,0.007338683120906353,-0.00010469276458024979,0.014803493395447731,0.014590822160243988,-0.00021267123520374298,0.0003306104044895619,0.0003306104044895619,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Final,1319_0.88_1.19.png,37.0650749206543,37.06411361694336,-0.0009613037109375,0.010233597829937935,0.010251344181597233,1.7746351659297943e-05,0.020128700882196426,0.020169762894511223,4.106201231479645e-05,0.0002983680460602045,0.0002983680460602045,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Final,1324_0.55_1.43.png,36.889705657958984,36.88947677612305,-0.0002288818359375,0.010595940984785557,0.010534215718507767,-6.172526627779007e-05,0.02090062014758587,0.020778454840183258,-0.00012216530740261078,0.00030911623616702855,0.00030911623616702855,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Final,1329_0.78_1.76.png,39.5411262512207,39.54312515258789,0.0019989013671875,0.007827894762158394,0.007794555276632309,-3.33394855260849e-05,0.015258953906595707,0.015187463723123074,-7.149018347263336e-05,0.0004367761721368879,0.0004367761721368879,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Final,1336_0.6_0.63.png,40.30628204345703,39.78755569458008,-0.5187263488769531,0.006990933325141668,0.007524785585701466,0.0005338522605597973,0.013819272629916668,0.014896871522068977,0.0010775988921523094,0.0008780084899626672,0.0008780084899626672,0.0,0,0,0,0.3687263488769531,0.3187263488769531,0,0.0,1,0,0
Final,1341_0.94_0.51.png,33.4066162109375,33.36342239379883,-0.043193817138671875,0.01579827070236206,0.01588454283773899,8.627213537693024e-05,0.031466808170080185,0.031639330089092255,0.0001725219190120697,0.00021663574443664402,0.00021663574443664402,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Final,1347_0.75_1.79.png,28.99612045288086,28.999046325683594,0.002925872802734375,0.029266854748129845,0.029149185866117477,-0.00011766888201236725,0.05837710201740265,0.058137428015470505,-0.00023967400193214417,0.0004389924288261682,0.0004389924288261682,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Final,1352_0.7_1.62.png,30.453832626342773,30.346410751342773,-0.107421875,0.01644691824913025,0.016593335196375847,0.00014641694724559784,0.0326751172542572,0.03295871242880821,0.00028359517455101013,0.0004531866579782218,0.0004531866579782218,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
Final,1358_0.55_0.52.png,42.70039367675781,42.636417388916016,-0.06397628784179688,0.005483119282871485,0.005580720491707325,9.760120883584023e-05,0.010730360634624958,0.010932520031929016,0.00020215939730405807,0.00042521898285485804,0.00042521898285485804,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Final,1363_0.77_1.15.png,34.94953918457031,34.977317810058594,0.02777862548828125,0.01540105976164341,0.015273651108145714,-0.00012740865349769592,0.030733907595276833,0.030474398285150528,-0.0002595093101263046,0.00031687121372669935,0.00031687121372669935,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
Final,1370_0.82_0.79.png,43.013221740722656,43.01579284667969,0.00257110595703125,0.005478266626596451,0.005453229416161776,-2.5037210434675217e-05,0.010616161860525608,0.010561714880168438,-5.4446980357170105e-05,0.0002126214385498315,0.0002126214385498315,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
Final,1377_0.5_0.79.png,39.29552459716797,39.234012603759766,-0.061511993408203125,0.00851109717041254,0.008556308224797249,4.5211054384708405e-05,0.016912026330828667,0.01700158789753914,8.956156671047211e-05,0.00045838800724595785,0.00045838800724595785,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
Final,1382_0.57_1.88.png,36.16907501220703,35.952537536621094,-0.2165374755859375,0.011694134213030338,0.012026886455714703,0.0003327522426843643,0.023118898272514343,0.023783642798662186,0.0006647445261478424,0.0005451671313494444,0.0005451671313494444,0.0,1,0,0,0.0665374755859375,0.01653747558593749,0,0.0,1,0,0
