checkpoint,name,ll_delta_abs_mean,image_action_l1,dPSNR,is_model5_severe,is_model5_positive
Best,1966_0.52_1.48.png,0.0029496154747903347,0.0007052175933495164,-0.1865386962890625,0,0
Best,1971_0.99_1.02.png,0.0028846454806625843,0.00042704769293777645,0.12105941772460938,0,0
Best,1977_0.65_1.98.png,0.002895763609558344,0.000634323398116976,0.3050575256347656,0,0
Best,1981_0.66_1.25.png,0.0028827479109168053,0.0005052656633779407,0.2452239990234375,0,0
Best,1986_0.78_0.65.png,0.002873052144423127,0.000498840759973973,0.2868537902832031,0,0
Best,1990_0.97_0.51.png,0.0028756072279065847,0.00023691391106694937,0.00177001953125,0,0
Best,1996_0.77_1.8.png,0.0029051038436591625,0.0006397813558578491,0.2445526123046875,0,0
Best,2000_0.86_0.62.png,0.002872718032449484,0.00029231150983832777,0.03415679931640625,0,0
Best,2006_0.91_1.19.png,0.0028780142311006784,0.0003596876049414277,0.013698577880859375,0,0
Best,2010_0.89_1.17.png,0.002917359583079815,0.00036576794809661806,-0.026676177978515625,0,0
Best,2016_0.66_1.25.png,0.002886662958189845,0.0003382194263394922,-0.104278564453125,0,0
Best,2020_0.68_0.87.png,0.0028726193122565746,0.00024824871798045933,-0.00437164306640625,0,0
Best,2026_0.99_1.41.png,0.0028825418557971716,0.0005045002326369286,-0.003849029541015625,0,0
Best,2031_0.78_1.8.png,0.0029397057369351387,0.000850764277856797,0.06480789184570312,0,0
Best,2038_0.84_1.68.png,0.0028987254481762648,0.00047820410691201687,-0.07556915283203125,0,0
Best,2044_0.97_0.55.png,0.0028754104860126972,0.0002747617254499346,-0.060123443603515625,0,0
Best,204_0.59_0.52.png,0.0028743697330355644,0.00015997739683371037,-0.00226593017578125,0,0
Best,2056_0.99_1.84.png,0.0028812126256525517,0.000449465645942837,0.003963470458984375,0,0
Best,2060_0.51_1.57.png,0.0028813001699745655,0.00042083277367055416,0.12349319458007812,0,0
Best,2065_0.51_1.6.png,0.0029353927820920944,0.0003841402940452099,-0.11194992065429688,0,0
Best,206_0.61_1.6.png,0.002864498645067215,0.00017713481793180108,-0.02263641357421875,0,0
Best,2077_0.87_0.68.png,0.002868063049390912,0.0003558465978130698,0.19672012329101562,0,0
Best,2082_0.96_1.58.png,0.002876280341297388,0.00040887395152822137,0.07644271850585938,0,0
Best,2088_0.51_1.64.png,0.0029227393679320812,0.0005294745787978172,0.09203338623046875,0,0
Best,2092_0.99_1.04.png,0.0028720959089696407,0.0003545134386513382,-0.14975738525390625,0,0
Best,2097_0.93_0.96.png,0.002871335716918111,0.00030497994157485664,0.00031280517578125,0,0
Best,2102_0.59_0.97.png,0.0029095541685819626,0.0005459105013869703,0.22052764892578125,0,0
Best,2107_0.67_0.57.png,0.0028676404617726803,0.00032710618688724935,0.23292922973632812,0,0
Best,2112_0.66_1.29.png,0.002897133817896247,0.0005323213408701122,0.121246337890625,0,0
Best,2117_0.76_1.14.png,0.002882349770516157,0.00047562303370796144,0.20991897583007812,0,0
Best,2121_0.73_0.63.png,0.002878543920814991,0.00029058437212370336,0.2870597839355469,0,0
Best,2127_0.99_1.84.png,0.002916070632636547,0.00046024913899600506,0.09741592407226562,0,0
Best,2133_0.59_0.63.png,0.002891744486987591,0.0004316970589570701,0.33216094970703125,0,0
Best,2138_0.88_1.49.png,0.00288988184183836,0.0004841867194045335,0.14055252075195312,0,0
Best,2143_0.57_0.65.png,0.002876048441976309,0.00032162401475943625,0.28699493408203125,0,0
Best,2148_0.69_1.7.png,0.0028603537939488888,0.0003950732934754342,0.088531494140625,0,0
Best,2153_0.61_1.16.png,0.002876234706491232,0.00040657722274772823,0.20700836181640625,0,0
Best,2159_0.62_0.8.png,0.0028700092807412148,0.0004055268655065447,0.28659820556640625,0,0
Best,2166_0.99_0.93.png,0.002872600918635726,0.00028791031218133867,0.00662994384765625,0,0
Best,2173_0.67_1.56.png,0.0028587679844349623,0.00047722330782562494,0.26926422119140625,0,0
Best,2178_0.88_1.13.png,0.00287167401984334,0.00037587026599794626,-0.043865203857421875,0,0
Best,2182_0.83_1.85.png,0.002857206854969263,0.0003998399479314685,0.11374282836914062,0,0
Best,2190_0.51_0.51.png,0.002879927633330226,0.0002665107895154506,-0.24627685546875,0,0
Best,2196_0.72_0.83.png,0.0028737219981849194,0.00030213684658519924,0.01981353759765625,0,0
Best,2202_0.65_1.33.png,0.002861747518181801,0.0003789725888054818,-0.04443359375,0,0
Best,2208_0.72_0.51.png,0.0028728307224810123,0.0002926347078755498,0.07870101928710938,0,0
Best,2213_0.82_1.3.png,0.002869827440008521,0.0003694258339237422,0.03269195556640625,0,0
Best,2220_0.92_1.02.png,0.0028748437762260437,0.0006034442340023816,0.32275390625,0,0
Best,2227_0.88_1.42.png,0.002895733341574669,0.0003663190291263163,-0.02567291259765625,0,0
Best,2231_0.71_0.89.png,0.0028867267537862062,0.0003579476324375719,-0.0829010009765625,0,0
Best,2238_0.81_1.38.png,0.002870450261980295,0.00031234047492034733,-0.14000701904296875,0,0
Best,2243_0.75_1.64.png,0.0028816917911171913,0.00032764580100774765,-0.05045318603515625,0,0
Best,2248_0.61_0.82.png,0.002867087023332715,0.00026584399165585637,0.03400421142578125,0,0
Best,2252_0.79_0.97.png,0.002879924140870571,0.00036141680902801454,-0.043766021728515625,0,0
Best,2258_0.96_0.94.png,0.0028770521748811007,0.0002340876089874655,-0.0011749267578125,0,0
Best,2262_0.79_1.73.png,0.002899274928495288,0.00027568970108404756,0.02082061767578125,0,0
Best,2268_0.66_1.84.png,0.002916180295869708,0.0003149482363369316,0.058261871337890625,0,0
Best,2272_0.52_1.23.png,0.002902762033045292,0.0003274602349847555,0.1573028564453125,0,0
Best,2277_0.69_0.53.png,0.002878183498978615,0.0002649346715770662,-0.05204010009765625,0,0
Best,2281_0.68_0.81.png,0.0028725205920636654,0.0003965914947912097,0.29453277587890625,0,0
Best,2286_0.56_1.51.png,0.0028670281171798706,0.0003420476277824491,0.004459381103515625,0,0
Best,2292_0.82_1.71.png,0.002911441493779421,0.000386361381970346,0.06783294677734375,0,0
Best,2297_0.82_1.01.png,0.0028731641359627247,0.00039152021054178476,-0.11949539184570312,0,0
Best,2301_0.82_0.88.png,0.0028765988536179066,0.00041141247493214905,0.21663665771484375,0,0
Best,2306_0.93_1.08.png,0.002868497744202614,0.0003095470601692796,0.01882171630859375,0,0
Best,2314_0.51_1.78.png,0.0028899619355797768,0.0004023950023110956,0.11564254760742188,0,0
Best,2319_0.9_0.55.png,0.002884684596210718,0.0002587079943623394,0.0846710205078125,0,0
Best,2324_0.86_1.5.png,0.002865971066057682,0.0005728225223720074,0.23825836181640625,0,0
Best,232_0.56_1.2.png,0.0028929030522704124,0.0002664354396983981,-0.086456298828125,0,0
Best,2334_0.56_0.79.png,0.00286277336999774,0.00028001301689073443,0.16321945190429688,0,0
Best,233_0.75_1.0.png,0.002874861704185605,0.0002614293771330267,0.14498138427734375,0,0
Best,2347_0.5_1.72.png,0.0029352603014558554,0.0006169182597659528,0.038616180419921875,0,0
Best,2352_0.71_1.87.png,0.002882275264710188,0.0006541636539623141,-0.17218780517578125,0,0
Best,2357_0.76_0.96.png,0.002870488679036498,0.00035142115666531026,0.047412872314453125,0,0
Best,2361_0.88_1.89.png,0.002881336957216263,0.00039711344288662076,0.10845184326171875,0,0
Best,2366_0.56_1.55.png,0.0029312781989574432,0.0005904099671170115,0.31427001953125,0,0
Best,2371_0.69_1.5.png,0.002890404313802719,0.00043997919419780374,0.18033981323242188,0,0
Best,2376_0.81_1.59.png,0.002870018593966961,0.00039594495319761336,0.13224029541015625,0,0
Best,2384_0.57_0.86.png,0.002866622293367982,0.0003050546220038086,0.1046295166015625,0,0
Best,2389_1.0_1.55.png,0.002874574391171336,0.0004849691758863628,0.0572052001953125,0,0
Best,2395_0.78_1.43.png,0.0028713918291032314,0.0005170570802874863,-0.14019012451171875,0,0
Best,2400_0.58_0.53.png,0.002872222801670432,0.00042635624413378537,0.37325286865234375,0,0
Best,2406_0.59_0.76.png,0.002870136871933937,0.00042311259312555194,0.15940093994140625,0,0
Best,2412_0.68_1.7.png,0.002883432898670435,0.00047140195965766907,0.11127853393554688,0,0
Best,2417_0.58_1.91.png,0.0028663408011198044,0.0004451331915333867,0.17324066162109375,0,0
Best,2423_0.58_1.14.png,0.0028691019397228956,0.0002947340835817158,0.002323150634765625,0,0
Best,2429_0.7_1.73.png,0.0029020062647759914,0.000542217050679028,0.3114891052246094,0,0
Best,2434_0.93_0.55.png,0.002887141890823841,0.00031387442140839994,0.06266021728515625,0,0
Best,2440_0.59_0.9.png,0.002873503603041172,0.00027979223523288965,0.20582962036132812,0,0
Best,2445_0.77_1.63.png,0.0028753906954079866,0.00041441660141572356,-0.0584716796875,0,0
Best,2450_0.51_0.64.png,0.002875575330108404,0.0003102947666775435,-0.1147918701171875,0,0
Best,2455_0.84_0.91.png,0.0029030642472207546,0.0003107301890850067,-0.10977935791015625,0,0
Best,245_0.79_1.53.png,0.0028822901658713818,0.0002587769413366914,-0.06403350830078125,0,0
Best,2464_0.63_0.75.png,0.00287939072586596,0.0002926132583525032,-0.04119873046875,0,0
Best,2469_0.52_1.22.png,0.002865083981305361,0.00024106194905471057,-0.08334732055664062,0,0
Best,2474_0.91_0.84.png,0.0028783052694052458,0.00025666397414170206,-0.0236053466796875,0,0
Best,2479_0.81_1.81.png,0.0028800955042243004,0.0003942678449675441,0.06658935546875,0,0
Best,2483_0.82_1.17.png,0.0028734439983963966,0.00044190016342327,0.17885589599609375,0,0
Best,2489_0.62_1.9.png,0.0028757965192198753,0.00036838988307863474,0.1014404296875,0,0
Best,2493_0.8_0.66.png,0.002869086805731058,0.0003901438321918249,0.00907135009765625,0,0
Best,2499_0.55_0.8.png,0.0028835067059844732,0.00037919197347946465,-0.15935516357421875,0,0
Best,2502_0.94_1.08.png,0.0028731548227369785,0.0004556558560580015,-0.3275566101074219,0,0
Best,2507_0.79_1.96.png,0.0028666090220212936,0.00042937466059811413,0.015293121337890625,0,0
Best,2512_0.6_1.28.png,0.0028683245182037354,0.00033152144169434905,-0.24677276611328125,0,0
Best,2517_0.94_1.24.png,0.002876447979360819,0.00039779889630153775,0.09518814086914062,0,0
Best,2521_0.66_1.08.png,0.0029075094498693943,0.00033633268321864307,0.11137008666992188,0,0
Best,2526_0.87_1.88.png,0.0028980597853660583,0.0004386284854263067,-0.04537200927734375,0,0
Best,2532_0.74_1.32.png,0.002872145501896739,0.00041614758083596826,0.2595977783203125,0,0
Best,2538_0.89_0.75.png,0.0028775508981198072,0.000304246845189482,0.07015609741210938,0,0
Best,2542_0.7_1.52.png,0.0028842512983828783,0.00025284200091846287,0.1233978271484375,0,0
Best,2547_0.63_1.17.png,0.0028788261115550995,0.0003914787375833839,0.03983306884765625,0,0
Best,2552_0.55_0.61.png,0.002884142566472292,0.00042061027488671243,0.47052001953125,0,0
Best,2557_0.84_0.68.png,0.0028761704452335835,0.0003004717000294477,0.18679046630859375,0,0
Best,2562_0.81_1.38.png,0.0029112990014255047,0.0004691478388849646,-0.09174346923828125,0,0
Best,2568_0.6_1.1.png,0.002896259305998683,0.0003681015514302999,0.04602813720703125,0,0
Best,2572_0.54_1.3.png,0.0028778172563761473,0.00032892334274947643,-0.22444534301757812,0,0
Best,2577_0.96_0.78.png,0.0028754984959959984,0.00032319247839041054,-0.005779266357421875,0,0
Best,2581_0.79_1.95.png,0.0029833479784429073,0.0006590843549929559,0.20191574096679688,0,0
Best,2586_0.65_1.77.png,0.0028642762918025255,0.00032408739207312465,0.028911590576171875,0,0
Best,2590_0.91_1.28.png,0.0028966586105525494,0.0003678437205962837,0.032154083251953125,0,0
Best,2595_0.76_0.72.png,0.0028773401863873005,0.00028247456066310406,0.010929107666015625,0,0
Best,259_0.87_0.76.png,0.002890560543164611,0.0004553223552647978,-0.1444988250732422,0,0
Best,2604_0.54_1.12.png,0.002880779327824712,0.0004163345438428223,0.12746429443359375,0,0
Best,2610_0.81_1.15.png,0.0028893877752125263,0.00047666841419413686,-0.12783432006835938,0,0
Best,2616_0.96_0.99.png,0.002874452155083418,0.00035556958755478263,-0.055896759033203125,0,0
Best,2620_0.76_1.26.png,0.002874783705919981,0.0004908332484774292,0.14608001708984375,0,0
Best,2625_0.88_1.86.png,0.0028979850467294455,0.0006157677853479981,0.20296096801757812,0,0
Best,262_0.94_1.35.png,0.002869514748454094,0.0004325555928517133,-0.040241241455078125,0,0
Best,2634_1.0_0.86.png,0.0028773369267582893,0.00028843351174145937,0.0133819580078125,0,0
Best,263_0.79_1.99.png,0.0028675305657088757,0.00037686849827878177,-0.06891250610351562,0,0
Best,2645_0.78_0.85.png,0.0028791017830371857,0.00034688334562815726,-0.03859710693359375,0,0
Best,2651_0.74_1.04.png,0.0028858098667114973,0.000410588487284258,0.28470611572265625,0,0
Best,2656_0.85_0.67.png,0.002879724372178316,0.0002458323142491281,0.15073394775390625,0,0
Best,2660_0.52_1.75.png,0.003005480859428644,0.000548396841622889,0.02361297607421875,0,0
Best,2666_0.65_1.42.png,0.002901870058849454,0.0004207154852338135,-0.033885955810546875,0,0
Best,2670_0.93_1.49.png,0.0028877239674329758,0.00031845574267208576,-0.060665130615234375,0,0
Best,2677_0.78_0.96.png,0.002897921483963728,0.0005282360361889005,0.2550849914550781,0,0
Best,2682_0.96_1.39.png,0.0028954800218343735,0.00045477383537217975,0.1575775146484375,0,0
Best,2688_0.87_1.2.png,0.002902039559558034,0.0004466009559109807,-0.054046630859375,0,0
Best,2693_0.69_0.91.png,0.002877309452742338,0.0003160055784974247,0.0534820556640625,0,0
Best,2698_0.98_1.85.png,0.0028939801268279552,0.00047039613127708435,0.009563446044921875,0,0
Best,2702_0.74_0.63.png,0.0028714160434901714,0.00033687849645502865,0.117462158203125,0,0
Best,2707_0.61_1.6.png,0.002879317617043853,0.00025289112818427384,0.07105255126953125,0,0
Best,2711_0.69_1.62.png,0.002892014104872942,0.00032012106385082006,0.11153793334960938,0,0
Best,2716_0.62_1.67.png,0.002898700535297394,0.0003513872798066586,0.15317153930664062,0,0
Best,2721_0.61_1.73.png,0.0028784554451704025,0.0005165708716958761,0.032726287841796875,0,0
Best,2727_0.84_0.56.png,0.002881434978917241,0.0003188718110322952,-0.05411529541015625,0,0
Best,2731_0.92_1.46.png,0.0028751492500305176,0.000374335068045184,0.008098602294921875,0,0
Best,2737_0.51_0.6.png,0.002880700398236513,0.0003316391375847161,-0.04584503173828125,0,0
Best,2742_0.91_1.41.png,0.0028618541546165943,0.0002988852502312511,-0.0337982177734375,0,0
Best,2747_0.87_1.0.png,0.002873219782486558,0.0002945383603218943,0.055774688720703125,0,0
Best,2753_0.9_1.03.png,0.002875284757465124,0.0003508731897454709,0.062229156494140625,0,0
Best,2758_0.51_1.22.png,0.0029294616542756557,0.0005985134048387408,0.2307281494140625,0,0
Best,2762_0.59_1.16.png,0.0029078430961817503,0.00036169993109069765,0.07923507690429688,0,0
Best,2769_0.81_1.94.png,0.0028778882697224617,0.0004608963499777019,0.0145416259765625,0,0
Best,2773_0.7_0.71.png,0.0028672865591943264,0.0005809984286315739,0.4392967224121094,0,0
Best,2779_0.73_0.56.png,0.0028699408285319805,0.000326032837620005,0.13789749145507812,0,0
Best,2783_0.78_1.9.png,0.0029093394987285137,0.000657959608361125,0.17001914978027344,0,0
Best,278_0.98_0.65.png,0.0028868296649307013,0.00022010336397215724,0.090850830078125,0,0
Best,2794_0.8_0.92.png,0.0028700586408376694,0.0002948478504549712,0.10267257690429688,0,0
Best,2799_0.58_0.59.png,0.002877308987081051,0.0002814420440699905,-0.13158798217773438,0,0
Best,2802_0.94_1.89.png,0.0028650183230638504,0.000521710142493248,-0.06673431396484375,0,0
Best,2807_0.78_0.64.png,0.002879406325519085,0.0001727309136185795,0.023220062255859375,0,0
Best,2811_0.76_1.19.png,0.0028784889727830887,0.0004870273405686021,0.05847930908203125,0,0
Best,2816_0.98_1.25.png,0.0028804463800042868,0.000411144777899608,0.1196136474609375,0,0
Best,2822_0.83_0.63.png,0.0028690644539892673,0.00037599014467559755,0.00067138671875,0,0
Best,2828_0.98_1.23.png,0.0028678420931100845,0.0003384029841981828,0.030376434326171875,0,0
Best,2833_0.66_0.5.png,0.0028687515296041965,0.00026230141520500183,0.20688629150390625,0,0
Best,2839_0.87_1.68.png,0.0028651501052081585,0.0004705185128841549,-0.08329391479492188,0,0
Best,2846_0.54_1.41.png,0.002900581108406186,0.00035280222073197365,-0.2026824951171875,0,0
Best,2851_0.6_1.41.png,0.002890809904783964,0.00022419112792704254,0.0457763671875,0,0
Best,2856_0.88_1.68.png,0.002875504083931446,0.00037723552668467164,-0.003509521484375,0,0
Best,2860_0.92_0.66.png,0.0028699610847979784,0.00023541187692899257,0.06784820556640625,0,0
Best,2865_0.65_0.7.png,0.0028720274567604065,0.00042363585089333355,0.03864288330078125,0,0
Best,2870_0.82_1.39.png,0.0028753597289323807,0.0005233555566519499,0.14490127563476562,0,0
Best,2875_0.87_1.33.png,0.002871920820325613,0.0004246263997629285,-0.035480499267578125,0,0
Best,2880_0.9_0.87.png,0.0028772717341780663,0.00041987444274127483,-0.18262100219726562,0,0
Best,2886_0.56_1.65.png,0.0029704351909458637,0.0005230952519923449,-0.105438232421875,0,0
Best,2890_0.79_1.15.png,0.002871852368116379,0.00037881030584685504,-0.14801025390625,0,0
Best,2897_0.75_1.35.png,0.0028664269484579563,0.00038199033588171005,0.10015106201171875,0,0
Best,2901_0.59_1.0.png,0.0028746752068400383,0.000502794689964503,0.3705024719238281,0,0
Best,2910_0.56_1.62.png,0.002984368707984686,0.00042637751903384924,-0.09527206420898438,0,0
Best,2916_0.62_1.39.png,0.0028912564739584923,0.0004454269364941865,0.0869903564453125,0,0
Best,2923_0.53_0.64.png,0.0028772747609764338,0.0004741216835100204,-0.3833961486816406,0,0
Best,2928_0.93_0.58.png,0.002876879181712866,0.00047585988068021834,0.06763458251953125,0,0
Best,2933_0.98_1.9.png,0.0028760996647179127,0.0004156670474912971,-0.061824798583984375,0,0
Best,2939_0.79_1.78.png,0.0028653512708842754,0.00036352843744680285,0.027713775634765625,0,0
Best,2943_0.94_1.06.png,0.002870638854801655,0.0003185324603691697,0.11768341064453125,0,0
Best,2948_0.75_1.31.png,0.0029151898343116045,0.000489621190354228,0.2595863342285156,0,0
Best,2953_0.65_1.26.png,0.0028745478484779596,0.0005830826121382415,-0.20695877075195312,0,0
Best,2959_0.85_0.71.png,0.002873869612812996,0.0003210313734598458,0.10268402099609375,0,0
Best,2963_0.61_1.33.png,0.00285960640758276,0.0004770917003042996,0.10832977294921875,0,0
Best,296_0.57_0.78.png,0.0028692816849797964,0.00027596831205300987,0.14762115478515625,0,0
Best,2975_1.0_1.72.png,0.002921990118920803,0.0005008050939068198,0.05945587158203125,0,0
Best,2982_0.94_1.69.png,0.0029214154928922653,0.0004219872644171119,0.0389556884765625,0,0
Best,2987_0.99_1.51.png,0.002894998760893941,0.00042329338612034917,0.09721755981445312,0,0
Best,2991_0.88_1.4.png,0.002869692165404558,0.00044960551895201206,-0.06333160400390625,0,0
Best,2998_0.77_0.88.png,0.0028608269058167934,0.00032559153623878956,0.02162933349609375,0,0
Best,301_0.99_1.79.png,0.0031291500199586153,0.0006383716245181859,-0.07250022888183594,0,0
Best,308_0.73_0.91.png,0.002894340781494975,0.0002798392088152468,-0.10056304931640625,0,0
Best,313_0.78_0.95.png,0.0028811460360884666,0.00023968688037712127,-0.16997146606445312,0,0
Best,319_0.87_1.65.png,0.002862311899662018,0.00028591847512871027,-0.04850578308105469,0,0
Best,32_0.73_1.01.png,0.002874122466892004,0.0004296613042242825,-0.22127914428710938,0,0
Best,338_0.62_1.32.png,0.0028831828385591507,0.00028136649052612484,0.053562164306640625,0,0
Best,345_0.95_1.78.png,0.0029057920910418034,0.00043108867248520255,-0.09789657592773438,0,0
Best,356_0.65_0.6.png,0.0028827600181102753,0.00016791986126918346,0.0879364013671875,0,0
Best,361_0.83_0.87.png,0.0028722621500492096,0.0001920869981404394,0.004619598388671875,0,0
Best,366_0.67_1.2.png,0.0028629498556256294,0.00032196726533584297,-0.11724090576171875,0,0
Best,374_0.93_1.43.png,0.0028618532232940197,0.0002771859581116587,-0.03643798828125,0,0
Best,37_0.68_1.27.png,0.002860095351934433,0.0005964025622233748,0.2730255126953125,0,0
Best,386_0.91_1.27.png,0.0028765564784407616,0.0003066947392653674,0.017383575439453125,0,0
Best,392_0.54_0.67.png,0.0028727231547236443,0.00014734557771589607,0.07120513916015625,0,0
Best,397_0.92_1.2.png,0.0028784763999283314,0.00035186237073503435,-0.09255218505859375,0,0
Best,404_0.82_1.92.png,0.002886311849579215,0.0002389849250903353,-0.036792755126953125,0,0
Best,40_0.65_1.78.png,0.0028615964110940695,0.0008152010850608349,0.20690155029296875,0,0
Best,418_0.66_0.66.png,0.002885875292122364,0.00025619144435040653,-0.16643905639648438,0,0
Best,424_0.63_1.0.png,0.0028722481802105904,0.00023909751325845718,-0.06270217895507812,0,0
Best,430_0.75_1.46.png,0.0028608529828488827,0.00038498867070302367,0.06235504150390625,0,0
Best,437_0.87_0.76.png,0.0028832759708166122,0.00038152356864884496,0.08404159545898438,0,0
Best,445_0.81_1.45.png,0.002925220178440213,0.000310918694594875,-0.0792236328125,0,0
Best,450_0.79_1.75.png,0.0028846929781138897,0.00027096777921542525,0.017425537109375,0,0
Best,456_0.84_1.7.png,0.0029011089354753494,0.0004602304834406823,-0.13184547424316406,0,0
Best,460_0.74_1.47.png,0.002867060713469982,0.00038432233850471675,-0.03141021728515625,0,0
Best,465_0.97_1.62.png,0.0028977778274565935,0.00043297724914737046,-0.024312973022460938,0,0
Best,471_0.9_1.29.png,0.0028796084225177765,0.00019333165255375206,-0.0086822509765625,0,0
Best,479_0.58_1.54.png,0.0028605549596250057,0.00020741455955430865,-0.05448150634765625,0,0
Best,485_0.61_0.65.png,0.0028707613237202168,0.0001372839033138007,0.01288604736328125,0,0
Best,48_0.99_1.45.png,0.0028963598888367414,0.0005185254267416894,-0.1803436279296875,0,0
Best,49_0.58_1.42.png,0.0028715934604406357,0.00027272841543890536,-0.057552337646484375,0,0
Best,505_0.55_0.89.png,0.0028762491419911385,0.00014461611863225698,-0.007984161376953125,0,0
Best,50_0.82_1.93.png,0.002910685259848833,0.00035824731457978487,0.014629364013671875,0,0
Best,517_0.95_1.51.png,0.0029101897962391376,0.000324906111927703,-0.007068634033203125,0,0
Best,524_0.95_0.72.png,0.002874832134693861,0.0001697922998573631,-0.046016693115234375,0,0
Best,529_0.86_1.04.png,0.002871875651180744,0.0004708235210273415,-0.21841049194335938,0,0
Best,535_0.78_1.25.png,0.002865924034267664,0.0003404284652788192,-0.06780242919921875,0,0
Best,53_0.65_1.38.png,0.0028793576639145613,0.00029623255250044167,-0.12884902954101562,0,0
Best,544_0.73_1.09.png,0.002875234931707382,0.0002523849543649703,0.10649871826171875,0,0
Best,549_0.75_0.59.png,0.002861920278519392,0.0002411096211289987,0.16020584106445312,0,0
Best,554_0.79_1.51.png,0.0028809471987187862,0.0003647002449724823,-0.10498809814453125,0,0
Best,560_0.75_1.98.png,0.002928308676928282,0.0006399344420060515,-0.2878913879394531,0,0
Best,569_0.9_0.92.png,0.002873353660106659,0.00036123624886386096,-0.0667877197265625,0,0
Best,576_0.84_1.69.png,0.002887777052819729,0.00032412423752248287,-0.043792724609375,0,0
Best,581_0.54_1.36.png,0.002875535748898983,0.0004118252545595169,0.037837982177734375,0,0
Best,58_0.53_0.53.png,0.002894741715863347,0.0001412678393535316,-0.015262603759765625,0,0
Best,595_0.78_1.11.png,0.0028828871436417103,0.0003169520932715386,0.09331893920898438,0,0
Best,5_0.5_0.89.png,0.002873520366847515,0.00017072744958568364,-0.057098388671875,0,0
Best,607_0.88_0.73.png,0.002868443261831999,0.00035746852518059313,0.16789627075195312,0,0
Best,614_0.95_0.72.png,0.002888503484427929,0.0003007446357514709,-0.17138671875,0,0
Best,621_0.65_0.87.png,0.0028676073998212814,0.0002192118699895218,0.07200241088867188,0,0
Best,62_0.93_1.08.png,0.002873280318453908,0.00028223349363543093,-0.021728515625,0,0
Best,637_0.82_1.62.png,0.0028948565013706684,0.0004479556519072503,0.201873779296875,0,0
Best,641_0.63_1.3.png,0.0028729543555527925,0.00020139853586442769,0.009983062744140625,0,0
Best,648_0.78_1.91.png,0.0028843486215919256,0.00031681390828453004,-0.009723663330078125,0,0
Best,653_0.78_0.53.png,0.002877372782677412,0.00017400033539161086,-0.08364105224609375,0,0
Best,65_0.52_0.89.png,0.002881921362131834,0.00016561904340051115,-0.031208038330078125,0,0
Best,666_0.9_1.01.png,0.0028607011772692204,0.00028003909392282367,0.07481002807617188,0,0
Best,670_0.89_1.66.png,0.002870581578463316,0.0002508466423023492,0.000606536865234375,0,0
Best,678_0.88_0.92.png,0.0029019606299698353,0.00035149275208823383,-0.12646102905273438,0,0
Best,683_0.9_1.98.png,0.0028731045313179493,0.0004101772792637348,-0.09925460815429688,0,0
Best,688_0.72_0.52.png,0.0028935722075402737,0.00017797616601455957,-0.054546356201171875,0,0
Best,696_0.95_0.69.png,0.0028755334205925465,0.00030808133305981755,0.06491851806640625,0,0
Best,6_0.57_0.6.png,0.0028783860616385937,0.0001524298859294504,-0.0427093505859375,0,0
Best,704_0.81_1.82.png,0.002933605806902051,0.0005471593467518687,0.019023895263671875,0,0
Best,70_0.78_1.4.png,0.002881279680877924,0.00028787172050215304,0.059253692626953125,0,0
Best,714_0.84_0.79.png,0.0028735485393553972,0.00017920781101565808,-0.027690887451171875,0,0
Best,719_0.61_0.7.png,0.002881865482777357,0.0001573160698171705,-0.06814956665039062,0,0
Best,725_0.64_0.72.png,0.0028638627845793962,0.00013060720812063664,0.034725189208984375,0,0
Best,730_0.62_0.98.png,0.0028780875727534294,0.00020749213581439108,-0.04449462890625,0,0
Best,740_0.94_0.76.png,0.002880492014810443,0.00021216386812739074,-0.02451324462890625,0,0
Best,748_0.79_0.91.png,0.00287254829891026,0.000257242500083521,-0.07597732543945312,0,0
Best,753_0.57_0.6.png,0.002884762594476342,0.0001487147092120722,-0.05525970458984375,0,0
Best,761_0.55_0.83.png,0.0028731846250593662,0.00026689129299484193,-0.2016143798828125,0,0
Best,766_1.0_0.59.png,0.002885150257498026,0.00022227223962545395,-0.06486892700195312,0,0
Best,772_0.9_1.15.png,0.0028722714632749557,0.00041983203846029937,-0.14361190795898438,0,0
Best,779_0.72_1.2.png,0.002868948969990015,0.00036548759089782834,-0.14681243896484375,0,0
Best,787_0.88_0.71.png,0.0028740372508764267,0.0002463390992488712,0.0842742919921875,0,0
Best,793_0.71_0.66.png,0.0028738954570144415,0.0001833505812101066,-0.06662750244140625,0,0
Best,799_0.65_0.7.png,0.002872912446036935,0.00015571934636682272,0.07468795776367188,0,0
Best,804_0.99_1.92.png,0.0029018265195190907,0.0005060310359112918,0.15148162841796875,0,0
Best,811_0.69_1.87.png,0.0028776139952242374,0.0005587421474047005,-0.14063072204589844,0,0
Best,81_0.94_0.63.png,0.002889220602810383,0.00041945508564822376,0.10027694702148438,0,0
Best,826_0.81_1.2.png,0.0028747464530169964,0.00017587757611181587,-0.03283882141113281,0,0
Best,831_0.51_1.4.png,0.0028855339623987675,0.0003167800314258784,-0.15784454345703125,0,0
Best,837_0.69_0.9.png,0.002926809247583151,0.00030970771331340075,-0.080169677734375,0,0
Best,842_0.93_0.69.png,0.0028854748234152794,0.0006587637471966445,0.14449691772460938,0,0
Best,849_0.55_0.6.png,0.002891499549150467,0.00032532616751268506,-0.2913246154785156,0,0
Best,854_0.55_1.43.png,0.002868626732379198,0.0005730870761908591,0.25391387939453125,0,0
Best,864_0.62_0.85.png,0.0028755594976246357,0.0005244793137535453,-0.2877998352050781,0,0
