split,name,fold,v17_bucket,chosen_alpha,selected_delta_psnr,selected_delta_ssim,udp_delta_psnr,a0_psnr,ood_distance
val_regular,1674_0.9_1.32.png,trainheldout,mid_by_a0_fulltrain,0.5,0.712860107421875,0.00038129091262817383,-0.11968612670898438,41.204315185546875,2.3343801272376803
val_regular,1675_0.56_1.81.png,trainheldout,mid_by_a0_fulltrain,0.25,0.9192390441894531,0.0001450181007385254,1.5252609252929688,40.729469299316406,2.105371825580318
val_regular,1684_0.61_1.24.png,trainheldout,mid_by_a0_fulltrain,0.25,0.18109130859375,0.00011211633682250977,-0.2106781005859375,40.03773498535156,2.854693233775295
val_regular,1701_0.55_0.71.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.20961761474609375,45.161842346191406,1.9160057267566528
val_regular,1704_0.9_1.06.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,0.5443687438964844,42.1196174621582,3.081205092945859
val_regular,1716_0.87_0.59.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,0.6455612182617188,41.12706756591797,2.2122584615302108
val_regular,1729_0.85_0.57.png,trainheldout,easy_top25_by_a0_fulltrain,0.5,-0.11561965942382812,-7.62939453125e-06,-1.4365882873535156,46.27433395385742,2.591506539670506
val_regular,1739_0.98_1.18.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,0.7677078247070312,35.712276458740234,1.7350968424386923
val_regular,1741_0.52_0.81.png,trainheldout,easy_top25_by_a0_fulltrain,0.5,-0.08726882934570312,0.0001811981201171875,-1.9952735900878906,49.389678955078125,2.376348201856696
val_regular,1744_0.79_1.18.png,trainheldout,easy_top25_by_a0_fulltrain,0.5,0.0642547607421875,4.589557647705078e-05,-1.3716964721679688,45.941978454589844,2.2803412783299413
val_regular,1753_0.96_1.66.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.0173072814941406,38.76080322265625,2.4524739926215013
val_regular,1778_0.61_0.57.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.02686309814453125,48.499267578125,2.018709852499333
val_regular,179_0.79_1.66.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,1.1778678894042969,38.12906265258789,2.0688821182757353
val_regular,1801_0.99_0.78.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-3.0265579223632812,41.88230895996094,2.3169573150124894
val_regular,1811_0.62_1.47.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-4.226203918457031,45.50151824951172,3.3001983741642107
val_regular,1823_0.78_0.96.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-1.8694839477539062,46.251502990722656,1.8527625098490126
val_regular,1838_0.88_0.63.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-4.237266540527344,46.653297424316406,2.380121772209839
val_regular,1840_0.94_1.56.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-2.611156463623047,40.73064422607422,1.8044470073574552
val_regular,1847_0.55_2.0.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,0.09564971923828125,41.16526794433594,2.465088046597582
val_regular,1851_0.7_1.14.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,1.974822998046875,43.70277786254883,2.251323552834083
val_regular,185_0.65_1.74.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,1.3399276733398438,37.16947555541992,2.315368181274583
val_regular,1864_0.63_1.68.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.8242073059082031,43.06463623046875,1.9629771096312474
val_regular,1870_0.54_1.45.png,trainheldout,easy_top25_by_a0_fulltrain,0.25,0.9504165649414062,0.00029218196868896484,0.9787750244140625,45.073936462402344,1.5185790336463678
val_regular,1893_0.53_1.29.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.3396797180175781,42.15018844604492,2.5402325315429173
val_regular,1896_0.7_0.8.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,0.22039413452148438,41.1153564453125,2.1560164361583296
val_regular,1900_0.59_0.94.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,1.6951866149902344,46.69776153564453,1.6731026465493173
val_regular,1901_0.77_1.18.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.7815818786621094,45.59328079223633,2.2177996767469215
val_regular,1917_0.96_1.37.png,trainheldout,mid_by_a0_fulltrain,0.25,0.5523681640625,0.0006857514381408691,1.1804542541503906,40.48789596557617,1.7286423058370797
val_regular,1919_0.59_0.94.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.4737510681152344,49.67170333862305,2.1120528260533957
val_regular,191_0.53_1.57.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-4.216289520263672,38.41264343261719,2.3000100220079527
val_regular,1944_0.99_1.3.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.0203437805175781,37.30205154418945,2.805478701174483
val_regular,1946_0.91_1.18.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.8192024230957031,40.00991439819336,1.6020946013392425
val_regular,1953_0.73_0.63.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-1.3647842407226562,46.21620559692383,2.115837566851739
val_regular,1994_0.55_1.79.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.014507293701171875,40.03437423706055,1.672142744954563
val_regular,1999_0.93_0.74.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,0.10668182373046875,38.255245208740234,1.3039284224046626
val_regular,2002_0.86_1.83.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,0.58099365234375,41.44721221923828,1.6198912950957616
val_regular,2036_0.8_0.55.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.9256744384765625,45.421470642089844,1.3047911362586935
val_regular,2037_0.65_0.92.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.5710372924804688,46.2651252746582,1.8455949614469886
