target_fold,policy_variant,target_bucket,compat_bin,stage_set,chosen_source_bucket,chosen_action,chosen_strength,selection_reason,sample_count,mean_dpsnr,p05_dpsnr,cvar5_dpsnr,unsafe_rate,severe_rate,table_policy_mean,table_policy_hard,table_policy_easy,table_policy_p05,table_policy_cvar5,table_policy_unsafe_rate,table_policy_severe_rate,table_policy_fold_tail_pass,cross_bucket_unsafe,hard_to_easy_cross_severe,table_pass,source_bucket,action_name,action_strength,coverage_count,mean_lcb,p05_lcb,cvar5_lcb,unsafe_ucb,severe_ucb
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,20,0.7378176266560589,-0.29955553465985907,-0.3966668551554645,0.14761904761904762,0.09761904761904762
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,15,0.7582082445115053,-0.12985823803244007,-0.299520332148651,0.12916666666666665,0.0625
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,13,0.7316106864603347,-0.1579289734799448,-0.3033639252621714,0.14835164835164835,0.07142857142857142
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,13,0.7316275591597787,-0.15789998178072606,-0.3033543885190073,0.14835164835164835,0.07142857142857142
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_0.85,0.85,19,0.2751786200009185,-0.40604550028973735,-0.40604550028973735,0.26052631578947366,0.26052631578947366
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_1.00,1.0,19,0.3314385783685172,-0.45401798869305765,-0.4660239853971592,0.26052631578947366,0.26052631578947366
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_1.25,1.25,17,0.40675908700732444,-0.41556492530023537,-0.45530796729242284,0.23202614379084968,0.23202614379084968
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,21,0.21075442276079073,-0.35291024064485477,-0.35291024064485477,0.18831168831168832,0.18831168831168832
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,18,0.40161614734716633,-0.3608869997780778,-0.4125480143349626,0.16374269005847952,0.16374269005847952
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,17,0.45876003035951884,-0.36529331885492283,-0.4139185019603916,0.17320261437908496,0.17320261437908496
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,13,0.316600527628078,-0.3844109833676401,-0.4208775818783823,0.22527472527472528,0.22527472527472528
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,13,0.3166002341898268,-0.3844109833676401,-0.4208775818783823,0.22527472527472528,0.22527472527472528
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,13,0.316600527628078,-0.3844109833676401,-0.4208775818783823,0.22527472527472528,0.22527472527472528
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,12,-0.1120854984155446,-0.20620037420900164,-0.2401515613427907,0.16025641025641024,0.07692307692307693
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,12,-0.07491922084799903,-0.2609180103174001,-0.3293658862939626,0.16025641025641024,0.07692307692307693
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,12,-0.04142363572430112,-0.34138199194581803,-0.4547855029931813,0.24358974358974358,0.16025641025641024
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,16,-0.10860338211059573,-0.2033428192138672,-0.21731033325195315,0.1213235294117647,0.058823529411764705
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,16,-0.0717047691345215,-0.26104393005371096,-0.28957977294921877,0.18382352941176472,0.058823529411764705
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,16,-0.030763292312622093,-0.3436483383178711,-0.39080657958984377,0.24632352941176472,0.1213235294117647
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,10,-0.1237699214895004,-0.1747087184865707,-0.18397843284203946,0.09090909090909091,0.09090909090909091
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,10,-0.09382492942407071,-0.19149510306909023,-0.20955216331078946,0.09090909090909091,0.09090909090909091
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,10,-0.07685486716821134,-0.22116619987084807,-0.2498696987111801,0.19090909090909092,0.09090909090909091
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,9,0.8937931060791016,-0.45685297648111983,-0.6837984720865886,0.2111111111111111,0.2111111111111111
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,4,0.7239912033081055,-0.07277708053588869,-0.1497222900390625,0.2,0.2
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,5,1.1082635034341881,0.5704125512857505,0.44274989259434433,0.16666666666666666,0.16666666666666666
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,4,1.1881878852844239,0.537786102294922,0.4101741790771484,0.2,0.2
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,4,-0.16412754058837892,-0.265472412109375,-0.284625244140625,0.45,0.2
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,4,-0.13683624267578126,-0.34209804534912114,-0.380206298828125,0.45,0.2
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,4,-0.11357898712158204,-0.4558931350708008,-0.5178634643554687,0.45,0.45
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,3,-0.22313886690758664,-0.2794684669238627,-0.28926155774417517,0.5833333333333333,0.25
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,3,-0.23926613538089392,-0.35354111401858923,-0.37324593274417517,0.5833333333333333,0.25
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,3,-0.27427361218753454,-0.4645411750537455,-0.4966666480762064,0.5833333333333333,0.5833333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,5,0.495070372941024,-0.2777483831624916,-0.2978869329671791,0.3666666666666667,0.16666666666666666
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_1.25,1.25,6,0.3025632172734383,-0.5400995940058586,-0.7288679808466789,0.30952380952380953,0.30952380952380953
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,2,0.14083801265917487,0.14083801265917487,0.14083801265917487,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,2,0.4119981383915967,0.4119981383915967,0.4119981383915967,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,4,0.04960327148437499,-0.07154006958007814,-0.07154006958007814,0.2,0.2
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,4,0.16445140838623046,-0.2428600311279297,-0.2428600311279297,0.2,0.2
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,13,0.8668022370819541,-0.509669238372523,-0.5420171082455698,0.30219780219780223,0.22527472527472528
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,2,0.6683209991093702,-0.3203609848383837,-0.4302145386103564,0.8333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,2,0.08700500484667487,0.08700500484667487,0.08700500484667487,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,2,0.3832601165410108,0.28900600429735845,0.27853332515917484,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,4,0.00919513702392577,-0.3563098907470703,-0.44665069580078126,0.45,0.45
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,4,0.13746147155761718,-0.46494903564453127,-0.6121017456054687,0.45,0.45
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,2,0.6515744781132764,0.635920677148921,0.6341813659306592,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,2,0.8627122497197217,0.8306424712773388,0.8270791625615186,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,3,0.20526180854814252,0.1748131492870748,0.17050101549801233,0.25,0.25
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,3,0.4672068972525696,0.42215049059566856,0.4172013023632467,0.25,0.25
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.50,0.5,2,0.781430587732417,0.7140792464848584,0.7065957641240186,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.67,0.67,2,1.027036056482417,0.8864127730961866,0.8707879638310498,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,3,0.04599183987952277,-0.20222885815921424,-0.24144814221683142,0.25,0.25
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,3,0.20375754625973108,-0.22194626538577672,-0.2894789954883158,0.5833333333333333,0.25
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.50,0.5,1,0.5415718078613281,0.5415718078613281,0.5415718078613281,0.5,0.5
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.67,0.67,1,0.6917564392089843,0.6917564392089843,0.6917564392089843,0.5,0.5
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,5,-0.22554348814296035,-0.6710520635824135,-0.7562456976156167,0.7666666666666666,0.3666666666666667
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,5,-0.26092785703944477,-0.9800089727621011,-1.114773834822648,0.7666666666666666,0.7666666666666666
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,7,-0.18199286670005974,-0.7281403494358298,-0.7942414236545798,0.6964285714285714,0.5535714285714286
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,7,-0.19584294255803966,-1.0759320211887595,-1.1822876883030173,0.6964285714285714,0.6964285714285714
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,4,-0.006855201721191417,-0.22616462707519533,-0.26410980224609376,0.45,0.2
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,4,0.10585193634033202,-0.2601354598999024,-0.32256240844726564,0.45,0.2
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,7,-0.18198142260826286,-0.6533497763157127,-0.7212052298069236,0.6964285714285714,0.4107142857142857
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,7,-0.19828271393778296,-0.9566426229954001,-1.063822264719033,0.6964285714285714,0.6964285714285714
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,6,-0.16022631824902261,-0.6170992583124992,-0.7045378416865227,0.6428571428571428,0.30952380952380953
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,6,-0.1658091276972648,-0.8111424177973625,-0.9294333189814445,0.6428571428571428,0.47619047619047616
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,6,-0.1248672535110669,-0.7207569807856438,-0.8062262266962883,0.6428571428571428,0.47619047619047616
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,6,-0.13349482716015543,-0.8397364348261711,-0.9504370421259758,0.6428571428571428,0.47619047619047616
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,8,0.7224139022646461,-0.7062701416196313,-0.7902480316342797,0.3611111111111111,0.3611111111111111
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,2,-0.01649345401562982,-0.828144493139165,-0.9183279419306689,0.8333333333333333,0.8333333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,4,0.04005889892578124,-0.5150468826293946,-0.5668022155761718,0.45,0.45
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,1,-0.4160545349121094,-0.4160545349121094,-0.4160545349121094,1.0,0.5
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,6,0.4236620535364592,0.35174610911914145,0.35174610911914145,0.14285714285714285,0.14285714285714285
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,5,0.655562316300399,0.6012581933755943,0.6012581933755943,0.16666666666666666,0.16666666666666666
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,6,0.7722808788131519,-0.6493191450922844,-1.092900726208007,0.30952380952380953,0.30952380952380953
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,2,2.0228904342289993,1.9232727622624461,1.9122041320439405,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_1.25,1.25,2,0.25801025387011234,-0.5770983124140673,-0.6698881531123095,0.8333333333333333,0.8333333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,2,0.1301911925908155,-0.7025244140986376,-0.7950483703974658,0.8333333333333333,0.8333333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,1,1.2705642700195312,1.2705642700195312,1.2705642700195312,0.5,0.5
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,3,-0.1812191586556335,-0.27456734387698767,-0.28709099500003454,0.5833333333333333,0.25
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,3,-0.15373045015953976,-0.33927757947269077,-0.36453316418948767,0.5833333333333333,0.25
3,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,3,-0.13527494478844598,-0.4042258521777689,-0.44325325696292517,0.5833333333333333,0.5833333333333333
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,2,-0.09256233218945795,-0.5040604019526416,-0.5497824097041064,0.8333333333333333,0.8333333333333333
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,2,0.02057014461718268,-0.49274715427197746,-0.5497824097041064,0.8333333333333333,0.8333333333333333
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.50,0.5,1,-0.6083610534667969,-0.6083610534667969,-0.6083610534667969,1.0,1.0
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.67,0.67,1,-0.6083610534667969,-0.6083610534667969,-0.6083610534667969,1.0,1.0
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,2,0.06660018917284674,0.06660018917284674,0.06660018917284674,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,2,0.07716308590136237,0.07716308590136237,0.07716308590136237,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,1,0.17436904907226558,0.17436904907226558,0.17436904907226558,0.5,0.5
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,1,0.3233444213867187,0.3233444213867187,0.3233444213867187,0.5,0.5
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,1,-0.38960342407226567,-0.38960342407226567,-0.38960342407226567,1.0,0.5
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,1,-0.46106033325195317,-0.46106033325195317,-0.46106033325195317,1.0,0.5
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,1,1.3315593719482421,1.3315593719482421,1.3315593719482421,0.5,0.5
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,2,0.4178212737675733,0.07443157192431157,0.036277160608393616,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,2,-0.048569335973637634,-0.048569335973637634,-0.048569335973637634,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,2,0.014560089075190491,0.014560089075190491,0.014560089075190491,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,strong_0.85,0.85,2,0.07943283077440924,0.07943283077440924,0.07943283077440924,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,strong_1.00,1.0,2,0.13236557003222174,0.13236557003222174,0.13236557003222174,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,strong_1.25,1.25,2,0.21186958309374518,0.206669959985835,0.20609222408495612,0.3333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,22,0.04438631408194965,-0.2398611363131143,-0.3331690129000283,0.17984189723320157,0.08893280632411067
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,22,0.14854350180389567,-0.3258156117159463,-0.4790678318697549,0.2707509881422925,0.08893280632411067
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,22,0.26238447192996095,-0.4636427220064736,-0.6927118595797158,0.2707509881422925,0.17984189723320157
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,22,0.3447541896146201,-0.6286197956759072,-0.9292173680025674,0.2707509881422925,0.2707509881422925
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,21,0.037607039570454054,-0.256909569258136,-0.3338710865921204,0.23593073593073594,0.09307359307359307
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,21,0.1293615895960307,-0.3700954518264954,-0.49055786942903445,0.23593073593073594,0.18831168831168832
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.50,0.5,21,0.21646820348181936,-0.5610706410354798,-0.7307922444290345,0.33116883116883117,0.23593073593073594
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.67,0.67,21,0.25521499187002616,-0.7932636341995423,-1.002871712202472,0.4264069264069264,0.33116883116883117
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,26,0.014931036982279045,-0.3368998856580079,-0.48390019846318366,0.15242165242165243,0.11396011396011396
