variant,stage_set,action_name,action_strength,count,mean_dpsnr,p05_dpsnr,cvar5_dpsnr,unsafe_rate,severe_rate,target_bucket,source_bucket,strong_reference_regression_rate
rms_clip,S6_early_mid_final,strong_1.25,1.25,20,-0.0716012954711914,-1.1388765335083009,-1.3040313720703125,0.5,0.45,easy_top25,easy_top25,0.5
rms_clip,S4_final_decoder,medium_0.67,0.67,20,0.24219074249267578,-0.20178003311157228,-0.2679119110107422,0.2,0.05,hard_bottom25,all,0.0
rms_clip,S4_final_decoder,mild_0.33,0.33,20,0.12849349975585939,-0.08480358123779297,-0.124359130859375,0.2,0.0,hard_bottom25,all,0.0
rms_clip,S4_final_decoder,strong_1.25,1.25,20,0.38779726028442385,-0.47516584396362305,-0.5443019866943359,0.25,0.2,hard_bottom25,all,0.0
rms_clip,S5_bottleneck_mid,medium_0.67,0.67,20,0.3609294891357422,-0.09198455810546875,-0.11417770385742188,0.15,0.0,hard_bottom25,all,0.0
rms_clip,S5_bottleneck_mid,mild_0.33,0.33,20,0.1856321334838867,-0.03531866073608399,-0.03619384765625,0.0,0.0,hard_bottom25,all,0.0
rms_clip,S5_bottleneck_mid,strong_1.25,1.25,20,0.5590974807739257,-0.22870187759399413,-0.29344940185546875,0.15,0.15,hard_bottom25,all,0.0
rms_clip,S6_early_mid_final,medium_0.67,0.67,20,0.34763422012329104,-0.25006351470947263,-0.2663459777832031,0.25,0.15,hard_bottom25,all,0.0
rms_clip,S6_early_mid_final,mild_0.33,0.33,20,0.18549365997314454,-0.10192689895629883,-0.10892295837402344,0.2,0.0,hard_bottom25,all,0.0
rms_clip,S6_early_mid_final,strong_1.25,1.25,20,0.5471711158752441,-0.5522934913635253,-0.6676025390625,0.3,0.3,hard_bottom25,all,0.0
rms_clip,S4_final_decoder,medium_0.67,0.67,20,0.40738325119018554,-0.726203727722168,-1.3549575805664062,0.35,0.3,hard_bottom25,hard_bottom25,0.0
rms_clip,S4_final_decoder,mild_0.33,0.33,20,0.2741399765014648,-0.3033448219299317,-0.5813407897949219,0.25,0.15,hard_bottom25,hard_bottom25,0.0
rms_clip,S4_final_decoder,strong_1.25,1.25,20,0.47129526138305666,-1.0784296989440918,-1.6876449584960938,0.35,0.35,hard_bottom25,hard_bottom25,0.0
rms_clip,S5_bottleneck_mid,medium_0.67,0.67,20,0.5983477592468261,-0.5064306259155273,-0.7006568908691406,0.25,0.15,hard_bottom25,hard_bottom25,0.0
rms_clip,S5_bottleneck_mid,mild_0.33,0.33,20,0.3935080528259277,-0.26449947357177733,-0.3519783020019531,0.15,0.1,hard_bottom25,hard_bottom25,0.0
rms_clip,S5_bottleneck_mid,strong_1.25,1.25,20,0.6136406898498535,-0.5063508987426758,-0.7007293701171875,0.25,0.2,hard_bottom25,hard_bottom25,0.0
rms_clip,S6_early_mid_final,medium_0.67,0.67,20,0.5896020889282226,-0.8002013206481934,-1.2438087463378906,0.3,0.25,hard_bottom25,hard_bottom25,0.0
rms_clip,S6_early_mid_final,mild_0.33,0.33,20,0.36705322265625,-0.31342382431030275,-0.5217781066894531,0.25,0.1,hard_bottom25,hard_bottom25,0.0
rms_clip,S6_early_mid_final,strong_1.25,1.25,20,0.5946141242980957,-1.4426477432250977,-2.1395320892333984,0.35,0.3,hard_bottom25,hard_bottom25,0.0
rms_clip,S4_final_decoder,medium_0.67,0.67,40,0.3499384880065918,-0.8009971618652344,-1.222513198852539,0.275,0.225,mid_50,all,0.0
rms_clip,S4_final_decoder,mild_0.33,0.33,40,0.20860252380371094,-0.36757469177246094,-0.5868263244628906,0.225,0.1,mid_50,all,0.0
rms_clip,S4_final_decoder,strong_1.25,1.25,40,0.40406074523925783,-1.5225793838500976,-2.237913131713867,0.35,0.3,mid_50,all,0.0
rms_clip,S5_bottleneck_mid,medium_0.67,0.67,40,0.46435251235961916,-0.5626773834228516,-1.1120986938476562,0.25,0.2,mid_50,all,0.0
rms_clip,S5_bottleneck_mid,mild_0.33,0.33,40,0.2619930267333984,-0.2765493392944336,-0.5683917999267578,0.2,0.075,mid_50,all,0.0
rms_clip,S5_bottleneck_mid,strong_1.25,1.25,40,0.548088550567627,-0.8583639144897461,-1.5410594940185547,0.25,0.25,mid_50,all,0.0
rms_clip,S6_early_mid_final,medium_0.67,0.67,40,0.4870017051696777,-0.9550012588500977,-1.5829639434814453,0.25,0.25,mid_50,all,0.0
rms_clip,S6_early_mid_final,mild_0.33,0.33,40,0.29018821716308596,-0.4561269760131836,-0.7704849243164062,0.25,0.15,mid_50,all,0.0
rms_clip,S6_early_mid_final,strong_1.25,1.25,40,0.532568359375,-1.7376007080078124,-2.7755966186523438,0.35,0.35,mid_50,all,0.0
rms_clip,S4_final_decoder,medium_0.67,0.67,40,0.3584336280822754,-0.979984474182129,-1.6484107971191406,0.375,0.275,mid_50,mid_50,0.0
rms_clip,S4_final_decoder,mild_0.33,0.33,40,0.24357271194458008,-0.4212972640991211,-0.8187713623046875,0.25,0.2,mid_50,mid_50,0.0
rms_clip,S4_final_decoder,strong_1.25,1.25,40,0.3309952735900879,-1.8182952880859375,-2.447694778442383,0.375,0.375,mid_50,mid_50,0.0
rms_clip,S5_bottleneck_mid,medium_0.67,0.67,40,0.4686918258666992,-0.723577880859375,-1.2670364379882812,0.275,0.225,mid_50,mid_50,0.0
rms_clip,S5_bottleneck_mid,mild_0.33,0.33,40,0.287188720703125,-0.33742580413818357,-0.6839408874511719,0.225,0.125,mid_50,mid_50,0.0
rms_clip,S5_bottleneck_mid,strong_1.25,1.25,40,0.531227970123291,-1.057901382446289,-1.6589279174804688,0.35,0.25,mid_50,mid_50,0.0
rms_clip,S6_early_mid_final,medium_0.67,0.67,40,0.49990339279174806,-1.1993289947509767,-1.7557487487792969,0.35,0.275,mid_50,mid_50,0.0
rms_clip,S6_early_mid_final,mild_0.33,0.33,40,0.31221418380737304,-0.5317108154296875,-0.8841209411621094,0.25,0.15,mid_50,mid_50,0.0
rms_clip,S6_early_mid_final,strong_1.25,1.25,40,0.45966854095458987,-2.305563545227051,-2.9184017181396484,0.375,0.375,mid_50,mid_50,0.0
s5_only,S5_bottleneck_mid,medium_0.67,0.67,20,0.0634267807006836,-1.3069471359252929,-1.4187355041503906,0.5,0.3,easy_top25,all,0.5
s5_only,S5_bottleneck_mid,mild_0.33,0.33,20,0.10245800018310547,-0.6070041656494141,-0.6503829956054688,0.3,0.2,easy_top25,all,0.3
s5_only,S5_bottleneck_mid,strong_1.25,1.25,20,-0.32264118194580077,-2.5480777740478517,-2.7853240966796875,0.65,0.6,easy_top25,all,0.65
s5_only,S5_bottleneck_mid,medium_0.67,0.67,20,0.14704837799072265,-0.35770187377929685,-0.4900054931640625,0.25,0.2,easy_top25,easy_top25,0.25
s5_only,S5_bottleneck_mid,mild_0.33,0.33,20,0.1028665542602539,-0.14811305999755858,-0.212615966796875,0.2,0.05,easy_top25,easy_top25,0.2
s5_only,S5_bottleneck_mid,strong_1.25,1.25,20,0.07262325286865234,-0.9314788818359375,-1.061187744140625,0.4,0.35,easy_top25,easy_top25,0.4
s5_only,S5_bottleneck_mid,medium_0.67,0.67,20,0.3609294891357422,-0.09198455810546875,-0.11417770385742188,0.15,0.0,hard_bottom25,all,0.0
s5_only,S5_bottleneck_mid,mild_0.33,0.33,20,0.1856321334838867,-0.03531866073608399,-0.03619384765625,0.0,0.0,hard_bottom25,all,0.0
s5_only,S5_bottleneck_mid,strong_1.25,1.25,20,0.6163811683654785,-0.2333441734313965,-0.3355598449707031,0.15,0.15,hard_bottom25,all,0.0
s5_only,S5_bottleneck_mid,medium_0.67,0.67,20,0.7053727149963379,-0.6639351844787598,-0.8489837646484375,0.3,0.15,hard_bottom25,hard_bottom25,0.0
s5_only,S5_bottleneck_mid,mild_0.33,0.33,20,0.3935080528259277,-0.26449947357177733,-0.3519783020019531,0.15,0.1,hard_bottom25,hard_bottom25,0.0
s5_only,S5_bottleneck_mid,strong_1.25,1.25,20,0.9323455810546875,-1.5477110862731933,-1.8992118835449219,0.3,0.3,hard_bottom25,hard_bottom25,0.0
s5_only,S5_bottleneck_mid,medium_0.67,0.67,40,0.48140621185302734,-0.5868362426757813,-1.1665420532226562,0.25,0.2,mid_50,all,0.0
s5_only,S5_bottleneck_mid,mild_0.33,0.33,40,0.2619930267333984,-0.2765493392944336,-0.5683917999267578,0.2,0.075,mid_50,all,0.0
s5_only,S5_bottleneck_mid,strong_1.25,1.25,40,0.707219123840332,-1.1581554412841797,-2.187807083129883,0.275,0.25,mid_50,all,0.0
s5_only,S5_bottleneck_mid,medium_0.67,0.67,40,0.5065991401672363,-0.7784152984619142,-1.3648967742919922,0.275,0.225,mid_50,mid_50,0.0
s5_only,S5_bottleneck_mid,mild_0.33,0.33,40,0.287188720703125,-0.33742580413818357,-0.6839408874511719,0.225,0.125,mid_50,mid_50,0.0
s5_only,S5_bottleneck_mid,strong_1.25,1.25,40,0.6608188629150391,-1.671902847290039,-2.4621829986572266,0.375,0.35,mid_50,mid_50,0.0
s5_plus_s4_mild_only,S5_bottleneck_mid,medium_0.67,0.67,20,0.0634267807006836,-1.3069471359252929,-1.4187355041503906,0.5,0.3,easy_top25,all,0.5
s5_plus_s4_mild_only,S5_bottleneck_mid,mild_0.33,0.33,20,0.10245800018310547,-0.6070041656494141,-0.6503829956054688,0.3,0.2,easy_top25,all,0.3
s5_plus_s4_mild_only,S5_bottleneck_mid,strong_1.25,1.25,20,-0.32264118194580077,-2.5480777740478517,-2.7853240966796875,0.65,0.6,easy_top25,all,0.65
s5_plus_s4_mild_only,S5_bottleneck_mid,medium_0.67,0.67,20,0.14704837799072265,-0.35770187377929685,-0.4900054931640625,0.25,0.2,easy_top25,easy_top25,0.25
s5_plus_s4_mild_only,S5_bottleneck_mid,mild_0.33,0.33,20,0.1028665542602539,-0.14811305999755858,-0.212615966796875,0.2,0.05,easy_top25,easy_top25,0.2
s5_plus_s4_mild_only,S5_bottleneck_mid,strong_1.25,1.25,20,0.07262325286865234,-0.9314788818359375,-1.061187744140625,0.4,0.35,easy_top25,easy_top25,0.4
s5_plus_s4_mild_only,S4_final_decoder,mild_0.33,0.33,20,0.12849349975585939,-0.08480358123779297,-0.124359130859375,0.2,0.0,hard_bottom25,all,0.0
s5_plus_s4_mild_only,S5_bottleneck_mid,medium_0.67,0.67,20,0.3609294891357422,-0.09198455810546875,-0.11417770385742188,0.15,0.0,hard_bottom25,all,0.0
s5_plus_s4_mild_only,S5_bottleneck_mid,mild_0.33,0.33,20,0.1856321334838867,-0.03531866073608399,-0.03619384765625,0.0,0.0,hard_bottom25,all,0.0
s5_plus_s4_mild_only,S5_bottleneck_mid,strong_1.25,1.25,20,0.6163811683654785,-0.2333441734313965,-0.3355598449707031,0.15,0.15,hard_bottom25,all,0.0
s5_plus_s4_mild_only,S4_final_decoder,mild_0.33,0.33,20,0.2741399765014648,-0.3033448219299317,-0.5813407897949219,0.25,0.15,hard_bottom25,hard_bottom25,0.0
s5_plus_s4_mild_only,S5_bottleneck_mid,medium_0.67,0.67,20,0.7053727149963379,-0.6639351844787598,-0.8489837646484375,0.3,0.15,hard_bottom25,hard_bottom25,0.0
s5_plus_s4_mild_only,S5_bottleneck_mid,mild_0.33,0.33,20,0.3935080528259277,-0.26449947357177733,-0.3519783020019531,0.15,0.1,hard_bottom25,hard_bottom25,0.0
s5_plus_s4_mild_only,S5_bottleneck_mid,strong_1.25,1.25,20,0.9323455810546875,-1.5477110862731933,-1.8992118835449219,0.3,0.3,hard_bottom25,hard_bottom25,0.0
s5_plus_s4_mild_only,S4_final_decoder,mild_0.33,0.33,40,0.20860252380371094,-0.36757469177246094,-0.5868263244628906,0.225,0.1,mid_50,all,0.0
s5_plus_s4_mild_only,S5_bottleneck_mid,medium_0.67,0.67,40,0.48140621185302734,-0.5868362426757813,-1.1665420532226562,0.25,0.2,mid_50,all,0.0
s5_plus_s4_mild_only,S5_bottleneck_mid,mild_0.33,0.33,40,0.2619930267333984,-0.2765493392944336,-0.5683917999267578,0.2,0.075,mid_50,all,0.0
s5_plus_s4_mild_only,S5_bottleneck_mid,strong_1.25,1.25,40,0.707219123840332,-1.1581554412841797,-2.187807083129883,0.275,0.25,mid_50,all,0.0
s5_plus_s4_mild_only,S4_final_decoder,mild_0.33,0.33,40,0.24357271194458008,-0.4212972640991211,-0.8187713623046875,0.25,0.2,mid_50,mid_50,0.0
s5_plus_s4_mild_only,S5_bottleneck_mid,medium_0.67,0.67,40,0.5065991401672363,-0.7784152984619142,-1.3648967742919922,0.275,0.225,mid_50,mid_50,0.0
s5_plus_s4_mild_only,S5_bottleneck_mid,mild_0.33,0.33,40,0.287188720703125,-0.33742580413818357,-0.6839408874511719,0.225,0.125,mid_50,mid_50,0.0
s5_plus_s4_mild_only,S5_bottleneck_mid,strong_1.25,1.25,40,0.6608188629150391,-1.671902847290039,-2.4621829986572266,0.375,0.35,mid_50,mid_50,0.0
s5_plus_s6_hard_only,S5_bottleneck_mid,medium_0.67,0.67,20,0.0634267807006836,-1.3069471359252929,-1.4187355041503906,0.5,0.3,easy_top25,all,0.5
s5_plus_s6_hard_only,S5_bottleneck_mid,mild_0.33,0.33,20,0.10245800018310547,-0.6070041656494141,-0.6503829956054688,0.3,0.2,easy_top25,all,0.3
s5_plus_s6_hard_only,S5_bottleneck_mid,strong_1.25,1.25,20,-0.32264118194580077,-2.5480777740478517,-2.7853240966796875,0.65,0.6,easy_top25,all,0.65
s5_plus_s6_hard_only,S5_bottleneck_mid,medium_0.67,0.67,20,0.14704837799072265,-0.35770187377929685,-0.4900054931640625,0.25,0.2,easy_top25,easy_top25,0.25
s5_plus_s6_hard_only,S5_bottleneck_mid,mild_0.33,0.33,20,0.1028665542602539,-0.14811305999755858,-0.212615966796875,0.2,0.05,easy_top25,easy_top25,0.2
s5_plus_s6_hard_only,S5_bottleneck_mid,strong_1.25,1.25,20,0.07262325286865234,-0.9314788818359375,-1.061187744140625,0.4,0.35,easy_top25,easy_top25,0.4
s5_plus_s6_hard_only,S5_bottleneck_mid,medium_0.67,0.67,20,0.3609294891357422,-0.09198455810546875,-0.11417770385742188,0.15,0.0,hard_bottom25,all,0.0
s5_plus_s6_hard_only,S5_bottleneck_mid,mild_0.33,0.33,20,0.1856321334838867,-0.03531866073608399,-0.03619384765625,0.0,0.0,hard_bottom25,all,0.0
s5_plus_s6_hard_only,S5_bottleneck_mid,strong_1.25,1.25,20,0.6163811683654785,-0.2333441734313965,-0.3355598449707031,0.15,0.15,hard_bottom25,all,0.0
s5_plus_s6_hard_only,S6_early_mid_final,medium_0.67,0.67,20,0.34763422012329104,-0.25006351470947263,-0.2663459777832031,0.25,0.15,hard_bottom25,all,0.0
s5_plus_s6_hard_only,S6_early_mid_final,mild_0.33,0.33,20,0.18549365997314454,-0.10192689895629883,-0.10892295837402344,0.2,0.0,hard_bottom25,all,0.0
s5_plus_s6_hard_only,S6_early_mid_final,strong_1.25,1.25,20,0.5471711158752441,-0.5522934913635253,-0.6676025390625,0.3,0.3,hard_bottom25,all,0.0
s5_plus_s6_hard_only,S5_bottleneck_mid,medium_0.67,0.67,20,0.7053727149963379,-0.6639351844787598,-0.8489837646484375,0.3,0.15,hard_bottom25,hard_bottom25,0.0
s5_plus_s6_hard_only,S5_bottleneck_mid,mild_0.33,0.33,20,0.3935080528259277,-0.26449947357177733,-0.3519783020019531,0.15,0.1,hard_bottom25,hard_bottom25,0.0
s5_plus_s6_hard_only,S5_bottleneck_mid,strong_1.25,1.25,20,0.9323455810546875,-1.5477110862731933,-1.8992118835449219,0.3,0.3,hard_bottom25,hard_bottom25,0.0
s5_plus_s6_hard_only,S6_early_mid_final,medium_0.67,0.67,20,0.5896020889282226,-0.8002013206481934,-1.2438087463378906,0.3,0.25,hard_bottom25,hard_bottom25,0.0
s5_plus_s6_hard_only,S6_early_mid_final,mild_0.33,0.33,20,0.36705322265625,-0.31342382431030275,-0.5217781066894531,0.25,0.1,hard_bottom25,hard_bottom25,0.0
s5_plus_s6_hard_only,S6_early_mid_final,strong_1.25,1.25,20,0.5337203979492188,-1.865537738800049,-2.673646926879883,0.35,0.35,hard_bottom25,hard_bottom25,0.0
s5_plus_s6_hard_only,S5_bottleneck_mid,medium_0.67,0.67,40,0.48140621185302734,-0.5868362426757813,-1.1665420532226562,0.25,0.2,mid_50,all,0.0
s5_plus_s6_hard_only,S5_bottleneck_mid,mild_0.33,0.33,40,0.2619930267333984,-0.2765493392944336,-0.5683917999267578,0.2,0.075,mid_50,all,0.0
s5_plus_s6_hard_only,S5_bottleneck_mid,strong_1.25,1.25,40,0.707219123840332,-1.1581554412841797,-2.187807083129883,0.275,0.25,mid_50,all,0.0
s5_plus_s6_hard_only,S5_bottleneck_mid,medium_0.67,0.67,40,0.5065991401672363,-0.7784152984619142,-1.3648967742919922,0.275,0.225,mid_50,mid_50,0.0
s5_plus_s6_hard_only,S5_bottleneck_mid,mild_0.33,0.33,40,0.287188720703125,-0.33742580413818357,-0.6839408874511719,0.225,0.125,mid_50,mid_50,0.0
s5_plus_s6_hard_only,S5_bottleneck_mid,strong_1.25,1.25,40,0.6608188629150391,-1.671902847290039,-2.4621829986572266,0.375,0.35,mid_50,mid_50,0.0
