name,a0_psnr,candidate_psnr,delta_psnr,a0_ssim,candidate_ssim,delta_ssim,input_gt_l1,a0_gt_l1,candidate_gt_l1
1078_0.96_0.54.png,43.199432373046875,43.268653869628906,0.06922149658203125,0.9982789754867554,0.9982481002807617,-3.0875205993652344e-05,0.12811291217803955,0.0050459085032343864,0.005032827146351337
1079_0.77_1.21.png,39.780487060546875,39.91257095336914,0.13208389282226562,0.9962639808654785,0.9962539076805115,-1.0073184967041016e-05,0.19370444118976593,0.00762143125757575,0.007480784319341183
107_0.77_1.67.png,34.29155731201172,34.30781936645508,0.016262054443359375,0.9953268766403198,0.9953681826591492,4.13060188293457e-05,0.1722991019487381,0.011767917312681675,0.01178003940731287
1080_0.59_1.22.png,40.876853942871094,41.118141174316406,0.2412872314453125,0.9971413612365723,0.9971269369125366,-1.4424324035644531e-05,0.13682419061660767,0.00707232253625989,0.006823956035077572
1081_0.66_1.5.png,32.3872184753418,32.388580322265625,0.001361846923828125,0.9940415620803833,0.9939532279968262,-8.83340835571289e-05,0.15422292053699493,0.01896790601313114,0.01875300705432892
1082_0.94_0.87.png,33.75794982910156,33.608497619628906,-0.14945220947265625,0.9952841997146606,0.9952042102813721,-7.998943328857422e-05,0.1712186485528946,0.01511304546147585,0.015373091213405132
1083_0.67_0.81.png,36.44873809814453,36.47823715209961,0.029499053955078125,0.9975614547729492,0.9975137710571289,-4.76837158203125e-05,0.09627044200897217,0.011858316138386726,0.011616386473178864
1084_0.81_1.75.png,29.947710037231445,29.83400535583496,-0.11370468139648438,0.9895719289779663,0.9894194602966309,-0.00015246868133544922,0.2294991910457611,0.024812426418066025,0.025060558691620827
1085_0.71_1.3.png,40.47186279296875,40.5433464050293,0.07148361206054688,0.9976682066917419,0.9976872205734253,1.901388168334961e-05,0.1865757703781128,0.0068862405605614185,0.006815882865339518
1086_0.6_0.76.png,44.294532775878906,44.408546447753906,0.114013671875,0.9991790652275085,0.9991769790649414,-2.086162567138672e-06,0.1011970043182373,0.004541611298918724,0.004464630037546158
1087_0.68_1.22.png,41.458438873291016,41.54920959472656,0.09077072143554688,0.9981305599212646,0.9981400370597839,9.47713851928711e-06,0.16998089849948883,0.00622765114530921,0.006135060917586088
1088_0.57_0.97.png,43.63494110107422,43.67418670654297,0.03924560546875,0.9989721775054932,0.9989643096923828,-7.867813110351562e-06,0.11908626556396484,0.004919012542814016,0.004893023520708084
1089_0.76_1.23.png,38.241127014160156,38.1616325378418,-0.07949447631835938,0.9963192939758301,0.996240496635437,-7.87973403930664e-05,0.19530485570430756,0.009451139718294144,0.009469320066273212
108_0.96_0.98.png,31.495180130004883,31.527414321899414,0.03223419189453125,0.9948986768722534,0.9949320554733276,3.337860107421875e-05,0.14062073826789856,0.016725674271583557,0.016646141186356544
1090_0.54_0.58.png,41.2755241394043,40.887779235839844,-0.3877449035644531,0.9981679916381836,0.9980652332305908,-0.00010275840759277344,0.07967428117990494,0.006300949491560459,0.00665613217279315
