fold,image,a0_mse,pred_mse,a0_psnr,pred_psnr,delta_psnr,residual_energy
4,1512_0.89_1.11.png,0.00011987247853539884,0.00011870590969920158,39.21280514917668,39.25527659429024,0.04247144511355572,5.922337891206553e-07
4,1809_0.71_1.38.png,3.485606794129126e-05,3.14787175739184e-05,44.57721606546622,45.01982968876996,0.44261362330374254,8.652305041323416e-07
4,2511_0.82_1.93.png,5.488269016495906e-05,5.9537796914810315e-05,42.60564609124137,42.252072396497056,-0.35357369474431266,1.2170086165497196e-06
4,172_0.56_1.3.png,0.0005410505109466612,0.0005508592003025115,32.66762188495264,32.58959392701381,-0.07802795793882922,8.434525398115511e-07
4,1054_0.86_1.22.png,0.0001576607464812696,0.00014658496365882456,38.02276421500594,38.339105763177784,0.3163415481718417,9.066577035810042e-07
4,1612_0.77_1.4.png,7.24376441212371e-05,7.446534436894581e-05,41.400356826233626,41.28045797735537,-0.11989884887825752,1.1002304063367774e-06
4,247_0.55_1.81.png,0.0003209143178537488,0.0003256415366195142,34.93610906070094,34.872602045993936,-0.0635070147070067,5.232836883806158e-07
4,231_0.77_0.73.png,6.752246554242447e-05,7.245214510476217e-05,41.70551708089743,41.39948751761197,-0.30602956328545616,9.313547479905537e-07
4,1336_0.6_0.63.png,9.319063246948645e-05,0.00012474351387936622,40.306277407712926,39.03982026543305,-1.2664571422798758,4.130515662836842e-06
4,2242_0.99_1.49.png,7.851990085327998e-05,7.839108729967847e-05,41.05020257453343,41.057333117620225,0.007130543086795171,9.448490345675964e-07
4,2765_0.99_1.15.png,8.695256838109344e-05,8.776030881563202e-05,40.60717585400631,40.56701857212186,-0.040157281884447116,6.677510668851028e-07
4,190_0.87_0.62.png,5.223348853178322e-05,5.820002479595132e-05,42.82050967854194,42.35076830320171,-0.4697413753402273,9.69764528235828e-07
4,770_0.88_1.68.png,0.0007599939708597958,0.0007862309576012194,31.19189853025403,31.044498599681198,-0.1473999305728313,9.64369860412262e-07
4,1871_0.8_1.86.png,9.815190423978493e-05,9.02657993719913e-05,40.08101270258489,40.444767674883266,0.3637549722983735,8.934947572925012e-07
4,144_0.68_1.71.png,0.00041785818757489324,0.0003756243095267564,33.78971083783371,34.252463089733055,0.4627522518993459,4.133170477871317e-06
4,2030_0.77_1.93.png,0.00010292451770510525,0.00010252946231048554,39.87481159390007,39.89151320166323,0.016701607763160098,9.835366654442623e-07
4,2385_0.74_1.17.png,4.027464456157759e-05,4.211311534163542e-05,43.94968283698979,43.755826302103046,-0.19385653488674137,4.760090064337419e-07
4,1433_0.9_1.85.png,0.00016170216258615255,0.00016019675240386277,37.91284171850233,37.95346292417687,0.040621205674540306,1.2240201385793625e-06
4,558_0.54_1.34.png,0.0001095903426175937,0.00011865726264659315,39.60227715310434,39.25705674801803,-0.3452204050863088,9.331770343123935e-07
4,167_0.83_0.5.png,4.641465420718305e-05,4.751620872411877e-05,43.33344880726594,43.23158218613572,-0.10186662113022038,3.9504499227405176e-07
4,2325_0.93_1.76.png,8.756508032092825e-05,8.689292008057237e-05,40.576690496242016,40.6101560784593,0.03346558221728202,1.6892645362531766e-06
4,600_0.89_1.63.png,0.0011169306235387921,0.001216076547279954,29.51973801593425,29.150390870575478,-0.36934714535877333,3.154575324515463e-06
4,1680_0.79_1.69.png,0.00015172352141235024,0.0001403993956046179,38.1894708613663,38.526347617656455,0.33687675629015246,1.7583864746484323e-06
4,1121_0.88_0.92.png,0.00015130442625377327,0.00014971691416576505,38.20148366957173,38.247291327638095,0.045807658066365775,6.837330488451698e-07
4,2139_0.66_1.61.png,0.00025659214588813484,0.00022449989046435803,35.90756641217703,36.487838665570344,0.5802722533933107,2.0164275156275835e-06
4,2755_0.99_0.79.png,5.846160274813883e-05,5.754202720709145e-05,42.33129282459064,42.40014841970459,0.068855595113952,1.1621128805927583e-06
4,1640_0.53_0.59.png,3.149381518596783e-05,3.597166505642235e-05,45.017747253955534,44.44039459093359,-0.5773526630219408,5.715995143873442e-07
4,655_0.53_1.69.png,0.00027173766284249723,0.00024336589558515698,35.65850164191262,36.13740282297127,0.4789011810586459,1.6828656725920155e-06
4,2721_0.61_1.73.png,5.964593947282992e-05,5.84154186071828e-05,42.24419116529567,42.334725067880214,0.09053390258454641,1.1528526329129818e-06
