image_name,table_split,blend_alpha,table_A0_PSNR,recompute_A0_PSNR,table_alpha_dPSNR,recompute_alpha_dPSNR,table_vs_recompute_abs_diff
165_0.71_1.57.png,val_regular,0.5,38.072059631347656,38.072059631347656,2.5735702514648438,2.5735702514648438,0.0
1664_0.8_2.0.png,val_regular,0.375,39.843040466308594,39.843040466308594,2.0297889709472656,2.0297889709472656,0.0
1664_0.8_2.0.png,val_regular,0.5,39.843040466308594,39.843040466308594,1.7569580078125,1.7569580078125,0.0
1674_0.9_1.32.png,val_regular,0.375,41.21522903442383,41.21522903442383,0.5230331420898438,0.5230331420898438,0.0
1674_0.9_1.32.png,val_regular,0.5,41.21522903442383,41.21522903442383,0.3083992004394531,0.3083992004394531,0.0
1675_0.56_1.81.png,val_regular,0.375,40.72483444213867,40.72483444213867,2.202068328857422,2.202068328857422,0.0
1675_0.56_1.81.png,val_regular,0.5,40.72483444213867,40.72483444213867,2.5160789489746094,2.5160789489746094,0.0
1684_0.61_1.24.png,val_regular,0.375,40.037628173828125,40.037628173828125,1.4486198425292969,1.4486198425292969,0.0
1684_0.61_1.24.png,val_regular,0.5,40.037628173828125,40.037628173828125,1.4887809753417969,1.4887809753417969,0.0
1701_0.55_0.71.png,val_regular,0.375,45.1659049987793,45.1659049987793,0.5971908569335938,0.5971908569335938,0.0
1701_0.55_0.71.png,val_regular,0.5,45.1659049987793,45.1659049987793,0.5301856994628906,0.5301856994628906,0.0
1704_0.9_1.06.png,val_regular,0.375,42.12257766723633,42.12257766723633,0.31180572509765625,0.31180572509765625,0.0
1704_0.9_1.06.png,val_regular,0.5,42.12257766723633,42.12257766723633,0.055522918701171875,0.055522918701171875,0.0
1716_0.87_0.59.png,val_regular,0.375,41.12841033935547,41.12841033935547,0.011516571044921875,0.011516571044921875,0.0
1716_0.87_0.59.png,val_regular,0.5,41.12841033935547,41.12841033935547,-0.48476409912109375,-0.48476409912109375,0.0
1729_0.85_0.57.png,val_regular,0.375,46.273719787597656,46.273719787597656,0.7053985595703125,0.7053985595703125,0.0
1729_0.85_0.57.png,val_regular,0.5,46.273719787597656,46.273719787597656,0.6941337585449219,0.6941337585449219,0.0
1739_0.98_1.18.png,val_regular,0.375,35.7130126953125,35.7130126953125,1.3010787963867188,1.3010787963867188,0.0
1739_0.98_1.18.png,val_regular,0.5,35.7130126953125,35.7130126953125,1.4869537353515625,1.4869537353515625,0.0
1741_0.52_0.81.png,val_regular,0.375,49.388763427734375,49.388763427734375,0.32341766357421875,0.32341766357421875,0.0
1741_0.52_0.81.png,val_regular,0.5,49.388763427734375,49.388763427734375,-0.044567108154296875,-0.044567108154296875,0.0
1744_0.79_1.18.png,val_regular,0.375,45.94437026977539,45.94437026977539,-0.17605972290039062,-0.17605972290039062,0.0
1744_0.79_1.18.png,val_regular,0.5,45.94437026977539,45.94437026977539,-0.7114448547363281,-0.7114448547363281,0.0
1753_0.96_1.66.png,val_regular,0.375,38.762107849121094,38.762107849121094,1.9584732055664062,1.9584732055664062,0.0
1753_0.96_1.66.png,val_regular,0.5,38.762107849121094,38.762107849121094,2.170886993408203,2.170886993408203,0.0
1778_0.61_0.57.png,val_regular,0.375,48.499603271484375,48.499603271484375,0.43042755126953125,0.43042755126953125,0.0
1778_0.61_0.57.png,val_regular,0.5,48.499603271484375,48.499603271484375,0.14068603515625,0.14068603515625,0.0
179_0.79_1.66.png,val_regular,0.375,38.14277648925781,38.14277648925781,2.0233078002929688,2.0233078002929688,0.0
179_0.79_1.66.png,val_regular,0.5,38.14277648925781,38.14277648925781,2.5350112915039062,2.5350112915039062,0.0
1801_0.99_0.78.png,val_regular,0.375,41.899410247802734,41.899410247802734,2.5970420837402344,2.5970420837402344,0.0
