low_size,K,mapper,family,group,count,mean_output_gain,mean_oracle_gain,mean_corr,mean_coeff_mse_norm,mean_nn_distance
32,32,global_plus_spatial_ridge_1,global_plus_spatial_ridge,middle,128,0.4329621493816376,1.0300968289375305,0.45886399776714343,1066693327132.7834,708677.7547934277
32,32,global_plus_spatial_ridge_1,global_plus_spatial_ridge,open_easy,36,0.1251884036593967,0.8228113386366103,0.2783741530729458,4.001107986848023,27.42650536328761
32,32,global_plus_spatial_ridge_1,global_plus_spatial_ridge,open_hard,62,1.0502089223554056,1.4197130818520822,0.6956653932650243,0.5355614130999771,15.568855879197438
32,32,global_plus_spatial_ridge_10,global_plus_spatial_ridge,closed_easy,28,0.0,0.0,,6230948015615.078,4123105.75
32,32,global_plus_spatial_ridge_10,global_plus_spatial_ridge,closed_hard,2,0.0,0.0,,9810425281524.658,4123105.75
32,32,global_plus_spatial_ridge_10,global_plus_spatial_ridge,middle,128,0.436275452375412,1.0300968289375305,0.4755692264128434,645762718149.2565,708677.7547934277
32,32,global_plus_spatial_ridge_10,global_plus_spatial_ridge,open_easy,36,0.12807273864746094,0.8228113386366103,0.29494533139384455,3.3075734254712996,27.42650536328761
32,32,global_plus_spatial_ridge_10,global_plus_spatial_ridge,open_hard,62,1.0335736736174552,1.4197130818520822,0.7050601824397041,0.47361779044253943,15.568855879197438
32,32,global_plus_spatial_pls_4,global_plus_spatial_pls,closed_easy,28,0.0,0.0,,14876895359.650787,4123105.75
32,32,global_plus_spatial_pls_4,global_plus_spatial_pls,closed_hard,2,0.0,0.0,,23199582472.44358,4123105.75
32,32,global_plus_spatial_pls_4,global_plus_spatial_pls,middle,128,0.22805950045585632,1.0300968289375305,0.32495325241448747,2243303203.751513,708677.7547934277
32,32,global_plus_spatial_pls_4,global_plus_spatial_pls,open_easy,36,0.10850906372070312,0.8228113386366103,0.2101695383963589,2.02443325726308,27.42650536328761
32,32,global_plus_spatial_pls_4,global_plus_spatial_pls,open_hard,62,0.5198906313988471,1.4197130818520822,0.49440579551963076,0.7171080890317714,15.568855879197438
32,32,global_plus_spatial_pls_8,global_plus_spatial_pls,closed_easy,28,0.0,0.0,,42617488452.898605,4123105.75
32,32,global_plus_spatial_pls_8,global_plus_spatial_pls,closed_hard,2,0.0,0.0,,67327752709.38873,4123105.75
32,32,global_plus_spatial_pls_8,global_plus_spatial_pls,middle,128,0.26913827657699585,1.0300968289375305,0.34351894062645033,5087735528.968659,708677.7547934277
32,32,global_plus_spatial_pls_8,global_plus_spatial_pls,open_easy,36,0.09824032253689235,0.8228113386366103,0.22895340849128035,1.939734675801449,27.42650536328761
32,32,global_plus_spatial_pls_8,global_plus_spatial_pls,open_hard,62,0.71297304091915,1.4197130818520822,0.602855971849133,0.5720557452205913,15.568855879197438
32,32,global_plus_spatial_pls_16,global_plus_spatial_pls,closed_easy,28,0.0,0.0,,73039327764.7506,4123105.75
32,32,global_plus_spatial_pls_16,global_plus_spatial_pls,closed_hard,2,0.0,0.0,,124457817524.67155,4123105.75
32,32,global_plus_spatial_pls_16,global_plus_spatial_pls,middle,128,0.3409906327724457,1.0300968289375305,0.42273212607317373,8748197936.405565,708677.7547934277
32,32,global_plus_spatial_pls_16,global_plus_spatial_pls,open_easy,36,0.16596666971842447,0.8228113386366103,0.30350360460579395,1.6967799106583414,27.42650536328761
32,32,global_plus_spatial_pls_16,global_plus_spatial_pls,open_hard,62,0.8749943087177892,1.4197130818520822,0.6795042452792968,0.4385200002897939,15.568855879197438
32,32,global_plus_spatial_kernel_knn_5,global_plus_spatial_kernel_knn,closed_easy,28,0.0,0.0,,0.0,4123105.75
32,32,global_plus_spatial_kernel_knn_5,global_plus_spatial_kernel_knn,closed_hard,2,0.0,0.0,,0.0,4123105.75
32,32,global_plus_spatial_kernel_knn_5,global_plus_spatial_kernel_knn,middle,128,0.32866331934928894,1.0300968289375305,0.44924911315429883,0.8309533147472171,708677.7547934277
32,32,global_plus_spatial_kernel_knn_5,global_plus_spatial_kernel_knn,open_easy,36,0.1721244388156467,0.8228113386366103,0.3133191874043809,1.4338456955604677,27.42650536328761
32,32,global_plus_spatial_kernel_knn_5,global_plus_spatial_kernel_knn,open_hard,62,0.7673776072840537,1.4197130818520822,0.6975499000400305,0.4340708779861904,15.568855879197438
32,32,global_plus_spatial_kernel_knn_9,global_plus_spatial_kernel_knn,closed_easy,28,0.0,0.0,,0.0,4123105.75
32,32,global_plus_spatial_kernel_knn_9,global_plus_spatial_kernel_knn,closed_hard,2,0.0,0.0,,0.0,4123105.75
32,32,global_plus_spatial_kernel_knn_9,global_plus_spatial_kernel_knn,middle,128,0.26659008860588074,1.0300968289375305,0.41104403872675493,0.8233461929518052,708677.7547934277
32,32,global_plus_spatial_kernel_knn_9,global_plus_spatial_kernel_knn,open_easy,36,0.1369441350301107,0.8228113386366103,0.2918462712938587,1.3366056829158361,27.42650536328761
32,32,global_plus_spatial_kernel_knn_9,global_plus_spatial_kernel_knn,open_hard,62,0.5883289460212954,1.4197130818520822,0.6351303422763463,0.5335993847466759,15.568855879197438
