low_size,K,mapper,family,split,count,open_count,initial_weighted_delta_l1,projection_weighted_delta_l1,weighted_delta_l1_drop,pred_target_corr,mean_output_gain,mean_oracle_gain,oracle_recovery,hard_bottom25_output_gain,hard_bottom25_oracle_gain,easy_top25_output_gain,strong_reference_cut_psnr,strong_reference_regressions,severe_regressions,weighted_den,coeff_mse,coeff_mae,coeff_mse_norm,coeff_mae_norm,coeff_corr,sign_accuracy,pred_true_coeff_norm_ratio,nn_distance_mean,confidence_proxy_mean
32,16,global_ridge_10,global_ridge,overall,256,204,0.013397656588442953,0.012178874334904145,0.09096980845069205,0.43576291227752034,0.2365092858672142,0.9745930209755898,0.24267492253378034,0.6840305626392365,1.3753470480442047,0.03604704141616821,39.25546169281006,7,24,15415042.589111328,0.05089537426829338,0.1250411868095398,1.4254278514325671,1.0936778033260617,0.3997608721256256,0.6602328419685364,1.231627345085144,4.791647233492375,0.5090804616484541
32,16,global_pls_4,global_pls,train,128,90,0.014803453060952654,0.011015493287253575,0.2558835265057618,0.49166907196340615,0.22341501712799072,0.7615474611520767,0.2933697878658885,0.519851565361023,1.4174764752388,0.051398396492004395,39.58205795288086,1,1,6284874.203613281,0.02707003243267536,0.1046794131398201,0.6675198035918745,0.8486714961984502,0.5766080617904663,0.636805534362793,0.5719616413116455,0.001442833045601017,0.9985638700760985
32,16,global_pls_4,global_pls,mini_val,128,114,0.0124299576794458,0.011999678520133497,0.03461630123035847,0.25402623768732474,0.28057961165905,1.1876385807991028,0.23624999742788919,0.4802411198616028,1.3572521209716797,0.051434993743896484,39.136597633361816,6,12,9130168.385498047,0.037551820278167725,0.1251123696565628,1.1779818006144993,1.1669352080314184,0.2737113833427429,0.5394737124443054,0.8878633975982666,8.573387549634566,0.12264619183715589
32,16,global_pls_4,global_pls,overall,256,204,0.013397656588442953,0.011598415899810062,0.13429517891844955,0.35886866457383126,0.25199731439352036,0.9745930209755898,0.25856671345877824,0.5093530118465424,1.3753470480442047,0.04094958305358887,39.25546169281006,7,13,15415042.589111328,0.0329275019466877,0.1160978451371193,0.922201261464121,1.01545450327385,0.39881274104118347,0.5824142098426819,0.7484949827194214,4.791647233492375,0.5090804616484541
32,16,global_pls_8,global_pls,train,128,90,0.014803453060952654,0.01038192422805013,0.2986822611384687,0.5608144623227418,0.27064113318920135,0.7615474611520767,0.35538314680975064,0.6137524247169495,1.4174764752388,0.07123005390167236,39.58205795288086,0,0,6284874.203613281,0.023030219599604607,0.09609023481607437,0.5679020777695633,0.7790361151766617,0.6573393940925598,0.6986111402511597,0.670654833316803,0.001442833045601017,0.9985638700760985
32,16,global_pls_8,global_pls,mini_val,128,114,0.0124299576794458,0.01266758453436389,-0.01911726982876465,0.2315676113786666,0.27197276055812836,1.1876385807991028,0.229002968542106,0.524029552936554,1.3572521209716797,0.021538257598876953,39.136597633361816,5,16,9130168.385498047,0.04938744753599167,0.14511410892009735,1.5492595018097015,1.3534933703662368,0.24339981377124786,0.5334429740905762,1.148466944694519,8.573387549634566,0.12264619183715589
32,16,global_pls_8,global_pls,overall,256,204,0.013397656588442953,0.011735696904840168,0.12404853584890506,0.3768235750304645,0.27130694687366486,0.9745930209755898,0.27837973496063045,0.5899319052696228,1.3753470480442047,0.040710508823394775,39.25546169281006,5,16,15415042.589111328,0.037759263068437576,0.12348593771457672,1.0575245000379254,1.0800747541451954,0.39663711190223694,0.6063112616539001,0.9376675486564636,4.791647233492375,0.5090804616484541
32,16,global_pls_16,global_pls,train,128,90,0.014803453060952654,0.008736086103176614,0.40986160004654915,0.6198207068412255,0.3636246919631958,0.7615474611520767,0.4774813265257305,0.815900444984436,1.4174764752388,0.07574152946472168,39.58205795288086,0,0,6284874.203613281,0.01515127718448639,0.07800846546888351,0.37361527347659873,0.632441080054533,0.7914435863494873,0.7701388597488403,0.8081406354904175,0.001442833045601017,0.9985638700760985
32,16,global_pls_16,global_pls,mini_val,128,114,0.0124299576794458,0.016428903012612146,-0.32171833857318827,0.2182780983243822,-0.03399762511253357,1.1876385807991028,-0.028626238370985106,0.42189550399780273,1.3572521209716797,-0.1706843376159668,39.136597633361816,10,29,9130168.385498047,0.0983227789402008,0.18315057456493378,3.0843363469316873,1.7082631750776194,0.16328655183315277,0.5433114171028137,1.7301676273345947,8.573387549634566,0.12264619183715589
32,16,global_pls_16,global_pls,overall,256,204,0.013397656588442953,0.013292461042520989,0.007851787006744746,0.39542924914063654,0.16481353342533112,0.9745930209755898,0.16911011045446336,0.6528797149658203,1.3753470480442047,-0.044995665550231934,39.25546169281006,10,29,15415042.589111328,0.061629462987184525,0.13676434755325317,1.726057707085039,1.1962149034397385,0.35110414028167725,0.6433823704719543,1.3233911991119385,4.791647233492375,0.5090804616484541
